@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute piPC3 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
1287.869346,-0.034181,-0.015547,1.179931,0.932491,1.022225,0.879328,1.153722,0.887775,0.762836,14.014477,5.773189,58.03,4.634184,0.870772,0.870772,4.110874,6.379339,0
2228.018149,-0.204392,-0.016339,1.241243,1.202175,0.812282,0.318098,0.445879,0.987462,0.794032,15.997943,6.276098,219.06,4.26532,0.710887,0.710887,4.682131,6.472685,0
1469.324248,-0.286855,-0.070928,1.174117,0.892975,0.987056,0.69414,0.825546,0.972173,0.82368,15.99492,4.75959,64.04,4.771598,0.882336,0.87401,4.219508,6.481457,0
1767.2187,-0.46794,-0.053725,0.822816,1.040791,1.07054,1.062983,0.825778,1.004468,1.078192,15.998721,4.516098,313.09,5.562734,0.964573,0.971161,5.081404,8.3049,0
1742.56386,0.776345,0.103524,0.862614,1.05228,1.246146,1.50508,1.74085,1.048739,1.098622,15.995928,5.058549,250.04,5.248329,0.920688,0.920688,4.770685,6.734604,0
2380.52336,-0.19929,-0.019326,0.974091,1.116494,0.787436,0.873805,0.819016,1.045446,0.903821,31.972072,5.839164,205.09,5.08419,0.896299,0.896299,4.727388,7.865729,0
2033.250385,-0.944449,-0.292349,1.110301,1.058497,0.835243,0.868428,0.482306,1.181117,1.175531,34.970156,5.279012,14.06,3.823068,0.836914,0.857299,3.912023,10.455118,0
1830.366503,-1.689087,-0.223585,1.12795,0.852341,1.474588,1.029752,1.03591,1.082196,1.086576,31.972072,4.790011,64.09,4.629004,0.913607,0.902466,4.454347,8.859245,0
1337.279249,-0.477237,-0.114956,1.155446,0.786865,1.174728,1.272161,0.919948,1.089232,0.839255,15.997947,5.097453,109.04,4.834184,0.917747,0.908352,4.394449,7.02882,0
1718.194209,-0.251661,-0.055334,0.800889,1.355819,1.505568,1.367752,1.588768,1.091631,1.228682,34.968853,5.067666,49.07,4.324863,0.899635,0.899635,4.060443,8.609751,0
1511.62813,-0.180031,-0.026132,1.03914,0.932209,0.907222,0.845507,1.153153,1.189296,0.97686,15.998265,5.036036,163.02,5.159325,0.934058,0.934058,4.488636,6.438644,0
1781.822701,-0.903526,-0.102559,1.149386,0.964053,0.719165,1.043656,1.075276,1.069634,0.95834,31.972072,3.782499,49.06,4.6875,0.925,0.9375,3.465736,7.627755,0
2415.684895,-2.004314,-0.106939,1.045939,1.07434,1.009706,0.767652,0.940096,1.045885,0.973008,16.001669,3.811167,91.07,5.616142,0.934162,0.929149,4.248495,6.427971,0
1733.459012,-0.730029,-0.067688,1.156508,0.801859,0.988417,1.03523,1.081411,1.231852,0.859835,15.996929,4.330802,163.03,5.065448,0.891153,0.888607,4.174387,5.888836,0
2034.986159,-0.793055,-0.081457,1.072697,1.106509,0.925284,1.345666,0.822629,1.048086,0.812973,15.99593,5.242459,205.07,4.831796,0.821365,0.821365,4.369448,6.529623,0
1621.268311,-0.074102,-0.010446,1.013001,0.907794,1.08822,0.99425,1.026308,1.152582,0.912715,15.998266,4.918087,177.04,5.277569,0.944961,0.944961,4.564348,6.753829,0
525.7076,-0.397046,-0.18095,1.064115,1.060227,0,1.362631,0,1.040274,0.743625,15.994917,4.310402,9.03,3.773557,0.965872,0.965872,3.465736,8.136534,0
1056.188782,-0.325224,-0.172821,1.200695,0.833063,1.075584,0.961927,1.90773,0.8073,0.751247,14.008274,6.708445,43.02,2.793345,0.549064,0.549064,3.332205,5.651843,0
2116.562217,0.021778,0.002358,0.964048,0.767098,1.76294,1.829338,2.734532,1.028889,0.551187,31.972072,5.478027,64.07,4.421963,0.82888,0.820049,4.158883,7.407866,0
1550.711188,-0.540599,-0.086286,1.166335,0.946813,0.864377,1.123551,0.416335,0.988698,0.97619,15.998264,4.791991,61.03,4.527681,0.822785,0.815124,4.025352,5.897961,0
1628.164966,-0.17873,-0.0293,1.033138,1.032817,1.160937,1.829671,1.037713,1.045115,0.826564,15.995926,5.526593,124.03,4.701345,0.837326,0.837326,4.382027,6.595684,0
2973.670979,1.160112,0.037201,0.968833,1.066398,0.860745,0.817802,0.932512,0.993513,0.844529,16.009328,4.827338,403.15,6.022022,0.941113,0.9668,5.056246,8.108988,0
2046.942874,-0.975634,-0.076566,0.941493,1.100177,1.007017,0.627249,0.851239,1.075904,0.904059,19.000137,4.107927,286.07,5.188067,0.889451,0.889451,4.787492,7.196698,0
42395.541562,0.64127,0.039873,0.874786,1.110054,1.481261,0.844204,0.807955,0.947507,1.034359,126.906511,4.19475,32.14,5.124057,0.884661,0.882339,4.60517,14.122674,0
1719.351895,-0.224569,-0.028208,1.054339,0.887052,1.040031,0.992768,1.112065,1.199815,0.978941,16.000732,5.391623,241.03,5.248329,0.920688,0.920688,4.634729,6.484696,0
1959.712502,-0.598793,-0.049227,1.02159,0.944135,0.985262,1.251312,1.024108,1.168635,0.809551,15.997938,4.759018,191.05,5.101823,0.878511,0.878511,4.382027,6.432455,0
2499.173297,-1.25902,-0.199105,1.062251,0.641247,1.379716,0.721782,1.012937,0.946939,0.686712,34.969381,5.849525,124.06,4.938998,0.944163,0.93446,4.762174,9.180879,0
1223.478037,-0.380606,-0.144445,1.040806,0.944475,1.25068,1.058696,1.874171,1.053652,0.85609,14.006102,5.283645,55.04,4.736216,0.909158,0.909158,4.234107,6.571918,0
2802.082495,2.139737,0.132955,1.018041,0.678616,1.173848,0.68867,1.474874,0.964168,0.397602,30.975253,3.086622,18.1,4.308751,0.786449,0.799054,3.583519,7.597499,0
2098.198128,-0.39422,-0.031207,0.955507,1.083932,0.904926,0.575724,1.031449,1.15274,1.009507,19.000137,4.094912,226.05,5.260976,0.873721,0.890651,4.762174,7.003688,0
1355.828329,-0.09378,-0.072278,1.027881,1.031164,1.015074,0.797051,1.236716,0.996963,1.088859,14.003084,5.744387,109.01,4.288755,0.785568,0.785568,4.488636,6.299615,0
1969.463881,-0.617281,-0.038851,1.015831,0.682988,1.081519,1.178792,0.850473,1.292519,0.650715,16.002536,2.153977,79.08,4.348295,0.7628,0.7628,4.204693,7.041906,0
2825.162789,-0.498015,-0.065001,0.872724,0.938052,1.174592,0.870501,1.418558,0.955095,0.987409,34.970156,3.775353,19.05,4.511085,0.859594,0.859594,3.850148,7.975771,0
1778.988294,0.668866,0.0858,0.988384,1.005676,1.015836,1.47183,1.328422,0.908536,1.060027,15.998713,5.094268,76.04,5.301307,0.929982,0.929982,4.343805,6.561521,0
1173.553155,0.423633,0.060535,1.052476,0.798074,1.083284,1.328034,0.81012,1.042594,0.924461,15.998706,4.881073,15.04,4.39032,0.865564,0.878064,3.78419,6.597526,0
1321.662005,0.670514,0.077578,0.986889,1.061472,0.889857,0.551222,0.874894,1.21426,0.942303,15.999291,4.437067,55.04,4.474938,0.799674,0.865571,4.304065,6.947792,0
2686.686385,-0.379634,-0.060247,0.735487,0.607225,0.845682,1.093153,1.044254,1.126306,0.844541,34.968854,2.342996,24.03,4.415961,0.747595,0.747595,4.127134,5.887476,0
5572.590357,-0.153825,-0.002723,1.065024,0.964237,1.02087,0.928929,0.925251,1.172391,1.008222,16.014398,4.116072,1237.2,6.534744,0.879258,0.910143,5.209486,6.789607,0
42031.674211,0.103993,0.006233,0.830397,1.144494,2.728515,0.836848,0.754957,0.96641,1.069355,126.906474,4.572373,31.14,4.220858,0.757857,0.736892,4.60517,14.657625,0
1805.230451,-1.001007,-0.241495,1.130567,0.760414,1.022995,1.080007,1.202635,1.646797,0.812963,31.972072,4.469136,55.06,4.629004,0.902466,0.902466,4.219508,7.574637,0
1111.819118,-0.837787,-0.138995,1.052909,1.001299,0.999445,0.792155,0.655273,1.011606,0.903867,15.998708,4.260433,55.03,4.57782,0.932782,0.915564,4.204693,7.565447,0
1011.841239,-0.160697,-0.069734,0.992543,0.984841,1.095494,0.847506,0.622988,1.019328,0.956032,14.005094,6.565515,84.03,4.309035,0.869775,0.869775,4.189655,6.875052,0
2260.937594,-1.341024,-0.092483,1.058722,1.108144,0.975792,0.8804,0.867615,1.030758,0.964259,15.998945,4.243971,149.05,5.514375,0.920758,0.915649,4.317488,6.219327,0
1472.163586,-0.591617,-0.076819,1.230977,0.868697,0.842844,1.615879,0.97716,0.913867,1.100432,15.99871,4.219545,19.05,4.735362,0.883867,0.883867,3.78419,6.491782,0
1805.541741,-1.067181,-0.105603,1.139187,0.901547,0.976349,0.848513,0.906779,1.242763,0.978402,15.996931,4.041806,177.03,5.194431,0.902612,0.902612,4.317488,6.115176,0
1421.43974,1.081076,0.075198,0.996088,0.974112,0.966356,0.943523,0.748592,0.94674,0.758583,16.00165,4.344805,58.07,4.957854,0.966578,0.966578,3.988984,7.773989,0
2247.704719,-0.384991,-0.060317,0.943709,0.804914,1.963476,1.399088,1.464645,1.033869,0.77765,34.970156,3.982601,58.05,4.556088,0.92366,0.937856,4.290459,10.138237,0
995.001073,0.791646,0.136635,1.063473,0.902563,1.203076,0.616971,1.251946,0.809947,1.137892,15.998705,4.031967,13.03,4.430632,0.931806,0.931806,3.583519,6.744233,0
911.19015,0.620692,0.243192,0.916371,1.089351,0.968224,1.01991,1.024282,0.991242,0.983951,14.014785,6.476504,89.05,4.593069,0.955425,0.955425,4.330733,8.039337,0
1067.736327,0.317082,0.046294,0.733294,1.350042,0.888052,0.890425,0.872215,0.945877,1.362794,15.998709,4.215833,49.07,4.324863,0.899635,0.899635,4.143135,8.003248,0
2172.688861,-1.35,-0.093974,1.036568,1.074371,0.931133,0.91677,0.797177,1.044852,0.96614,16.000008,4.242743,144.05,5.466057,0.923435,0.918018,4.276666,6.294204,0
1733.072943,-0.032405,-0.00474,0.910128,0.800075,1.24903,0.997127,1.54583,0.995856,0.936682,31.972072,3.796285,17.05,4.6875,0.9375,0.9375,3.7612,7.908665,0
2831.68995,4.596382,0.152986,0.948399,1.067795,1.029415,0.986659,0.928232,1.015789,0.930343,16.004987,4.407394,169.15,5.644756,0.903307,0.924079,4.290459,7.017943,0
2130.922533,-0.98022,-0.091018,1.196207,0.979231,0.86942,1.356919,0.890032,0.958713,0.958929,15.997941,4.819284,27.07,4.747743,0.803763,0.803763,4.248495,6.320785,0
2966.038654,0.090177,0.004031,0.90701,1.159291,0.941802,1.185213,0.977418,0.975643,0.979944,16.002987,3.671685,118.11,5.586426,0.892803,0.886202,4.634729,6.940169,0
2588.457706,-1.248658,-0.124632,0.929924,0.915645,0.785569,0.924879,0.654832,1.006937,1.043264,34.968854,4.912942,286.08,5.199332,0.881727,0.903464,4.75359,7.873368,0
1734.358261,-0.654762,-0.22572,1.175056,1.214309,1.146764,0.945466,1.002631,1.074869,1.26141,31.972072,3.908627,17.07,4.574401,0.906829,0.906829,3.73767,7.63987,0
1162.986567,0.438795,0.125211,0.961432,0.961514,0.9209,0.874505,0.880691,1.069505,0.996402,14.01019,4.708865,12.05,3.336592,0.630583,0.645385,2.397895,5.255426,0
3328.432543,0.187953,0.00858,1.072546,1.144261,1.132744,1.048941,1.407625,1.087831,1.150952,34.968854,4.819756,247.07,5.335728,0.87053,0.87053,4.75359,7.060336,0
554.478459,1.38258,0.212932,0.540759,1.81578,0,1.574153,0,1.053954,0.569435,16.000783,4.758625,12.06,2.25,0.5625,0.5625,3.970292,10.750049,0
2479.054406,-0.740697,-0.08762,0.725163,0.682168,0.680261,0.792764,0.483661,0.898694,0.986296,34.968854,2.729994,79.05,4.867906,0.869602,0.862514,4.60517,7.462889,0
1256.941591,0.63812,0.158255,1.019988,1.225702,0.880909,1.803871,0.339493,1.015395,1.029382,15.99492,5.676535,55.04,4.371087,0.839068,0.839068,4.204693,6.625752,0
1410.405439,-0.079208,-0.039609,1.046785,1.063812,0.979648,0.91096,0.824138,0.918457,1.149009,14.008279,5.712074,109.02,4.302747,0.783478,0.783478,4.382027,6.226532,0
2919.889279,0.097199,0.011461,0.727192,0.771607,0.688481,0.888369,0.787081,1.062145,0.912058,34.968854,2.729994,164.06,5.269455,0.867826,0.878242,4.75359,7.081536,0
957.417362,-0.230496,-0.235958,1.24689,0.823321,0.849586,0.984195,0.571119,1.05078,0.835849,14.003081,4.547298,14.01,4.389365,0.885989,0.885989,3.610918,6.036648,0
1142.750891,-0.146897,-0.014811,0.823665,1.016053,1.375111,0.9698,1.558862,1.258275,1.029104,19.000606,3.031247,58.07,4.513153,0.914822,0.929018,4.290459,9.243653,0
2646.86111,-1.503212,-0.053057,0.997018,1.047267,0.922723,1.039405,0.960966,1.216393,1.148921,19.000612,3.919331,254.09,5.591844,0.907057,0.92182,4.795791,7.376293,0
7597.106113,0.185002,0.018608,0.717489,0.950858,1.498535,1.612997,0.99797,0.884533,1.093731,78.918337,2.342996,23.07,4.920137,0.862796,0.885779,4.290459,8.6397,0
2228.5863,-0.055724,-0.007457,1.032116,0.800891,0.973378,1.834907,0.722912,0.920057,0.821952,31.972072,5.639869,191.07,4.928509,0.875,0.882461,4.624973,7.711382,0
2255.426099,0.848268,0.092271,0.943217,1.28014,0.962846,1.608498,1.095575,0.700005,1.225596,31.972072,5.226684,64.08,4.218871,0.768205,0.768205,3.871201,7.025709,0
2175.374835,-1.13957,-0.069319,1.065588,0.884509,1.03911,1.283804,1.1336,1.184625,0.992077,15.998945,3.815936,212.05,5.433799,0.907182,0.9126,4.442651,6.471497,0
811.076568,0.269988,0.091175,1.045794,1.065908,0.668167,0.601449,0.232109,0.893467,1.081588,15.994917,5.489207,11.02,4.136842,0.902263,0.902263,3.496508,6.295821,0
3406.427493,0.45329,0.021121,0.995643,1.092285,0.948049,1.108578,0.968342,1.218622,1.155372,34.968854,4.242704,261.08,5.590175,0.889845,0.903123,4.812184,7.126339,0
2057.246101,-0.271504,-0.069606,0.886367,1.474146,0.975073,1.161707,0.530307,1.096151,1.218485,31.972072,6.159461,104.05,4.504886,0.825157,0.825157,3.931826,6.640277,0
1775.408722,1.88594,0.199485,1.020803,0.980069,1.223473,1.886527,1.327095,0.984877,0.690803,15.998713,5.736473,191.04,4.609,0.808534,0.808534,4.584967,6.772909,0
1283.664516,-2.000813,-0.186637,1.203267,1.102863,1.175938,0.714625,1.281519,1.024432,0.962688,18.99941,4.080574,114.09,4.322757,0.849688,0.849688,4.430817,9.003061,0
1561.964706,-0.375927,-0.051725,0.944103,0.859128,1.153768,1.224516,1.414286,1.081723,1.004406,15.995928,5.106556,119.07,5.078639,0.93025,0.93025,4.418841,7.162944,0
1353.548594,-0.301889,-0.091273,1.197247,0.8117,0.987631,0.837766,1.208037,0.97356,0.922715,14.050083,4.750739,67.05,3.734886,0.68802,0.697125,4.477337,7.150343,0
1915.491483,0.617976,0.045822,0.966994,0.989403,0.877558,0.825501,0.234671,0.825745,0.651585,16.000808,4.33608,82.08,4.429647,0.842904,0.780909,4.51086,7.375754,0
958.630479,1.348768,0.292285,0.906709,1.188658,1.017909,0.988218,0.738493,1.188166,0.82559,15.998263,5.207289,46.04,4.254525,0.894769,0.894769,4.127134,7.558884,0
1747.487076,1.826748,0.207507,1.036566,1.127444,1.231926,1.639842,1.273983,0.91275,0.79178,15.996932,5.67602,129.04,4.583998,0.80812,0.80812,4.488636,6.670417,0
2108.822443,0.807168,0.061453,0.953889,1.032131,1.097431,1.052679,1.495693,1.064002,1.105078,16.000014,4.173633,159.07,5.530865,0.932263,0.940201,4.59512,7.189827,0
1404.943318,-0.306434,-0.05358,0.964371,1.049008,0.99803,1.363615,0.904223,1.097692,0.948369,15.995925,4.897976,64.04,4.997677,0.932828,0.932828,4.276666,6.930548,0
836.016966,0.133483,0.037033,1.018451,1.09594,1.017804,0.870142,1.338315,1.017937,1.002857,15.99492,5.793467,84.06,4.563856,0.982773,0.982773,4.234107,8.603228,0
1019.366566,0.296628,0.090224,1.104243,0.874365,1.513166,1.790271,0.91879,0.874912,1.180984,15.994918,4.935853,14.03,4.231402,0.835166,0.862339,3.828641,6.404209,0
1864.804791,-0.654933,-0.065603,1.09685,1.035331,0.86722,1.334199,0.888501,0.907954,1.07485,15.997937,4.755059,24.06,5.026987,0.881859,0.881859,4.143135,6.465479,0
958.353466,-0.264719,-0.046088,0.99446,1.243602,0,1.23375,0,1.04191,1.22366,16.006026,4.614299,12.04,4.056021,0.846537,0.862902,3.258097,6.54252,0
1276.726258,-0.729641,-0.169462,1.158638,0.720818,0,1.426133,0,0.695343,0.975549,31.972071,4.293934,10.04,3.787144,0.891527,0.891527,2.944439,8.370284,0
2046.364632,-2.274059,-0.165552,1.03495,1.102998,0.94228,0.474165,0.627985,0.897754,1.107293,19.000137,3.818079,154.06,5.351823,0.913088,0.92156,4.762174,7.342582,0
2221.797683,-0.444886,-0.040484,0.815294,0.91573,1.293781,0.90596,1.369114,0.835344,1.081074,31.972072,4.518253,76.08,5.075078,0.92411,0.92411,4.564348,8.091318,0
2207.650942,0.958242,0.073366,0.984335,1.03032,1.054914,1.067921,1.306756,1.078945,1.010693,16.000015,4.581707,164.07,5.575006,0.920062,0.936316,4.624973,7.067991,0
974.266002,0.500273,0.065579,1.020604,0.820624,1.02019,1.344896,1.199949,0.948992,1.061756,15.999288,4.085418,14.05,4.483856,0.948319,0.965546,3.78419,7.882752,0
1857.237266,0.252488,0.029287,1.072979,1.005673,1.110038,0.685687,1.096698,1.109098,0.864337,15.9993,4.881904,79.06,4.950064,0.861618,0.868365,4.477337,6.888255,0
1321.914766,0.003158,0.001599,0.923602,1.07933,0.99485,0.712194,0.823603,0.988174,1.144292,14.008279,5.084318,104.02,4.421963,0.80572,0.820049,4.369448,6.337579,0
1247.00312,-1.973142,-0.25065,0.820222,1.332358,1.174313,0.894482,1.531424,1.065646,1.498185,30.97457,2.638648,14.07,4.201841,0.956634,0.956634,3.78419,10.380858,0
958.630479,0.476996,0.09003,1.028482,1.118694,1.133963,0.851497,0.450608,1.053464,1.020613,15.997788,6.547371,79.04,4.458591,0.906529,0.937686,4.025352,7.558884,0
2064.403862,0.217926,0.046461,1.05906,0.714512,0.7177,0.60873,0.415052,0.927394,0.644156,34.968854,5.606152,61.04,4.631305,0.876245,0.876245,4.204693,7.438938,0
2661.976142,-0.613877,-0.039366,0.9118,0.919727,1.027263,1.279638,1.267727,1.070384,1.078673,16.001698,4.471902,421.09,5.555684,0.878239,0.886528,5.332719,7.847025,0
1436.58614,-0.570468,-0.084242,1.045174,1.120576,0.920981,0.870096,1.198687,0.976795,1.414013,15.995925,4.251945,104.05,4.7961,0.895204,0.895204,4.343805,6.711302,0
592.354628,-0.271933,-0.177159,1.066294,1.15376,0,1.011948,0,0.953814,0.840217,14.009509,4.83559,8.03,3.734522,0.913653,0.913653,2.995732,6.534097,0
2312.522165,-0.339908,-0.04019,0.716697,0.591631,0.651708,0.6929,0.686692,1.010344,0.865577,34.968854,2.729995,22.05,4.739574,0.859818,0.868144,4.248495,7.343837,0
1598.284183,-0.100979,-0.018436,0.991665,0.956167,1.221424,1.970728,1.274936,1.202025,0.812417,15.995926,5.328652,70.03,4.303509,0.770553,0.770553,4.304065,6.483094,0
2345.51847,-1.915038,-0.083349,1.06937,1.103538,0.893094,1.077716,0.964823,1.217398,1.102248,18.998409,4.699922,295.07,5.389365,0.905137,0.905137,4.744932,7.003395,0
2617.376326,0.016361,0.00075,0.94755,1.015424,1.058827,1.254462,1.017957,1.22573,1.061356,16.001969,4.21554,254.08,5.656514,0.908678,0.919796,4.727388,6.876634,0
2495.298587,0.032793,0.003442,1.002476,0.581329,0.700259,0.132818,0.186599,0.722959,0.787517,31.97283,5.039981,82.06,3.545559,0.70547,0.616095,4.49981,7.206779,0
1767.173311,0.573048,0.056877,0.903129,1.201544,0.940111,0.704459,0.575388,1.203722,0.856723,15.999304,4.995004,205.09,4.849204,0.856391,0.863661,4.779123,7.819579,0
1610.747051,-0.335008,-0.054298,1.342663,1.214437,1.300904,0.218825,1.401604,0.736362,1.517139,15.998308,2.216993,19.03,3.121867,0.619929,0.558977,3.73767,5.83758,0
413.76203,-0.115743,-0.150286,1.406449,0,0,0,0,0.323481,0,14.004078,5.471852,6.02,3.188722,0.889471,0.889471,2.833213,6.837758,0
1725.571842,-0.051702,-0.008055,0.949813,0.984491,0.887414,0.802549,1.01252,0.946478,0.969804,15.995926,4.734295,22.04,4.479098,0.805987,0.785746,3.951244,5.889052,0
2619.694904,-1.568656,-0.172523,0.795458,0.932053,1.007056,0.60157,0.894689,1.000185,1.031802,34.969381,6.086192,124.08,4.984184,0.936537,0.936537,4.70048,9.126502,0
1805.541741,0.43155,0.041518,1.064104,0.956759,0.959193,1.059361,1.012962,1.253153,1.000801,15.996931,4.471053,177.03,5.245447,0.911477,0.911477,4.369448,6.115176,0
2224.639574,1.08976,0.07574,0.976308,1.077896,0.978488,1.27219,1.103723,0.99953,1.079233,16.000013,4.510623,154.07,5.51049,0.92548,0.92548,4.418841,6.713405,0
557.500767,-1.024635,-0.260817,1.179157,1.310084,0,0,0,0.730853,0.02336,15.995919,4.04843,8.04,3.46772,0.910795,0.910795,2.890372,8.145923,0
1361.445862,-0.631158,-0.137298,1.010055,0.971559,0.977099,1.323498,1.123953,1.209625,1.036829,15.994921,5.832784,163.04,4.979265,0.929392,0.929392,4.624973,7.150069,0
2624.634651,-3.021886,-0.407384,0.96061,1.047843,1.211728,0.78862,2.177277,0.703239,1.509514,34.969855,7.162562,16.1,3.732159,0.857299,0.836914,4.219508,13.8143,0
1858.997278,0.723793,0.085786,0.98437,1.11289,0.992812,1.211698,1.146366,1.203234,0.914092,15.996931,5.359935,73.04,4.699364,0.812848,0.812848,4.158883,6.058734,0
1714.725808,0.920341,0.090546,0.923761,1.100223,1.153608,0.819347,1.210927,1.015986,1.077848,15.998713,5.511283,300.04,5.163856,0.914952,0.914952,4.691348,6.783669,0
3129.33182,0.934665,0.04328,0.75339,0.977163,0.989918,1.04115,0.837974,1.093429,1.067218,34.969381,4.87657,233.07,5.51532,0.91922,0.91922,4.75359,7.284254,0
2127.159388,-0.120408,-0.048588,0.874739,0.905798,1.186589,0.905849,0.935828,0.982654,0.98619,31.972678,5.590863,163.03,5.136842,0.919763,0.919763,4.442651,6.545451,0
3106.172904,0.790396,0.131881,0.713329,0.953781,0.868505,0.579133,0.750251,0.816832,0.994667,34.971058,2.729997,17.06,4.154602,0.846687,0.846687,4.025352,9.800312,0
1254.846764,-0.027256,-0.012082,1.142792,0.898081,1.046248,0.927048,1.019851,1.054389,0.774784,14.0051,6.633525,104.03,4.875146,0.912677,0.922379,4.276666,6.79892,0
1847.549128,-0.792858,-0.058771,0.940427,1.01914,1.124683,0.62534,1.15085,1.075354,0.818964,18.998408,4.03346,212.07,5.123406,0.89369,0.903213,4.70953,7.748324,0
1802.754723,0.162042,0.0148,0.87077,1.089174,0.878127,0.853652,0.925193,1.187742,0.946072,16.001684,3.724912,73.06,4.533661,0.810379,0.803291,4.304065,6.683785,0
2030.669139,-0.975412,-0.166794,1.06845,0.712094,0.848198,1.009894,1.185075,1.155724,0.794184,34.969381,5.724586,55.08,4.458591,0.953264,0.937686,4.330733,10.519018,0
2597.792963,-1.937901,-0.101317,0.945218,0.814632,1.048162,0.983403,1.126594,1.205433,0.924789,31.973074,4.244486,139.12,4.948896,0.923723,0.923723,4.75359,10.269214,0
442.778415,-0.176164,-0.072782,0.845372,2.152386,0,0,0,0.807738,1.08177,15.994918,4.662371,31.05,3.807355,1,1,3.806662,9.717036,0
2077.050677,-0.621954,-0.044476,1.075415,0.863393,1.029524,1.092011,1.116951,1.19006,1.004726,15.999299,4.252559,259.04,5.446971,0.912902,0.918431,4.477337,6.135176,0
2328.961896,-0.374603,-0.041761,1.234808,0.772606,1.199602,1.230312,1.818373,1.031866,0.885558,31.972072,4.521174,82.06,5.188758,0.898102,0.919364,4.330733,7.702696,0
1003.356775,-1.057019,-0.190206,1.039889,1.261769,0.797949,0.887416,1.10862,0.989137,1.299522,15.996925,4.503929,89.03,4.366096,0.898747,0.898747,4.454347,7.864781,0
984.73194,0.523462,0.080094,0.983993,0.916545,1.383698,0.777663,1.737352,0.948046,1.101437,15.996923,4.881074,13.04,4.440636,0.928363,0.944728,3.7612,7.041906,0
989.193638,-0.172451,-0.139945,1.037116,1.15051,0.829948,0.530661,0.358903,1.19298,1.117406,14.003082,7.221356,128.01,4.72641,0.882782,0.945282,4.488636,6.910014,0
898.120147,-0.975891,-0.282625,1.546263,0.897053,1.889882,0.648124,2.398923,0.719082,0.935805,15.994917,5.205255,9.02,3.105148,0.716966,0.639185,2.079442,5.005057,0
1537.997421,-0.47794,-0.115883,1.132324,0.77465,0.995762,1.083823,0.295771,1.06861,0.660408,15.99492,6.372193,170.02,4.360902,0.780829,0.780829,4.406719,6.399867,0
926.512761,0.093809,0.054168,0.877185,1.289806,0.866538,0.681606,0.231733,1.055995,1.044239,14.009284,6.688381,79.02,4.513153,0.929018,0.929018,4.290459,6.831576,0
797.475059,-0.456147,-0.467183,1.556027,1.32158,0.800927,0.955851,0.656059,0.601171,1.354915,14.009102,6.179572,11.01,3.719295,0.791265,0.791265,3.367296,5.735402,0
1233.575219,-1.698934,-0.185158,1.011918,0.926935,0.929217,0.67736,0.869067,0.906113,0.980759,19.000136,4.031329,119.07,4.879143,0.951233,0.951233,4.624973,8.945322,0
2278.923631,2.647113,0.092202,0.948505,0.631668,1.05959,1.133523,1.151938,1.049251,1.069532,19.003829,3.043421,85.11,4.971653,0.863661,0.885469,4.248495,8.47236,0
1601.627608,-0.056438,-0.034607,1.11639,0.820676,1.168891,1.536083,0.600567,0.937827,0.855336,31.972572,6.702734,46.03,4.324849,0.846922,0.872967,3.951244,7.10011,0
3425.994605,-2.375692,-0.229205,0.915459,0.92542,1.383036,0.543687,1.873188,1.015114,1.10605,34.971061,7.030277,61.12,4.521641,0.940567,0.940567,4.430817,13.532221,0
1477.235722,0.863711,0.126793,0.833909,1.139368,1.366955,1.958891,1.22261,0.71899,1.006127,15.995927,5.470663,114.06,4.653757,0.863035,0.863035,4.521789,7.146634,0
985.168363,0.269298,0.09475,1.164677,1.308579,1.468226,0.226396,0.803715,0.715779,1.527666,15.994918,5.350825,13.02,4.164735,0.82158,0.848752,3.688879,5.971034,0
9833.015314,-3.586716,-0.082133,0.799959,0.690031,0.704073,0.825903,0.859083,0.632648,0.561511,?,?,1048.3,6.706439,0.8583,0.893264,5.720312,7.448216,0
1830.366503,0.580474,0.076838,1.052866,1.107827,1.143178,0.761215,1.398802,1.188445,0.932033,31.972072,4.930291,64.09,4.629004,0.913607,0.902466,4.488636,8.859245,0
1635.729886,-0.354492,-0.140837,1.12009,1.062462,0.924208,0.628913,0.903904,1.086722,1.096032,31.972072,5.24064,43.04,4.413716,0.890905,0.890905,3.688879,6.810139,0
12817.92218,17.277813,0.130703,0.983564,0.948612,1.030049,0.820181,0.933606,1.146752,1.02922,16.043257,4.369032,4778.48,6.682722,0.788906,0.798765,6.102559,6.851824,0
2116.581424,-0.729617,-0.064041,0.86495,0.902559,1.468224,0.865618,1.574099,0.826212,1.07603,31.972072,4.556416,129.08,4.775102,0.879998,0.879998,4.634729,8.420782,0
917.441372,0.001833,0.001623,1.156647,2.909249,0,0,0,1.603722,1.978139,34.96938,5.630207,7.03,3.121928,0.879588,0.939794,3.135494,11.399848,0
1407.06224,0.022411,0.001406,0.940635,1.105747,0.920392,1.559388,0.292142,1.172799,0.820118,15.999937,4.842856,205.06,4.844324,0.92991,0.92991,4.465908,7.894451,0
