@relation hetero_trainingSetWithClass

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute piPC3 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
6622.944297,3.056504,0.075745,0.989383,0.961905,1.134002,1.255789,1.474345,0.924153,1.014196,16.007572,4.356299,639.27,6.467745,0.860461,0.861471,5.46806,6.88295,1
17898.534384,5.829708,0.053615,0.960286,0.927319,1.10912,1.232325,1.349762,0.916671,0.978598,31.973094,4.225004,1084.74,6.561646,0.743095,0.744205,6.144186,6.835297,1
8679.596541,0.893781,0.018097,1.036161,0.959822,1.049768,1.240413,1.385911,0.971699,1.00613,16.008736,4.409222,1909.4,6.444229,0.794627,0.815014,5.894403,7.137152,1
13857.199629,2.517102,0.028737,0.98156,0.974095,1.04589,1.037204,1.353013,0.962545,1.080912,16.021407,4.389856,532.67,5.892699,0.655602,0.69008,5.926926,6.737956,1
7926.933966,2.47469,0.055567,1.014933,0.940112,1.109849,1.39572,1.54618,0.929588,0.995436,16.007657,4.495183,1235.32,6.67078,0.847436,0.856557,5.700444,6.886248,1
10316.197588,-0.462489,-0.00761,0.944371,0.913947,1.061026,1.039566,1.229675,0.905524,0.921361,31.974089,4.329007,337.46,6.488465,0.834347,0.831071,5.493061,7.342649,1
16142.83475,8.794094,0.095299,0.995142,1.020228,1.168056,1.481325,1.553224,0.86856,1.034693,16.021522,4.389719,601.6,5.280146,0.592334,0.598212,6.003887,6.228986,1
11227.6531,6.17886,0.081027,0.965424,1.065611,1.094008,1.16527,1.17673,0.916293,0.964086,16.020005,4.314015,424.48,6.233066,0.730872,0.756587,5.720312,6.62319,1
10930.002997,3.935337,0.054887,1.002498,0.996133,1.106839,1.209192,1.301696,0.916809,0.988237,16.017979,4.41678,1003.48,6.470114,0.783803,0.788599,5.802118,6.780194,1
10337.195459,5.061604,0.074296,0.979537,0.994666,1.099764,1.238573,1.279904,0.941091,0.967858,16.016897,4.49868,947.45,6.525479,0.796867,0.803223,5.752573,6.76736,1
1231.18508,0.808169,0.020093,0.759842,0.735676,0.9556,0.951991,1.18136,1.280044,0.918728,31.973094,4.127624,643.79,6.405665,0.782746,0.827448,6.100319,6.971889,1
7809.492389,1.16055,0.025097,1.034145,0.922231,1.088605,1.301784,1.423486,0.94187,0.958687,16.008643,4.230612,751.33,6.554118,0.830563,0.84589,5.55296,6.864373,1
9814.855143,4.76778,0.082005,0.990986,1.01965,1.15351,1.409362,1.444082,0.889304,0.981331,16.011739,4.393057,122.38,5.817372,0.714029,0.718837,5.488938,6.322929,1
8065.264803,4.930984,0.10267,0.971784,0.967796,1.148914,1.486687,1.431771,0.961469,0.938021,16.009618,4.49519,310.3,6.007886,0.777877,0.769516,5.433722,6.463914,1
9056.495604,4.958441,0.101468,0.992392,0.991122,1.157221,1.501769,1.636765,0.897252,0.977846,16.008688,4.50685,1096.31,6.040055,0.7318,0.754476,5.68358,6.490479,1
8326.140622,-0.312363,-0.006541,0.974247,0.831659,1.035833,1.104358,1.262442,0.940213,0.967357,31.973082,4.249087,716.4,6.79445,0.88711,0.89667,5.525453,7.594946,1
14345.689687,5.168947,0.061901,0.953859,0.962247,1.098963,1.344627,1.371745,0.949894,0.973075,31.97208,4.380326,171.6,6.456018,0.755957,0.754685,5.808142,6.501494,1
9098.697275,2.69339,0.053851,0.97184,1.013199,1.030663,1.210765,1.476645,0.983463,1.008196,16.00774,4.392365,2513.38,6.51377,0.794817,0.814796,5.953243,6.925508,1
323.03466,0.680417,0.027546,0.910899,1.051183,1.187039,0.974644,1.187871,1.402025,1.046292,16.016069,3.796773,472.55,6.169777,0.82153,0.845798,5.783825,6.546967,1
16168.505468,-2.547622,-0.020217,1.041236,0.974964,1.086687,1.064673,1.213144,0.890715,1.054878,16.042391,3.915875,207.82,6.348343,0.726518,0.729367,6.028279,7.077986,1
9547.397644,-1.313564,-0.018408,1.012126,0.949266,1.033287,1.019463,1.160094,0.980993,0.993639,16.019958,3.903866,1186.52,6.883318,0.856532,0.864738,5.749393,7.365008,1
9216.259423,-1.086077,-0.021322,0.977563,0.875665,1.001334,1.093791,1.280048,0.922033,0.940697,31.973082,4.226828,549.41,6.808381,0.873271,0.877947,5.533389,7.248939,1
379.073865,1.980896,0.067575,0.869489,1.041172,1.237702,1.001995,1.237955,1.388133,1.043082,16.020363,3.774361,2402.6,6.633439,0.838287,0.88354,6.111467,6.890091,1
11794.698092,5.105593,0.067552,0.948636,0.986522,1.091596,1.177808,1.219569,0.916705,0.95914,31.972079,3.774346,724.49,6.487127,0.787562,0.787883,5.783825,6.817755,1
376.255258,0.946711,0.031937,0.907473,1.080948,1.236949,0.963214,1.23785,1.406636,1.068333,16.019393,3.922603,1699.64,6.396105,0.809301,0.847515,6.056784,6.657287,1
8009.357876,4.476134,0.101944,0.975488,1.009288,1.173153,1.555998,1.602718,0.880332,1.013354,16.006624,4.393107,301.29,5.506161,0.682987,0.703524,5.356586,6.211388,1
6223.487103,1.58922,0.038768,0.993407,0.959258,1.110277,1.161989,1.31142,0.937625,1.051603,16.007548,4.309561,79.31,6.297785,0.853405,0.854943,5.062595,6.804013,1
18060.750519,-1.39204,-0.011433,0.991088,0.935678,1.087209,1.164903,1.190963,0.906296,0.987467,31.973094,3.892712,212.83,6.357718,0.732414,0.723194,6.008813,6.933766,1
12078.227485,2.789988,0.035989,0.992417,0.936914,1.097097,1.204577,1.375174,0.959968,0.993522,16.020166,4.384234,1465.52,6.576304,0.788542,0.78687,5.986452,6.872752,1
18550.494807,3.688837,0.031725,0.979101,0.982995,1.057261,1.172758,1.254926,0.944675,0.953541,31.972084,4.231647,4093.78,7.134031,0.787942,0.798818,6.364751,6.850162,1
12485.187347,6.332653,0.091843,0.963948,0.974214,1.132054,1.401933,1.553907,0.936441,0.974227,16.014023,4.491798,2181.47,6.529272,0.753981,0.772208,6.016157,6.551125,1
8841.258627,4.948679,0.101544,0.951811,1.001011,1.167961,1.500927,1.587282,0.905285,1.012368,16.007661,4.390322,331.33,5.461175,0.670901,0.685579,5.433722,6.212363,1
10239.829888,-3.95331,-0.050904,1.044371,0.92016,1.031515,0.981207,1.148417,0.988528,0.988211,16.02308,3.928772,1285.52,6.723746,0.824738,0.833027,5.840642,7.364063,1
21099.289821,-1.032105,-0.006491,0.998698,0.962896,1.075329,1.082958,1.145966,0.958672,0.984135,16.05385,3.808214,270.03,6.567653,0.723818,0.721459,6.313548,6.961925,1
9075.791811,1.21506,0.022626,0.940965,0.901804,1.111839,1.107237,1.285999,0.936258,0.934479,31.973083,4.4408,1006.4,6.939437,0.885179,0.89797,5.645447,7.427888,1
342.074795,0.407375,0.015596,0.897041,1.023874,1.176709,0.956699,1.177413,1.372884,1.022255,16.018146,3.796769,481.57,6.096645,0.809294,0.832656,5.799093,6.618163,1
14384.708005,-2.171618,-0.020389,1.017631,0.961409,1.066005,1.048858,1.161544,0.93975,1.012673,16.032806,3.910196,184.72,6.529316,0.773496,0.763596,5.918894,6.982437,1
440.262947,2.143737,0.063455,0.879064,1.00424,1.243659,1.042427,1.24397,1.339825,1.026071,16.025742,4.426162,3094.68,6.840099,0.858221,0.892342,6.23637,6.971893,1
9098.697275,2.809814,0.056178,0.96103,1.005572,1.030811,1.183908,1.469444,1.013096,0.975217,16.00774,4.392365,2513.38,6.584358,0.801123,0.823626,5.958425,6.925508,1
8037.589302,1.630208,0.038371,0.946846,0.927836,1.144285,1.249345,1.316735,0.874197,0.979648,31.97308,4.397334,85.33,5.930112,0.780712,0.788205,5.087596,6.840762,1
593.534262,1.516853,0.031502,0.914764,0.862995,1.304025,0.954475,1.304318,1.423129,0.893286,16.038075,4.247555,9133.91,7.243183,0.836034,0.897382,6.562444,7.119476,1
8466.088361,4.90173,0.103833,0.937129,1.012843,1.143804,1.390464,1.464059,0.930715,0.96616,16.007647,4.39017,322.32,5.802984,0.704018,0.735037,5.433722,6.327804,1
8340.757753,3.145794,0.052242,0.979802,1.007356,1.076401,1.159744,1.255512,0.963878,1.000034,16.014698,4.398235,765.39,6.836609,0.875786,0.87785,5.488938,6.913307,1
17908.577813,4.239822,0.038107,0.936802,0.931692,1.057027,1.186092,1.2253,0.903736,0.951922,31.974103,3.922373,200.74,6.259446,0.732445,0.715788,5.971262,6.800971,1
11086.332595,1.776489,0.030519,0.953634,0.898716,1.07166,1.179789,1.384393,0.92141,0.984854,31.973085,4.0224,1222.46,6.789312,0.830677,0.840038,5.802118,7.040637,1
11790.149822,6.012962,0.089947,0.955302,0.946198,1.13165,1.379093,1.553415,0.943146,0.981901,16.013971,4.491734,1741.46,6.439939,0.757933,0.770149,5.955837,6.615016,1
16790.914142,8.4337,0.077706,0.967062,0.978098,1.126999,1.288538,1.387788,0.914404,0.998298,16.030002,4.128487,1951.7,6.37665,0.725555,0.721663,6.198479,6.634204,1
10272.610405,4.966016,0.077684,1.018055,0.988297,1.133562,1.353772,1.375679,0.918975,0.973595,16.01586,4.285151,954.4,6.271941,0.770208,0.770551,5.799093,6.702489,1
8114.217634,4.333956,0.087675,0.975212,1.058994,1.141882,1.29904,1.333677,0.897601,0.979607,16.009618,4.425402,101.32,5.873008,0.747841,0.75224,5.347108,6.383654,1
14301.853999,6.050826,0.065475,0.997584,1.037751,1.102642,1.251988,1.248804,0.91428,0.977646,16.024493,3.911599,1672.6,6.561481,0.751492,0.762641,6.033086,6.664658,1
1424.90011,-1.294734,-0.023398,0.708139,0.800439,1.072992,0.878809,1.126103,1.22641,0.917921,31.973101,3.906851,281.06,6.393714,0.730862,0.786504,6.317165,6.955257,1
510.459431,1.469331,0.035307,0.990271,0.870514,1.351017,0.917154,1.351847,1.588172,0.895873,16.028482,4.376251,9354.87,6.349203,0.740674,0.791986,6.463029,6.78494,1
13596.847803,-2.376441,-0.028568,1.00661,0.853606,1.03974,1.081572,1.274395,0.892176,0.953646,31.974097,3.919704,1510.58,6.616401,0.784889,0.796357,6.003887,7.489029,1
8185.207733,1.540764,0.025879,0.993848,1.020557,1.076653,1.023884,1.19121,0.953719,0.995006,16.014688,4.226417,758.38,6.743427,0.86382,0.868825,5.517453,6.962278,1
11664.473814,4.828817,0.078546,0.898371,0.913286,1.055615,1.135313,1.366175,0.895479,0.921317,31.974092,4.347904,1791.44,6.994918,0.856729,0.865478,5.869297,7.147422,1
7934.861082,0.423144,0.007669,1.039944,0.985239,1.069712,1.053945,1.247291,0.875122,1.065653,16.013647,4.086288,99.38,5.686094,0.743675,0.737749,5.293305,6.812511,1
8600.420692,4.174071,0.080158,0.98498,1.015217,1.140739,1.367667,1.378715,0.894581,0.978043,16.010655,4.49569,328.33,5.887462,0.757823,0.745738,5.484797,6.453699,1
14197.527167,3.765461,0.038955,0.992747,0.972373,1.107832,1.153605,1.35035,0.938723,1.020492,16.027615,3.892323,1690.63,6.78091,0.787965,0.790902,6.073045,6.872594,1
312.679472,1.421408,0.060832,0.89792,1.076853,1.198265,1.04085,1.198798,1.393132,1.096999,16.015972,4.420571,147.48,5.790844,0.764408,0.804321,5.659482,6.354855,1
1714.810669,1.175255,0.023142,0.684786,0.748635,0.942961,0.92681,1.170645,1.261741,0.941982,31.974114,3.908725,266.98,6.645175,0.770411,0.824946,6.274762,6.850195,1
8933.726063,0.28337,0.004365,0.982324,0.940399,1.076358,1.031332,1.20874,0.937093,1.049383,16.016768,3.780811,111.45,6.20881,0.796333,0.789504,5.332719,6.866548,1
9600.643418,0.647901,0.013153,0.953003,0.894957,1.010402,1.177365,1.341302,0.929023,0.945102,31.973083,4.238079,564.41,6.737484,0.848783,0.85946,5.541264,7.021246,1
15791.880376,3.067987,0.034313,0.938055,0.90638,1.048271,1.073541,1.248673,0.883539,0.926556,31.975108,3.914447,1248.63,6.85999,0.804329,0.807832,6.001415,7.128491,1
8414.109224,1.857192,0.036019,0.995096,0.950504,1.083182,1.224872,1.343626,0.961884,0.975308,16.010698,4.129536,1051.37,6.778898,0.858362,0.86405,5.697093,6.964709,1
838.282324,0.77209,0.021858,0.708455,0.894899,1.108687,1.024643,1.19882,1.324487,1.043401,31.972083,4.230575,225.85,6.048689,0.728751,0.773472,6.021023,6.546693,1
15435.759615,0.404586,0.003831,1.027651,0.957373,1.096733,1.202253,1.272952,0.915094,1.022337,16.029833,3.922182,195.72,6.353917,0.732146,0.731766,5.937536,6.738769,1
921.36011,0.030425,0.000426,0.924243,0.971053,1.201397,0.941737,1.201379,1.361009,0.982011,16.066637,3.902685,3689.51,6.875931,0.74742,0.79285,6.749931,6.805869,1
15189.402255,7.495499,0.083758,0.929612,0.97788,1.126431,1.238872,1.341177,0.895519,0.963983,31.97309,4.473508,894.59,6.37066,0.745518,0.743051,5.961005,6.694172,1
740.686757,2.058297,0.071019,0.622962,0.726078,0.876035,1.055191,1.23018,1.305491,1.037197,31.972081,4.275392,1645.59,6.557966,0.837043,0.874413,6.037871,6.732904,1
8887.22827,3.133716,0.053293,0.961197,0.968006,1.093703,1.235502,1.281203,0.972581,0.957561,16.013712,3.918701,340.38,6.430707,0.812621,0.813304,5.521461,6.658148,1
8477.221573,0.250947,0.004457,0.998251,0.882857,1.085193,1.076875,1.31077,0.887227,1.043238,31.972076,4.022159,102.42,6.595077,0.85496,0.858792,5.31812,7.169468,1
546.281669,-0.067552,-0.001593,0.913287,1.010486,1.13024,0.913261,1.129563,1.355901,1.017406,16.035582,3.922925,715.86,6.379159,0.762426,0.808018,6.169611,6.683238,1
611.764334,1.302052,0.026882,0.875925,0.910305,1.254002,0.965839,1.253847,1.326846,0.932353,16.041199,3.791948,4552.95,7.2212,0.853768,0.897669,6.484635,7.158439,1
9977.844246,4.012599,0.065544,1.018541,0.969204,1.115846,1.389359,1.392692,0.881265,0.978011,16.01482,3.929893,1213.37,6.341349,0.781581,0.78206,5.826,6.717643,1
643.245428,-0.256578,-0.005134,0.890628,0.911023,1.177607,0.949105,1.176954,1.282266,0.932694,16.046308,3.913821,2863.94,6.758125,0.785504,0.843582,6.342121,6.976984,1
6808.650521,1.585499,0.036415,0.970424,0.982851,1.088167,1.189177,1.203364,0.988915,0.981199,16.007569,4.070308,83.32,6.09287,0.808948,0.810686,5.049856,6.545175,1
640.712674,-1.064755,-0.021286,0.889629,0.92369,1.16991,0.871392,1.169307,1.319269,0.935526,16.046376,3.918885,1815.99,6.573492,0.777712,0.820535,6.297109,7.053936,1
10224.010937,3.371465,0.050108,1.009422,1.032334,1.093457,1.145236,1.210089,0.908728,0.990663,16.016879,3.831634,664.44,6.399856,0.771904,0.789275,5.697093,6.743053,1
310.752587,0.751763,0.033756,0.945302,1.045567,1.240119,1.050037,1.241299,1.369905,1.035527,16.015056,4.296796,1080.61,6.333373,0.837083,0.872679,5.805135,6.994277,1
16205.784678,4.746657,0.049479,0.94577,0.92992,1.103225,1.224969,1.29158,0.864767,0.964852,31.9741,4.223585,179.66,6.185048,0.728074,0.719823,5.843544,6.775826,1
17975.03764,4.336753,0.03901,1.001268,0.991388,1.099799,1.269377,1.312833,0.976552,0.995594,16.028155,3.748584,1144.82,6.664539,0.740718,0.746247,6.144186,6.610708,1
457.057391,0.273525,0.007651,0.899743,0.931566,1.215555,0.948262,1.215283,1.34515,0.949338,16.028785,4.109267,2181.69,6.88681,0.862812,0.904409,6.148468,7.055028,1
14886.437258,5.090495,0.053693,0.943382,0.981888,1.086909,1.216199,1.225418,0.888227,0.949517,31.973089,4.416232,170.61,6.120911,0.734865,0.71878,5.843544,6.714225,1
7416.873879,3.824391,0.082732,0.979401,1.022215,1.145705,1.299648,1.372693,0.883629,1.025297,16.008573,4.056803,89.3,5.47616,0.724927,0.713746,5.123964,6.288579,1
10698.000042,2.521906,0.035648,0.999795,0.984079,1.070799,1.23413,1.237919,0.963121,0.976664,16.017942,4.126613,136.48,6.489678,0.78649,0.794826,5.631212,6.711294,1
8905.928266,-0.632915,-0.010186,1.060181,0.920036,1.072041,1.152871,1.266643,0.94751,0.990273,16.016803,4.223674,1123.4,6.615919,0.830867,0.837366,5.752573,7.183478,1
13450.888644,4.654577,0.060223,0.976947,0.984709,1.103358,1.388815,1.399843,0.970794,0.97199,16.016149,4.233199,511.56,6.356605,0.734554,0.744069,5.843544,6.430534,1
9801.183975,-0.547633,-0.008818,0.95707,0.891748,1.086437,0.960594,1.237318,0.923898,0.97034,31.973084,3.926028,1367.43,6.826084,0.87161,0.869371,5.796058,7.531358,1
12200.814169,-3.091301,-0.034486,1.041805,0.955115,1.043571,1.038263,1.177013,0.970846,0.994786,16.026403,3.784745,1851.61,7.193367,0.854235,0.863454,5.996452,7.245824,1
12401.702458,-3.365159,-0.039291,1.008096,0.944673,1.011492,1.026905,1.153606,0.978666,0.984133,31.972079,3.902865,789.65,6.890889,0.824575,0.833563,5.828946,7.27959,1
19729.665724,6.232168,0.052818,0.979036,0.989474,1.100621,1.373812,1.30874,1.013598,0.938735,16.029402,3.7977,1244.84,6.332752,0.696516,0.69707,6.240276,6.459111,1
683.125233,1.494077,0.027588,0.904244,0.989087,1.249157,0.945797,1.249448,1.404495,1.000299,16.045132,3.923519,3447.08,6.925623,0.79779,0.83635,6.516193,6.640023,1
15807.223621,3.235395,0.030389,1.003062,1.006308,1.091902,1.19969,1.222314,0.944411,1.001326,16.02988,3.922828,1009.71,6.650246,0.769567,0.761951,6.059123,6.713882,1
1288.501127,-0.207346,-0.004461,0.657689,0.779465,1.049667,0.867979,1.11852,1.169706,0.891316,31.973094,3.814333,1960.79,6.770089,0.816279,0.873009,6.238325,7.407121,1
14286.169207,6.860788,0.075191,0.9517,1.00197,1.115559,1.299443,1.33417,0.979815,0.943019,16.023427,4.388934,1276.58,6.629087,0.762642,0.769837,6.013715,6.536044,1
744.802471,1.869466,0.064169,0.644986,0.877948,0.966842,1.026734,1.21787,1.366312,1.081102,31.972081,4.411046,929.59,6.60591,0.83061,0.877118,5.955837,6.501634,1
15575.639556,7.027936,0.080676,0.918766,0.951732,1.102761,1.274592,1.345004,0.919875,0.92575,31.974098,4.473544,874.58,6.528447,0.763218,0.763152,5.910797,6.690015,1
1229.248733,0.377341,0.005477,0.713208,0.845662,1.109027,0.938458,1.183934,1.227391,0.942478,31.97209,3.891886,6049.27,7.132172,0.783083,0.843103,6.726233,7.164981,1
9942.812065,5.900568,0.106415,0.978883,1.034421,1.19048,1.594005,1.57616,0.871877,1.0305,16.009709,4.392791,119.36,4.831925,0.589023,0.593263,5.361292,6.029201,1
22033.191595,-2.613495,-0.015457,0.993879,0.918425,1.054089,1.030563,1.178717,0.960082,1.018144,16.058516,3.912975,2627.14,7.011896,0.757099,0.765502,6.459904,7.188929,1
1021.48462,1.295476,0.056472,0.529609,0.782752,1.029166,1.03019,1.224473,1.253109,1.06096,31.973086,4.401802,433.47,5.98097,0.794711,0.834175,5.703782,6.572246,1
769.305414,1.096456,0.018483,0.876237,0.970382,1.176474,0.944124,1.176282,1.326331,0.98922,16.054059,3.90162,3700.17,6.849015,0.763098,0.816944,6.582025,6.844013,1
16790.914142,8.4337,0.077706,0.967062,0.978098,1.127662,1.288538,1.388658,0.914404,0.998298,16.030002,4.129099,1951.7,6.373347,0.72497,0.721289,6.198479,6.634204,1
12503.566625,1.998731,0.022677,1.001543,0.962588,1.096689,1.132666,1.263655,0.893248,1.043579,16.025269,3.815825,158.55,5.94617,0.693911,0.709619,5.749393,6.733615,1
8490.998197,-1.274954,-0.019818,1.017882,0.998338,1.014616,0.896521,1.165374,0.975351,0.986653,16.017777,4.059929,807.43,6.724466,0.837684,0.862729,5.609472,7.2468,1
9158.427865,4.907571,0.079461,0.944545,0.987673,1.122486,1.202836,1.312523,0.929415,0.993959,16.014735,4.309593,114.4,6.052904,0.749783,0.762089,5.459586,6.589401,1
707.143633,0.086309,0.003258,0.788906,0.887186,1.232959,0.928951,1.128454,1.351212,1.031764,31.972079,3.922125,472.54,6.002495,0.779277,0.822866,5.78996,6.695581,1
7912.603284,2.907642,0.055417,1.030867,1.017469,1.1515,1.370337,1.367037,0.888759,0.986437,16.011605,4.394846,98.32,5.801844,0.734669,0.7488,5.267858,6.473838,1
8912.443872,3.540826,0.072738,0.960443,1.011648,1.048555,1.236701,1.510229,0.99044,0.970856,16.00772,4.394286,2456.35,6.580808,0.810615,0.825537,5.948035,6.864492,1
480.354419,1.869409,0.050822,0.893857,1.087192,1.164917,1.04977,1.164913,1.369333,1.098255,16.028075,4.219526,2544.72,6.250333,0.763862,0.797317,6.261492,6.673456,1
1301.481306,-0.433003,-0.009216,0.7686,0.729141,0.977142,0.910162,1.171783,1.245398,0.878371,31.973096,4.04169,227.9,6.394406,0.755247,0.816353,6.104793,7.029276,1
791.80468,-0.927644,-0.014991,0.873714,0.921113,1.115339,0.882497,1.11416,1.269469,0.942225,16.060024,3.909263,2843.17,6.551601,0.748521,0.789861,6.539586,7.070572,1
13058.235471,4.989029,0.055887,1.009121,0.985532,1.111503,1.228374,1.235175,0.942715,0.987778,16.025365,3.696844,839.58,6.353683,0.75205,0.752175,5.899897,6.771798,1
8204.082433,5.212132,0.095573,0.926944,1.061553,1.128127,1.247166,1.238927,0.958766,0.951331,16.011623,4.491138,100.34,5.961912,0.751408,0.76426,5.308268,6.394297,1
7335.582442,1.369409,0.033678,1.028002,1.044671,1.051115,1.317405,1.289513,0.922313,0.985516,16.005643,4.407118,695.32,6.041894,0.772823,0.78821,5.521461,6.73808,1
519.005777,1.827154,0.045146,0.90315,1.004952,1.272679,1.024785,1.273274,1.373303,1.018253,16.031435,4.223837,3182.84,6.891486,0.827747,0.870262,6.33328,6.769413,1
8621.2181,4.878508,0.10397,0.963932,1.002417,1.151625,1.535027,1.538258,0.913346,0.975554,16.007654,4.415088,554.31,6.057761,0.760809,0.763833,5.529429,6.323925,1
13466.801007,0.898889,0.010306,1.022242,0.998406,1.05111,1.160273,1.269985,0.947044,1.032072,16.021392,4.236489,1234.67,6.768504,0.784728,0.797058,5.940171,6.867893,1
8146.851144,3.857536,0.074331,0.968646,1.055029,1.117237,1.213991,1.282287,0.916522,0.977274,16.010626,4.415546,307.33,6.198065,0.787876,0.794532,5.398163,6.474967,1
9918.453872,1.537556,0.026407,0.978047,0.905607,1.053719,1.261938,1.305603,0.993009,0.934298,31.972078,4.232373,891.45,6.727316,0.830223,0.84331,5.700444,7.075184,1
9761.026754,1.654447,0.027303,0.970387,0.938025,1.141945,1.257697,1.33859,0.902625,1.002673,31.972077,4.388369,113.43,6.204889,0.797591,0.781803,5.365976,6.701923,1
15890.147988,-6.223968,-0.051904,1.018137,0.913277,1.047878,0.987427,1.139164,0.934389,0.989067,31.972082,3.919292,1451.79,6.866886,0.790317,0.795089,6.115892,7.360189,1
7064.631244,0.945265,0.020165,0.997579,0.901616,1.009057,1.090688,1.218519,0.890066,0.935524,31.972076,3.899263,449.3,6.289166,0.840918,0.846882,5.411646,7.357929,1
315.942696,1.644441,0.064508,0.847399,0.979263,1.240744,0.977412,1.240377,1.335606,1.00189,16.01695,4.2341,1587.46,6.738729,0.913145,0.942513,5.908083,6.94087,1
8203.296698,4.300419,0.097251,0.965858,0.993904,1.136484,1.506744,1.59479,0.900817,1.01238,16.006646,4.39063,751.3,5.678923,0.711018,0.722695,5.55296,6.392156,1
8449.646588,4.090904,0.078332,0.972754,1.051173,1.108035,1.259892,1.345994,0.916712,0.975673,16.010651,4.416806,544.33,6.325128,0.794859,0.804295,5.513429,6.523386,1
11204.556903,-0.420864,-0.005465,1.016947,1.068227,1.003107,0.961921,1.145911,0.99065,0.982963,16.018071,3.776947,2299.55,6.864708,0.802155,0.834228,5.891644,7.023851,1
1349.873888,1.239756,0.025384,0.786197,0.842737,1.104781,1.005551,1.18698,1.338747,0.975578,31.973102,3.927667,6792.02,7.114503,0.825014,0.869753,6.555357,7.034637,1
13294.767431,3.143272,0.033299,0.975915,0.967171,1.089612,1.161229,1.225034,0.937651,1.005978,16.027442,3.903167,508.6,6.454084,0.769693,0.762576,5.874931,6.791397,1
1488.180458,1.788089,0.028695,0.756925,0.822476,1.211187,0.955605,1.23053,1.23343,0.892377,31.973105,4.128785,6086.2,7.148969,0.803435,0.860929,6.672033,7.358158,1
1150.312403,-1.128565,-0.018402,0.705356,0.85181,1.031266,0.87203,1.085342,1.218313,0.954318,31.972088,3.91888,2798.14,6.129569,0.697163,0.74105,6.50279,7.063123,1
1354.249705,-1.556733,-0.019831,0.727553,0.835297,1.053834,0.889827,1.108059,1.188952,0.914524,31.972092,3.9131,6508.45,6.522928,0.718783,0.761486,6.776507,7.346808,1
10889.627733,4.695951,0.065858,0.991148,0.971273,1.121901,1.249741,1.330811,0.945694,0.973227,16.017985,4.419395,1303.48,6.245771,0.756781,0.76171,5.852202,6.837216,1
11097.617256,4.519101,0.061626,1.001791,1.007474,1.117666,1.249922,1.2721,0.929796,0.975117,16.018995,4.270446,719.47,6.404751,0.77491,0.778332,5.777652,6.720591,1
361.789559,0.770234,0.02873,0.930727,1.098974,1.189867,1.018694,1.191267,1.412859,1.089137,16.018315,4.23171,180.64,5.757407,0.72669,0.768489,5.834811,6.457447,1
13122.693259,-0.784823,-0.008442,1.019052,0.924912,1.047653,1.093279,1.222765,0.961883,0.978315,16.027529,3.939288,2363.6,6.985956,0.822441,0.82622,6.120297,7.137519,1
16800.429303,5.974508,0.057154,0.954328,0.921374,1.086479,1.193644,1.368357,0.944373,0.980377,31.972082,3.906109,1479.72,6.731399,0.75202,0.76713,6.126869,6.798414,1
8040.76172,0.808188,0.014407,1.011283,0.966769,1.073274,1.198287,1.244617,0.940294,1.008182,16.013667,4.124412,313.38,6.628552,0.862477,0.856988,5.433722,6.909928,1
17958.196614,1.944775,0.017506,0.954536,0.906091,1.067147,1.162867,1.236587,0.911305,0.947534,31.974104,3.912076,1049.76,6.822988,0.792563,0.779632,6.124683,6.987415,1
6846.368052,4.122342,0.105759,0.945769,1.054809,1.141139,1.379804,1.36716,0.91273,0.959102,16.005588,4.402825,85.26,5.594055,0.713122,0.737519,5.159055,6.259518,1
11291.286956,1.031391,0.013633,0.989017,1.076159,1.026164,1.020933,1.179423,1.017386,0.968076,16.017044,4.364755,2299.54,6.886039,0.800736,0.834881,5.897154,6.931551,1
9917.125557,1.093097,0.017517,0.936421,0.938547,1.041012,1.005357,1.202766,0.944765,0.974032,31.973083,4.346005,579.47,6.766596,0.848458,0.863174,5.537334,7.278617,1
8949.417234,4.533806,0.095284,0.962654,0.972379,1.129388,1.476024,1.489064,0.857142,0.990397,31.972076,4.415025,104.32,5.708646,0.7281,0.725904,5.332719,6.386105,1
8704.373168,2.835325,0.057441,0.962187,0.964735,1.098344,1.20743,1.423395,0.93748,0.981946,31.972077,4.417799,1505.36,6.687559,0.853126,0.85728,5.771441,7.115776,1
14093.438363,6.029847,0.066664,0.992436,1.041338,1.107607,1.236273,1.263637,0.906692,0.983573,16.023434,3.902652,1645.59,6.571444,0.751644,0.76546,6.013715,6.642035,1
630.377499,2.409931,0.049761,0.875742,1.028544,1.208684,1.011578,1.20887,1.351823,1.037706,16.040536,4.219762,3216,6.870289,0.802343,0.839898,6.4708,6.806969,1
16047.082637,8.545086,0.082019,0.960492,1.036092,1.118736,1.164435,1.323798,0.947184,1.006481,16.02779,4.336704,1423.67,6.356212,0.709284,0.724644,6.075346,6.541839,1
11787.084513,0.928134,0.013582,0.980643,0.977709,1.061579,1.194388,1.200667,0.994666,0.932514,31.972079,4.211886,430.55,6.499307,0.76901,0.788904,5.673323,6.762342,1
