@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC5 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
2210.483915,-0.266108,0.952314,1.302614,1.275593,1.027765,34.96938,5.719715,114.03,4.747191,0.864406,6.981222,995,1
4330.213566,-1.834762,0.96421,1.019188,1.063578,1.097247,16.006069,4.276934,547.16,6.248194,0.909441,7.029104,13890,1
1585.202935,-0.037294,1.022168,1.100159,1.544454,0.883699,15.994921,5.479312,170.05,4.799062,0.863981,6.642447,1195,0
1497.923612,0.027716,1.088409,1.154046,0.825841,1.256829,14.009289,5.864006,114.02,4.412782,0.790118,6.129367,979,0
1111.154484,0.039787,0.989684,0.86109,0.467089,1.244605,14.004089,6.280439,128.02,4.707715,0.917811,6.461343,437,0
1465.178879,-0.313901,1.110913,1.02826,0.988069,1.035168,15.998264,4.915052,58.03,4.726144,0.865684,5.981557,670,0
1261.107797,0.724539,1.008957,0.897976,0.697958,0.613425,15.999288,3.961132,13.05,4.127283,0.818192,6.216103,338,0
715.520779,-0.115459,1.029218,0.96355,1.347258,0.94311,14.113082,4.66966,10.02,4.004886,0.898071,6.186366,133,0
1600.69782,0.893178,0.920189,1.213315,1.277027,1.050279,15.999297,5.22641,232.05,5.180742,0.94335,7.269935,1047,0
1941.299461,0.055814,0.877854,0.830694,0.917198,1.011037,16.002568,4.939476,286.08,5.19535,0.911395,7.964067,2119,0
1230.199808,-0.355576,1.232644,0.800966,0.669489,1.097493,15.995923,4.526096,16.04,3.678026,0.717064,6.375562,457,0
1245.172896,-1.026279,1.12203,1.422829,3.142383,0.588594,31.972745,5.677276,11.05,3.616349,0.851321,9.054245,152,0
1558.157386,-0.887178,1.12644,0.831358,0.843022,1.233586,15.997931,3.830738,17.06,4.350069,0.806716,6.19461,692,0
1249.048523,-0.656562,1.274615,0.940904,0.693263,0.697539,14.007107,4.112096,18.05,4.127316,0.792274,6.626055,651,0
1003.110727,-0.81045,1.482736,2.394277,3.107959,1.092269,15.99592,3.836105,10.04,3.134267,0.651973,5.754607,170,0
1317.417989,0.413594,1.082211,1.22205,0.844376,0.903484,15.994919,5.449727,55.03,4.665312,0.876621,6.15433,609,0
752.217766,-2.15587,1.411163,0,0,0.019074,15.998702,4.022371,9.03,3.576618,0.841968,6.845421,82,0
918.463738,-0.480694,1.438996,2.324388,2.824317,0.173819,15.99592,3.678918,9.04,2.886733,0.621624,5.884534,139,0
977.925912,-0.086885,1.019659,0.946186,0.776748,0.918927,14.153131,4.270049,114.05,4.074697,0.807767,8.639438,1058,0
1924.471102,-1.889917,1.105717,0.910228,0.804754,0.897042,31.972072,4.390067,144.1,5.344698,0.991169,9.477821,2428,0
901.377361,0.000799,1.016067,1.125503,1.10471,0.889298,15.998261,4.753629,12.03,4.213661,0.907362,6.683785,211,0
2293.467354,-1.042363,0.930113,1.466968,1.483728,0.937512,31.972072,5.126797,70.08,5.01248,0.907472,7.416107,1251,0
2252.161557,1.152008,1.139406,0.875209,0.995983,1.033405,15.999305,4.889355,159.07,5.277115,0.879519,6.675736,3410,0
1931.832588,0.881666,0.994683,0.887937,0.86013,1.006076,16.000006,4.537875,191.05,5.356558,0.930784,6.670253,1425,0
6307.127202,-0.202802,1.002603,0.889484,1.069122,0.802108,78.918337,5.875223,58.03,4.516876,0.873683,8.779375,718,0
1123.066217,-0.157654,0.973255,1.134754,1.01638,0.71913,15.995923,4.405321,55.03,4.635007,0.918843,7.306372,602,0
2890.288834,-1.33495,0.887861,0.639436,0.684614,0.919233,34.968854,2.729994,26.09,3.9036,0.669239,7.073463,26000001740,0
1329.455106,0.073029,1.110604,1.466365,1.479699,0.896116,15.996926,4.682964,94.03,4.734512,0.902168,6.530033,539,0
2230.026287,-0.049618,0.759673,1.145119,1.018623,1.059164,16.000818,3.924866,164.1,4.640224,0.785561,7.403348,2996,0
1232.861448,1.818914,0.945301,0.932696,0.903425,0.871082,15.999992,4.161098,12.06,4.228073,0.86166,6.503689,264,0
2075.9458,-0.706778,1.003267,0.858954,1.287682,0.911689,34.969381,4.570003,134.07,5.211211,0.972685,9.026147,1716,0
2800.470002,0.655813,1.007197,1.099079,1.505924,0.979123,15.998969,5.74485,694.1,5.978056,0.945606,7.290993,6191,0
1385.953364,0.626529,0.956287,1.068689,0.774349,0.98131,15.998264,4.960967,61.03,4.881704,0.911182,6.613591,834,0
1773.131753,-1.134031,1.414183,0,0,0.004534,30.975252,2.745875,10.09,1.932426,0.45491,10.840765,136,0
901.377361,-0.036719,0.773055,0,0,0.802923,15.99592,5.141673,12.03,3.543465,0.763044,6.683785,175,0
768.976229,0.074523,0.732532,0,0,1.792343,15.995922,4.923919,40.06,3.939471,0.8969,8.574511,211,0
1706.101218,-0.60122,1.141585,0.989701,1.048355,0.990591,15.995925,4.812295,170.02,5.156889,0.900307,5.928766,1052,0
782.117019,-0.024742,1.25472,0.928756,0.345031,1.243282,14.00308,4.551382,12.01,4.133661,0.890135,6.364192,221,0
901.377361,-0.102202,1.061283,1.33654,1.580822,1.126535,15.99592,4.932728,12.03,4.373661,0.941817,6.683785,197,0
1208.164674,0.623677,0.945961,1.116601,0.991276,0.842613,15.999999,4.31166,52.08,4.773557,0.972827,8.102851,496,0
1492.036751,0.030998,1.062157,0.990222,1.064014,0.809419,15.994921,5.661108,114.05,4.715002,0.863643,6.776804,1243,0
5278.026443,-3.476331,1.085663,1.031691,1.084886,0.960553,16.011398,4.525218,329.18,6.779143,0.950887,6.610739,22046,0
74392.249373,-1.564945,0.959809,0.956618,0.324002,0.872712,126.909494,5.663805,103.14,4.418296,0.791106,23.739834,4175,0
1541.376704,-3.131195,1.164868,0.98379,1.026491,1.079647,16.002554,3.824548,20.1,4.918781,0.944203,8.218667,1042,0
1320.992003,1.458401,0.864304,0.759582,0.841957,0.750186,16,4.247569,18.08,4.862576,0.963956,7.790945,693,0
1108.372903,-0.309268,1.029808,1.160731,1.328618,0.837284,15.995922,4.449948,46.04,4.453881,0.899012,6.713586,367,0
2054.515718,-1.607361,1.094492,0.843057,0.889537,1.086675,15.997939,4.034068,205.04,5.40248,0.914606,6.403834,1979,0
14417.769114,-0.505547,1.117994,0.852618,0.917192,1.437245,126.904473,5.412694,12.04,3.913977,0.877685,12.499634,218,0
3690.214469,0.644785,0.726503,0.730825,0.853808,0.851923,34.970157,3.83415,30.08,4.92238,0.829978,7.494526,2643,0
1886.753523,-0.402402,1.058385,0.817336,0.418845,1.054935,34.968853,5.808853,15.03,3.914569,0.776024,6.882051,390,0
42398.984176,0.784336,0.829008,1.744422,0.978649,1.379262,126.906474,4.196153,33.15,4.990785,0.855628,14.155521,3054,0
1476.676566,-0.253832,0.935854,0.822855,0.726621,0.973584,16.000005,4.357724,73.06,4.979265,0.929392,7.978309,1535,0
1631.934058,-1.892007,1.068367,1.003035,0.853495,0.725691,16.002061,4.75089,170.06,4.805911,0.880295,7.253227,1207,0
946.091661,0.872797,1.038864,1.871116,1.874886,0.674657,16.000786,3.066557,40.07,4.095795,0.918457,8.683772,239,0
990.080075,-0.196443,1.004365,0.969731,0.581017,1.07465,14.008275,6.774313,79.02,4.631616,0.934887,6.45585,339,0
1034.405074,-0.771864,1.18409,1.016406,1.320416,0.803237,14.010194,5.380268,15.05,4.240224,0.864137,6.837758,450,0
1620.360307,-0.385912,1.233705,1.467949,0.681699,1.053485,15.995925,4.007602,22.02,4.888367,0.86614,6.004179,1278,0
2399.555334,-0.715941,1.00269,1.045359,0.687393,0.854065,34.968854,6.146528,124.03,4.773661,0.845815,6.863406,1362,0
1012.639552,-0.283907,1.061588,0.940105,1.882493,0.73612,15.99592,4.125401,12.03,3.728502,0.7675,5.900894,193,0
1163.756121,0.828391,1.001919,0.862744,0.362117,0.862819,15.994919,5.676538,52.04,4.175123,0.820669,6.798152,478,0
2415.271621,-1.884753,1.080609,0.879712,0.934693,1.099172,18.998409,4.699259,295.07,5.39032,0.898387,6.816033,2209,0
1555.524084,-0.215393,1.079148,1.341412,1.912752,0.744376,31.972072,5.716369,109.07,4.6875,0.9375,9.345633,966,0
2356.73393,-0.668467,1.077702,0.47885,0.497395,1.092466,34.969381,4.886525,76.05,4.675311,0.84643,7.82854,1716,0
1397.976893,-0.548621,1.051392,0.899343,1.113856,0.916402,15.995927,5.642716,163.06,4.721928,0.887259,7.453574,1194,0
1881.60125,-0.621579,1.099902,1.281029,1.584045,0.896739,15.994921,5.729098,79.03,4.212654,0.716116,5.987446,1493,0
705.926848,-0.14572,0.84318,0,0,0.258748,14.006086,5.608931,31.04,3.721928,0.861173,6.904527,107,0
2541.36969,-0.089312,0.990025,1.202142,0.906272,1.19844,34.969854,4.44193,17.04,4.53891,0.907782,8.470408,640,0
3106.752269,-0.971248,0.856298,1.002993,0.717043,1.01979,34.968854,4.821486,295.07,5.326176,0.89107,7.2094,2185,0
1272.822988,0.678665,0.96223,0.899613,0.892827,0.933464,15.998262,4.378237,13.04,3.576618,0.68153,5.373257,383,0
839.057847,-0.315121,1.364917,0,0,0.853527,14.009102,6.588057,59.01,2.948816,0.613397,5.397718,124,0
11478.596596,0.124679,0.771162,1.49909,1.22069,0.913764,78.919338,6.978583,55.04,4.438588,0.845779,9.842087,622,0
2270.101155,-0.172713,1.014749,0.965516,0.967242,0.678389,34.96938,6.628624,89.03,4.631616,0.934887,8.485598,533,0
1261.520062,-0.39853,0.920428,0.770799,0.87303,1.006156,15.998975,4.998535,99.08,4.331977,0.85877,8.063682,662,0
1959.257575,0.722473,1.120218,1.231475,1.319712,1.051163,15.998941,4.987849,25.06,3.87853,0.673954,6.503788,1522,0
884.960489,0.119704,0.812101,0.658999,0.879808,0.860135,15.998705,4.481651,12.04,4.142915,0.915852,7.351039,186,0
1961.257485,-0.093384,1.146413,1.382711,0.934988,0.815695,31.972072,5.933028,163.05,4.689704,0.869701,7.431925,958,0
1567.131878,-0.089064,1.101105,0.96082,0.848299,1.035852,15.998265,4.78864,67.03,5.096934,0.917608,6.365713,1247,0
2494.930028,-0.946471,1.064755,1.278355,1.456047,0.946506,31.972072,5.214598,76.08,5.118427,0.8979,7.099466,1539,0
1541.963542,-0.205896,0.967241,0.893089,0.935721,1.078423,15.998265,4.764879,170.02,5.155549,0.92816,6.556971,1053,0
1663.859955,-0.755953,0.981644,2.24415,1.988409,0.861983,34.96938,4.042486,14.04,4.315824,0.918175,8.194448,318,0
715.520779,-0.185701,1.028531,1.026056,0.520951,0.950298,14.014351,5.0188,10.02,4.061482,0.910762,6.186366,133,0
1384.615734,0.278982,1.146365,0.962085,0.41911,0.742931,15.99492,5.611245,61.02,4.547789,0.838107,6.259953,825,0
800.247049,-0.524514,0.995814,1.29386,2.072518,1.066161,15.994919,4.543665,49.04,4.453661,0.959044,8.442982,425,0
1294.640326,-0.771543,0.938011,1.367732,1.570428,0.973244,15.999295,4.656091,119.04,4.964904,0.946069,8.081501,1092,0
2160.208497,-0.29738,0.766045,0.622605,0.682311,0.840672,34.968853,2.729996,17.04,4.130343,0.776099,6.778348,17000000523,0
1500.89629,-0.401284,1.055042,0.853973,0.894902,1.085682,15.995925,5.72675,104.04,4.606937,0.843849,6.276904,799,0
2670.122867,-0.867397,1.018238,0.927853,0.845699,1.075274,18.99841,3.916699,421.08,5.526301,0.898623,7.073756,3393,0
2448.063126,-1.878638,1.024458,0.835377,0.838357,1.101528,18.999414,4.69921,304.08,5.389365,0.905137,7.293565,2351,0
3406.427493,-0.434125,0.983466,0.992823,0.982355,1.12504,34.968854,4.242704,261.08,5.617572,0.907549,7.126339,3486,0
1563.212379,-0.78109,1.214785,0.954988,0.555383,0.948022,15.996928,4.065901,20.04,4.413424,0.803631,6.204077,865,0
2512.332799,0.790175,0.718082,1.269012,1.236814,1.043663,34.969381,4.869034,219.08,5.449526,0.951397,7.965324,2665,0
2191.425339,-0.10206,0.987197,0.84448,0.726432,0.99092,34.968853,6.169199,58.02,4.313641,0.785462,6.203897,666,0
3173.625076,-0.101133,0.766835,1.086051,1.06125,1.20773,31.972073,4.473619,247.09,5.575913,0.925867,7.695145,2835,0
2000.083881,-1.324637,1.013253,0.992857,0.645581,0.947752,18.998408,4.049876,304.08,5.293331,0.907497,7.582586,3107,0
993.725657,0.959757,0.89852,1.044081,0.946952,0.819609,15.999292,3.697449,15.08,4.403856,0.948319,8.562808,404,0
980.201585,0.195962,1.005281,0.926335,0.156126,1.038158,15.997944,5.848098,13.01,3.243888,0.654776,5.746315,234,0
1993.591535,-2.526526,1.055603,1.34808,1.617828,0.973361,31.973073,4.20018,61.12,4.351823,0.905243,11.821101,703,0
2263.997342,-1.308606,1.042025,0.764227,0.613058,0.823551,34.96938,5.155175,52.06,4.349192,0.895267,9.414574,478,0
2181.167883,0.092442,0.977995,0.988103,0.897152,0.863596,34.968854,5.621582,64.03,4.943593,0.911049,7.049744,1046,0
1529.600739,1.173164,0.900355,0.975181,0.896887,0.949308,15.996928,3.596743,19.05,3.748009,0.690716,6.236714,60000000298,0
2489.524046,0.140003,0.611303,0.771564,0.941465,1.151227,34.968854,2.729996,191.05,5.067433,0.893345,7.297264,25000001168,0
2824.908476,-0.035989,0.762121,0.811976,1.330901,0.741271,34.968854,2.729993,91.08,4.690464,0.800696,7.468566,29000002543,0
1679.582371,-0.996096,1.149436,1.118525,1.832227,0.932236,31.972072,5.718557,55.07,4.389365,0.885989,8.615089,614,0
2122.864225,-0.721454,0.964588,1.854752,1.773268,0.758581,31.972072,4.592529,67.07,4.660058,0.864203,7.717009,1176,0
77983.504659,-2.295964,0.956248,1.079229,1.108395,1.281329,126.909494,4.19412,130.19,5.439464,0.906577,19.821341,6750,0
3425.994605,-2.137967,0.701923,1.561248,2.07072,1.013512,34.971061,7.241344,20.12,4.378783,0.910851,13.532221,735,0
2069.820581,-0.802646,0.991742,1.119805,1.191879,0.996657,16.000004,3.732322,25.05,5.108889,0.868468,6.004078,1888,0
2189.036093,1.451439,0.929264,1.049554,1.189589,0.977346,16.000013,4.365105,88.08,5.506891,0.932282,6.753773,2362,0
2235.755684,0.195174,0.91424,1.122687,1.318585,0.661425,34.969381,5.096335,198.1,4.896821,0.896947,8.82057,1782,0
1201.924835,0.356862,0.835204,1.101518,1.298956,0.998879,15.998707,4.892656,16.04,4.066677,0.806178,6.761238,445,0
1650.701748,-0.45025,0.964104,0.986218,1.097849,1.131946,15.996937,5.076508,144.07,4.902569,0.877816,7.836532,2326,0
2035.509163,0.925344,1.026308,1.122498,1.113443,0.878435,16.00001,5.019161,85.07,4.989954,0.859247,6.93214,2489,0
728.846734,-1.372338,1.346685,0.501487,0.331838,1.121721,15.998261,4.199143,11.03,3.884184,0.898715,7.553166,166,0
2951.449502,-0.70176,1.030367,1.38359,1.614759,1.310868,31.974074,5.604769,58.09,4.571861,0.891326,9.257921,634,0
1601.627608,-0.248814,1.048509,2.384806,2.417496,0.85707,31.972072,6.420772,46.03,4.453881,0.899012,7.10011,394,0
1855.935837,-0.944612,1.146392,0.999846,0.831485,1.000555,15.996931,4.999157,177.03,5.266915,0.906939,5.93277,1149,0
3285.395961,0.090215,0.525874,0.531434,0.734737,0.771359,34.969855,2.729,79.07,4.685021,0.82187,7.618238,49000001438,0
3232.090474,-0.468628,1.304721,0.994426,1.125163,0.861309,31.973074,5.827426,219.08,5.035813,0.852532,7.43635,2491,0
1472.163586,1.438752,0.94539,0.945966,0.901754,1.050037,15.99871,4.953483,58.05,4.473048,0.834905,6.491782,706,0
1630.043562,0.749396,1.014787,0.99588,1.180677,0.953077,15.99871,4.932552,163.03,5.053509,0.904842,6.295587,904,0
1752.855587,-0.668556,1.163006,1.002695,1.018651,1.004766,15.995925,4.991827,170.02,5.231093,0.904821,5.749822,1052,0
678.231304,-0.748167,0.988036,2.676698,3.190991,0.664778,15.998704,4.135213,11.04,4.058814,0.973354,8.502366,150,0
1546.029394,-0.357416,1.458846,0.950628,0.800322,0.999006,14.009286,6.405526,17.02,3.190062,0.549314,4.612562,883,0
1601.142432,-0.166914,1.037676,0.930826,1.088802,0.972404,15.998265,4.875365,170.02,5.175735,0.921817,6.330475,1092,0
1769.333225,-0.702686,1.039892,1.165542,1.318452,1.049681,15.994921,5.636018,76.04,4.550822,0.790775,6.282057,1372,0
1053.470985,-0.114804,0.928507,0.80314,0.310634,1.125197,15.994918,5.29788,15.02,4.491729,0.898346,6.347844,366,0
42038.572202,-1.457238,0.811684,1.533963,1.002196,1.23991,126.906511,4.339923,97.14,5.291563,0.91949,14.608409,2768,0
1816.442304,-1.497781,1.090817,0.502402,0.243292,0.856008,34.96938,6.523,43.06,4.070656,0.926767,10.951985,268,0
1655.679841,-0.367489,1.099622,0.900236,1.372816,1.01477,15.998265,4.732415,170.02,5.172234,0.91182,6.121744,1036,0
6705.554753,-0.299274,0.879203,1.713574,1.466993,0.866278,78.918518,5.15362,20.06,4.481254,0.831044,8.168799,902,0
1195.731947,-0.517772,1.073305,0.975444,0.606478,0.85619,15.994919,4.965053,16.04,4.436007,0.86484,6.318652,511,0
1890.042393,-0.350497,0.799814,1.83259,1.556114,1.061131,34.96938,6.622392,84.07,4.418296,0.963649,10.542454,418,0
1596.150081,0.36389,1.193677,1.343645,1.718929,0.786996,15.99871,4.939062,64.04,4.762267,0.862173,6.330075,964,0
1830.599687,-0.308892,0.885528,1.251141,1.666868,0.858763,15.995928,5.099227,76.05,4.972209,0.863998,6.356037,1654,0
1566.493575,-1.267789,1.096521,0.852978,0.954794,1.046186,15.997932,4.519086,61.05,4.739991,0.873527,6.538668,825,0
1832.527412,-0.079237,1.016183,0.913726,0.670346,1.011952,15.997949,4.120854,198.04,4.843069,0.833954,6.486269,1980,0
1924.643868,-0.81651,0.854725,0,0,0.854635,31.972072,4.885063,16.07,3.621003,0.71175,7.737728,60000000143,0
2833.278915,-0.928438,0.77664,0.896325,0.731108,0.881838,34.968854,5.60571,67.08,4.499228,0.834377,8.216462,1066,0
1034.405074,-0.200312,0.890209,1.222842,1.008974,0.965234,14.007099,5.795875,46.05,3.831402,0.780821,6.837758,338,0
2048.546199,-0.642206,1.04718,1.163807,2.06996,0.950393,15.996934,5.187472,144.04,5.250249,0.885261,6.282722,2173,0
3593.659897,-1.606601,0.977783,0.998519,1.079507,1.052642,16.004044,4.186023,145.23,6.22208,0.956097,7.53105,8372,0
1413.259287,0.088639,0.99748,0.957631,0.986626,0.825673,15.995924,4.840098,58.03,4.612439,0.855372,6.218402,830,0
4080.80625,9.018487,0.903409,0.78593,0.507604,0.95225,31.972073,3.132095,296.09,5.774606,0.893981,6.889961,7474,0
1474.950039,1.023333,1.087773,0.988819,1.26956,1.059115,15.998709,5.096735,19.04,4.737323,0.878532,6.313519,834,0
1613.600834,-0.300952,0.81086,0.836595,0.283784,0.938636,19.001257,3.498806,67.05,4.784184,0.898957,7.728351,1148,0
1655.679841,-0.630951,1.133159,1.030169,1.016243,0.98235,15.995925,4.833388,170.02,5.157432,0.909211,6.121744,1052,0
2187.611147,0.020006,1.105273,0.891801,0.886616,0.993507,31.972072,5.907545,212.06,4.716751,0.84007,8.247336,2231,0
1565.701013,-0.168934,1.104903,0.953474,0.710054,1.1147,15.998711,4.787102,67.04,5.058303,0.921056,6.692618,1247,0
2715.97394,-0.107072,0.955624,0.875892,0.753733,0.970911,34.969854,5.842947,17.05,3.949734,0.770036,7.887989,548,0
1565.701013,0.237483,1.071852,1.047374,0.750062,0.906958,15.998711,4.760584,67.04,5.030633,0.916017,6.692618,1346,0
1141.895379,-0.853147,1.279877,0.904457,0.774306,1.429566,15.994919,5.010178,49.02,4.300153,0.838354,6.20419,425,0
2029.529888,-0.406378,0.983118,0.853572,0.703913,1.135411,15.998717,4.914973,144.08,5.126492,0.878894,6.793457,2502,0
2565.996562,0.276964,0.993739,0.760311,0.472051,0.829484,34.969381,3.781388,134.05,4.746788,0.828711,7.059927,1831,0
1062.273266,0.101197,1.092199,1.003491,1.410265,0.932235,15.995924,4.790347,52.05,4.548394,0.92694,7.703359,613,0
1254.846764,-0.041386,1.038664,1.112618,0.910119,0.987359,14.0051,6.260495,149.03,4.958354,0.938122,6.79892,687,0
2184.441627,-0.346427,1.01896,1.272429,1.341196,0.683292,31.972073,3.626957,11.07,4.088221,0.859793,7.92793,261,0
995.158441,-0.996075,1.598665,2.189289,2.418667,1.233419,15.99592,3.919855,10.03,3.145844,0.647562,5.521854,170,0
2674.814909,-0.471992,0.910827,0.913725,1.003625,0.954906,30.974571,2.934211,233.14,5.458966,0.940009,8.377433,3022,0
4471.375685,-1.456292,0.960997,1.066743,1.042778,0.994378,34.970159,5.335942,673.14,5.827889,0.904538,8.094705,12096,0
2701.723248,-1.540424,1.202611,1.038514,1.129587,0.984688,31.972072,4.408414,277.05,5.401808,0.910816,6.822986,1905,0
3571.94806,5.039081,0.955229,1.019634,0.984029,0.936599,16.008031,4.394262,303.19,5.937196,0.921504,7.072371,6111,0
1866.284124,1.291384,0.924865,1.103655,1.132225,1.062011,15.999299,5.476805,311.05,5.27509,0.920943,6.73951,1356,0
1414.148694,-0.208513,0.994915,1.384785,0.665296,0.64449,31.972072,6.672248,74.03,4.315824,0.918175,7.848928,298,0
1568.259472,-0.23432,1.05956,0.892331,1.157717,0.961132,15.995925,4.733806,163.02,5.152569,0.922579,6.21236,941,0
1276.842484,-0.181929,0.826978,0.87466,0.359825,0.01352,22.989771,-0.000002,18.04,4.358584,0.879776,8.131492,17000000513,0
2210.483915,-0.163011,0.968422,0.790375,0.683365,0.810634,34.96938,6.112961,114.03,4.630633,0.843182,6.981222,1006,0
3265.99585,1.666226,0.884543,0.996269,1.185562,1.023713,16.004474,4.868724,219.12,4.649391,0.721625,6.945972,8938,0
1170.828182,-0.014244,0.905897,1.107552,0.275507,1.274861,15.994919,5.5586,52.03,4.128724,0.804932,6.575483,468,0
1204.471688,-2.127555,0.950062,1.113528,1.057967,0.971305,16.000798,4.04117,67.06,4.712319,0.926261,8.825394,1077,0
2023.904104,0.91435,0.999639,0.978355,0.877148,1.066747,16.000007,4.542788,198.05,5.407194,0.927018,6.565076,1553,0
2567.828935,-0.616369,1.016871,1.094653,0.827114,0.938388,31.972072,4.163144,212.05,5.225781,0.888339,6.95259,2410,0
1528.187094,-0.718316,1.109499,0.910814,1.224934,0.854166,31.972072,4.660692,46.07,4.46967,0.950905,8.809697,369,0
1256.941591,-0.482635,0.957075,1.559736,2.506548,0.842174,15.99492,5.528056,55.04,4.24973,0.815773,6.625752,696,0
1003.356775,-0.405921,0.91134,0.93914,0.766295,0.925043,15.998707,4.783636,52.03,4.461092,0.918302,7.864781,528,0
3552.057867,-1.125659,1.041262,1.10652,1.21384,1.507991,30.973764,4.279282,199.09,5.627262,0.880316,6.693969,5262,0
488.292557,-0.066199,1.084344,0,0,0.959633,15.994917,4.227027,9.04,3.521641,0.924957,8.788804,88,0
965.63537,-1.670704,0.977126,1.13533,1.284869,0.940412,18.999409,4.039821,55.05,4.623517,0.983635,9.617083,597,0
1321.914766,-0.070625,1.131798,0.988611,0.792794,0.883615,14.004092,5.927783,104.02,4.08863,0.758232,6.337579,776,0
1724.200468,-0.745305,0.975559,1.245904,1.288642,0.881958,34.968853,4.294005,99.04,4.671781,0.942995,8.808247,689,0
1173.553155,-0.704211,1.133796,0.904853,0.572893,0.973804,15.998706,4.990547,15.04,4.20282,0.840564,6.597526,394,0
2185.40427,-0.577821,0.600239,0.929274,1.389092,0.985839,34.969854,2.729996,15.1,3.712348,0.799411,10.600983,15000000353,0
1316.296381,-0.541081,0.981424,2.655721,2.72476,1.28602,31.972072,4.879136,11.04,3.975418,0.905084,8.097685,158,0
831.233806,-0.424562,0.934546,1.075751,0.998821,0.895415,15.99592,4.547961,12.03,3.969002,0.877406,7.177347,211,0
3027.199978,1.548743,1.099051,1.134569,1.191562,0.838984,15.996942,6.075565,36.06,3.535338,0.536881,5.317328,4414,0
1593.921135,-0.101513,1.017419,0.95832,1.233587,0.984357,15.997947,6.787683,119.02,4.483856,0.794467,6.184185,1226,0
1654.10346,-0.117427,1.049218,1.071887,1.030441,0.947988,15.997947,6.797428,114.02,4.746788,0.828711,5.683784,1039,0
992.93832,-0.070449,0.998204,0.88316,0.526309,0.93475,15.998261,4.922899,13.03,4.49468,0.934959,6.468224,268,0
2154.269802,-0.739566,1.133853,0.900235,0.850559,1.038517,15.996933,3.909568,198.03,5.405423,0.891089,5.616384,1772,0
1655.679841,-0.277588,1.086206,0.959538,1.063256,0.954778,15.995925,4.812399,170.02,5.172234,0.91182,6.121744,1034,0
1802.754723,-0.142946,0.913156,0.904761,0.805173,1.060232,15.997937,3.91781,24.06,4.733661,0.838728,6.683785,1404,0
1573.884113,-2.534679,1.191432,0.769306,0.439116,1.081595,15.997939,3.949438,139.05,4.577697,0.828758,7.850683,1954,0
2014.056229,-0.444547,1.05431,0.809959,0.839103,1.003473,15.996933,4.90955,198.03,5.377058,0.906642,6.069685,1556,0
1287.869346,-0.034181,1.179931,1.022225,1.153722,0.762836,14.014477,5.773189,58.03,4.634184,0.870772,6.379339,742,0
2228.018149,-0.204392,1.241243,0.812282,0.445879,0.794032,15.997943,6.276098,219.06,4.26532,0.710887,6.472685,2735,0
1469.324248,-0.286855,1.174117,0.987056,0.825546,0.82368,15.99492,4.75959,64.04,4.771598,0.87401,6.481457,1004,0
1767.2187,-0.46794,0.822816,1.07054,0.825778,1.078192,15.998721,4.516098,313.09,5.562734,0.971161,8.3049,3326,0
1742.56386,0.776345,0.862614,1.246146,1.74085,1.098622,15.995928,5.058549,250.04,5.248329,0.920688,6.734604,1348,0
2380.52336,-0.19929,0.974091,0.787436,0.819016,0.903821,31.972072,5.839164,205.09,5.08419,0.896299,7.865729,2426,0
2033.250385,-0.944449,1.110301,0.835243,0.482306,1.175531,34.970156,5.279012,14.06,3.823068,0.857299,10.455118,331,0
1830.366503,-1.689087,1.12795,1.474588,1.03591,1.086576,31.972072,4.790011,64.09,4.629004,0.902466,8.859245,956,0
1337.279249,-0.477237,1.155446,1.174728,0.919948,0.839255,15.997947,5.097453,109.04,4.834184,0.908352,7.02882,911,0
1718.194209,-0.251661,0.800889,1.505568,1.588768,1.228682,34.968853,5.067666,49.07,4.324863,0.899635,8.609751,432,0
1511.62813,-0.180031,1.03914,0.907222,1.153153,0.97686,15.998265,5.036036,163.02,5.159325,0.934058,6.438644,941,0
1781.822701,-0.903526,1.149386,0.719165,1.075276,0.95834,31.972072,3.782499,49.06,4.6875,0.9375,7.627755,500,0
2415.684895,-2.004314,1.045939,1.009706,0.940096,0.973008,16.001669,3.811167,91.07,5.616142,0.929149,6.427971,2600,0
1733.459012,-0.730029,1.156508,0.988417,1.081411,0.859835,15.996929,4.330802,163.03,5.065448,0.888607,5.888836,907,0
2034.986159,-0.793055,1.072697,0.925284,0.822629,0.812973,15.99593,5.242459,205.07,4.831796,0.821365,6.529623,2514,0
1621.268311,-0.074102,1.013001,1.08822,1.026308,0.912715,15.998266,4.918087,177.04,5.277569,0.944961,6.753829,1286,0
525.7076,-0.397046,1.064115,0,0,0.743625,15.994917,4.310402,9.03,3.773557,0.965872,8.136534,88,0
1056.188782,-0.325224,1.200695,1.075584,1.90773,0.751247,14.008274,6.708445,43.02,2.793345,0.549064,5.651843,373,0
2116.562217,0.021778,0.964048,1.76294,2.734532,0.551187,31.972072,5.478027,64.07,4.421963,0.820049,7.407866,1014,0
1550.711188,-0.540599,1.166335,0.864377,0.416335,0.97619,15.998264,4.791991,61.03,4.527681,0.815124,5.897961,792,0
