@relation amps_padel2d_WithoutNans50_WithoutNames

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC5 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
10468.945484,-1.777289,0.985993,1.049687,1.169023,0.995735,31.973084,3.920567,367.49,6.497723,0.821157,7.3436,140286,1
16215.730407,6.854837,0.96952,1.098292,1.337736,1.001348,16.029974,4.129007,2779.71,6.94067,0.790979,6.782459,648256,1
1902.954637,-0.082768,0.624314,0.942099,1.190392,0.89945,31.975114,4.118532,200.78,6.242833,0.815944,7.025109,601684,1
8761.276842,0.945728,1.029539,1.060449,1.310431,1.006809,16.009705,4.132099,574.41,6.585071,0.8341,6.743588,107878,1
10462.367707,1.071927,0.989203,1.049857,1.282782,0.966638,31.972078,4.123882,940.48,6.865974,0.854092,7.1747,155017,1
8011.498264,-0.26332,1.030991,1.07474,1.397865,1.011014,16.008702,4.457764,1268.42,6.673813,0.859856,7.248058,98352,1
12860.302912,-3.007573,0.990238,1.077774,1.152898,0.967712,31.973088,3.902653,1101.62,6.851656,0.830236,7.357513,269761,1
12886.902993,6.397862,0.959576,1.11573,1.526042,0.985409,16.017158,4.491728,2259.52,6.680971,0.787871,6.687495,355234,1
9174.533967,0.380461,1.019749,1.038358,1.229162,0.984833,16.007726,4.407073,355.44,6.025576,0.755886,6.629761,115393,1
11638.430073,-0.112814,0.976565,1.051053,1.328291,0.979954,31.973086,3.709344,1294.52,6.825848,0.837553,7.123458,179362,1
8861.182161,0.768103,1.015116,1.033293,1.444565,1.013,16.006738,4.427068,1924.4,6.34689,0.798515,6.991821,121614,1
11790.398324,4.565251,0.97296,1.078668,1.468147,1.03184,16.017062,4.389882,1429.5,6.048881,0.725687,6.796511,304471,1
11459.65008,0.923095,0.996335,1.085101,1.295684,0.96592,31.972079,4.098434,3376.51,6.970876,0.849633,7.396642,272634,1
9707.265102,1.763708,0.955744,1.038732,1.161363,0.947161,31.972078,4.139439,1378.43,6.807761,0.858402,7.147035,128497,1
12972.774063,-0.53792,0.982832,1.107923,1.271219,0.961001,31.973088,4.101165,2509.58,6.87818,0.828319,7.370498,328151,1
11198.62542,6.680484,0.932835,1.144527,1.383962,0.965599,16.015916,4.453744,421.45,6.12172,0.74052,6.432732,195977,1
8472.643684,1.079907,1.044666,1.081798,1.320257,1.0967,16.011681,4.330719,105.41,5.650301,0.722528,6.676665,99729,1
9136.547719,3.58946,0.994964,1.100298,1.239217,0.975953,16.01473,4.133376,115.38,6.085699,0.765654,6.595087,117808,1
8562.047611,4.302555,0.965788,1.138458,1.314099,0.977448,16.010647,4.415545,106.34,5.859536,0.743347,6.368607,90050,1
18559.103857,6.582286,0.982039,1.094216,1.238464,1.004496,16.043854,3.839644,2176.83,6.689799,0.748089,6.898056,1031381,1
13595.272742,1.465414,0.935553,1.059433,1.182278,0.955334,31.973088,4.223892,804.62,6.974374,0.833625,6.979535,287555,1
590.961074,1.092886,0.861544,1.236033,1.235545,0.927987,16.040865,4.091604,2212.88,6.921336,0.872723,6.947346,1084443,1
23703.027151,-0.325418,0.982959,1.080688,1.256435,0.992767,31.973104,4.125888,3337.16,7.000858,0.760787,7.283631,2093460,1
502.608146,2.470722,0.88717,1.226142,1.226504,1.063037,16.030229,4.388777,1654.74,6.776648,0.860361,6.421967,953568,1
721.778742,1.983301,0.617404,1.068626,1.260221,1.049413,31.972081,4.076286,3615.59,6.435946,0.853669,6.861813,382445,1
15164.706872,7.983308,0.91835,1.112577,1.35774,0.922099,31.97309,4.473207,1645.56,6.57592,0.765647,6.69479,440073,1
7368.529739,3.311866,0.986291,1.111517,1.321857,0.958751,16.009587,4.313325,681.29,6.534975,0.853329,6.667308,67241,1
399.82816,1.084368,0.896336,1.234241,1.234592,1.0228,16.022458,4.390051,2082.6,6.711895,0.889359,6.753961,457487,1
12117.989226,-0.689391,1.008066,1.096761,1.30998,1.000709,31.973086,4.23204,433.56,6.667403,0.815095,7.141575,230197,1
1634.231994,0.511087,0.682456,0.965709,1.189386,0.918541,31.974108,4.107917,230.87,6.402159,0.81538,6.870264,946890,1
6651.907899,3.481921,0.992033,1.153662,1.456719,1.001501,16.006561,4.413868,253.25,5.841408,0.775609,6.398753,42666,1
16341.183588,0.414555,0.998336,1.011674,1.148069,0.993492,16.038475,3.901994,6190.82,7.341941,0.838931,7.270387,765840,1
8414.745052,1.864102,1.009189,1.092725,1.25987,0.967756,16.007657,4.393377,103.38,5.895607,0.750865,6.398288,83936,1
13650.198628,1.533805,1.00517,1.083052,1.276161,0.977824,16.02135,4.128674,526.61,6.509069,0.762956,6.67703,343982,1
397.460073,1.819104,0.95166,1.149684,1.150462,1.197801,16.020529,4.412244,204.61,4.628759,0.602744,6.029314,569076,1
10020.959177,-1.544102,0.990422,1.026696,1.187954,0.964873,31.972078,4.220739,122.51,6.450412,0.811539,7.092844,138889,1
11418.364189,1.22044,0.984228,1.058204,1.187244,0.971512,31.972079,3.954891,1348.55,6.641731,0.814455,7.368328,243960,1
15845.64891,4.892686,1.004798,1.112349,1.326201,0.989473,16.03092,3.920997,1451.67,6.553814,0.749738,6.774901,626908,1
15793.180611,3.759478,1.016617,1.100995,1.316776,1.037676,16.029852,4.086236,601.69,6.007812,0.688076,6.665165,606941,1
15511.302522,2.291094,0.972618,1.066734,1.329243,0.972654,31.973091,4.220031,944.67,6.677477,0.777811,6.993294,494945,1
14745.338339,6.7917,0.945807,1.114755,1.338825,0.952589,31.973089,4.416176,869.56,6.337674,0.742866,6.693058,383424,1
7237.958913,3.321576,0.969925,1.160659,1.493415,1.004847,16.006589,4.151056,90.28,5.610371,0.732595,6.30131,53321,1
14139.807625,8.371625,0.979489,1.191917,1.58818,1.029321,16.016126,4.392771,170.51,4.722997,0.545719,6.029282,337440,1
650.671672,0.718425,0.895087,1.223771,1.223711,0.960589,16.044578,3.92441,1962.99,6.924053,0.852283,6.749257,1583171,1
11940.707821,0.653676,0.973039,1.100206,1.239067,0.94406,31.973087,3.793694,3026.52,6.901453,0.842686,7.493034,266183,1
7348.953842,2.267616,0.993641,1.071576,1.301361,1.005766,16.011623,4.208188,916.34,6.637,0.870763,7.105202,78857,1
2094.684833,-0.451438,0.642297,1.067743,1.158518,0.896042,31.975127,3.91612,261.02,6.433695,0.80197,7.170425,1389772,1
16084.773764,8.018,0.970222,1.12896,1.315232,0.988035,16.028822,4.169023,1430.66,6.401303,0.729511,6.554275,600754,1
1085.336479,0.569683,0.667565,1.088779,1.222331,1.036842,31.97309,4.230689,1255.64,6.408388,0.857225,6.998284,362209,1
13061.213119,6.417547,0.921007,1.122795,1.457362,1.043345,16.017134,4.385684,490.56,5.491294,0.64696,6.433221,320779,1
20069.833139,6.232617,0.981664,1.029968,1.2315,0.96273,16.030672,4.365458,10203.88,6.261834,0.687667,6.77716,1275562,1
590.34624,2.112168,0.845869,1.122262,1.121183,0.959517,16.041702,3.837414,2131.81,6.943354,0.881526,6.877479,973748,1
11207.297066,-2.44464,1.021995,1.063651,1.278998,0.995194,16.02627,3.91095,1741.55,7.003281,0.853075,7.381796,257579,1
12630.183322,1.663169,0.991612,1.095721,1.30213,1.018333,16.024327,3.901049,824.59,6.709371,0.799466,6.896698,318296,1
681.556573,1.071327,0.875404,1.196475,1.196472,0.973907,16.047894,3.911764,1440.04,6.79172,0.831818,6.827432,1618988,1
9589.602063,3.967694,0.965025,1.10904,1.342293,0.987793,16.011757,4.353465,364.43,6.340279,0.78978,6.563559,130938,1
10385.262793,0.38704,0.984226,1.072616,1.214618,0.959572,31.972078,3.707586,919.48,6.768453,0.844283,7.150309,156357,1
12017.123738,-0.01263,0.941048,1.028287,1.194033,0.910865,31.974092,4.233128,400.52,6.869509,0.848847,7.095205,168076,1
719.475065,-0.586335,0.864685,1.146816,1.146008,0.920275,16.055028,3.775531,277.05,6.458434,0.796499,6.940154,1464084,1
8714.257357,1.212561,1.013252,1.07894,1.230791,0.964618,16.008676,4.219701,107.4,5.882097,0.745058,6.449689,89133,1
647.756576,1.372293,0.949214,1.270253,1.270699,0.950193,16.03991,3.924619,12017.09,7.019888,0.845385,6.916307,1980671,1
7699.459412,3.627643,0.998607,1.134622,1.499754,1.006429,31.972076,4.413843,271.27,5.893409,0.773205,6.526818,61597,1
9638.489655,-0.02888,1.042203,1.057252,1.345976,1.012169,16.014905,4.503823,2134.47,7.06755,0.879768,7.35093,182237,1
734.056338,-0.017482,0.805171,1.30323,1.245003,0.987874,31.97208,3.925329,535.68,6.396827,0.855679,6.754052,396662,1
983.863271,1.351304,0.694059,1.109245,1.186555,0.984398,31.972085,3.843295,1885.93,6.614725,0.820066,6.845286,1374578,1
246.035146,1.624907,0.87627,1.377406,1.380322,1.13915,16.008811,4.409178,3103.41,5.794272,0.80927,6.929983,170368,1
10639.123003,4.835329,0.995593,1.097333,1.360812,0.974659,16.016932,4.333342,1587.43,6.662851,0.814044,6.818277,196807,1
623.202805,-0.197842,0.883971,1.181257,1.180727,0.93467,16.045044,4.124158,246.89,6.299969,0.793196,6.7457,1111484,1
12592.201695,2.217149,0.962776,1.078563,1.314146,0.961163,31.97208,4.110725,2168.54,6.798209,0.815148,7.127058,287062,1
385.779268,1.144442,0.856396,1.170471,1.170131,0.982828,16.023267,3.910317,1492.54,6.756921,0.918365,6.724843,303855,1
9657.896803,1.818917,0.990674,1.05086,1.237601,0.966089,16.015854,4.139485,1739.43,6.901108,0.85964,7.015242,153533,1
639.189771,0.962542,0.889385,1.252356,1.252543,0.971296,16.042549,3.924413,1991,6.951301,0.85348,6.713741,1641439,1
1863.983432,3.802638,0.566945,1.0275,1.221757,0.991286,31.974124,4.129284,8320.14,6.896608,0.82563,7.481435,2615747,1
6938.261798,-0.699704,1.05389,1.104658,1.263275,1.068127,16.012582,4.228449,87.37,6.283581,0.839623,7.026139,61077,1
834.559386,-1.113803,0.850342,1.056335,1.055435,0.965623,16.06516,3.839761,2861.11,5.640002,0.679209,6.960127,1916710,1
832.65639,-1.841625,0.869841,1.117581,1.116455,0.922139,16.065344,3.912609,956.19,6.460184,0.777129,7.000599,2124512,1
11684.101878,6.407403,1.004214,1.167235,1.401311,0.973202,31.972078,4.368015,137.42,5.559559,0.672899,6.381945,209004,1
7672.892,1.536737,1.027932,1.081661,1.405471,0.963389,16.007647,4.233047,970.33,6.634582,0.858521,6.937853,81373,1
447.588988,2.306922,0.922187,1.239038,1.240193,1.11077,16.023915,4.419446,3026.72,6.253737,0.797112,6.552933,766580,1
833.180903,-1.330453,0.846421,1.07122,1.07026,0.949191,16.06527,3.912113,2870.16,5.949214,0.716053,7.030262,1975440,1
8901.261043,4.159534,0.9611,1.124709,1.311646,0.967118,16.012681,3.904886,334.35,5.897255,0.743595,6.442629,96237,1
818.180823,-0.280911,0.841756,1.09758,1.096401,0.944612,16.063135,3.913151,5437.14,6.341946,0.763742,7.24456,1996826,1
696.646523,1.411921,0.871733,1.217568,1.217028,0.952559,16.049071,3.92375,3859.06,7.288633,0.888893,6.98693,1865693,1
7026.373072,-0.341947,1.026815,1.051809,1.184716,1.02497,16.007596,4.069079,87.36,5.911442,0.783295,6.704702,50224,1
13793.170796,-3.365888,1.029152,1.038504,1.198799,0.98762,31.97208,4.125398,869.67,6.656408,0.788787,7.110304,349788,1
8831.360727,0.117233,0.971956,0.99368,1.063856,0.919621,31.972077,3.925201,1006.4,6.446163,0.830525,7.23387,104177,1
11332.328139,5.359295,0.886571,1.075138,1.25121,0.888049,31.974089,4.47352,118.4,6.214482,0.77411,6.62836,130317,1
1991.891807,0.759562,0.593655,0.971401,1.190056,0.937951,31.974132,3.916552,5660.36,7.034402,0.823036,7.18438,3470366,1
9167.72514,4.85704,1.002375,1.16389,1.409139,1.030585,16.014714,4.408613,111.38,5.711896,0.718098,6.439588,118371,1
6369.769108,0.051867,1.006326,1.071127,1.331635,0.993246,16.01156,4.090351,817.31,6.861711,0.927148,7.364394,50949,1
8330.895681,2.84982,0.916477,1.097207,1.351296,0.883903,31.973081,4.378522,1125.31,6.77787,0.889245,7.226792,74724,1
8172.355429,1.102609,1.000177,1.038544,1.476975,1.025591,16.007702,4.410163,2087.36,6.453375,0.823882,7.174814,108276,1
1028.299013,0.719726,0.759073,1.395797,1.270695,0.972108,31.973086,4.329508,734.57,6.612162,0.919656,7.105422,221008,1
12646.267953,-2.463088,0.990928,1.020141,1.231553,1.019876,31.972079,4.230828,463.65,6.731866,0.811146,7.022884,250030,1
753.374547,-0.499484,0.619571,1.075093,1.1637,0.885125,31.972079,3.918903,436.54,6.30816,0.878585,7.144358,226111,1
8596.113249,4.518012,0.976109,1.134953,1.30544,0.969545,16.010647,4.415555,322.33,6.048834,0.766178,6.361328,90957,1
747.810788,-1.488409,0.87557,1.180083,1.179432,0.892917,16.058364,3.912985,1425.11,6.581311,0.807548,7.073726,1525202,1
638.334497,-0.578998,0.882885,1.169585,1.169123,0.928752,16.047149,4.123751,247.91,6.294785,0.79196,6.815846,1099586,1
8567.369461,0.628206,0.952856,1.115783,1.28943,0.976083,31.973081,4.407039,95.38,6.253302,0.819637,6.978559,68843,1
784.966175,3.620615,0.957267,1.160271,1.161117,1.193848,16.04887,4.392688,409.21,4.083903,0.470715,6.029395,4277040,1
13043.111082,-4.147063,1.011011,1.033478,1.097801,0.950221,31.97208,3.915225,162.63,6.452013,0.77405,7.183086,307194,1
1880.437582,1.317622,0.698185,0.918221,1.202622,0.949307,31.974126,3.894996,341.25,6.735641,0.800967,6.803286,2804841,1
1826.680428,0.49065,0.622047,0.923399,1.243381,0.954751,31.975112,4.39229,2148.74,6.890985,0.907609,7.267263,491504,1
11014.559045,5.532301,0.991598,1.137772,1.505285,1.042544,16.013863,4.387614,415.43,5.635498,0.68248,6.370235,192736,1
6659.487565,-0.957948,1.008133,1.03176,1.042574,0.9498,16.014557,3.817379,449.31,6.411967,0.861483,7.216076,52408,1
12011.180729,-0.386025,0.984619,1.038691,1.111599,0.990142,31.972079,3.91672,754.58,6.694826,0.815502,7.253448,244172,1
10361.64985,-0.653001,0.970089,1.035456,1.05207,0.969078,31.972078,3.9045,124.48,6.086225,0.762945,7.098736,143453,1
8342.000507,1.419106,0.984686,1.087874,1.32314,0.925894,31.972076,4.127597,98.33,6.433678,0.833259,6.653234,66845,1
11693.761346,1.467212,1.007944,1.062404,1.28487,0.991494,31.972079,4.12235,1052.56,6.791754,0.827801,7.169761,251894,1
12095.527306,6.496841,1.00682,1.176719,1.549187,1.017252,16.014954,4.413851,764.43,5.727051,0.680687,6.276973,250561,1
15142.912277,7.722872,0.924875,1.115351,1.35367,0.920662,31.97309,4.473874,1255.56,6.488734,0.755826,6.623724,433108,1
7953.751488,-1.419234,1.011375,1.018004,1.255385,1.083665,16.005683,4.406932,99.44,5.318757,0.687648,6.685116,69289,1
11304.721442,-0.957061,1.042627,1.041665,1.263842,0.990007,16.020132,3.901795,1402.54,7.00231,0.849468,7.115934,251276,1
8052.498745,4.492521,0.959578,1.165375,1.579612,0.991115,16.006633,4.42489,519.29,5.849121,0.746739,6.333199,77589,1
440.383061,1.57133,0.873724,1.232807,1.233238,1.011776,16.02575,4.10247,2675.69,6.757563,0.881574,6.87589,594646,1
1127.942302,1.725704,0.72911,1.013151,1.262272,0.959517,31.973091,4.473493,1690.6,6.606836,0.876336,6.764046,470205,1
16795.232791,8.976701,0.947223,1.137163,1.430292,1.003758,16.027905,4.36177,1500.69,6.251884,0.706788,6.536704,667765,1
615.614286,-0.325651,0.882782,1.171352,1.170416,0.928907,16.044963,3.902194,240.89,6.411991,0.810937,6.797097,1023681,1
14664.974385,6.310783,0.992126,1.114546,1.30591,0.99602,16.024532,3.911633,1708.61,6.626738,0.766641,6.624024,486633,1
14887.19848,6.168249,0.948925,1.114893,1.349379,0.943509,31.97309,4.431772,1241.57,6.599001,0.772093,6.725781,417128,1
8753.960226,1.94246,1.033546,1.092237,1.405042,0.990543,16.010719,4.235944,1096.37,6.721389,0.849423,6.920871,118052,1
1850.528048,1.020998,0.691968,1.142207,1.243743,0.891176,31.974123,4.126005,6181.24,7.213312,0.866315,7.483705,2378741,1
12707.237469,6.203329,0.942132,1.079426,1.310694,0.958502,31.973086,4.466489,145.49,6.100837,0.735926,6.67481,242438,1
7502.807426,1.756671,0.981811,1.089656,1.30432,1.005898,16.01262,4.09887,709.33,6.552241,0.856384,6.983805,76764,1
9029.773536,-1.928112,1.038035,1.048615,1.159961,0.984108,16.017838,4.224156,863.45,6.787674,0.859763,7.213691,129352,1
21060.000312,4.860971,0.991816,1.056515,1.309762,0.987567,16.030828,4.380461,5363.93,6.976833,0.760217,6.72429,1321657,1
1645.932436,-0.041359,0.682494,1.013872,1.198662,0.897212,31.974108,4.11787,231.89,6.282294,0.799479,6.921384,958254,1
12799.747729,6.118183,0.971064,1.130009,1.351557,1.016776,16.021223,4.120518,487.56,6.362296,0.754307,6.628323,331969,1
8708.417195,3.805697,1.007565,1.12183,1.291316,1.006165,16.013692,4.160446,109.38,5.962627,0.757605,6.615128,105343,1
8570.706254,3.127595,1.012505,1.096452,1.275937,0.971408,16.012677,3.926301,793.33,6.2435,0.792673,6.680498,101482,1
10120.25704,-3.488126,1.000094,1.026989,1.092824,0.982359,31.972078,3.900408,905.52,6.803252,0.85468,7.340883,148957,1
12243.011311,3.485558,0.954883,1.080825,1.297624,0.985621,31.972079,3.781239,147.53,6.245141,0.753752,6.744292,242206,1
21186.316835,0.306743,0.997669,1.08014,1.161439,0.991773,16.051764,3.912602,270.02,6.534187,0.716755,6.897497,1404250,1
13032.751613,-1.172676,0.984471,1.100115,1.246468,0.958251,31.973088,4.126999,1796.6,6.889094,0.83009,7.298727,310395,1
12705.986359,1.749479,1.015898,1.055861,1.228937,1.016076,16.022311,3.841068,2233.58,6.93315,0.823625,6.936584,331534,1
16765.485134,5.689716,0.979918,1.086386,1.30514,0.968487,16.025883,4.339891,1951.73,6.892903,0.77981,6.617644,663449,1
422.455421,0.72272,0.881799,1.182441,1.182408,0.991469,16.025569,3.91294,2060.65,6.661387,0.884484,7.049965,411166,1
613.582419,-0.275339,0.87859,1.185834,1.185277,0.931751,16.044924,3.889975,237.88,6.080598,0.770201,6.738017,1017906,1
8327.686689,4.522044,0.980474,1.133084,1.42026,0.960515,31.972076,4.413839,95.3,6.001496,0.775917,6.417193,70118,1
1246.177677,-0.241712,0.761472,1.149609,1.205826,0.862559,31.973094,4.060327,1486.84,6.968293,0.9025,7.371714,705297,1
8161.597156,3.897493,0.976895,1.128473,1.466273,0.987422,31.972076,4.423863,295.31,6.244767,0.812433,6.78048,78841,1
7482.450237,0.694474,1.004799,1.082144,1.300209,1.020074,31.972076,4.038456,85.33,6.127857,0.816199,6.838962,51374,1
555.091719,-0.354665,0.884735,1.135399,1.134366,0.975781,16.037579,3.91431,1164.85,6.360883,0.809481,6.894614,835987,1
825.322135,0.519916,0.656307,1.069207,1.179062,0.972884,31.972082,3.797924,1798.7,6.69094,0.876999,7.028771,517419,1
13319.835995,0.768275,0.959069,1.048316,1.273009,0.964512,31.974096,4.122079,1752.56,7.144558,0.863273,7.277627,290472,1
8276.569507,5.012908,0.988236,1.165397,1.476665,0.976501,16.00963,4.423669,534.3,6.275965,0.799308,6.441333,90440,1
9508.207396,-0.037914,0.973241,1.082881,1.201406,0.973668,31.972077,3.822483,349.44,6.681286,0.849584,7.140875,121335,1
10145.056953,3.041342,0.933506,1.083552,1.467803,0.957226,31.972078,4.233643,1159.4,6.579824,0.817939,6.788005,135288,1
9553.67826,3.429373,0.972473,1.093044,1.170938,0.982115,16.016786,3.90306,119.41,5.945019,0.743127,6.609447,125754,1
438.848796,0.32619,0.874794,1.21603,1.215267,0.928594,16.029565,3.922061,173.65,6.607849,0.888793,6.807738,405617,1
15872.05946,-3.969884,1.048157,1.042622,1.210792,1.002146,16.035235,3.893628,1933.79,6.823076,0.783289,7.158799,621355,1
1726.630511,1.303939,0.681798,0.939361,1.163624,0.951525,31.974114,3.917186,269.98,6.669194,0.826268,6.850043,1433690,1
7281.028234,-1.14586,0.938565,1.053022,1.22661,0.915963,31.97308,4.107227,250.36,6.384056,0.872988,7.625867,45608,1
15740.138042,-1.203103,0.999585,1.064489,1.286512,0.959505,31.974101,4.153674,1735.72,6.998172,0.819167,7.333243,515954,1
8844.673032,4.719926,0.994051,1.149042,1.603572,0.977119,16.008676,4.506842,828.31,5.968095,0.749216,6.512087,114930,1
8623.838249,4.023807,0.969954,1.124794,1.484338,0.982711,31.972076,4.393108,304.31,5.878621,0.753582,6.470425,75179,1
7775.200103,-1.708437,1.013604,1.019712,1.230016,1.078115,16.006662,4.232154,97.43,5.654165,0.734929,6.743416,66174,1
14427.723905,2.894492,0.981029,1.053686,1.297034,0.990442,31.972081,3.922518,2038.6,6.851023,0.801219,6.894451,425950,1
10082.678643,1.557697,1.021618,1.035905,1.147758,0.989613,16.011803,4.405831,125.48,5.688008,0.702852,6.557359,150302,1
8187.416148,3.645848,0.971163,1.003708,1.434202,0.994209,16.007699,4.363065,3763.31,6.32297,0.804021,7.188197,112252,1
789.191179,0.812385,0.908578,1.206246,1.20587,0.94736,16.056351,3.907681,6523.23,7.178486,0.854059,6.921371,2595544,1
341.025878,0.105979,0.954835,1.267591,1.267638,0.885481,16.018146,4.364742,2434.58,6.720023,0.918929,6.938715,269242,1
11333.434009,5.237004,0.962383,1.116668,1.376704,1.043392,16.016967,4.092732,141.5,5.92784,0.717474,6.52532,217875,1
10100.354474,4.62908,0.963248,1.108406,1.25064,0.919226,16.016833,4.085693,382.41,6.258687,0.772865,6.562397,147131,1
963.053805,1.315534,0.691312,1.037989,1.225628,0.996702,31.972085,3.893285,1899.94,7.008486,0.867729,6.713258,1403684,1
259.425629,0.28838,0.985266,1.299326,1.302227,1.089024,16.009882,4.406923,424.58,5.522065,0.773447,6.815882,182573,1
10833.886198,-1.417455,0.971917,1.042927,1.181126,0.972326,31.973084,3.708022,382.5,6.749079,0.844231,7.187897,137971,1
13594.524256,3.846644,0.974552,1.068993,1.337628,0.962979,31.97208,3.915947,1206.57,6.690006,0.790834,6.875967,358573,1
6673.752274,-2.485223,1.053361,1.034681,1.132359,1.070162,16.014578,3.706318,87.37,5.951133,0.803188,7.30353,60480,1
13018.246445,3.711866,0.971283,1.068809,1.331364,0.969107,31.97208,3.906002,1157.55,6.708015,0.799304,6.908547,310922,1
21796.215641,-1.248678,0.998384,1.065313,1.139264,0.991898,16.057064,3.910471,275.04,6.314655,0.690145,6.9034,1392730,1
734.57904,0.822282,0.619109,1.109595,1.268312,0.936823,31.972079,3.899107,2116.51,6.875778,0.939067,6.954451,291115,1
13945.444873,4.344168,0.967847,1.074696,1.292312,0.990199,31.97208,3.917763,869.61,6.659828,0.785377,6.894542,375381,1
8251.318392,2.300292,1.008703,1.121114,1.451847,1.024786,16.00865,4.425065,319.35,6.235197,0.796673,6.572424,85305,1
728.647634,-0.44007,0.864859,1.162636,1.161942,0.914758,16.055093,3.91805,3128.03,6.619775,0.813285,7.092602,1515026,1
11328.04631,3.841413,1.000387,1.12048,1.315695,0.976069,16.01906,3.797078,1366.5,6.593463,0.798493,6.879669,261150,1
12604.767684,-1.547132,1.014397,1.021527,1.187143,1.011006,31.972079,3.91498,784.61,6.6342,0.798063,7.003811,260710,1
9427.28071,1.387828,1.032453,1.057069,1.308789,1.015486,16.010753,4.224233,614.43,6.568708,0.820512,6.685051,130407,1
7150.416003,-4.709459,1.07183,1.024728,1.136149,1.010234,16.019682,3.798098,301.4,6.420652,0.854299,7.724418,75866,1
12563.386214,6.246947,0.949782,1.079307,1.281371,0.950169,31.972079,4.406501,759.51,6.56481,0.786742,6.631666,262049,1
13277.094317,5.444318,0.959033,1.094443,1.361088,1.028931,16.021279,4.389863,505.58,5.740635,0.676017,6.604079,402178,1
27022.915786,14.177041,0.911336,1.148251,1.480014,1.048994,16.044519,4.313911,331.21,4.749624,0.498519,6.39049,2635200,1
1289.020669,0.442236,0.755263,0.797931,1.193828,0.886073,31.973097,3.920442,2654.88,6.940882,0.878496,7.101549,921913,1
8507.400593,1.582699,1.018374,1.067482,1.261942,0.976805,16.007675,4.36871,328.38,6.090385,0.773838,6.564055,93995,1
6753.732382,2.995744,1.006889,1.161652,1.420225,1.016865,16.006561,4.413865,81.27,5.720296,0.757967,6.244956,41246,1
16544.199373,7.631385,0.964406,1.1193,1.361358,0.998633,31.972081,4.232018,195.67,5.90042,0.672935,6.43534,568561,1
8054.553356,3.528245,0.968295,1.138102,1.290361,0.974939,16.012625,3.924953,98.35,6.139496,0.791694,6.536464,82540,1
15863.341881,-2.927035,1.052854,1.066295,1.192853,1.020882,16.033058,3.914318,203.78,6.278498,0.721056,6.896221,583477,1
9466.305697,4.097532,1.006584,1.145142,1.381708,1.026793,16.015754,4.397645,115.4,5.693871,0.712237,6.486429,125376,1
13078.541635,2.015531,0.974307,1.06854,1.291934,0.969417,31.97208,3.843645,2246.57,6.86111,0.816299,7.056822,310966,1
21071.253771,0.985411,0.985062,1.081003,1.16514,1.001329,16.051718,3.912736,265.03,6.503944,0.714461,6.874738,1315968,1
9371.457136,1.385447,0.999289,1.014016,1.497668,1.018631,16.007796,4.392365,3976.41,6.377911,0.792302,7.264114,165399,1
7386.753922,0.451193,0.980222,1.099277,1.296845,0.970962,31.972076,4.392237,880.35,6.798489,0.905524,7.46494,67476,1
7583.940428,1.971794,1.039753,1.104225,1.408048,0.984874,16.009618,4.539533,723.31,6.509249,0.845309,6.840396,80990,1
14820.359571,4.352907,0.999394,1.119373,1.308617,1.021844,16.029722,3.919611,565.67,6.333629,0.734273,6.750755,523881,1
7237.958913,3.321576,0.969925,1.160659,1.493415,1.004847,16.006589,4.150969,90.28,5.626435,0.734693,6.30131,52951,1
1014.19303,0.142072,0.714201,0.975683,1.234784,0.906534,31.972086,4.121842,3051.07,7.13807,0.880886,7.059714,1394137,1
10037.204655,2.089255,0.99687,1.097271,1.309521,1.010516,16.013823,4.149919,385.45,6.382103,0.789135,6.65114,143041,1
9388.953581,2.919801,0.938951,1.07944,1.284624,0.934322,31.972077,4.250566,1583.39,6.882088,0.870391,6.999571,116651,1
11205.514206,5.638678,1.032689,1.157393,1.435503,1.028983,16.013853,4.100993,136.42,5.340515,0.643853,6.192226,190710,1
12808.353289,6.160634,0.943324,1.099858,1.263003,0.932219,31.972079,4.388943,779.51,6.460719,0.771827,6.674595,276477,1
14239.947407,1.849798,0.966452,1.092572,1.292697,0.953833,31.973089,4.1268,849.62,6.815192,0.807206,6.972105,351940,1
703.283694,0.169116,0.888634,1.210404,1.210073,0.9486,16.05022,3.92482,1480.12,6.838062,0.833445,6.890216,1816788,1
813.115566,-1.123239,0.854031,1.100651,1.099482,0.927041,16.064027,3.913151,3403.15,6.296948,0.762149,7.200894,1856609,1
735.611538,-0.684626,0.861845,1.164012,1.16338,0.914117,16.05629,3.912867,2582.1,6.546576,0.802786,7.147002,1495497,1
237.967253,1.772796,0.864481,1.403697,1.40538,1.061007,16.008766,4.409134,3494.38,6.11876,0.865933,7.167802,149244,1
10341.209783,0.603336,1.006952,1.041157,1.232309,0.972667,31.972078,4.102511,634.44,6.473151,0.806888,6.919097,145290,1
9544.718224,1.142012,1.023519,1.070435,1.294777,0.994459,16.013833,3.782713,1455.45,6.920808,0.863889,7.042577,144424,1
15000.326618,5.563609,0.928526,1.107046,1.354261,0.950637,31.974098,4.473515,854.58,6.559754,0.773208,6.852894,390790,1
9216.954044,0.608679,1.04408,1.058127,1.477565,0.997624,16.008773,4.407076,2029.42,6.598647,0.824831,7.113223,147894,1
