@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames

@attribute ATS1m numeric
@attribute AATS5m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTc-1l numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
2601.2305,47.865541,914.56767,-0.414224,0.358844,-0.176704,-0.105171,1.279663,1.133064,0.748954,1.13911,0.559565,0.695217,0.714546,1.001696,0.719577,15.998262,-0.386797,4.706807,97.26246,7.268869,4.20841,0.916227,0.88507,11.065223,0.25,57.694439,10.679435,7.410509,0
6175.041396,60.082938,2875.526249,0.752741,-0.018949,-0.03089,0.077902,1.634615,0.890588,0.983416,1.014325,1.074842,0.702081,0.363672,0.810692,1.013204,34.968854,-0.366893,4.985041,129.806055,696971.194102,4.930417,0.831333,0.831333,17.834067,0.314286,709.782713,12.107815,7.691608,0
4021.206953,25.272078,1568.259472,-0.363083,0.011455,-0.087323,-0.050609,1.260767,1.084575,0.914109,0.894621,0.583739,0.792302,1.062025,1.201612,0.965574,15.995925,-0.376851,4.693118,299.129667,15.606228,5.110902,0.915118,0.915118,9.853708,0.08,88.710367,12.482571,6.21236,0
2999.058842,29.351143,1278.131436,-0.119438,-0.045542,-0.058395,-0.029929,1.359467,1.072947,0.992402,0.780776,0.700604,1.114221,1.396021,1.082636,1.063591,15.997945,-0.386782,5.148196,112.071498,129.174564,4.784184,0.898957,0.898957,10.8215,0.277778,57.440727,11.478531,5.829449,0
4537.992239,43.232303,1927.269048,1.927649,0.031437,0.110988,0.226804,1.52708,0.886493,1.075048,1.067696,1.875003,1.512205,1.113583,1.106849,0.845626,15.998713,-0.395379,5.410435,191.684792,9.368338,4.823947,0.827025,0.827025,11.851926,0.407407,146.847426,11.780652,6.2672,0
6664.597519,50.794166,2646.86111,-3.146788,-0.024154,-0.130797,-0.108373,1.358607,1.075263,1.051941,0.876019,1.014297,0.995587,0.889407,1.2273,1.082362,18.999415,-0.38958,3.908297,598.924356,12.886662,5.472441,0.902137,0.902137,15.191371,0.307692,185.606744,13.339816,7.376293,0
5278.450148,60.399736,1869.912037,0.316933,-0.124067,0.117075,0.031224,1.356967,0.848314,0.955629,1.072258,1.366639,1.256341,1.262824,0.895353,0.94487,15.997941,-0.310796,5.08237,324.646828,8.299314,5.111278,0.888163,0.888163,12.699149,0.21875,169.030077,12.111042,7.244044,0
6229.789633,88.969687,1616.988246,0.100918,0.017582,0.035317,0.005573,1.320712,0.906713,1.060044,1.011522,0.861227,1.049807,0.827633,0.916927,1.218396,16.005403,-0.387886,4.080977,454.187402,88242.83605,4.584963,0.820948,0.820948,14.416715,0.297297,239.012189,12.296503,9.70945,0
4872.188653,76.793185,2199.081988,0.114572,-0.10782,-0.037488,0.011476,1.397254,0.946673,0.796293,0.940337,1.022052,0.807359,0.893816,0.824461,0.818719,34.969381,-0.393238,4.025822,276.034255,10.400595,5.333241,0.974285,0.982857,19.174948,0.357143,139.710363,11.816601,8.653202,0
18141.697361,61.852071,8113.754572,0.722655,0.108499,-0.010213,0.014413,1.666466,0.984267,0.975141,1.044977,1.010598,1.169647,1.263928,0.984325,0.974794,31.972076,-0.33262,3.925242,709.782713,13.004523,6.576804,0.858872,0.857993,16.848375,0.466019,709.782713,12.978264,7.003689,0
5673.536201,52.10616,3105.991869,-0.320025,-0.05076,-0.00912,-0.047151,1.324764,0.982946,0.744769,0.991934,0.817424,0.975933,0.844878,1.068459,0.881267,34.968854,-0.419861,4.121112,344.450363,6.974886,5.048675,0.855063,0.881415,19.105431,0.266667,153.971714,12.01179,7.606576,0
3437.454487,85.491144,1255.111058,1.817505,-0.024919,0.024192,0.122436,1.58265,0.921179,1.105886,1.048595,1.223046,1.102397,0.808178,1.041258,0.790295,19.000607,-0.393137,4.270874,112.575538,6.76642,4.651084,0.957411,0.957411,22.922587,0.368421,64.475169,11.88064,9.07144,0
8023.117405,234.789232,39602.696487,-0.472392,0.1989,-0.057422,-0.05913,1.538031,0.940066,1.360955,1.676871,0.42842,1.074995,0.835191,0.735638,1.287141,126.906474,-0.385113,4.261993,169.701531,11.2215,5.014997,0.966578,0.977719,53.146116,0.458333,116.900066,11.61569,18.594001,0
4396.760946,68.04142,3524.326694,0.028282,0.169979,0.360257,0.013893,1.83733,0.532754,2.14557,1.507296,1.054212,0.965466,2.279387,1.626047,2.070167,31.975073,-0.26365,6.31885,64.895091,5.423579,2.641604,0.510956,0.510956,21.13978,0.866667,64.895091,10.510614,8.223637,0
3829.962599,44.529714,1553.754148,-0.900487,0.038171,-0.179149,-0.095382,1.411474,1.12894,0.967557,0.817119,0.816337,1.192318,0.581458,1.078178,1.007817,15.999295,-0.410635,4.770792,165.706569,8.905443,4.990105,0.907814,0.919621,13.725442,0.478261,116.164296,11.299868,7.049932,0
2769.772884,27.746284,1259.583873,-0.243701,-0.134788,0.15869,-0.028702,1.70541,0.788047,1.321624,1.470052,1.377607,0.809489,1.993618,1.261181,0.924865,15.996926,-0.279885,4.417419,78.757884,5.097838,4.256149,0.836596,0.836596,15.120168,0.4375,51.809692,11.611331,6.650934,0
4905.070573,57.233387,2471.154562,-0.293983,-0.088889,-0.029457,-0.035956,1.464208,0.925119,0.752521,1.151404,1.009404,1.133826,1.025973,1.003777,0.943281,34.968854,-0.34794,5.14104,231.224981,11.508426,4.988758,0.883927,0.883927,17.186027,0.321429,152.484042,11.714388,7.463114,0
3987.880711,47.433397,1698.769121,-1.547281,-0.08377,0.006679,-0.165035,1.765694,0.98298,1.149606,0.882213,1.360282,0.756385,0.667888,1.026622,0.992124,15.997937,-0.31245,4.537986,166.250453,9.438923,4.941934,0.894701,0.894701,15.360819,0.608696,146.297364,10.987443,6.981932,0
3072.89659,41.673201,1378.940964,0.544901,0.03874,-0.075014,0.101995,1.427548,1.123392,0.973756,0.989168,1.035343,1.582698,1.469072,0.837339,1.120425,15.998263,-0.412875,5.119127,114.138684,8.824033,4.735362,0.883867,0.883867,12.070011,0.611111,81.993798,10.789876,6.077387,0
1976.802632,29.331,895.651588,0.041194,0.010183,0.031258,0.01564,1.355426,0.943,1.018168,0.912403,1.472962,1.338501,0.143257,1.001732,0.915116,15.997944,-0.412425,5.196472,56.112957,5.390469,4.280395,0.854318,0.890385,9.565638,0.5,37.732948,10.269969,5.861433,0
2961.728654,58.578294,995.453786,-0.411253,0.098379,-0.290136,-0.089047,1.45336,1.166081,0.748359,1.085011,0.603347,1.294795,1.332085,0.958933,0.982288,15.998263,-0.347369,3.906852,108.78104,8.114853,4.789015,0.985804,0.985804,14.739156,0.277778,75.258113,10.914124,7.865168,0
4489.795518,75.367198,1609.428082,-0.795246,-0.341756,-0.011239,-0.072581,1.498867,0.786289,1.090806,1.113927,1.375742,0.812256,1.029702,1.073075,1.096323,16.000805,-0.346233,4.180153,195.338072,7.938394,4.379298,0.807056,0.807056,16.105758,0.423077,105.854111,12.130136,8.049221,0
7129.227359,72.961386,3043.041069,-2.091848,-0.046365,-0.141581,-0.168716,1.835994,1.11639,0.971161,1.099232,0.974972,0.929202,0.958322,1.270654,0.820218,31.972074,-0.300192,2.55868,244.177652,13.941539,5.282484,0.917913,0.917913,23.127983,0.5,189.441314,11.753131,8.631622,0
4650.460785,59.745123,2685.369976,-0.149368,-0.145689,-0.132848,-0.024485,1.458776,1.131794,1.254307,1.305653,1.27825,1.338275,0.954507,0.896177,1.10138,31.973073,-0.339688,3.585851,139.538361,8.073403,4.67173,0.866368,0.866368,21.851675,0.666667,120.831514,10.907954,7.883659,0
2244.976261,110.256871,1143.790741,-1.382936,-0.154932,-0.301109,-0.46993,1.779404,1.270805,1.032976,3.88921,0.744703,0.239156,1.738688,1.241624,1.199091,34.968853,-0.289529,5.173845,70.182784,8.121533,3.875,0.96875,0.96875,24.781982,0.166667,26.738174,10.987071,10.500565,0
2195.564496,47.419222,836.25115,-0.021705,0.123653,0.00018,-0.003967,1.388768,0.895713,1.015173,0.895784,1.073791,2.007529,1.275949,1.647495,1.058249,16.001382,-0.394412,3.757001,52.214324,9.966323,3.975418,0.905084,0.905084,18.755342,0.5,33.479604,10.880403,8.145923,0
3982.194462,35.985677,2107.572467,3.576052,0.003341,-0.038722,0.224269,1.564226,1.024872,0.81965,1.127814,0.779449,0.842602,0.657224,0.982416,0.788347,16.002558,-0.409532,3.914383,51.810294,375003.238186,4.689816,0.818764,0.818764,14.763818,0.863636,709.782713,10.945935,6.626214,0
4125.862577,50.629602,1908.129646,-0.065625,-0.055737,0.030779,-0.048045,1.149943,1.000586,1.104547,0.942675,0.740232,0.859119,1.163417,0.975636,1.123102,31.972072,-0.30865,5.758051,248.253514,9.739587,4.719349,0.878532,0.875199,12.618995,0.217391,87.321174,11.709224,7.02713,0
9986.780671,220.940221,42736.055345,-0.362628,0.052136,0.022987,-0.019009,1.468405,0.818662,1.453315,1.86643,0.650677,0.859181,0.970424,0.894593,1.360436,126.906511,-0.394041,4.196652,259.785266,411768.600961,5.015061,0.812283,0.849019,43.84719,0.735294,204.111794,12.219517,13.681339,0
5305.85925,83.203387,3592.367739,-0.635302,-0.074307,-0.091613,-0.099037,1.243275,0.911862,0.661904,1.085082,1.070109,0.753084,0.774575,1.181123,0.635726,34.97106,-0.36671,6.128031,171.566165,11.791291,5.003258,0.967762,0.967762,27.353715,0.36,109.405742,11.597699,10.721706,0
5186.483651,39.761152,2124.955912,1.815805,-0.048527,0.008335,0.079229,1.288859,0.916515,1.086411,0.8786,1.069351,0.952263,0.855142,1.260574,1.019994,18.998408,-0.413554,4.56657,391.796764,12.019312,5.426637,0.938644,0.938644,14.446609,0.290323,123.840316,13.060669,7.166894,0
4027.972927,46.926186,1687.563708,-0.796931,-0.031211,-0.003178,-0.088049,1.179814,0.983506,1.009656,1.040606,1.087316,1.833426,0.884449,1.131427,1.155409,15.999295,-0.377,4.882321,160.265518,9.198564,4.485128,0.768145,0.807464,13.349849,0.478261,107.050071,11.525654,6.53571,0
4221.46391,57.930162,1907.38996,-0.254664,-0.024149,0.079909,-0.034569,1.835059,0.97818,1.013833,1.509905,1.501598,1.865015,2.343704,0.987809,0.814175,31.972072,-0.260653,5.155857,100.230254,50.988498,4.572431,0.895175,0.884429,19.457658,0.5,79.502173,11.129804,7.502884,0
3790.524355,71.324024,1066.938038,-1.675046,-0.205871,-0.163089,-0.165205,1.289803,0.992867,1.176049,1.057086,1.13941,0.765152,1.04619,1.021381,0.885291,16.000796,-0.382821,4.919535,191.217491,5.934653,4.954196,0.986977,1,13.946438,0.217391,88.093909,11.888172,9.227346,0
3399.742021,36.820959,1390.54315,-0.186934,0.023483,-0.005951,-0.036094,1.367079,0.969524,0.969738,0.899012,0.244977,0.507422,1.080853,1.113493,1.122829,15.998264,-0.386823,4.845013,126.910533,10.240903,3.88018,0.737237,0.719576,10.124532,0.428571,84.468891,11.442857,6.432428,0
3370.551093,67.572917,1027.525698,-0.82426,-0.062428,-0.028623,-0.149425,1.557047,0.905835,1.101966,1.130826,1.343931,1.422588,0.937887,1.059975,1.177886,15.995924,-0.293377,5.040148,215.917507,11.276278,4.760648,0.94791,0.960932,14.268073,0.095238,64.162237,11.862053,8.131932,0
6295.919741,62.271124,2353.135178,-0.217607,-0.138674,-0.022842,-0.015341,1.55882,0.914581,1.086102,1.014592,1.407916,1.009574,1.19378,1.024452,1.031759,16.000821,-0.352148,3.892572,359.889138,11.096744,5.422067,0.895212,0.900321,14.807165,0.432432,230.933117,12.2413,7.387899,0
4347.471658,82.494424,1978.926091,-0.231679,0.206534,0.017264,-0.038946,1.459908,0.874303,0.722417,1.366361,0.688153,1.009993,1.012312,0.787054,0.913935,34.96938,-0.31405,6.449577,275.208592,9.190419,4.721612,0.889681,0.89971,17.847114,0.08,87.893814,11.925095,8.239426,0
5260.433648,58.858416,2596.808169,-0.045041,0.081557,0.092839,-0.009328,1.242551,0.860525,1.248407,0.875032,1.385659,1.450688,0.595027,1.065421,0.929213,34.968854,-0.344224,5.494289,244.174952,9.57304,5.104648,0.857103,0.875149,13.354537,0.387097,179.154414,11.795929,7.108525,0
4995.230409,76.321773,1936.520052,-0.555494,-0.344373,0.022038,-0.044207,1.530073,0.845424,1.087532,1.118675,1.538211,1.01843,1.024833,0.858963,1.100125,16.000809,-0.346235,4.189977,232.710725,8.489967,4.726801,0.845577,0.829199,15.162609,0.482759,134.72674,12.177298,7.464681,0
11843.327108,46.947773,4892.683832,-1.111087,0.002494,-0.024347,-0.029771,1.42102,1.080727,1.025258,0.908689,1.064223,1.064888,0.822729,1.049487,1.023626,16.008084,-0.388049,4.932888,709.782713,16.623489,6.547068,0.90674,0.926548,12.297628,0.308824,567.916304,13.143489,6.511136,0
3925.371184,21.964147,1629.329166,-0.34955,0.020664,-0.09677,-0.044642,1.21565,1.128169,0.866404,0.950881,0.5751,0.947431,1.029645,1.193433,0.937794,15.998264,-0.418414,5.183842,283.214139,12.736435,5.079001,0.877254,0.895384,9.752968,0.125,78.94,12.45846,5.690678,0
2677.033047,44.682808,2021.15283,-0.39375,0.23502,-0.040986,-0.058187,1.421244,0.619637,0.603991,0.893098,0.583515,1.122709,1.466335,0.983575,1.07489,34.968853,-0.386236,2.729996,76.314409,20.016174,4.309828,0.812459,0.847147,19.081014,0.6,709.782713,11.069618,7.267574,0
4032.028864,43.504511,1471.851384,0.139105,-0.048752,-0.035292,0.015742,1.278083,0.983048,1.078894,1.083623,1.016526,1.048554,1.026155,1.094654,1.068975,15.99871,-0.413147,5.092237,280.82558,21.45957,4.975418,0.922686,0.922686,12.989491,0.166667,75.648914,12.437783,6.836956,0
5204.478715,66.107649,2049.989172,-0.193575,0.172352,-0.037569,-0.028144,1.443157,0.988632,1.321858,1.458274,0.612124,0.946185,0.821639,0.902328,1.554026,31.972072,-0.362167,4.763417,218.515469,9.52978,4.891852,0.907189,0.907189,19.871671,0.346154,122.254378,11.903541,8.240713,0
8975.792748,71.377408,8139.804678,1.186918,0.044612,0.015706,0.064516,1.671723,0.748945,0.938773,1.088469,1.489069,1.47628,1.381679,0.875597,0.933687,78.918338,-0.3708,5.73979,709.782713,16.93905,5.751251,0.902151,0.902151,20.259068,0.265306,284.774171,13.270092,7.870136,0
7324.988444,66.119264,2858.165807,-0.273187,-0.248928,0.010054,-0.022065,1.514638,1.156996,0.945749,1.002542,1.29818,0.709388,1.193546,1.139674,0.91142,31.972073,-0.345109,5.198966,349.966253,11.801543,5.230938,0.875137,0.875137,18.470844,0.305556,194.16618,12.47913,7.527062,0
3020.448334,80.071106,1137.597071,0.156903,-0.024491,-0.018042,0.105369,1.462601,0.657651,1.113635,1.97241,1.045329,0.876134,0.879973,0.825894,0.943993,31.972072,-0.300493,6.915365,106.171249,4.976289,4.392317,1,1,18.952122,0.0625,43.05128,11.351006,9.573146,0
4706.214943,72.541751,1817.6523,0.101852,0.023607,0.069318,0.006045,1.591094,0.813736,0.995439,0.868287,1.003048,0.944844,0.829068,1.028267,0.854207,19.00126,-0.393501,3.606034,234.145018,9.646398,5.169548,0.946902,0.946902,18.64851,0.518519,152.242952,11.610406,8.389063,0
1445.181662,1.016064,1000.782754,-0.185962,0.329754,-0.111453,-0.196567,1.690532,1.111039,0,0,0,0,0,1.96031,0,31.974279,-0.248416,6.376995,22.726051,285716.337951,3.334679,0.901158,0.901158,21.715844,0.142857,11.717126,9.817548,8.771167,0
4298.190178,90.431786,2347.950236,-0.915075,-0.084511,0.025844,-0.119273,1.823283,1.002131,0.776132,1.264663,1.521881,1.589774,1.340697,0.969325,0.843342,34.96938,-0.26065,5.185397,89.857246,8.488611,4.415061,0.899768,0.899768,26.776423,0.470588,69.461675,11.111208,9.201118,0
5752.17507,69.676259,1849.160899,-1.246084,-0.031805,-0.08959,-0.089497,1.639304,1.010353,0.976964,1.076326,1.017846,0.848882,1.008101,1.017893,1.01569,15.999965,-0.33211,3.832148,342.240257,16.892232,5.515563,0.972346,0.972346,18.219677,0.382353,234.39143,11.925902,8.649798,0
3955.341934,52.292028,1815.689672,-0.027358,-0.122808,0.111413,-0.001841,1.622859,0.765935,1.080884,0.748574,1.048187,0.492621,0.429887,0.975954,0.961819,19.001258,-0.383921,3.528995,135.604225,8.937047,4.786503,0.890671,0.882099,18.136373,0.681818,115.882337,11.238186,7.398965,0
7890.570844,57.066581,3871.933639,-1.560431,-0.021228,-0.131003,-0.155923,1.397358,1.136529,0.960807,0.900158,1.125852,0.481311,0.591532,1.222292,1.033708,34.968855,-0.409664,4.15722,511.734884,14.938827,5.805621,0.918122,0.926411,16.226784,0.377778,320.588853,12.406107,7.600136,0
4401.022576,62.459743,2040.72937,-0.264229,-0.12168,0.059898,-0.045602,1.657214,0.792896,1.147053,1.252841,1.133572,1.514619,0.971261,1.141254,1.11481,31.972072,-0.332124,4.811249,215.928842,9.194636,4.926037,0.882099,0.907814,17.038976,0.28,116.070807,11.627708,7.630803,0
5658.301992,68.436169,2346.045549,-5.779699,0.152143,-0.359025,-0.33091,1.768284,1.247994,0.803862,1.456314,0.737984,1.153918,1.041368,1.047025,1.014691,31.972072,-0.343246,6.084337,211.687629,8.789843,4.42581,0.764198,0.815627,19.696903,0.333333,89.489907,12.400557,7.886018,0
2549.571226,84.388185,717.403958,-0.474561,-0.547357,-0.276732,-0.094775,1.634918,1.219247,1.269726,1.181065,1.39085,0.646471,1.259694,1.161261,1.034778,15.997929,-0.286041,3.460746,68.139746,7.569187,4.221928,0.976862,0.976862,20.708878,0.428571,52.814234,10.639718,9.901945,0
4685.811616,72.275334,2111.760898,-1.889257,0.130775,-0.170444,-0.210672,1.432004,1.01946,0.6509,0.778738,0.869446,1.184047,0.628981,1.136499,0.923268,34.968854,-0.351234,4.184025,229.451069,6.922518,4.979265,0.929392,0.929392,18.343167,0.333333,118.884795,12.171683,8.70919,0
4885.026062,67.339033,1428.439352,1.261047,0.006493,0.084351,0.124454,1.440879,0.787133,1.067529,1.120907,1.069164,0.927362,1.038645,0.964851,1.023621,15.9993,-0.395662,4.92171,446.516826,19.942167,5.136249,0.952512,0.952512,14.747525,0.1,117.410606,12.601592,8.288357,0
3732.678711,23.636826,1498.20447,-0.251626,0.012131,-0.09439,-0.03368,1.211124,1.087121,0.886953,0.87317,0.651121,0.831709,1.214176,1.148207,0.925117,15.995924,-0.392296,4.730627,268.674853,24.710634,5.072369,0.918315,0.918315,9.970917,0.086957,74.844803,12.273287,5.960723,0
3273.901094,103.583192,1175.82173,-0.775569,-0.05438,-0.360232,-0.096856,2.136834,1.364595,1.354245,0.495534,1.664766,1.379422,1.623489,1.248943,0.992012,31.972072,-0.307841,3.00807,102.468457,5.111001,3.984184,0.921853,0.921853,29.666077,0.375,50.79078,11.324968,11.700373,0
2743.979804,44.003603,1264.440922,-1.046645,0.097417,-0.361148,-0.143049,1.468776,1.348775,0.894868,0.946987,0.965539,1.716863,0.533345,0.879143,0.968549,15.998707,-0.410619,5.000371,84.386801,8.97204,3.949734,0.770036,0.770036,13.747371,0.625,60.305342,10.985005,6.432471,0
2969.581193,49.761805,2114.38245,0.377859,0.002845,-0.096455,0.041775,1.576974,0.688598,0.760465,0.500193,0.86376,0.760198,0.766468,0.689109,1.191086,34.968853,-0.358751,2.729996,89.358934,9.11142,4.45188,0.850365,0.861111,19.510204,0.588235,709.782713,11.186877,7.641457,0
3790.761808,36.667746,1355.828329,-0.017801,0.015498,0.055176,-0.011949,1.297728,0.926216,1.09646,1.000991,0.714634,0.977524,1.400395,1.102294,1.159466,14.003084,-0.319036,5.137861,248.764489,50.365971,4.504886,0.816831,0.825157,8.435071,0.208333,80.595662,12.401331,6.299615,0
2900.398389,43.856217,1291.830328,0.149384,0.174255,-0.107524,0.028089,1.633726,1.114835,0.990787,0.920061,1.278182,1.558418,0.885768,0.68515,1.019107,15.995923,-0.310644,4.80798,93.787945,8.922821,4.398857,0.838208,0.838208,12.355321,0.588235,72.407189,10.832438,6.188348,0
3167.198636,36.815048,1375.761167,-0.578021,-0.118498,-0.107768,-0.12587,1.77357,0.998969,0.665691,2.005133,1.048259,0.58906,2.148952,1.100257,0.548282,31.972745,-0.326352,5.221637,52.429491,4.328115,3.913977,0.918457,0.877685,22.743988,0.333333,34.767819,10.748433,8.45665,0
4281.08073,44.074998,1593.096136,0.309438,0.041147,0.003222,0.039972,1.455732,0.970316,1.02483,1.0888,1.318459,1.110261,1.582188,1.076585,0.894275,15.995926,-0.280581,5.283131,274.142231,6.542792,4.916291,0.877425,0.885086,12.651679,0.076923,101.767441,12.026808,6.642208,0
1966.191039,49.673002,1022.254093,-0.360393,0.282771,-0.205165,-0.054017,1.682986,1.166628,1.018383,1.187417,1.035,2.122918,1.017787,0.82112,1.144556,15.996922,-0.330471,4.23813,36.466482,416668.182154,3.680089,0.810996,0.773959,14.814066,0.818182,36.466482,10.13852,6.411303,0
3957.444335,30.333494,1804.247046,0.467333,0.030383,0.04869,0.063594,1.530949,0.976879,1.1151,0.994507,1.949371,1.690408,1.129274,1.180527,0.925753,15.995925,-0.313999,5.506024,146.788653,9.526701,4.396499,0.752569,0.753743,10.920563,0.434783,103.85125,11.64547,5.425733,0
4167.930297,80.691694,3051.706887,-0.337044,0.125213,-0.153845,-0.041289,1.907666,1.145538,0.930715,1.262388,1.0751,0.493231,0.72773,1.115002,0.618919,34.970156,-0.302926,4.266744,64.217206,5.346457,3.892464,0.801251,0.801251,28.909731,0.5,44.763934,10.975362,8.966373,0
3034.08695,40.391348,1161.006816,-1.091961,0.197782,-0.176381,-0.218261,1.437267,1.129565,0.877464,1.235532,0.644625,1.06225,1.081288,1.266325,1.000365,15.998263,-0.377828,4.103528,127.670497,5.273113,4.635007,0.918843,0.918843,14.216525,0.388889,68.761571,11.331919,7.033975,0
5871.485928,74.65526,2041.762549,0.223008,-0.163396,-0.115151,0.015603,1.739976,0.928523,0.645526,1.117517,0.663772,0.799432,1.685519,0.898428,0.736512,31.972072,-0.224995,3.648525,210.894479,10.726265,4.834184,0.927142,0.908352,23.789695,0.321429,132.391862,12.113469,9.526897,0
5584.938524,75.133596,2884.982238,-2.371851,-0.308832,-0.13504,-0.420457,2.086113,0.986862,1.258248,1.129487,1.515443,0.998642,0.626018,1.243749,1.068459,31.974074,-0.318932,5.680447,126.432985,8.455646,4.500712,0.877454,0.877454,26.358352,0.55,108.08351,10.996903,9.629855,0
3478.01939,42.749643,1266.572876,-0.008989,-0.030373,0.077639,-0.007093,1.289621,0.896336,1.057575,1.033667,0.652785,0.802859,1.247831,1.086023,1.119185,14.003084,-0.318744,5.116631,234.661268,16.950582,4.412311,0.823568,0.823568,8.498661,0.181818,79.071386,11.681207,6.418717,0
3359.412782,58.180182,1418.120831,0.176406,0.151295,-0.003226,0.012138,1.524393,0.923764,0.961111,1.151293,0.893322,0.939404,1.183555,1.052263,0.82732,16.017239,-0.393318,3.222687,99.838377,5.490163,4.839701,0.959422,0.959422,18.462263,0.555556,70.260477,11.389774,8.033061,0
4224.192853,44.335459,1553.754148,-0.909412,-0.049613,-0.084712,-0.083978,1.328373,1.043187,0.95974,1.05148,1.450312,1.400231,0.966401,1.189269,0.727501,15.997934,-0.39465,4.748297,186.649965,12.962628,4.757546,0.876763,0.876763,13.725442,0.28,101.158159,12.243874,7.049932,0
3178.387104,63.10504,963.667913,-0.386196,0.158152,0.014175,-0.109582,1.741673,0.880149,1.094902,1.014487,1.335299,1.665643,0.743438,1.043911,1.186261,15.994919,-0.279348,5.044151,204.109029,12.745803,4.040224,0.823378,0.823378,12.796317,0.1,59.489184,11.727642,7.869832,0
2550.065085,13.788264,1563.050985,-1.599855,-0.589661,-0.072185,-0.372736,1.698099,0.950799,1.048217,0,1.512623,0,0,0.919145,0.600055,31.973425,-0.285341,6.140188,13.635265,3.339272,1.969501,0.798352,0.532234,26.595671,0.666667,13.635265,9.251578,10.921218,0
4388.896166,42.670693,1760.873306,-0.212825,0.079554,-0.098035,-0.022083,1.405332,1.040954,0.88153,1.001458,0.651831,1.027638,0.831666,1.16715,1.021689,15.999299,-0.410935,3.668232,202.207007,9.254872,5.298184,0.950895,0.943626,14.225344,0.5,149.995161,11.44562,7.023951,0
2912.458101,38.164012,1353.721779,0.648092,0.05936,-0.002467,0.085318,1.492556,1.002666,1.007568,0.845718,0.820592,0.833604,0.715442,0.981218,1.113976,15.996926,-0.386323,4.910547,87.81357,7.355251,4.609384,0.868296,0.878325,13.388686,0.647059,65.055119,11.116871,6.293477,0
6610.782334,60.071594,7113.449737,-0.187817,0.047727,-0.058555,-0.018496,1.325332,0.835728,0.585308,0.65276,0.888516,0.91923,1.018982,0.825761,1.03994,78.918518,-0.371224,5.011402,443.202603,7.612215,5.442282,0.933034,0.933034,21.608545,0.257143,175.315448,12.679667,8.475715,0
5620.979403,143.374273,2397.148731,-2.432217,-0.509954,-0.085074,-0.279436,1.693198,0.988861,1.016413,1.492318,1.16303,0.366632,2.253827,0.95121,1.199688,34.969381,-0.273379,7.268328,128.756723,15.116127,4.323856,0.931092,0.931092,34.422728,0.166667,55.599817,11.814976,11.878579,0
6797.742447,67.346353,2745.66538,1.694247,0.320188,0.162331,0.11029,1.545865,0.811609,0.965688,1.320126,0.951066,1.217029,1.232711,0.944944,0.898162,15.999314,-0.419881,4.307276,399.693298,15.512055,4.037401,0.646198,0.646198,15.15648,0.410256,211.477982,12.3982,6.635753,0
8230.111139,54.929449,3072.037953,1.188905,-0.076351,-0.023792,0.036782,1.362262,0.987361,1.070425,0.869201,1.063168,0.851711,0.949325,1.03408,0.874085,16.009328,-0.410829,4.821689,572.35511,14.744599,6.039387,0.938845,0.963714,14.246426,0.361702,341.776927,12.634489,7.924542,0
4958.668925,84.879462,1724.833256,-1.329699,-0.081645,-0.016674,-0.109999,1.478226,0.858082,1.039931,1.073768,1.360749,1.031343,0.895423,0.953381,1.053232,15.999952,-0.315535,3.893179,222.890316,7.904096,4.91066,0.876412,0.884073,16.482852,0.413793,134.580546,12.161729,8.1942,0
3357.220126,60.220907,1228.426081,-1.131395,0.003786,0.012293,-0.136177,1.558033,0.961872,1.036516,1.210852,1.174769,1.235263,1.252712,1.165296,0.836374,15.999294,-0.377947,4.295311,109.115908,11.200839,4.091135,0.825792,0.825792,18.172984,0.333333,71.067428,11.105934,7.809726,0
4378.36983,39.532757,2063.017237,-0.041457,-0.027933,0.099323,-0.019761,1.418792,1.030216,0.954844,1.15026,0.950767,0.942104,0.86812,1.167555,0.972702,31.972072,-0.299514,5.798152,242.108601,7.499393,4.343895,0.78643,0.78643,13.409447,0.333333,92.885727,11.883268,6.786218,0
4714.257445,27.955477,1783.087959,-0.978878,0.060948,-0.120533,-0.093802,1.375961,1.099327,0.877894,1.003409,0.563217,1.065687,1.02578,1.215428,0.982632,15.996931,-0.308688,4.379566,360.223021,9.712853,5.246604,0.91597,0.91597,10.559573,0.068966,108.812871,12.796159,6.41894,0
4050.649695,54.893924,6422.51961,-0.296976,0.193028,-0.066465,-0.129673,1.19122,0.928949,0.310968,1.085745,0.705108,0.972507,1.314567,0.852074,0.709473,78.918337,-0.320965,5.826324,120.130742,13.460481,4.576618,0.872081,0.872081,20.838857,0.4,78.56059,11.243489,8.370346,0
