@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.026429,0.119606,0.567948,0.52207,0.132173,0.519317,0.311561,0.210523,0.613514,0.579617,0.1857,0.939033,0.093397,0.397712,0.789566,0.759505,0.565668,0,0.449125,0.481518,0,0
0.023201,0.218659,0.481428,0.543703,0.574224,0.550416,0.247431,0.134167,0.280184,0.379033,0.044263,0.536701,0.527828,0.63229,0.770816,0.770816,0.105137,0.072097,0.601527,0.13604,0,0
0.017276,0.282055,0.556234,0.649273,0.743871,0.533645,0.255273,0.479698,0.323024,0.350989,0.017659,0.702736,0.231524,0.562979,0.724016,0.724016,0.068561,0.015449,0.467453,0.076389,0,0
0.015552,0.290579,0.537644,0.6722,0.749775,0.497096,0.296618,0.297921,0.341216,0.413868,0.017675,0.722576,0.527968,0.642347,0.874584,0.874584,0.074322,0.23736,0.676782,0.114258,0,0
0.032462,0.291201,0.546437,0.654156,0.691149,0.394357,0.254529,0.313064,0.236125,0.409786,0.185696,0.639374,0.628532,0.702401,0.880878,0.880878,0.15136,0.179307,0.702587,0.140407,0,0
0.020482,0.245442,0.519783,0.591381,0.577202,0.467534,0.305098,0.240317,0.263698,0.378673,0.159155,0.733007,0.386818,0.637731,0.881679,0.881679,0.091472,0.103933,0.53927,0.101814,0,0
0.025712,0.241414,0.562807,0.583732,0.615156,0.54547,0.243928,0.275565,0.212407,0.380573,0.01768,0.597166,0.527615,0.656117,0.771711,0.763156,0.060527,0.054307,0.609628,0.104449,0,0
0.032185,0.284944,0.510256,0.676113,0.801045,0.370199,0.223311,0.340004,0.211406,0.381928,0.185711,0.357992,0.123696,0.469895,0.773917,0.773917,0.301821,0.011236,0.385367,0.271839,0.002564,0
0.010054,0.249482,0.513336,0.445503,0.622482,0.629178,0.269013,0.385035,0.287374,0.297498,0.000018,0.869684,0.186364,0.593015,0.871229,0.885536,0.04652,0.025281,0.403986,0.115054,0,0
0.017139,0.216278,0.539879,0.609386,0.564571,0.507146,0.28918,0.29398,0.324287,0.314462,0.044243,0.528856,0.44638,0.635435,0.84323,0.857273,0.14436,0.055712,0.547539,0.164648,0,0
0.016604,0.257692,0.547194,0.693915,0.655824,0.46514,0.225785,0.391466,0.260701,0.363269,0.017701,0.48841,0.211026,0.534665,0.720375,0.709923,0.107805,0.023408,0.491603,0.10904,0,0
0.019328,0.208361,0.483102,0.485142,0.430586,0.584347,0.21809,0.386341,0.333931,0.304947,0.185696,0.750536,0.145401,0.521838,0.931081,0.908109,0.376118,0.013109,0.424474,0.309382,0,0
0.009692,0.180588,0.532992,0.424961,0.353907,0.674845,0.215473,0.196894,0.25475,0.394055,0.01765,0.695142,0.109724,0.448372,0.69309,0.69309,0.121503,0.0103,0.388636,0.087375,0,0
0.026108,0.166618,0.831712,0.553281,0.5118,0.510035,0.269505,0.267803,0.317452,0.355097,0.159158,0.556518,0.349956,0.605616,0.887518,0.887518,0.361429,0.07397,0.579833,0.296333,0,0
0.000347,0.243024,0.54671,0.689624,0.547193,0.449825,0,0.523686,0,0.415373,0.017642,0.611296,0.07051,0.410561,1,1,0.186903,0.001404,0.318279,0.267488,0,0
0.019883,0.22369,0.58802,0.510405,0.582302,0.588547,0.264713,0.176319,0.314735,0.38579,0.01768,0.557576,0.548819,0.690723,0.871561,0.879714,0.050197,0.150281,0.656088,0.080382,0,0
0.022894,0.234418,0.488704,0.40836,0.58567,0.684666,0.308444,0.235026,0.512382,0.340033,0.159149,0.592787,0.292595,0.646602,0.849736,0.88109,0.154328,0.021067,0.422867,0.162265,0,0
0.007048,0.204822,0.569337,0.420885,0.401547,0.567124,0.20517,0.32614,0.312387,0.498985,0.017659,0.590527,0.223655,0.506033,0.850687,0.850687,0.069683,0.041199,0.488438,0.170732,0,0
0.006825,0.273367,0.498671,0.565053,0.736811,0.533417,0.355779,0.191435,0.489552,0.422925,0.017659,0.639965,0.065992,0.51877,0.89436,0.918493,0.126337,0,0.330045,0.127747,0,0
0.006879,0.243185,0.50416,0.523859,0.463888,0.565452,0.213398,0.314851,0.101132,0.429057,0,0.94674,0.275655,0.5676,0.827144,0.91931,0.009045,0.064139,0.537975,0.120858,0,0
0.020317,0.189274,0.549469,0.567192,0.5123,0.512676,0.274586,0.441966,0.280507,0.37792,0.017701,0.510746,0.344958,0.584423,0.779947,0.750517,0.12898,0.053371,0.537557,0.149973,0,0
0.00579,0.20834,0.482356,0.163107,0.286917,0.872483,0.48593,0.24911,0.67597,0.359326,0.017641,0.68246,0.021593,0.290574,0.582624,0.467924,0.061405,0,0.164523,0.021348,0,0
0.013439,0.229936,0.497199,0.497973,0.493733,0.622865,0.256032,0.453553,0.083342,0.253581,0.017642,0.835428,0.260088,0.505146,0.676799,0.676799,0.037125,0.051498,0.501915,0.094209,0,0
0.006129,0.254733,0.469401,0.710651,0.704654,0.469009,0.222806,0.498367,0.065298,0.400962,0.000055,0.876875,0.205582,0.531161,0.895326,0.895326,0.041095,0.030899,0.440581,0.11676,0,0
0.004587,0.230881,0.506389,0.066182,0.058002,0.878371,0.205936,0.380766,0.184865,0.520255,0.000053,0.810178,0.049007,0.395514,0.692189,0.692189,0.020903,0,0.258792,0.059499,0,0
0.0098,0.176982,0.581828,0.450103,0.407809,0.550257,0.238922,0.275286,0.244886,0.376588,0.044258,0.528576,0.272252,0.593698,0.928086,0.928086,0.189794,0.044944,0.484294,0.227176,0,0
0.022296,0.365469,0.887188,0.583266,0.751829,0.512017,0.272444,0.163338,0.324594,0.410674,0.044291,0.399077,0.319463,0.609505,0.798948,0.831107,0.224266,0.035581,0.488876,0.20247,0,0
0.0142,0.248217,0.504207,0.504637,0.594543,0.613257,0.300547,0.254671,0.169228,0.328428,0.159154,0.878756,0.120905,0.498985,0.774264,0.812671,0.133546,0.011236,0.361054,0.130788,0,0
0.036008,0.147631,0.558696,0.50935,0.353175,0.492089,0.355608,0.342574,0.527828,0.424696,0.185711,0.921692,0.206265,0.532611,0.912357,0.912357,0.556122,0.035581,0.522721,0.466783,0,0
0.012713,0.288123,0.595909,0.748289,0.794734,0.442912,0.351474,0.457922,0.344508,0.386328,0.01765,0.717251,0.315048,0.555186,0.798025,0.798025,0.119147,0.067884,0.543081,0.133218,0,0
0.006831,0.262344,0.534008,0.50516,0.75499,0.642375,0.377513,0.143576,0.226471,0.586587,0.017642,0.701542,0.074473,0.471626,0.736893,0.776962,0.064407,0.002809,0.303797,0.071808,0,0
0.112597,0.095109,0.633865,0.491801,0.535595,0.422439,0.181032,0.240862,0.242073,0.215607,?,?,1,0.905928,0.791042,0.842602,0.19868,0.461142,0.845164,0.148972,0.043583,0
0.016934,0.27584,0.618978,0.578295,0.732773,0.57495,0.293936,0.429638,0.394155,0.357878,0.159149,0.646416,0.193446,0.550956,0.872601,0.856171,0.256732,0.020599,0.469601,0.22268,0,0
0.014607,0.23529,0.480609,0.533388,0.462782,0.615488,0.237634,0.244838,0.254702,0.42085,0.159149,0.687098,0.11957,0.51417,0.839123,0.839123,0.150566,0.009831,0.36085,0.11564,0,0
0.148278,1,0.873415,0.597335,0.799583,0.533158,0.264848,0.243363,0.263072,0.395196,0.01807,0.572844,?,0.901876,0.68871,0.703249,0.092849,1,1,0.117818,1,0
0.020355,0.219021,0.515208,0.658002,0.558035,0.461631,0.377512,0.283883,0.44355,0.413169,0.159149,0.597407,0.267454,0.57592,0.823039,0.823039,0.207039,0.045412,0.519774,0.199776,0,0
0.006021,0.250744,0.499729,0.474149,0.63948,0.637533,0,0.605559,0,0.759557,0.185696,0.738165,0.017491,0.293442,0.822434,0.911217,0.305722,0,0.094586,0.355394,0,0
0.011874,0.251636,0.57776,0.536715,0.639211,0.507271,0.236653,0.358009,0.08232,0.314905,0.017686,0.634955,0.3149,0.587748,0.896642,0.896642,0.099528,0.189139,0.714591,0.172282,0,0
0.006155,0.186329,0.478342,0.396596,0.184494,0.685006,0.166865,0.186136,0.125247,0.499125,0.01765,0.552506,0.070583,0.487521,0.861119,0.861119,0.104621,0.001873,0.261988,0.119721,0,0
0.010153,0.250747,0.588617,0.67538,0.637751,0.456276,0.283069,0.32456,0.297897,0.268221,0.017659,0.574882,0.176309,0.518376,0.822828,0.822828,0.170939,0.020599,0.428323,0.160569,0,0
0.015585,0.222172,0.484976,0.636565,0.475384,0.560956,0.207627,0.421351,0.366616,0.441357,0.159149,0.634722,0.148545,0.458423,0.71014,0.71014,0.169281,0.013109,0.402573,0.179458,0,0
0.052598,0.364775,0.635846,0.572581,0.715765,0.431502,0.219347,0.260684,0.264188,0.359377,0.159162,0.62475,0.991039,0.77761,0.85684,0.871583,0.172886,0.232678,0.723448,0.171099,0,0
0.015107,0.259716,0.480918,0.639783,0.671353,0.415171,0.34454,0.400713,0.372699,0.301859,0.159149,0.567379,0.073168,0.503145,0.866491,0.845555,0.212994,0.002341,0.350363,0.150915,0,0
0.003006,0.158337,0.548822,0.224038,0.126007,0.734227,0.347465,0.284989,0.477985,0.368646,0.017659,0.534892,0.044778,0.418218,0.957557,0.915112,0.221562,0,0.275944,0.245532,0,0
0.02667,0.272701,0.555034,0.739301,0.784408,0.367744,0.314982,0.178362,0.385999,0.365068,0.185703,0.753049,0.242276,0.609707,0.902418,0.93302,0.153502,0.043539,0.483967,0.190606,0,0
0.029144,0.256978,0.407475,0.559478,0.646299,0.554528,0.276298,0.261802,0.262089,0.342,0.017709,0.490801,0.264697,0.641086,0.796458,0.735137,0.092001,0.018727,0.471318,0.07822,0.032046,0
0.014086,0.167775,0.440829,0.453995,0.072949,0.599618,0.35494,0.218814,0.183988,0.528042,0.159162,0.585344,0.06074,0.407107,0.84004,0.84004,0.405949,0,0.339826,0.370216,0,0
0.025681,0.257913,0.671549,0.670643,0.657256,0.60284,0.28268,0.296371,0.349611,0.41422,0.159149,0.576597,0.432815,0.65155,0.859343,0.850276,0.158997,0.07912,0.526795,0.14717,0,0
0.008533,0.221803,0.547431,0.476385,0.449028,0.571763,0.268208,0.442496,0.254017,0.343168,0.017671,0.63197,0.13555,0.501687,0.817378,0.817378,0.14751,0.015918,0.417214,0.154393,0,0
0.021401,0.24574,0.585801,0.496361,0.6297,0.583079,0.255926,0.261798,0.271285,0.379722,0.017694,0.50714,0.571705,0.688608,0.876637,0.876637,0.071319,0.144195,0.655375,0.10605,0,0
0.008357,0.216337,0.559964,0.374223,0.407855,0.650617,0.234967,0.172231,0.186562,0.358375,0.017671,0.555735,0.173296,0.551982,0.880322,0.880322,0.044225,0.02294,0.391149,0.120991,0,0
0.010842,0.206488,0.462695,0.487897,0.392518,0.526087,0,0.250023,0,0.40808,0.159149,0.559719,0.018247,0.330703,0.876582,0.684814,0.280424,0,0.160205,0.208121,0,0
0.033435,0.214688,0.646321,0.531162,0.552223,0.547035,0.228704,0.297225,0.214394,0.384109,0.159156,0.636998,0.216488,0.717372,0.814367,0.847767,0.118739,0.036049,0.596436,0.136033,0.056081,0
0.028912,0.235482,0.60542,0.584608,0.609348,0.433499,0.308652,0.21335,0.413581,0.337451,0.159149,0.683896,0.453634,0.626489,0.781275,0.781275,0.157525,0.105805,0.597179,0.127414,0.023073,0
0.007195,0.233467,0.667528,0.497699,0.572397,0.469467,0.184479,0.338917,0.294374,0.518024,0.01768,0.523274,0.158005,0.499626,0.867793,0.867793,0.198752,0.018258,0.470494,0.220495,0,0
0.01053,0.276994,0.494872,0.628789,0.743323,0.568065,0.248019,0.363385,0.210075,0.390476,0.017672,0.656358,0.155003,0.544873,0.819708,0.835554,0.099098,0.013577,0.348655,0.103991,0,0
0.017783,0.255869,0.585643,0.508211,0.648674,0.578822,0.230893,0.320674,0.223951,0.395326,0.01768,0.587181,0.480256,0.668608,0.881695,0.881695,0.055306,0.124064,0.621468,0.088721,0,0
0.470775,0.193197,0.56995,0.555862,0.390826,0.508842,0.31554,0.236084,0.401644,0.389076,0.999973,0.574501,0.140026,0.541626,0.880322,0.862605,0.857452,0.009363,0.455476,0.731519,0,0
0.022606,0.065289,0.477313,0.361831,0.103279,0.601138,0.123748,0.288049,0.230053,0.318787,0.159161,0.797286,0.063328,0.279297,0.457605,0.457605,0.260927,0.004213,0.264386,0.218882,0,0
0.069336,0.243357,0.664603,0.592194,0.518448,0.443749,0.299617,0.222464,0.216738,0.285137,0.574949,0.779583,0.069177,0.421762,0.716857,0.68926,0.251901,0.002341,0.326136,0.181373,0,0
0.016696,0.277221,0.509473,0.613561,0.754702,0.563697,0.282035,0.592414,0.357389,0.293755,0.01765,0.670245,0.18758,0.570715,0.735564,0.735564,0.06964,0.013577,0.380217,0.064057,0,0
0.014641,0.212878,0.492563,0.52811,0.514685,0.572923,0.251451,0.186694,0.332361,0.364689,0.044243,0.525677,0.2811,0.592373,0.825887,0.825887,0.117076,0.026217,0.451086,0.131434,0,0
0.015299,0.265428,0.511233,0.491735,0.676221,0.575647,0.281647,0.439379,0.329837,0.414622,0.017687,0.520407,0.202541,0.540774,0.728442,0.75231,0.129257,0.016854,0.418295,0.133861,0,0
0.021026,0.214853,0.590473,0.52538,0.576884,0.572225,0.267872,0.21648,0.309919,0.38654,0.017687,0.55854,0.572151,0.701576,0.890109,0.890109,0.060574,0.161049,0.668889,0.088689,0,0
0.015839,0.26273,0.502765,0.719612,0.681508,0.496327,0.329491,0.329649,0.494794,0.320127,0.017659,0.634195,0.196779,0.573094,0.768686,0.768686,0.093105,0.014513,0.385669,0.081898,0,0
0.036879,0.215653,0.56146,0.640815,0.569354,0.497847,0.415401,0.358216,0.478055,0.336641,0.185692,0.662527,0.462132,0.681633,0.866487,0.866487,0.23521,0.035581,0.539264,0.1822,0,0
0.010142,0.248573,0.598335,0.522112,0.608455,0.585375,0.281266,0.298403,0.195556,0.381823,0.000046,0.822152,0.399465,0.614871,0.878706,0.911643,0.028107,0.073034,0.498136,0.104876,0,0
0.006642,0.280999,0.454978,0.604155,0.887819,0.515429,0.252114,0.493718,0.139625,0.320546,0.017642,0.703028,0.106235,0.486782,0.830085,0.830085,0.113775,0.009363,0.425328,0.138815,0,0
0.022399,0.189991,0.572134,0.588965,0.451377,0.527107,0.376479,0.222542,0.439399,0.354536,0.159149,0.671102,0.186154,0.54401,0.750324,0.750324,0.184101,0.013109,0.440684,0.132537,0,0
0.013728,0.255502,0.526539,0.565965,0.65668,0.589142,0.343203,0.176757,0.558488,0.342731,0.017675,0.600636,0.166943,0.536487,0.740543,0.752821,0.10362,0.0103,0.336509,0.092528,0,0
0.007277,0.248991,0.494012,0.701408,0.627153,0.470258,0.336765,0.580381,0.400078,0.283287,0.01765,0.611752,0.082529,0.49136,0.845555,0.824621,0.095736,0.003745,0.278953,0.107744,0,0
0.011886,0.248979,0.65676,0.662964,0.631519,0.475906,0.232369,0.417035,0.292681,0.394692,0.017659,0.544227,0.210823,0.556597,0.835361,0.835361,0.14706,0.023408,0.478786,0.142244,0,0
0.011236,0.2287,0.520872,0.346429,0.552915,0.685644,0.292198,0.255311,0.262426,0.380245,0.017675,0.590875,0.113444,0.48906,0.724296,0.724296,0.094381,0.008895,0.381898,0.088651,0,0
0.027604,0.160113,0.421004,0.571623,0.485022,0.540406,0.264302,0.288195,0.218599,0.387789,0.044243,0.500168,0.564216,0.743249,0.858667,0.883511,0.113119,0.127809,0.607143,0.143603,0,0
0.018535,0.227967,0.569253,0.519748,0.584506,0.590011,0.208253,0.24026,0.207172,0.421301,0.017668,0.579255,0.514989,0.663677,0.862417,0.862417,0.053294,0.141386,0.633458,0.099178,0,0
0.01472,0.222462,0.602853,0.491127,0.510508,0.640426,0.267524,0.339438,0.345406,0.330472,0.159149,0.615635,0.15897,0.536218,0.896733,0.87753,0.261487,0.014981,0.432405,0.231824,0,0
0.007618,0.217556,0.548539,0.606505,0.488973,0.515125,0.232102,0.327965,0.217779,0.390089,0.017741,0.613225,0.118255,0.514929,0.887425,0.866491,0.11655,0.012172,0.390642,0.15454,0,0
0.007811,0.216002,0.534105,0.58901,0.492472,0.47805,0.296,0.365076,0.30291,0.351232,0.01768,0.627433,0.15247,0.537182,0.912298,0.892262,0.085291,0.015918,0.425798,0.184888,0,0
0.026155,0.163019,0.5274,0.412472,0.449895,0.652927,0.207904,0.151819,0.249047,0.379138,0.159149,0.484812,0.29868,0.653534,0.89682,0.853222,0.203292,0.029963,0.489076,0.201233,0.032046,0
0.004699,0.24843,0.516528,0.565937,0.623194,0.534577,0.325875,0.217765,0.520629,0.377228,0.017671,0.621274,0.048562,0.459847,0.909815,0.879753,0.119018,0,0.254288,0.123371,0,0
0.018192,0.272243,0.550397,0.625855,0.748397,0.433684,0.24405,0.344753,0.36821,0.361947,0.185692,0.69365,0.217461,0.586427,0.904922,0.904922,0.226728,0.015918,0.437963,0.222915,0,0
0.007099,0.265162,0.470353,0.712208,0.741431,0.459796,0.237967,0.364345,0.21592,0.407427,0.017668,0.714036,0.223834,0.552873,0.91986,0.91986,0.088285,0.035581,0.462938,0.132716,0,0
0.013124,0.238498,0.58394,0.497161,0.586961,0.587735,0.286483,0.166742,0.295695,0.387234,0.01765,0.654832,0.408146,0.62391,0.875162,0.875162,0.030985,0.102528,0.604478,0.096234,0,0
0.01436,0.237458,0.462054,0.877551,0.579952,0.397785,0.298767,0.523447,0.26757,0.41004,0.01765,0.654602,0.243403,0.596014,0.831577,0.831577,0.110784,0.032303,0.482106,0.105333,0,0
0.011765,0.23308,0.496788,0.543288,0.556654,0.565623,0.246681,0.347705,0.206178,0.313767,0.01765,0.619293,0.232705,0.626639,0.930728,0.930728,0.123296,0.012172,0.375384,0.149252,0,0
0.02151,0.245055,0.553258,0.493088,0.60392,0.586797,0.265659,0.190126,0.293405,0.35523,0.159149,0.748627,0.412982,0.634548,0.839381,0.855924,0.071948,0.119382,0.62687,0.073528,0,0
0.019615,0.257336,0.584865,0.571367,0.657186,0.516458,0.243844,0.326821,0.283642,0.41766,0.017675,0.619799,0.467,0.683309,0.871412,0.879909,0.124661,0.070693,0.587978,0.154958,0,0
0.014725,0.240127,0.512022,0.502117,0.572102,0.614993,0.269742,0.409686,0.2956,0.368596,0.017668,0.893298,0.241953,0.62231,0.830856,0.830856,0.034494,0.045412,0.531358,0.072542,0,0
0.008932,0.226076,0.523266,0.574615,0.523681,0.526467,0.29851,0.29654,0.428101,0.387632,0.01765,0.586837,0.128869,0.535179,0.869291,0.851575,0.109462,0.012172,0.460788,0.127333,0,0
0.018479,0.223739,0.537032,0.595423,0.564941,0.538541,0.229671,0.221202,0.284889,0.4286,0.017659,0.561189,0.521957,0.679907,0.880601,0.880601,0.06519,0.134831,0.622274,0.092442,0,0
0.008888,0.23587,0.537979,0.515498,0.508232,0.603144,0.329622,0.202272,0.479636,0.338219,0.00006,0.694722,0.104626,0.425049,0.635531,0.635531,0.060514,0.004682,0.204765,0.04747,0,0
0.021999,0.176849,0.539924,0.630029,0.419866,0.42424,0.331598,0.324028,0.397191,0.385648,0.185692,0.66943,0.249435,0.601223,0.964566,0.964566,0.331369,0.048221,0.557252,0.294954,0,0
0.029701,0.341566,0.567393,0.569799,0.74335,0.55424,0.247965,0.202355,0.232025,0.377612,0.017709,0.551328,0.880523,0.775585,0.905925,0.911755,0.072233,0.204588,0.705277,0.106157,0,0
0.015929,0.254333,0.495059,0.382181,0.647171,0.6953,0.24048,0.252757,0.376735,0.407507,0.01768,0.676209,0.257748,0.568446,0.746556,0.767996,0.090217,0.029963,0.465606,0.089519,0,0
0.021026,0.218998,0.574237,0.461297,0.581533,0.61264,0.246577,0.298312,0.211361,0.381551,0.017677,0.505116,0.555714,0.688472,0.863126,0.871116,0.060574,0.134831,0.628611,0.088689,0,0
0.01247,0.235415,0.557583,0.236547,0.400657,0.863991,0.13924,0.218359,0.369229,0.274266,0.159149,0.74629,0.025229,0.379139,0.675977,0.675977,0.168446,0,0.065112,0.096511,0,0
0.037807,0.472506,0.392856,0.672945,0.811457,0.516919,0.262569,0.317007,0.278222,0.36526,0.017749,0.587886,0.698745,0.74722,0.796961,0.844345,0.156217,0.115169,0.654201,0.124556,0,0
0.012173,0.205975,0.591818,0.481941,0.360501,0.670612,0.205996,0.618613,0.331963,0.231515,0.159149,0.748604,0.073276,0.415278,0.785581,0.75878,0.281705,0.001873,0.358552,0.225794,0,0
0.006739,0.260663,0.564224,0.643548,0.728544,0.447107,0.384978,0.453368,0.458245,0.380968,0.000072,0.728013,0.2244,0.541482,0.899824,0.899824,0.100784,0.038858,0.473276,0.200619,0,0
0.021676,0.277421,0.627032,0.752497,0.700024,0.368504,0.455889,0.363059,0.274046,0.434176,0.185692,0.63556,0.288954,0.587843,0.818609,0.858889,0.176739,0.073502,0.589628,0.208464,0,0
0.018344,0.283338,0.570977,0.556288,0.746005,0.573349,0.218302,0.383155,0.252563,0.410866,0.017675,0.663551,0.457772,0.670465,0.86359,0.872462,0.082995,0.048689,0.526522,0.119335,0,0
0.012026,0.235067,0.536584,0.414745,0.581758,0.63745,0.375628,0.611347,0.528243,0.339693,0.017675,0.658979,0.169133,0.557649,0.810249,0.810249,0.055571,0.016386,0.44574,0.093906,0,0
0.034105,0.229068,0.363635,0.616605,0.609655,0.538091,0.284589,0.262971,0.353071,0.376181,0.01772,0.543938,0.598706,0.601133,0.629602,0.65204,0.132306,0.016854,0.439852,0.096349,0,0
0.009675,0.234257,0.746491,0.146472,0.416245,0.901399,0.240371,0.224693,0.202627,0.381414,0.000055,0.840427,0.063328,0.216867,0.247567,0.247567,0.020856,0.004213,0.264386,0,0,0
0.021041,0.248065,0.603061,0.508469,0.607351,0.362719,0.183955,0.177709,0.149726,0.403714,0.185692,0.357992,0.28996,0.608253,0.822549,0.858351,0.080791,0.026685,0.440376,0.135012,0.003525,0
0.025199,0.269776,0.561691,0.721527,0.77288,0.381965,0.321421,0.183227,0.343352,0.355843,0.185703,0.755593,0.213711,0.595346,0.908312,0.942412,0.16325,0.03839,0.47954,0.207076,0,0
0.002357,0.256247,0.541324,0.634337,0.699385,0.46998,0.18965,0.353985,0.180161,0.346665,0.017642,0.603611,0.040575,0.438321,0.957557,0.957557,0.158796,0,0.212485,0.181049,0,0
0.007037,0.211258,0.502158,0.657104,0.514081,0.484791,0.264233,0.410076,0.201966,0.341326,0.017742,0.573345,0.215162,0.484024,0.811588,0.811588,0.156374,0.036049,0.499121,0.224744,0,0
0.014099,0.224664,0.467424,0.354001,0.550713,0.703348,0.221552,0.302019,0.363695,0.4154,0.017675,0.588665,0.241522,0.541631,0.753657,0.753657,0.102134,0.026685,0.444718,0.099067,0,0
0.01063,0.228121,0.637206,0.284697,0.28137,0.764492,0.201191,0.190202,0.096975,0.389794,0.000009,0.86798,0.140778,0.474737,0.630201,0.669268,0.028252,0.014981,0.444141,0.063612,0,0
0.01284,0.144661,0.471817,0.377354,0.222901,0.590335,0.326768,0.295994,0.144153,0.26647,0.159156,0.534729,0.031579,0.422916,0.808282,0.808282,0.265925,0,0.176289,0.189764,0,0
0.005987,0.2327,0.481239,0.426206,0.50702,0.623311,0.29289,0.1678,0.201345,0.2763,0.017671,0.617121,0.120129,0.479089,0.876464,0.830518,0.052053,0.011236,0.317195,0.147002,0,0
0.029428,0.283311,0.778673,0.582022,0.734092,0.477091,0.260805,0.32232,0.102476,0.389046,0.185692,0.653593,0.166877,0.602459,0.751275,0.751275,0.175365,0.022472,0.558627,0.161686,0.042621,0
0.013801,0.234918,0.538122,0.521718,0.574695,0.594071,0.230026,0.17505,0.299258,0.370757,0.01765,0.615327,0.410106,0.633298,0.874829,0.874829,0.029983,0.102996,0.595305,0.084414,0,0
0.010333,0.245484,0.598964,0.55263,0.600345,0.587059,0.200754,0.210095,0.393371,0.408393,0.017668,0.67498,0.141401,0.577472,0.850997,0.850997,0.047613,0.011704,0.42305,0.064412,0,0
0.018092,0.334266,0.519401,0.733632,0.918781,0.474622,0.274528,0.562269,0.313786,0.3247,0.017675,0.709356,0.255764,0.584266,0.744922,0.744922,0.066385,0.021536,0.489365,0.087279,0,0
0.007901,0.218129,0.537857,0.577143,0.517127,0.539318,0.306638,0.369911,0.322392,0.322894,0.017659,0.55376,0.10898,0.532611,0.912357,0.912357,0.163645,0.012172,0.384054,0.153721,0,0
0.026694,0.114189,0.536186,0.475262,0.503048,0.588456,0.225243,0.304164,0.250618,0.415601,0.044252,0.512449,0.840754,0.695075,0.855686,0.855686,0.127222,0.26264,0.732492,0.145215,0,0
0.013068,0.213582,0.50541,0.524951,0.429006,0.635618,0.248437,0.489595,0.411063,0.363045,0.159149,0.749752,0.133493,0.532611,0.934267,0.912357,0.243279,0.011236,0.406817,0.224542,0,0
0.017407,0.26441,0.55365,0.740137,0.676196,0.451599,0.275701,0.409823,0.355839,0.362807,0.017668,0.666352,0.446761,0.633363,0.83508,0.83508,0.081819,0.067416,0.546638,0.138306,0,0
0.014383,0.255041,0.466948,0.652771,0.64438,0.486815,0.260084,0.258262,0.233211,0.467835,0.017734,0.535084,0.632843,0.543431,0.735961,0.735961,0.113109,0.069288,0.589406,0.267092,0,0
0.021342,0.255633,0.461924,0.574972,0.651702,0.510912,0.241781,0.306489,0.25186,0.314368,0.185696,0.527854,0.37693,0.67129,0.962079,0.97472,0.199792,0.049625,0.500101,0.211917,0,0
0.010057,0.329489,0.53007,0.640883,0.78933,0.495538,0.269616,0.366763,0.227729,0.303454,0.044263,0.559977,0.142125,0.554729,0.937196,0.937196,0.268065,0.01779,0.490104,0.233764,0,0
0.009094,0.318821,0.478774,0.618554,0.824272,0.518801,0.262584,0.288112,0.273839,0.342805,0.017677,0.559515,0.123775,0.566513,0.95813,0.95813,0.200163,0.018258,0.437708,0.199556,0,0
0.468461,0.230177,0.511396,0.55367,0.564126,0.506928,0.43116,0.128473,0.235341,0.494231,0.999973,0.558813,0.224186,0.616911,0.950714,0.967143,0.818663,0.029963,0.471108,0.731196,0,0
0.037183,0.251891,0.537172,1,0.654699,0.261307,0.387558,0.316133,0.642287,0.794894,0.159176,0.828435,0.073634,0.211368,0.278831,0.278831,0.235587,0.001873,0.287017,0.189477,0,0
0.013627,0.211611,0.479509,0.423593,0.519161,0.620825,0.210099,0.2448,0.163844,0.386977,0.01768,0.625509,0.218447,0.612658,0.864058,0.881469,0.100516,0.014045,0.425538,0.128166,0,0
0.010111,0.240095,0.571589,0.784606,0.601867,0.415256,0.377982,0.413112,0.561763,0.355126,0.017659,0.579187,0.093547,0.487246,0.759036,0.759036,0.125924,0.001873,0.451795,0.107324,0,0
0.024594,0.237914,0.537449,0.583553,0.59287,0.497914,0.296051,0.302697,0.289099,0.362197,0.185692,0.674042,0.312563,0.612428,0.828833,0.828833,0.163559,0.036049,0.491339,0.14975,0,0
0.015361,0.183559,0.542957,0.622168,0.432768,0.532806,0.226836,0.407917,0.188198,0.380952,0.017668,0.594991,0.219228,0.604427,0.844721,0.844721,0.130308,0.013577,0.368819,0.124614,0,0
0.011538,0.274297,0.477501,0.534871,0.763976,0.617479,0.254336,0.310475,0.413956,0.430216,0.017671,0.67117,0.144371,0.56913,0.828744,0.828744,0.070358,0.008895,0.327559,0.077363,0,0
