@relation hetero_trainingSetWithClass-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC5 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.131262,0.322547,0.560371,0.272492,0.334485,0.396813,0.017919,0.512196,0.018651,0.835176,0.737629,0.135048,0,1
0.222961,0.576558,0.540749,0.285187,0.36552,0.399933,0.018011,0.511577,0.030247,0.797377,0.590327,0.10839,0,1
0.190898,0.399439,0.544187,0.274155,0.333581,0.379909,0.15915,0.514045,0.008179,0.786019,0.612033,0.112555,0,1
0.001491,0.489917,0.457529,0.3398,0.372912,0.428807,0.017831,0.589394,0.19033,0.822166,0.820744,0.134629,0,1
0.019577,0.515761,0.353006,0.274356,0.356559,0.357931,0.159168,0.553646,0.274117,0.945853,0.832444,0.140076,0,1
0.156996,0.636534,0.512195,0.288935,0.417812,0.385293,0.017866,0.588926,0.082977,0.789387,0.640137,0.110963,0,1
0.106268,0.546032,0.530591,0.281891,0.357917,0.373142,0.017817,0.541631,0.00464,0.737515,0.658863,0.104407,0,1
0.104137,0.333443,0.542564,0.280953,0.32622,0.383965,0.159149,0.500817,0.004431,0.795511,0.758566,0.144685,0,1
0.086907,0.451815,0.537743,0.270813,0.351889,0.379256,0.017816,0.538583,0.039391,0.798459,0.780214,0.135718,0,1
0.121295,0.486033,0.487029,0.26378,0.338891,0.370699,0.159158,0.546319,0.070795,0.883356,0.83341,0.144923,0,1
0.006042,0.381044,0.463058,0.293029,0.320902,0.351562,0.018185,0.512872,0.108926,0.803419,0.706931,0.134687,0,1
0.160863,0.531089,0.54031,0.276379,0.374723,0.375749,0.15915,0.513451,0.051535,0.808998,0.668226,0.120017,0,1
0.10188,0.517544,0.545057,0.292568,0.38284,0.3883,0.01779,0.580134,0.004385,0.703714,0.625432,0.098017,0,1
0.00552,0.465577,0.458695,0.307747,0.337282,0.378376,0.018111,0.512903,0.112741,0.844745,0.747151,0.118322,0,1
0.017387,0.37761,0.374483,0.274291,0.330598,0.344352,0.159159,0.512103,0.174028,0.918061,0.77992,0.137373,0.000001,1
0.129469,0.455487,0.550272,0.281065,0.362437,0.377061,0.017837,0.541339,0.018011,0.79925,0.690812,0.110966,0,1
0.15293,0.430569,0.528905,0.274495,0.349789,0.369064,0.15915,0.514669,0.095622,0.857263,0.735002,0.138133,0,1
0.005017,0.406912,0.423973,0.276074,0.362108,0.370428,0.159149,0.552043,0.017632,0.780987,0.846459,0.116498,0,1
0.115877,0.433474,0.512873,0.28243,0.361753,0.36059,0.159158,0.582257,0.046651,0.887796,0.848699,0.144633,0,1
0.147534,0.532503,0.519499,0.271414,0.334625,0.360099,0.15915,0.511445,0.074106,0.84499,0.72689,0.118821,0,1
0.15723,0.622385,0.515404,0.284521,0.387645,0.35868,0.15915,0.589173,0.063456,0.841924,0.705356,0.104666,0,1
0.167398,0.497819,0.530366,0.28326,0.363246,0.382416,0.017931,0.541722,0.038979,0.814285,0.660435,0.116438,0,1
0.005864,0.335379,0.46133,0.276751,0.302897,0.346022,0.018199,0.501068,0.077694,0.786728,0.705304,0.146735,0,1
0.261908,0.821996,0.514088,0.296043,0.376329,0.385906,0.017996,0.57558,0.011409,0.6087,0.367247,0.09056,0,1
0.227601,0.150517,0.56161,0.270117,0.315076,0.388322,0.018179,0.513085,0.031908,0.784783,0.581196,0.137537,0,1
0.002997,0.476625,0.454871,0.317898,0.348424,0.389411,0.017952,0.540815,0.080268,0.844576,0.824989,0.12194,0,1
0.005342,0.437746,0.477733,0.316992,0.347332,0.365145,0.018102,0.514239,0.085713,0.908069,0.824517,0.111974,0,1
0.019598,0.481824,0.356219,0.236869,0.342578,0.367566,0.159168,0.510706,0.101165,0.85973,0.733445,0.11954,0,1
0.108502,0.440354,0.544445,0.268006,0.368778,0.376607,0.017755,0.578108,0.036678,0.76757,0.686075,0.110126,0,1
0.093755,0.448312,0.555598,0.27369,0.343293,0.36535,0.017754,0.537745,0.004131,0.725692,0.667937,0.103796,0,1
0.000894,0.426019,0.505314,0.330802,0.362746,0.391185,0.017819,0.567566,0.018141,0.788711,0.849105,0.120793,0,1
0.144529,0.567869,0.514162,0.280226,0.338518,0.363305,0.15915,0.514422,0.018649,0.76676,0.644716,0.11245,0,1
0.126341,0.519318,0.541461,0.287166,0.370709,0.385842,0.017855,0.572195,0.017374,0.769827,0.663939,0.111714,0,1
0.091513,0.534281,0.526952,0.288512,0.458302,0.384316,0.017745,0.575032,0.051226,0.762651,0.710606,0.109838,0,1
0.148959,0.257582,0.550614,0.264069,0.353384,0.371985,0.159167,0.540516,0.059642,0.90342,0.817584,0.16157,0,1
0.108195,0.510356,0.54172,0.289729,0.401879,0.374902,0.017764,0.59067,0.014951,0.73944,0.651446,0.097342,0,1
0.006783,0.375714,0.464806,0.286431,0.313566,0.364161,0.018219,0.512762,0.12153,0.808326,0.689933,0.127474,0,1
0.106651,0.541245,0.561433,0.297141,0.385404,0.380117,0.017817,0.576606,0.004598,0.703558,0.617871,0.100914,0,1
0.005739,0.436172,0.406498,0.280608,0.342876,0.371552,0.15915,0.53773,0.031972,0.811668,0.866419,0.11439,0,1
0.006065,0.39145,0.47944,0.30616,0.335302,0.344955,0.01817,0.49551,0.166253,0.858936,0.759769,0.127751,0,1
0.109636,0.405495,0.533538,0.265888,0.355498,0.362656,0.159158,0.553724,0.004217,0.75766,0.706553,0.120322,0,1
0.180639,0.457562,0.535979,0.275559,0.357962,0.37194,0.159158,0.510548,0.038979,0.843611,0.692612,0.120818,0,1
0.173487,0.544228,0.545863,0.283098,0.35987,0.396057,0.01795,0.513027,0.007665,0.752637,0.586797,0.110119,0,1
0.005769,0.427793,0.405819,0.312351,0.361589,0.361812,0.15915,0.573758,0.045593,0.787404,0.831456,0.114206,0,1
0.156093,0.514272,0.540917,0.281313,0.362443,0.397571,0.017921,0.512528,0.021453,0.77459,0.630547,0.115432,0,1
0.097279,0.541964,0.521641,0.292562,0.374759,0.380197,0.017781,0.578941,0.004172,0.7015,0.630541,0.094888,0,1
0.185483,0.159246,0.546247,0.267982,0.331521,0.400738,0.15915,0.511285,0.097926,0.887299,0.73684,0.159652,0,1
0.189833,0.707418,0.54014,0.300332,0.437668,0.397297,0.017877,0.575556,0.025271,0.616003,0.416575,0.085283,0,1
0.05229,0.338314,0.616215,0.312464,0.416776,0.410123,0.017736,0.572813,0.02755,0.597161,0.632901,0.179669,0,1
0.073036,0.521201,0.533762,0.291071,0.380047,0.391771,0.017753,0.578803,0.00315,0.700218,0.689995,0.101614,0,1
0.116255,0.520552,0.490753,0.284014,0.35697,0.367258,0.159149,0.565454,0.014699,0.79991,0.727477,0.10698,0,1
0.012773,0.409229,0.398468,0.25206,0.335362,0.344425,0.159159,0.537785,0.009414,0.786496,0.734404,0.121792,0,1
0.020197,0.427463,0.31001,0.245435,0.338127,0.345604,0.159176,0.541152,0.026043,0.808784,0.784708,0.133987,0,1
0.015264,0.487783,0.31872,0.278398,0.344538,0.381644,0.159159,0.509125,0.322148,0.936085,0.808126,0.118997,0,1
0.138917,0.396518,0.563124,0.274289,0.351513,0.389188,0.017892,0.514137,0.033036,0.851399,0.740712,0.126421,0,1
0.093404,0.453246,0.55678,0.278507,0.342564,0.375801,0.017754,0.579222,0.003961,0.698966,0.636586,0.09729,0,1
0.006042,0.381044,0.463058,0.294402,0.322428,0.351599,0.018185,0.513062,0.108926,0.805803,0.709683,0.134687,0,1
0.199099,0.635938,0.526229,0.290108,0.363144,0.389922,0.017989,0.513634,0.008644,0.755018,0.564742,0.102412,0,1
0.175469,0.64082,0.514828,0.281153,0.359326,0.359246,0.15915,0.54648,0.038128,0.81688,0.659316,0.104817,0,1
0.147888,0.409848,0.522154,0.271065,0.351853,0.372926,0.159158,0.513916,0.059641,0.898601,0.8007,0.139275,0,1
0.016049,0.423672,0.356173,0.269252,0.351284,0.372145,0.159167,0.544337,0.129281,0.822344,0.773461,0.120979,0,1
0.099843,0.387882,0.520092,0.270218,0.333412,0.365228,0.159158,0.51204,0.01266,0.74732,0.724149,0.156302,0,1
0.166678,0.621932,0.531429,0.289786,0.433923,0.386048,0.017849,0.588935,0.122141,0.81108,0.650088,0.108445,0,1
0.194253,0.68097,0.521508,0.289072,0.387932,0.384059,0.017952,0.541312,0.081413,0.787777,0.601999,0.108509,0,1
0.176318,0.568004,0.550216,0.277534,0.348853,0.373395,0.017914,0.495611,0.091382,0.834746,0.669701,0.109634,0,1
0.096331,0.438162,0.538457,0.274797,0.380652,0.399046,0.017772,0.57278,0.013425,0.794465,0.748972,0.114294,0,1
0.015623,0.481021,0.403284,0.242642,0.330051,0.371501,0.159159,0.510696,0.073373,0.840297,0.708155,0.114136,0,1
0.28719,0.560859,0.54646,0.276521,0.374484,0.389037,0.018078,0.553442,0.175077,0.851721,0.602729,0.112968,0,1
0.006958,0.436249,0.481874,0.317106,0.347411,0.349636,0.018196,0.5009,0.502143,0.942393,0.818855,0.123031,0,1
0.148245,0.487991,0.523547,0.281375,0.364925,0.38452,0.017893,0.514164,0.020433,0.8086,0.677411,0.114327,0,1
0.144352,0.375441,0.549657,0.270406,0.331995,0.368163,0.017929,0.513903,0.063078,0.876255,0.7615,0.131534,0,1
0.155118,0.558154,0.52626,0.266778,0.422348,0.376808,0.017812,0.578093,0.29717,0.816123,0.666009,0.127434,0,1
0.126495,0.609485,0.50384,0.295982,0.396886,0.369895,0.017809,0.582805,0.017118,0.740498,0.624286,0.095728,0,1
0.093407,0.574885,0.541485,0.298791,0.389945,0.370137,0.01778,0.565681,0.003958,0.710082,0.648141,0.090716,0,1
0.321487,0.547442,0.544319,0.276939,0.37881,0.38631,0.018122,0.553582,0.228461,0.886103,0.617936,0.114711,0,1
0.108404,0.315272,0.574414,0.257689,0.348571,0.404071,0.017791,0.579323,0.004901,0.744148,0.667556,0.124284,0,1
0.133588,0.522948,0.502348,0.278268,0.373075,0.356367,0.159158,0.581835,0.04054,0.826748,0.736903,0.122022,0,1
0.237311,0.623895,0.534407,0.284552,0.363473,0.394752,0.018013,0.495847,0.03203,0.79129,0.57245,0.104358,0,1
0.004634,0.449732,0.472576,0.31258,0.342498,0.382577,0.018043,0.514622,0.105482,0.884873,0.808272,0.113985,0,1
0.007248,0.455461,0.331456,0.230232,0.342653,0.387765,0.15915,0.553473,0.044921,0.794863,0.761012,0.103869,0,1
0.012864,0.451131,0.391586,0.24358,0.339958,0.354591,0.159159,0.540275,0.050869,0.832805,0.778186,0.121961,0,1
0.221411,0.400325,0.544214,0.273187,0.328781,0.376124,0.15915,0.514022,0.029357,0.805927,0.606602,0.114612,0,1
0.003504,0.537184,0.488774,0.336382,0.369458,0.458946,0.017932,0.577261,0.23782,0.53952,0.398534,0.099531,0,1
0.20158,0.502021,0.549037,0.280373,0.368383,0.377025,0.15915,0.555644,0.08256,0.830616,0.648169,0.115827,0,1
0.006264,0.425639,0.328996,0.293633,0.366531,0.342119,0.15915,0.539427,0.110686,0.873809,0.912785,0.117371,0,1
0.091071,0.482548,0.536737,0.2795,0.362469,0.393035,0.017799,0.546676,0.02157,0.836128,0.814676,0.12026,0,1
0.139683,0.529145,0.53608,0.284506,0.385478,0.384147,0.017874,0.59174,0.060783,0.799474,0.676164,0.118319,0,1
0.136238,0.623208,0.512161,0.293125,0.418906,0.362969,0.159149,0.576671,0.029634,0.755749,0.6347,0.094768,0,1
0.005362,0.375438,0.465558,0.293241,0.321036,0.354227,0.018142,0.512979,0.032415,0.795666,0.719932,0.12061,0,1
0.087365,0.429695,0.540044,0.272267,0.347679,0.391977,0.017825,0.513128,0.030438,0.834466,0.82581,0.138932,0,1
0.001847,0.440725,0.464612,0.298278,0.32666,0.381046,0.017884,0.516736,0.079244,0.802128,0.826356,0.130159,0,1
0.123021,0.483682,0.543608,0.276139,0.347208,0.402419,0.017836,0.510752,0.005282,0.73493,0.629947,0.106996,0,1
0.107781,0.503354,0.525521,0.270302,0.424849,0.376138,0.017755,0.575903,0.095529,0.820089,0.745241,0.117931,0,1
0.13782,0.567069,0.494488,0.271764,0.351386,0.349719,0.159158,0.56869,0.080172,0.8737,0.784941,0.129193,0,1
0.259819,0.268882,0.543967,0.270961,0.333057,0.393057,0.018214,0.500536,0.111219,0.886366,0.662448,0.136926,0,1
0.109831,0.509037,0.535843,0.271175,0.410099,0.375106,0.017764,0.5781,0.122515,0.808194,0.727175,0.121228,0,1
0.006828,0.365416,0.467449,0.287016,0.314213,0.359351,0.018228,0.512575,0.120768,0.807486,0.690263,0.131674,0,1
0.204073,0.610464,0.533863,0.279691,0.367539,0.372301,0.017926,0.497797,0.085234,0.841888,0.649411,0.104834,0,1
0.01233,0.419794,0.394623,0.282884,0.338869,0.346576,0.159159,0.540595,0.009073,0.800944,0.760921,0.124249,0,1
0.004779,0.381106,0.468045,0.298998,0.327434,0.35347,0.018103,0.510046,0.009839,0.761718,0.695393,0.115499,0,1
0.180053,0.666089,0.510194,0.288782,0.396122,0.371289,0.159158,0.586539,0.053614,0.773964,0.612859,0.106376,0,1
0.118946,0.323989,0.523096,0.269316,0.341108,0.363733,0.159158,0.513684,0.004814,0.800487,0.744418,0.143296,0,1
0.015076,0.448821,0.399392,0.302008,0.350042,0.341958,0.159159,0.541132,0.25638,0.91529,0.813177,0.149361,0,1
0.138247,0.478933,0.528831,0.261674,0.336228,0.385757,0.017856,0.578948,0.101138,0.833076,0.718612,0.123117,0,1
0.145788,0.444398,0.516107,0.278668,0.353569,0.36972,0.159158,0.512411,0.058494,0.904973,0.810929,0.136851,0,1
0.125922,0.538101,0.520983,0.265573,0.405058,0.372776,0.017783,0.575855,0.151286,0.837178,0.732765,0.1185,0,1
0.114437,0.523042,0.509055,0.288432,0.334471,0.368941,0.159149,0.56432,0.004728,0.762432,0.693571,0.125097,0,1
0.210181,0.433018,0.514756,0.270151,0.344876,0.373093,0.159167,0.543791,0.062536,0.881717,0.711672,0.129911,0,1
0.14558,0.566122,0.524172,0.283785,0.369704,0.381914,0.017893,0.519309,0.063457,0.805988,0.676249,0.120922,0,1
0.096606,0.502853,0.52776,0.285933,0.34587,0.380265,0.017799,0.503672,0.004172,0.714976,0.651251,0.102552,0,1
0.1526,0.478024,0.549349,0.275882,0.403639,0.376027,0.017876,0.577489,0.186424,0.820191,0.678454,0.133606,0,1
0.232063,0.501467,0.537568,0.277337,0.369758,0.388074,0.159159,0.537076,0.050233,0.815303,0.615041,0.121179,0,1
0.136101,0.47527,0.531393,0.275028,0.354037,0.367888,0.15915,0.54008,0.12897,0.860061,0.760334,0.140367,0,1
0.154123,0.435561,0.544914,0.271963,0.360055,0.382792,0.15915,0.510896,0.048566,0.873384,0.751209,0.120629,0,1
0.104017,0.531103,0.545679,0.287886,0.399313,0.378733,0.017763,0.577819,0.044355,0.757606,0.680113,0.097152,0,1
0.177907,0.663215,0.503565,0.287563,0.379363,0.361626,0.159158,0.58654,0.05302,0.788951,0.631177,0.105903,0,1
0.13155,0.411911,0.528054,0.269579,0.364476,0.365328,0.159158,0.513688,0.028363,0.803652,0.718663,0.133121,0,1
0.003354,0.411593,0.501221,0.301766,0.330875,0.409933,0.017948,0.499338,0.031268,0.717946,0.635702,0.109263,0,1
0.079198,0.418141,0.519774,0.290381,0.362687,0.373242,0.159149,0.513227,0.018173,0.81736,0.84574,0.140042,0,1
0.005791,0.41614,0.471756,0.310367,0.340043,0.366586,0.018141,0.514615,0.06276,0.847655,0.749031,0.11825,0,1
0.116161,0.565493,0.534482,0.294024,0.406169,0.378624,0.017791,0.575994,0.015715,0.702405,0.595051,0.092777,0,1
0.102214,0.428064,0.521129,0.279801,0.355034,0.368081,0.159158,0.573792,0.012659,0.773615,0.741665,0.129047,0,1
0.005715,0.414078,0.478107,0.309812,0.339405,0.368514,0.018132,0.514655,0.063186,0.855552,0.756622,0.12047,0,1
0.11746,0.400439,0.531553,0.277591,0.354226,0.377954,0.159149,0.500333,0.050089,0.899428,0.8457,0.141912,0,1
0.103888,0.363437,0.557296,0.270025,0.338787,0.403239,0.017844,0.54025,0.014445,0.803734,0.750213,0.126427,0,1
0.155734,0.472346,0.541712,0.268832,0.360577,0.365713,0.15915,0.514465,0.14429,0.907396,0.783619,0.131651,0,1
0.204267,0.586533,0.53252,0.288497,0.390568,0.384482,0.159167,0.554614,0.025148,0.741365,0.564219,0.11863,0,1
0.01206,0.407592,0.443824,0.31511,0.340163,0.378449,0.15915,0.513337,0.185699,0.848277,0.690164,0.1176,0.000001,1
0.097693,0.553665,0.52981,0.290269,0.405933,0.377536,0.017781,0.498058,0.032516,0.76246,0.701767,0.104378,0,1
0.116281,0.352525,0.54163,0.258531,0.348192,0.392002,0.159149,0.553527,0.004815,0.690894,0.599776,0.11396,0,1
0.124901,0.438901,0.516889,0.276311,0.369574,0.383578,0.159158,0.527406,0.004941,0.780924,0.702594,0.119639,0,1
0.188688,0.663053,0.500404,0.284714,0.39798,0.408087,0.017905,0.570197,0.008091,0.582129,0.385838,0.095299,0,1
0.032706,0.554614,0.244986,0.226415,0.352625,0.390432,0.159195,0.541413,0.481565,0.884476,0.749708,0.148129,0.000001,1
0.179528,0.642196,0.509987,0.286644,0.387435,0.362601,0.159158,0.579205,0.070332,0.808208,0.650807,0.111586,0,1
0.017534,0.458014,0.35538,0.243323,0.328491,0.361683,0.159168,0.512868,0.05554,0.843807,0.771338,0.12401,0,1
0.07969,0.417401,0.549883,0.285152,0.364021,0.387154,0.017789,0.538001,0.011257,0.738133,0.724892,0.1229,0,1
0.178431,0.460094,0.501739,0.26701,0.338736,0.364295,0.159167,0.555026,0.036646,0.880314,0.746254,0.126484,0,1
0.166179,0.619402,0.532385,0.288227,0.388401,0.389641,0.017922,0.519105,0.071479,0.797257,0.640768,0.116212,0,1
0.013452,0.466282,0.399296,0.246822,0.34715,0.3625,0.159159,0.539593,0.057026,0.837521,0.75814,0.119484,0,1
0.157217,0.557174,0.545143,0.286547,0.37745,0.397547,0.017921,0.513067,0.02158,0.757875,0.610417,0.114495,0,1
0.105578,0.559085,0.513079,0.285679,0.369113,0.351047,0.017763,0.575888,0.014059,0.753366,0.671809,0.0863,0,1
0.098736,0.470566,0.541816,0.270211,0.365268,0.407153,0.017808,0.544531,0.054966,0.840182,0.799915,0.134036,0,1
0.010456,0.45028,0.37808,0.314145,0.356015,0.398967,0.159158,0.597636,0.102241,0.798271,0.800169,0.117879,0,1
0.148559,0.598479,0.496469,0.283169,0.339642,0.34891,0.159158,0.577167,0.005791,0.754629,0.634679,0.109137,0,1
0.00587,0.478234,0.481709,0.330958,0.362612,0.345415,0.018115,0.554272,0.668383,0.959669,0.856254,0.136463,0,1
0.17755,0.569478,0.530198,0.283987,0.363571,0.382978,0.15915,0.544792,0.007538,0.785126,0.625547,0.113207,0,1
0.17268,0.472788,0.496603,0.26697,0.339295,0.363675,0.159167,0.555026,0.035372,0.882488,0.756434,0.127422,0,1
0.088355,0.415216,0.529367,0.277405,0.357272,0.373355,0.159149,0.573914,0.028953,0.855745,0.865179,0.142691,0,1
0.102537,0.535133,0.524135,0.288063,0.425623,0.371346,0.017755,0.590502,0.034299,0.810561,0.745321,0.100187,0,1
0.003873,0.457819,0.443183,0.294759,0.322738,0.368597,0.018026,0.497428,0.08447,0.829147,0.793975,0.127649,0,1
0.251477,0.712382,0.503609,0.283571,0.395843,0.38062,0.15915,0.512163,0.078578,0.778513,0.55333,0.106875,0,1
0.116258,0.438901,0.546563,0.279679,0.341495,0.383829,0.159149,0.511995,0.004728,0.687867,0.60249,0.124462,0,1
0.216994,0.358113,0.550917,0.274017,0.350372,0.381314,0.15915,0.535721,0.069666,0.854032,0.663438,0.128635,0,1
0.1173,0.384972,0.562533,0.28448,0.358697,0.385927,0.017873,0.519643,0.028577,0.873566,0.804441,0.13663,0,1
0.167345,0.519418,0.543852,0.283482,0.356267,0.395744,0.017958,0.513077,0.007367,0.75243,0.594461,0.112875,0,1
0.008942,0.447303,0.359237,0.285356,0.336285,0.378645,0.15915,0.503928,0.079767,0.810371,0.727294,0.116007,0,1
0.079837,0.538168,0.5269,0.29249,0.363988,0.37669,0.017762,0.574093,0.003448,0.722864,0.698515,0.100067,0,1
0.013061,0.368019,0.385393,0.256532,0.331544,0.33806,0.15915,0.502298,0.205981,0.924675,0.787209,0.13418,0.000001,1
0.187146,0.571953,0.553452,0.291112,0.383811,0.397529,0.017933,0.544102,0.060154,0.791649,0.612612,0.105213,0,1
0.120729,0.394612,0.516318,0.270175,0.342202,0.361299,0.159158,0.514135,0.01521,0.857676,0.805839,0.137184,0,1
0.001587,0.428043,0.491652,0.301852,0.330983,0.405543,0.017857,0.513046,0.006983,0.725908,0.726582,0.100082,0,1
0.086637,0.472627,0.56332,0.28333,0.417345,0.395083,0.017763,0.595193,0.030139,0.795041,0.767887,0.116886,0,1
0.155334,0.329903,0.532296,0.265769,0.340496,0.376006,0.159158,0.512617,0.047973,0.882034,0.770682,0.135024,0,1
0.006652,0.394947,0.473352,0.311657,0.341615,0.363939,0.018194,0.516547,0.183357,0.868011,0.748976,0.129402,0,1
0.110514,0.340112,0.533048,0.255742,0.365566,0.366792,0.159158,0.555412,0.023907,0.848075,0.813625,0.140035,0,1
0.117454,0.495116,0.522678,0.279722,0.347853,0.369482,0.017854,0.512321,0.016227,0.789625,0.702314,0.114302,0,1
0.009712,0.443308,0.376381,0.300884,0.364562,0.365553,0.159158,0.578128,0.084035,0.867886,0.941359,0.128164,0,1
0.096372,0.562097,0.528136,0.282753,0.36153,0.351326,0.017781,0.589204,0.031921,0.772915,0.716177,0.101013,0,1
0.102237,0.466572,0.525136,0.276829,0.339842,0.365662,0.159149,0.578959,0.004047,0.701301,0.637543,0.105537,0,1
0.089341,0.50339,0.534008,0.288569,0.391462,0.370725,0.017763,0.577446,0.021144,0.785384,0.749473,0.106058,0,1
0.120908,0.502993,0.54419,0.275135,0.351694,0.369384,0.0178,0.491352,0.040243,0.800366,0.703407,0.108665,0,1
0.096754,0.345093,0.525346,0.275899,0.329346,0.386044,0.159149,0.50016,0.013044,0.828379,0.819543,0.157542,0,1
0.081414,0.421255,0.550164,0.279546,0.341851,0.391587,0.017789,0.535471,0.011385,0.800432,0.798899,0.122106,0,1
0.001584,0.470877,0.508981,0.284658,0.311866,0.467542,0.017848,0.575996,0.007532,0.480866,0.401945,0.073433,0,1
0.118452,0.581953,0.527012,0.288358,0.388209,0.369059,0.0178,0.57395,0.038458,0.711567,0.601573,0.09495,0,1
0.092752,0.374957,0.548424,0.265096,0.356071,0.395774,0.01779,0.538236,0.022633,0.798806,0.765811,0.131425,0,1
0.020008,0.467883,0.35518,0.239253,0.340321,0.35579,0.159168,0.512802,0.072525,0.875482,0.749834,0.121185,0,1
0.186564,0.2968,0.571104,0.26941,0.343539,0.382568,0.017989,0.512371,0.081416,0.851054,0.681815,0.131224,0,1
0.095525,0.554049,0.553873,0.293818,0.37968,0.384014,0.017781,0.578391,0.004043,0.681155,0.607885,0.088433,0,1
0.263928,0.290053,0.541615,0.271807,0.334054,0.386653,0.018205,0.513048,0.112746,0.877602,0.64975,0.133826,0,1
0.007849,0.423918,0.364004,0.277726,0.336102,0.386468,0.15915,0.513123,0.133695,0.788647,0.725647,0.117355,0,1
0.190817,0.649997,0.497943,0.277746,0.380032,0.360411,0.159176,0.586542,0.037067,0.777837,0.6219,0.111797,0,1
0.091741,0.560467,0.550878,0.296608,0.419939,0.384993,0.017772,0.578721,0.021567,0.74795,0.695808,0.099651,0,1
0.122371,0.571302,0.546695,0.29838,0.399765,0.375566,0.017818,0.57727,0.016607,0.763534,0.657392,0.096853,0,1
0.139447,0.476416,0.533083,0.283462,0.355759,0.379175,0.15915,0.538726,0.031123,0.817893,0.710743,0.122119,0,1
0.136074,0.390621,0.527689,0.27394,0.314582,0.368977,0.159158,0.511993,0.02879,0.8005,0.712635,0.138028,0,1
0.094654,0.437437,0.543437,0.269218,0.380098,0.396136,0.017763,0.57965,0.032519,0.781262,0.735066,0.121276,0,1
0.131748,0.474567,0.514369,0.274945,0.396926,0.37965,0.159158,0.527406,0.05238,0.827448,0.740035,0.125003,0,1
0.073618,0.493692,0.539539,0.293215,0.383093,0.394349,0.017745,0.578721,0.003023,0.700755,0.688082,0.091751,0,1
0.007724,0.38381,0.346197,0.273653,0.323304,0.350358,0.15915,0.512326,0.042803,0.793017,0.769991,0.132728,0,1
0.138222,0.564909,0.553488,0.285131,0.378633,0.399482,0.017828,0.537633,0.01852,0.711448,0.575692,0.094758,0,1
0.087205,0.523752,0.538666,0.280061,0.404715,0.355206,0.017763,0.589412,0.021143,0.804137,0.776751,0.110696,0,1
0.135076,0.606297,0.538729,0.291612,0.394886,0.378844,0.017837,0.577288,0.045293,0.760601,0.635287,0.109338,0,1
0.015692,0.383076,0.422162,0.31073,0.345886,0.348303,0.159159,0.499531,0.134525,0.891702,0.762455,0.132524,0,1
0.000234,0.445712,0.477865,0.345799,0.379748,0.432321,0.017765,0.575904,0.090949,0.693161,0.730564,0.119099,0,1
0.091165,0.490959,0.521756,0.268477,0.348635,0.38792,0.017807,0.539926,0.048429,0.791609,0.760337,0.120258,0,1
0.146225,0.435812,0.527237,0.274496,0.355814,0.369177,0.15915,0.51467,0.09176,0.846218,0.731522,0.138186,0,1
0.105915,0.510648,0.531115,0.284097,0.366443,0.386391,0.01779,0.486183,0.024754,0.81136,0.746266,0.109063,0,1
0.010615,0.399029,0.440581,0.317368,0.338058,0.358697,0.15915,0.538018,0.093442,0.822285,0.70769,0.125592,0,1
0.2088,0.417428,0.514487,0.271833,0.347888,0.366733,0.159167,0.499244,0.080653,0.903575,0.735673,0.12992,0,1
0.137907,0.437495,0.546021,0.270545,0.335225,0.378984,0.017892,0.514915,0.074576,0.889612,0.784753,0.130758,0,1
0.074765,0.392184,0.536595,0.255982,0.301477,0.374331,0.017807,0.545221,0.033662,0.78547,0.805156,0.142841,0,1
0.005229,0.433935,0.318345,0.281645,0.350393,0.410988,0.15915,0.577845,0.006004,0.765606,0.813445,0.103994,0,1
0.116857,0.413364,0.511126,0.272615,0.33869,0.357172,0.159158,0.512628,0.014572,0.812216,0.763302,0.142082,0,1
0.099256,0.505152,0.547996,0.288478,0.371557,0.398263,0.017772,0.578268,0.004258,0.736922,0.669389,0.095866,0,1
0.143333,0.413531,0.516248,0.274594,0.338885,0.361139,0.159158,0.513839,0.01814,0.802023,0.702405,0.137342,0,1
0.101136,0.461776,0.555367,0.27654,0.393794,0.395128,0.017773,0.571125,0.055432,0.845609,0.796338,0.120696,0,1
0.108676,0.413694,0.5622,0.277227,0.351401,0.365768,0.017827,0.511703,0.02624,0.807476,0.739011,0.124084,0,1
0.008813,0.339143,0.460924,0.272847,0.298737,0.366595,0.01837,0.512063,0.078683,0.718972,0.560482,0.121567,0,1
0.169565,0.460772,0.53824,0.270893,0.357555,0.379461,0.15915,0.540809,0.086248,0.874961,0.731866,0.123931,0,1
0.077461,0.442099,0.564188,0.275473,0.381341,0.376718,0.017762,0.555096,0.036332,0.789516,0.786578,0.127445,0,1
0.068152,0.382217,0.558402,0.274235,0.338301,0.372623,0.01778,0.543202,0.024494,0.809667,0.853502,0.142376,0,1
0.114724,0.44146,0.566792,0.286935,0.339763,0.392175,0.017845,0.53696,0.027089,0.713916,0.618479,0.118607,0,1
0.094385,0.365993,0.539109,0.262942,0.328606,0.377696,0.159149,0.512039,0.012788,0.726617,0.697344,0.154264,0,1
