@relation amps_padel2d_WithoutNans50_WithoutNames-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.414064,0.490123,0.378897,0.503002,0.52645,0.734465,0.388947,0.549798,0.339897,0.421709,0.999361,0.602386,0,0.781448,0.726595,0.702697,0.273535,0.223169,0.538861,0.410839,0.05363,1
0.01477,0.411312,0.499475,0.480326,0.428856,0.57835,0.605718,0.292493,0.316424,0.187576,0.003024,0.243806,0,0.668392,0.617492,0.674155,0.475559,0.363998,0.738051,0.571176,0.227887,1
0.28814,0.566277,0.46728,0.552896,0.691424,0.738808,0.449672,0.717808,0.736708,0.379043,0.000201,0.798739,0,0.746806,0.760435,0.747264,0.086642,0.270869,0.489829,0.364663,0.021136,1
0.409743,0.641877,0.370781,0.556364,0.679696,0.744865,0.503377,0.584107,0.45745,0.407594,0.001114,0.8065,0,0.661793,0.647081,0.586772,0.151554,0.207836,0.566888,0.30625,0.061641,1
0.571939,0.533209,0.247365,0.48039,0.549546,0.690995,0.43658,0.482025,0.4261,0.359187,0.999551,0.487451,0,0.618526,0.575335,0.507189,0.371345,0.233958,0.608588,0.453169,0.107707,1
0.287047,0.486093,0.412057,0.454945,0.539505,0.674302,0.458128,0.433139,0.370446,0.28251,0.999424,0.164753,0,0.661517,0.777773,0.731961,0.386179,0.1113,0.376538,0.592516,0.013855,1
0.237151,0.560852,0.456266,0.381175,0.701969,0.835392,0.559558,0.644584,0.69753,0.483818,0.000255,0.801598,0,0.564616,0.656363,0.639527,0.086916,0.113004,0.34419,0.280464,0.011495,1
0.403516,0.630814,0.347567,0.572964,0.681696,0.707367,0.464268,0.588443,0.418195,0.303784,0.999361,0.261579,0,0.594543,0.609938,0.544023,0.202709,0.16979,0.506709,0.295966,0.047464,1
0.272352,0.441602,0.443043,0.394483,0.477465,0.75456,0.456033,0.457049,0.364136,0.425153,0.999361,0.242569,0,0.779641,0.900261,0.832555,0.331236,0.143101,0.394752,0.593014,0.016528,1
0.236471,0.56087,0.460203,0.618641,0.661049,0.68257,0.448589,0.565425,0.419241,0.521181,0.000508,0.810849,0,0.621746,0.725794,0.710502,0.23433,0.115275,0.362475,0.416106,0.010832,1
0.030424,0.460038,0.510396,0.522684,0.522196,0.397976,0.252253,0.365854,0.34112,0.251609,0.999425,0.477923,0,0.593852,0.645389,0.686998,0.606048,0.231119,0.605952,0.401864,0.106435,1
0.511806,0.585567,0.296364,0.453853,0.601919,0.770132,0.466464,0.503091,0.554386,0.463901,0.999361,0.659708,0,0.6937,0.592096,0.567527,0.226307,0.304373,0.646036,0.407634,0.117455,1
0.041847,0.446943,0.501368,0.487561,0.491001,0.274833,0.28581,0.340182,0.353629,0.210098,0.999488,0.486037,0,0.588829,0.644362,0.673444,0.69711,0.232254,0.624061,0.469305,0.114588,1
0.189978,0.327092,0.442068,0.287813,0.278691,0.84156,0.445233,0.338787,0.288409,0.489396,0.000563,0.253308,0,0.562101,0.828719,0.72705,0.275864,0.064168,0.243363,0.606888,0.004857,1
0.53322,0.307493,0.355378,0.391356,0.38177,0.799787,0.351667,0.574731,0.185101,0.459451,0.002008,0.245377,?,0.801093,0.624231,0.643522,0.249689,0.449177,0.72707,0.537325,0.147277,1
0.244816,0.363676,0.422239,0.279713,0.368939,0.843367,0.446484,0.403571,0.182695,0.460615,0.000887,0.258761,0,0.482861,0.644985,0.573221,0.227843,0.100511,0.360958,0.53676,0.012688,1
0.232357,0.572973,0.469424,0.436805,0.726645,0.813281,0.523785,0.62357,0.554472,0.458059,0.000254,0.824642,0,0.502764,0.633745,0.589341,0.109932,0.065304,0.303621,0.237699,0.00997,1
0.523856,0.737215,0.282832,0.649397,0.747523,0.657772,0.529753,0.654613,0.570552,0.407199,0.999425,0.886873,0,0.576944,0.491506,0.470424,0.219622,0.232254,0.595201,0.243655,0.097386,1
0.380353,0.394098,0.404575,0.259775,0.411993,0.75305,0.374099,0.414562,0.49828,0.324149,0.99955,0.83046,0,0.747314,0.790937,0.74106,0.479809,0.186258,0.496698,0.712596,0.033431,1
0.272871,0.462398,0.51735,0.428351,0.514315,0.816985,0.441985,0.766469,0.357146,0.441862,0.000136,0.815632,0,0.45186,0.48893,0.500343,0.143425,0.101647,0.338039,0.224162,0.014746,1
0.236296,0.397699,0.432783,0.400584,0.411372,0.80167,0.456708,0.498433,0.174052,0.474412,0.000633,0.253176,0,0.621443,0.798253,0.713236,0.243234,0.092561,0.336719,0.452024,0.009652,1
0.335852,0.630882,0.392666,0.502529,0.723671,0.771198,0.534408,0.575619,0.649924,0.471011,0.000716,0.796983,0,0.647213,0.635426,0.621921,0.123406,0.194776,0.49527,0.379014,0.039433,1
0.727525,0.206462,0.304552,0.303393,0.348582,0.857148,0.411622,0.249143,0.377199,0.622938,0.003107,0.476522,?,0.638007,0.402004,0.445195,0.321948,0.315162,0.728664,0.613372,0.465524,1
0.235379,0.61669,0.451022,0.526794,0.806059,0.772176,0.571059,0.729358,0.57211,0.418506,0.000254,0.813364,0,0.530374,0.657281,0.608686,0.070909,0.09029,0.338092,0.193798,0.010159,1
0.253422,0.589072,0.438082,0.539328,0.765152,0.701534,0.511092,0.608512,0.709471,0.385893,0.999361,0.801123,0,0.574483,0.716471,0.652883,0.208327,0.10619,0.302716,0.288589,0.009376,1
0.268326,0.548051,0.458587,0.399734,0.657884,0.816977,0.505384,0.564664,0.690376,0.537531,0.000323,0.618405,0,0.580686,0.638062,0.620873,0.111914,0.169222,0.411654,0.313139,0.016493,1
0.345128,0.679744,0.380238,0.579083,0.769961,0.741644,0.525983,0.680127,0.493598,0.453467,0.000778,0.814945,0,0.604747,0.60452,0.578303,0.116862,0.146508,0.480607,0.241735,0.036912,1
0.015306,0.404183,0.516132,0.470326,0.418173,0.595199,0.513578,0.394168,0.215341,0.360561,0.002979,0.165717,0,0.62326,0.543692,0.61448,0.427108,0.377058,0.761475,0.382095,0.274863,1
0.249493,0.538016,0.461824,0.492139,0.665219,0.716168,0.490271,0.516744,0.634207,0.422805,0.999361,0.813396,0,0.675151,0.851164,0.756599,0.263868,0.118115,0.327014,0.401327,0.010168,1
0.409145,0.453811,0.343005,0.400796,0.487906,0.765698,0.480165,0.455223,0.434738,0.451496,0.999361,0.250421,0,0.678297,0.659951,0.61893,0.283335,0.236797,0.550573,0.505422,0.053943,1
0.233542,0.576411,0.45462,0.432531,0.722575,0.809816,0.547164,0.633857,0.559102,0.443182,0.000317,0.593227,0,0.517939,0.623497,0.602317,0.096784,0.090857,0.330659,0.249705,0.010195,1
0.29901,0.619486,0.368578,0.695699,0.748847,0.681158,0.51997,0.53964,0.724665,0.507269,0.00039,0.748802,0,0.455699,0.440305,0.47914,0.114561,0.126633,0.379055,0.241882,0.023058,1
0.48549,0.645621,0.262537,0.591013,0.645846,0.733114,0.508765,0.551951,0.454107,0.521298,0.001588,0.778541,0,0.563621,0.492898,0.465758,0.180155,0.224304,0.619403,0.336808,0.109433,1
0.38466,0.377235,0.408746,0.391914,0.413035,0.802403,0.38816,0.510576,0.280577,0.417617,0.001243,0.251293,0,0.822936,0.77488,0.748723,0.230654,0.28109,0.578762,0.504576,0.053973,1
0.549163,0.583903,0.350156,0.494754,0.589267,0.78201,0.488553,0.59715,0.451695,0.449477,0.00148,0.059494,0,0.681553,0.571743,0.53179,0.164583,0.29699,0.658641,0.303247,0.137436,1
0.251008,0.50442,0.421163,0.567203,0.576463,0.619564,0.436403,0.452316,0.292423,0.214169,0.999424,0.897879,0,0.415559,0.594372,0.54621,0.450687,0.064168,0.319954,0.644532,0.008133,1
0.043778,0.476599,0.494307,0.504706,0.547446,0.274616,0.398825,0.37571,0.325916,0.295908,0.999488,0.599883,0,0.698922,0.676025,0.74226,0.653408,0.251562,0.670305,0.410391,0.168604,1
0.235379,0.615508,0.454033,0.500523,0.803848,0.782168,0.568213,0.677502,0.643236,0.441512,0.000254,0.813363,0,0.525954,0.632055,0.604532,0.070909,0.09029,0.327583,0.193798,0.010211,1
0.30975,0.50683,0.394543,0.540574,0.570166,0.662501,0.436982,0.533095,0.351117,0.27674,0.999424,0.524139,0,0.678823,0.785155,0.718529,0.37187,0.131175,0.399426,0.478357,0.017436,1
0.55614,0.429573,0.437806,0.396398,0.465643,0.826626,0.451275,0.609168,0.482611,0.448771,0.00116,0.613466,0,0.61249,0.471326,0.471175,0.162735,0.33163,0.647433,0.327997,0.134874,1
0.264002,0.479732,0.455454,0.513413,0.548777,0.662556,0.505266,0.434596,0.517536,0.402279,0.999424,0.825337,0,0.671569,0.812848,0.764056,0.405433,0.105054,0.300774,0.534781,0.009386,1
0.302249,0.529929,0.409416,0.53491,0.600245,0.749237,0.490455,0.492164,0.468679,0.484668,0.000582,0.096867,0,0.629676,0.70499,0.639168,0.169642,0.15389,0.417812,0.332616,0.022201,1
0.377843,0.410061,0.347012,0.30757,0.444677,0.819929,0.501261,0.369622,0.323787,0.526991,0.999361,0.011006,0,0.508823,0.53242,0.497004,0.319555,0.129472,0.471817,0.505925,0.045579,1
0.260256,0.614486,0.424907,0.531424,0.799943,0.773341,0.57968,0.682763,0.85302,0.501756,0.000195,0.824753,0,0.412406,0.478629,0.468287,0.044841,0.111868,0.338052,0.160614,0.013796,1
0.031284,0.4431,0.510104,0.52272,0.478923,0.481274,0.333946,0.422525,0.23293,0.343218,0.999362,0.246915,?,0.612282,0.474191,0.545003,0.466776,0.49063,0.841532,0.342387,0.536781,1
0.374844,0.344497,0.379792,0.383225,0.37649,0.818886,0.457707,0.407732,0.379357,0.556171,0.001176,0.255213,0,0.711967,0.708674,0.662233,0.255323,0.166383,0.480714,0.469728,0.048541,1
0.24196,0.393644,0.424813,0.32499,0.405283,0.763395,0.401358,0.323286,0.298742,0.432736,0.999361,0.239299,0,0.571407,0.715121,0.685745,0.413921,0.088018,0.340993,0.735753,0.01135,1
0.381283,0.473621,0.396183,0.436705,0.51073,0.735571,0.451395,0.41302,0.412223,0.362873,0.999361,0.262345,0,0.733173,0.734143,0.682542,0.268184,0.286769,0.579365,0.582871,0.047219,1
0.295173,0.507562,0.395682,0.557453,0.565989,0.731399,0.500308,0.561507,0.361965,0.424616,0.000643,0.159101,0,0.588961,0.671672,0.61071,0.173908,0.119818,0.376883,0.296229,0.019759,1
0.401133,0.492043,0.402751,0.410642,0.542631,0.692849,0.388247,0.554461,0.410114,0.332572,0.99955,0.250699,0,0.657974,0.69612,0.645474,0.429779,0.153322,0.426391,0.466053,0.027886,1
0.026217,0.456401,0.661301,0.535208,0.530405,0.393663,0.461848,0.508872,0.428303,0.34636,0.999424,0.989436,0,0.624405,0.737725,0.772818,0.581332,0.239069,0.560473,0.49149,0.055118,1
0.281574,0.581706,0.419945,0.437483,0.683591,0.801691,0.53962,0.49362,0.658055,0.512939,0.000577,0.804723,0,0.526633,0.583472,0.563518,0.13997,0.119818,0.402356,0.306487,0.019603,1
0.256971,0.6193,0.441324,0.490315,0.824061,0.802579,0.606214,0.779384,0.930343,0.494922,0.000131,0.799649,0,0.269042,0.332998,0.336317,0.013232,0.128904,0.350372,0.08597,0.01203,1
0.358206,0.679249,0.341939,0.656692,0.789398,0.70816,0.571863,0.645793,0.776602,0.533907,0.000524,0.754435,0,0.318514,0.327733,0.31314,0.075117,0.148779,0.43521,0.129469,0.035696,1
0.218046,0.563682,0.438683,0.589665,0.738769,0.729753,0.55814,0.657351,0.711196,0.484896,0.000066,0.521549,0,0.402903,0.510328,0.506741,0.07383,0.086882,0.234519,0.147006,0.006082,1
0.39578,0.71571,0.348417,0.61615,0.82233,0.732688,0.597331,0.754765,0.890765,0.494908,0.00053,0.799171,0,0.315166,0.272249,0.286116,0.032334,0.214083,0.495462,0.074885,0.044152,1
0.242076,0.580232,0.453071,0.615481,0.764712,0.700663,0.455563,0.681051,0.867138,0.40147,0.000071,0.797827,0,0.669381,0.704091,0.724093,0.059035,0.279387,0.473755,0.446067,0.013441,1
0.016775,0.393067,0.522039,0.458959,0.405736,0.574522,0.577976,0.327054,0.28607,0.250131,0.00338,0.248273,?,0.654505,0.603687,0.6376,0.457849,0.418512,0.771866,0.466311,0.281931,1
0.312802,0.399096,0.451903,0.417512,0.422098,0.746538,0.32378,0.592283,0.287147,0.356744,0.999361,0.463955,0,0.675037,0.693059,0.692303,0.321515,0.243612,0.489863,0.539256,0.022355,1
0.473848,0.665476,0.307787,0.450364,0.692923,0.810565,0.535326,0.574731,0.694605,0.544435,0.001066,0.460609,0,0.398785,0.324747,0.327054,0.120171,0.244179,0.60237,0.255739,0.09601,1
0.751122,0.190755,0.166445,0.327155,0.347537,0.792333,0.41306,0.372418,0.290365,0.395312,0.999425,0.248399,?,0.790175,0.60706,0.565875,0.334774,0.530948,0.822288,0.635815,0.329471,1
0.314909,0.569236,0.422274,0.449453,0.650114,0.805784,0.546632,0.585764,0.486191,0.406389,0.000647,0.807942,0,0.563916,0.60638,0.567078,0.140794,0.116979,0.450195,0.30116,0.031576,1
0.440608,0.314822,0.399556,0.337731,0.357178,0.808556,0.448776,0.506803,0.285388,0.437383,0.999361,0.242154,0,0.576301,0.569541,0.512108,0.299594,0.214651,0.53973,0.464958,0.06187,1
0.016304,0.448729,0.588565,0.486156,0.502067,0.255962,0.486044,0.406959,0.346024,0.414119,0.999361,0.491329,0,0.715434,0.860622,0.858308,0.541319,0.250994,0.561913,0.446266,0.057334,1
0.507909,0.778475,0.280646,0.673273,0.771251,0.69723,0.52361,0.740939,0.563009,0.413054,0.001267,0.83633,0,0.647249,0.535347,0.517165,0.098741,0.311187,0.652897,0.218201,0.110825,1
0.150467,0.45233,0.485992,0.295063,0.505397,0.835672,0.514118,0.23504,0.499133,0.630054,0.000184,0.110839,0,0.516343,0.795216,0.749088,0.264066,0.048268,0.178312,0.598872,0.001769,1
0.439846,0.457529,0.312972,0.435918,0.490503,0.795626,0.486388,0.504366,0.373176,0.447327,0.001384,0.250094,0,0.617417,0.576927,0.535365,0.202099,0.218058,0.572262,0.390145,0.075465,1
0.009865,0.427832,0.528994,0.499974,0.450007,0.605491,0.606281,0.329462,0.317336,0.259305,0.002056,0.46445,0,0.680204,0.729029,0.749525,0.457768,0.287337,0.658492,0.519964,0.124066,1
0.299469,0.407753,0.464796,0.321947,0.430063,0.841104,0.415052,0.526345,0.436049,0.486808,0.000585,0.255007,0,0.756785,0.758407,0.756294,0.199526,0.216354,0.479233,0.51266,0.026683,1
0.267579,0.466139,0.446444,0.383717,0.520022,0.776471,0.45996,0.524906,0.486497,0.3563,0.999361,0.603294,0,0.664337,0.797252,0.724808,0.24907,0.114708,0.348822,0.395696,0.012413,1
0.270293,0.384426,0.5188,0.303345,0.371544,0.812154,0.385384,0.456393,0.506234,0.482293,0.999361,0.103107,0,0.604194,0.665933,0.664674,0.291607,0.173765,0.376144,0.507498,0.013231,1
0.480387,0.584776,0.328319,0.450503,0.608297,0.771517,0.503513,0.52369,0.51149,0.447436,0.999361,0.60371,0,0.709943,0.638536,0.597737,0.221001,0.235662,0.596982,0.365597,0.097675,1
0.314422,0.426978,0.486985,0.31957,0.455908,0.810538,0.433317,0.410496,0.565234,0.490011,0.999361,0.81691,0,0.682411,0.704621,0.694503,0.309513,0.145372,0.402123,0.52763,0.025622,1
0.291163,0.55757,0.358151,0.628274,0.642452,0.715914,0.485803,0.391828,0.531439,0.61839,0.000579,0.454659,0,0.350875,0.386015,0.397135,0.178601,0.08745,0.371874,0.323018,0.023657,1
0.015236,0.494193,0.534781,0.54374,0.652977,0.196189,0.550024,0.377666,0.387763,0.374072,0.999361,0.527639,0,0.681397,0.844083,0.865672,0.527202,0.170358,0.502298,0.4041,0.047204,1
0.23225,0.473428,0.499663,0.446449,0.54014,0.806667,0.447627,0.690313,0.314071,0.437951,0.000131,0.77158,0,0.47204,0.555419,0.564326,0.16971,0.068143,0.283152,0.267803,0.009197,1
0.254718,0.5973,0.428489,0.590097,0.743323,0.737438,0.525443,0.782212,0.516328,0.429761,0.000319,0.825369,0,0.546585,0.639033,0.603572,0.093586,0.115843,0.360603,0.195073,0.012304,1
0.469698,0.731431,0.331137,0.565611,0.762938,0.693981,0.510313,0.751496,0.493319,0.351218,0.999425,0.891915,0,0.591425,0.546638,0.510132,0.213188,0.231687,0.600692,0.28343,0.071981,1
0.191959,0.536522,0.469422,0.536179,0.693215,0.766641,0.539574,0.609098,0.509792,0.497448,0.000063,0.462443,0,0.44563,0.671872,0.588382,0.12165,0.054514,0.191203,0.170882,0.003087,1
0.563887,0.369711,0.290382,0.43932,0.424736,0.761796,0.452937,0.437177,0.304163,0.385399,0.999362,0.235542,0,0.763003,0.663714,0.606701,0.285115,0.298694,0.664409,0.496318,0.145916,1
0.560457,0.558877,0.237889,0.471161,0.557131,0.778908,0.47251,0.421571,0.419897,0.500069,0.002204,0.429968,0,0.718786,0.603876,0.562721,0.208518,0.290176,0.686955,0.442841,0.178115,1
0.435726,0.445456,0.318479,0.420212,0.479605,0.746097,0.500534,0.485544,0.329653,0.387682,0.999424,0.225016,0,0.491575,0.525673,0.454117,0.326498,0.163543,0.528081,0.445414,0.054384,1
0.286206,0.44691,0.533606,0.425329,0.487076,0.802521,0.405738,0.682732,0.450854,0.425469,0.000139,0.815817,0,0.564493,0.586752,0.589526,0.147073,0.188529,0.434851,0.360029,0.019735,1
0.24516,0.421917,0.428754,0.32176,0.448629,0.83511,0.461867,0.487372,0.180142,0.438373,0.00076,0.258775,0,0.454159,0.608197,0.542154,0.196205,0.094832,0.361797,0.455028,0.012299,1
0.308459,0.646951,0.397518,0.66086,0.798283,0.697801,0.549716,0.67424,0.751112,0.431259,0.000327,0.821591,0,0.553319,0.578243,0.554789,0.069845,0.166951,0.420537,0.187202,0.024318,1
0.008007,0.454123,0.577221,0.553614,0.509604,0.596577,0.624721,0.35983,0.33741,0.296248,0.001657,0.488137,0,0.782321,0.851098,0.867894,0.456752,0.279387,0.619403,0.479426,0.101856,1
0.337237,0.43891,0.406773,0.446374,0.473429,0.707142,0.444282,0.418158,0.385549,0.365742,0.999424,0.136761,0,0.829717,0.856299,0.825855,0.400446,0.187394,0.466611,0.6557,0.029324,1
0.002018,0.512514,0.559907,0.784301,0.765283,0.634367,0.730397,0.611218,0.455076,0.787442,0.000463,0.912925,0,0.639055,0.77562,0.816412,0.188097,0.261215,0.53022,0.276102,0.041504,1
0.303647,0.43159,0.427579,0.377058,0.463371,0.768835,0.459608,0.426162,0.38367,0.440773,0.999361,0.242565,0,0.810992,0.878252,0.824816,0.331833,0.171493,0.449607,0.61522,0.024838,1
0.257382,0.593329,0.43284,0.497329,0.773883,0.736477,0.54584,0.652875,0.712457,0.445545,0.999361,0.824764,0,0.461315,0.587925,0.540007,0.180484,0.084043,0.290123,0.225103,0.00997,1
0.020046,0.440399,0.594193,0.521972,0.475381,0.614926,0.614056,0.427224,0.326083,0.41618,0.003632,0.262469,?,0.70753,0.555518,0.617447,0.416675,0.491766,0.856612,0.342275,0.611762,1
0.572019,0.474614,0.372697,0.410419,0.501223,0.789805,0.444776,0.567912,0.409195,0.446396,0.999362,0.256049,0,0.717657,0.577776,0.560305,0.23052,0.353208,0.688155,0.390643,0.143546,1
0.317422,0.580441,0.412282,0.509875,0.718842,0.648292,0.481877,0.626818,0.623182,0.274302,0.999487,0.595532,0,0.62826,0.747388,0.671844,0.323732,0.138558,0.379547,0.419937,0.015739,1
0.235194,0.458311,0.431626,0.356532,0.504298,0.830408,0.478134,0.553561,0.23828,0.459742,0.000569,0.258802,0,0.42459,0.595431,0.523356,0.200513,0.084611,0.34121,0.407023,0.010452,1
0.249367,0.534164,0.433565,0.564124,0.62607,0.718246,0.500666,0.482744,0.447323,0.373796,0.000509,0.262384,0,0.618826,0.782566,0.683619,0.151838,0.124361,0.378485,0.397437,0.013298,1
0.355504,0.493715,0.433911,0.477392,0.554621,0.709422,0.443185,0.508746,0.592501,0.42112,0.999424,0.419035,0,0.703673,0.715378,0.686273,0.294784,0.219194,0.473961,0.467751,0.027631,1
0.558227,0.711169,0.261821,0.51993,0.660508,0.74916,0.497407,0.50331,0.417528,0.463272,0.002264,0.161497,0,0.703109,0.578926,0.549902,0.18044,0.311187,0.695951,0.414046,0.168301,1
0.362943,0.339474,0.361669,0.32802,0.367649,0.793218,0.452814,0.29754,0.456356,0.420371,0.999361,0.235714,0,0.769462,0.742516,0.732991,0.314537,0.229415,0.509783,0.666141,0.04218,1
0.560196,0.593884,0.291868,0.49321,0.601052,0.759163,0.458617,0.524398,0.576851,0.523691,0.999362,0.798274,0,0.692091,0.55219,0.54387,0.226059,0.293015,0.651229,0.359014,0.152964,1
0.627672,0.538196,0.253075,0.537338,0.544694,0.681511,0.485597,0.501547,0.486847,0.360432,0.999488,0.262795,?,0.847244,0.678182,0.659891,0.334814,0.385576,0.699465,0.50419,0.168107,1
0.412351,0.610269,0.349738,0.4933,0.655246,0.736506,0.484544,0.44333,0.556834,0.437367,0.999361,0.2376,0,0.706847,0.6689,0.636645,0.241585,0.207836,0.526432,0.443189,0.061289,1
0.034301,0.535125,0.52713,0.584177,0.654977,0.416167,0.309371,0.439566,0.380884,0.413059,0.999425,0.604071,0,0.713989,0.648919,0.712099,0.522378,0.32879,0.717677,0.349106,0.255125,1
0.321395,0.553709,0.400747,0.512363,0.61732,0.715818,0.468008,0.643734,0.300874,0.327434,0.999361,0.282652,0,0.736072,0.765415,0.736433,0.253092,0.199319,0.50815,0.47945,0.028691,1
0.026221,0.479857,0.552817,0.548774,0.599711,0.332499,0.897849,0.333786,0.493994,0.242605,0.999424,0.234151,0,0.746071,0.898447,0.928229,0.529299,0.248722,0.569251,0.48141,0.044989,1
0.274814,0.311983,0.525776,0.244856,0.257642,0.877975,0.383441,0.430724,0.491238,0.536203,0.000141,0.862251,0,0.411614,0.462145,0.466512,0.243811,0.186826,0.40912,0.615731,0.019846,1
0.196931,0.395787,0.450291,0.404306,0.399687,0.776411,0.409208,0.436222,0.216364,0.394999,0.000564,0.138487,0,0.667586,0.856016,0.813314,0.216722,0.113004,0.299947,0.591665,0.005925,1
0.003114,0.517706,0.5631,0.767404,0.744922,0.586159,0.727526,0.489583,0.450068,0.589316,0.000719,0.810887,0,0.675882,0.804704,0.853259,0.222466,0.205565,0.530868,0.297997,0.045453,1
0.031237,0.52108,0.531476,0.584731,0.658828,0.383869,0.218703,0.453679,0.310501,0.402491,0.999425,0.260939,0,0.704077,0.721362,0.755043,0.532088,0.329358,0.664715,0.413676,0.135776,1
0.324088,0.479157,0.45118,0.482302,0.529797,0.689628,0.458621,0.478829,0.293399,0.308868,0.999424,0.540559,0,0.684227,0.741617,0.707629,0.381666,0.141397,0.40841,0.531596,0.020141,1
0.304307,0.652747,0.400405,0.640006,0.816184,0.712328,0.566351,0.761068,0.822572,0.482108,0.000263,0.821955,0,0.433549,0.435611,0.448522,0.044494,0.176604,0.416914,0.114182,0.020929,1
0.348341,0.395434,0.417561,0.35202,0.425274,0.824675,0.400006,0.479041,0.28447,0.412111,0.001042,0.488145,0,0.757125,0.748006,0.719174,0.236571,0.196479,0.507554,0.515535,0.044973,1
0.342094,0.495802,0.446777,0.439088,0.557662,0.759991,0.436505,0.499341,0.631654,0.451577,0.999361,0.373911,0,0.718629,0.71162,0.6937,0.221399,0.240772,0.484714,0.448901,0.029592,1
0.626936,0.5422,0.200471,0.472747,0.540194,0.734322,0.479638,0.434077,0.433534,0.442575,0.999425,0.257957,0,0.68084,0.562699,0.520795,0.301886,0.311755,0.697297,0.479852,0.192355,1
0.013988,0.402214,0.503924,0.465166,0.4112,0.577331,0.530038,0.295453,0.232757,0.204224,0.002935,0.243857,0,0.703366,0.65776,0.725131,0.460019,0.313458,0.706891,0.464394,0.19975,1
0.547513,0.584052,0.256731,0.523501,0.590685,0.686513,0.461701,0.45298,0.447753,0.378907,0.999488,0.477822,0,0.61093,0.558439,0.503613,0.32668,0.213515,0.586704,0.399674,0.102697,1
0.337732,0.505774,0.427541,0.477805,0.576353,0.70494,0.460779,0.47298,0.589131,0.420928,0.999424,0.373915,0,0.727898,0.760171,0.724644,0.304495,0.20159,0.455734,0.489666,0.0245,1
0.002888,0.493311,0.59164,0.703088,0.675926,0.660667,0.695259,0.590115,0.417594,0.726968,0.000596,0.821514,0,0.481104,0.596338,0.642821,0.278863,0.226576,0.496737,0.213868,0.04666,1
0.298743,0.496938,0.416685,0.429693,0.558623,0.705479,0.467148,0.521857,0.438452,0.279787,0.999424,0.465698,0,0.620901,0.752991,0.675061,0.364002,0.124929,0.413938,0.540958,0.016595,1
0.418158,0.471965,0.456887,0.418502,0.508818,0.807563,0.443158,0.581781,0.451197,0.458355,0.000864,0.259734,0,0.709875,0.643282,0.621553,0.171137,0.277115,0.58263,0.37152,0.065467,1
0.030441,0.473301,0.566696,0.492812,0.552856,0.116619,0.380044,0.467774,0.301893,0.506163,0.999425,0.520332,0,0.66639,0.711225,0.735113,0.513305,0.324815,0.658135,0.3641,0.112021,1
0.412233,0.506824,0.432364,0.401034,0.549062,0.786346,0.480703,0.591667,0.508436,0.469659,0.999361,0.492989,0,0.6659,0.620481,0.599028,0.224747,0.236797,0.547433,0.365402,0.050364,1
0.301332,0.355857,0.450106,0.370625,0.363149,0.772592,0.395782,0.462114,0.248723,0.378508,0.999361,0.280541,0,0.737499,0.82165,0.765007,0.362692,0.14594,0.426247,0.594059,0.022491,1
0.004616,0.510595,0.581105,0.720592,0.694344,0.589812,0.677857,0.529733,0.395274,0.589098,0.000926,0.778676,0,0.694019,0.770735,0.825612,0.329215,0.23339,0.581105,0.398806,0.06991,1
0.031579,0.468481,0.522116,0.528932,0.538218,0.421067,0.315587,0.386707,0.400299,0.305338,0.999425,0.480681,0,0.67925,0.68474,0.738743,0.599048,0.240204,0.632251,0.384847,0.145792,1
0.465447,0.434847,0.293675,0.393546,0.470263,0.806226,0.460907,0.376679,0.417181,0.523903,0.001848,0.232972,0,0.726572,0.624719,0.616823,0.238187,0.223169,0.61612,0.524801,0.108415,1
0.552199,0.250411,0.263337,0.293381,0.342315,0.861564,0.453537,0.471916,0.302974,0.502518,0.002138,0.249785,0,0.580041,0.465004,0.454434,0.237043,0.293583,0.653819,0.448062,0.1431,1
0.013447,0.523476,0.754504,0.648317,0.613512,0.744698,0.862771,0.311472,0.599115,0.238084,0.002103,0.780841,?,0.733553,0.592072,0.666066,0.293559,0.883589,0.926378,0.423199,0.433804,1
0.001144,0.492621,0.621588,0.723457,0.700403,0.585551,0.833183,0.545906,0.567814,0.607465,0.000332,0.982158,0,0.519322,0.737015,0.732172,0.262995,0.254969,0.534107,0.459302,0.027555,1
0.21873,0.177587,0.447997,0.24824,0.073369,0.799937,0.394485,0.298673,0.087471,0.448101,0.999361,0.137977,0,0.566645,0.728285,0.721709,0.503041,0.07439,0.23153,0.855224,0.006371,1
0.299832,0.265173,0.416975,0.320984,0.267363,0.782939,0.423909,0.387617,0.21747,0.438339,0.999361,0.254114,0,0.721261,0.780528,0.756424,0.392573,0.168654,0.433848,0.699252,0.020799,1
0.253004,0.582949,0.467168,0.541985,0.750793,0.728254,0.408108,0.799996,0.735777,0.373039,0.000136,0.788593,0,0.626076,0.667299,0.669827,0.055058,0.368541,0.571399,0.519285,0.01713,1
