@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATS1m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.091778,0.010142,0.248573,0.587286,0.522112,0.608455,0.234148,0.585375,0.342741,0.281266,0.298403,0.173649,0.195556,0.491421,0.381823,0.000046,0.822152,0.399465,0.000014,0.614871,0.878706,0.911643,0.028107,0.043478,0.088286,0.560032,0.104876,0,0
0.056819,0.006642,0.280999,0.564977,0.604155,0.887819,0.387841,0.515429,0.391508,0.252114,0.493718,0.150114,0.139625,0.547078,0.320546,0.017642,0.703028,0.106235,0.000003,0.486782,0.830085,0.830085,0.113775,0.25,0.053723,0.479432,0.138815,0,0
0.134666,0.022399,0.189991,0.487882,0.588965,0.451377,0.335,0.527107,0.236371,0.376479,0.222542,0.152919,0.439399,0.517423,0.354536,0.159149,0.671102,0.186154,0.000005,0.54401,0.750324,0.750324,0.184101,0.590909,0.142495,0.466124,0.132537,0,0
0.30274,0.042193,0.150517,0.561726,0.541585,0.537945,0.341246,0.442692,0.345245,0.260176,0.321797,0.191765,0.310996,0.45712,0.398817,0.185692,0.570595,0.696059,0.001117,0.766723,0.918133,0.924551,0.246668,0.32,1,0.77043,0.249859,0.074027,0
0.086031,0.013728,0.255502,0.697675,0.565965,0.65668,0.342149,0.589142,0.268981,0.343203,0.176757,0.188809,0.558488,0.629674,0.342731,0.017675,0.600636,0.166943,0.000005,0.536487,0.740543,0.752821,0.10362,0.65,0.142696,0.34431,0.092528,0,0
0.150428,0.041031,0.210694,0.523356,0.511212,0.489991,0.196929,0.53315,0.265858,0.277853,0.345916,0.15706,0.226056,0.584347,0.304785,0.18572,0.803785,0.269854,0.000006,0.619302,0.885536,0.92846,0.282976,0.37037,0.165571,0.510521,0.314397,0,0
0.045921,0.007277,0.248991,0.428716,0.701408,0.627153,0.489319,0.470258,0.386016,0.336765,0.580381,0.137782,0.400078,0.427637,0.283287,0.01765,0.611752,0.082529,0.000005,0.49136,0.845555,0.824621,0.095736,0.5,0.061815,0.302839,0.107744,0,0
0.090084,0.011886,0.248979,0.560327,0.662964,0.631519,0.438768,0.475906,0.453777,0.232369,0.417035,0.209072,0.292681,0.427923,0.394692,0.017659,0.544227,0.210823,0.000002,0.556597,0.835361,0.835361,0.14706,0.380952,0.111375,0.530467,0.142244,0,0
0.064506,0.011236,0.2287,0.538089,0.346429,0.552915,0.349485,0.685644,0.276895,0.292198,0.255311,0.269865,0.262426,0.431462,0.380245,0.017675,0.590875,0.113444,0.000003,0.48906,0.724296,0.724296,0.094381,0.647059,0.084624,0.399587,0.088651,0,0
0.213211,0.027604,0.160113,0.474249,0.571623,0.485022,0.330423,0.540406,0.350758,0.264302,0.288195,0.151666,0.218599,0.391118,0.387789,0.044243,0.500168,0.564216,0.000014,0.743249,0.858667,0.883511,0.113119,0.431818,0.37936,0.660849,0.143603,0,0
0.134036,0.018535,0.227967,0.635838,0.519748,0.584506,0.267835,0.590011,0.35107,0.208253,0.24026,0.199736,0.207172,0.553242,0.421301,0.017668,0.579255,0.514989,0.000004,0.663677,0.862417,0.862417,0.053294,0.233333,0.166175,0.690433,0.099178,0,0
0.128389,0.018091,0.233962,0.618621,0.574983,0.58831,0.35309,0.561489,0.334381,0.246048,0.29158,0.271578,0.265116,0.509762,0.38385,0.017659,0.616668,0.512638,0.000004,0.679907,0.880601,0.880601,0.039247,0.275862,0.180382,0.631318,0.080738,0,0
0.121523,0.06157,0.259868,0.586942,0.653676,0.732376,0.41841,0.692623,0.505969,0.045964,0.661047,0.270595,0.138575,0.705704,0.479789,0.58379,0.655031,0.168998,0.000002,0.512485,0.949192,0.923789,0.339408,0.055556,0.063716,0.490052,0.334475,0,0
0.06316,0.007618,0.217556,0.450896,0.606505,0.488973,0.31386,0.515125,0.382338,0.232102,0.327965,0.09021,0.217779,0.455726,0.390089,0.017741,0.613225,0.118255,0.000004,0.514929,0.887425,0.866491,0.11655,0.235294,0.071139,0.426955,0.15454,0,0
0.072133,0.007811,0.216002,0.415206,0.58901,0.492472,0.220478,0.47805,0.361828,0.296,0.365076,0.180905,0.30291,0.524772,0.351232,0.01768,0.627433,0.15247,0.000006,0.537182,0.912298,0.892262,0.085291,0.315789,0.086919,0.459774,0.184888,0,0
0.178669,0.026155,0.163019,0.763641,0.412472,0.449895,0.431532,0.652927,0.313022,0.207904,0.151819,0.163598,0.249047,0.434583,0.379138,0.159149,0.484812,0.29868,0.000581,0.653534,0.89682,0.853222,0.203292,0.352941,1,0.491852,0.201233,0.032046,0
0.027968,0.004699,0.24843,0.556972,0.565937,0.623194,0.368665,0.534577,0.304911,0.325875,0.217765,0.119512,0.520629,0.527117,0.377228,0.017671,0.621274,0.048562,0.000001,0.459847,0.909815,0.879753,0.119018,0.454545,0.030434,0.275825,0.123371,0,0
0.10524,0.018192,0.272243,0.499279,0.625855,0.748397,0.561948,0.433684,0.283472,0.24405,0.344753,0.203838,0.36821,0.491659,0.361947,0.185692,0.69365,0.217461,0.000006,0.586427,0.904922,0.904922,0.226728,0.391304,0.148251,0.455952,0.222915,0,0
0.063874,0.007099,0.265162,0.601209,0.712208,0.741431,0.338175,0.459796,0.422969,0.237967,0.364345,0.214587,0.21592,0.486666,0.407427,0.017668,0.714036,0.223834,0.000022,0.552873,0.91986,0.91986,0.088285,0.111111,0.058039,0.510052,0.132716,0,0
0.101732,0.013124,0.238498,0.625137,0.497161,0.586961,0.132654,0.587735,0.313908,0.286483,0.166742,0.216588,0.295695,0.544463,0.387234,0.01765,0.654832,0.408146,0.000007,0.62391,0.875162,0.875162,0.030985,0.08,0.106864,0.657916,0.096234,0,0
0.101082,0.01436,0.237458,0.355354,0.877551,0.579952,0.384941,0.397785,0.438467,0.298767,0.523447,0.211093,0.26757,0.511486,0.41004,0.01765,0.654602,0.243403,0.000017,0.596014,0.831577,0.831577,0.110784,0.521739,0.125807,0.544384,0.105333,0,0
0.096242,0.011765,0.23308,0.669927,0.543288,0.556654,0.310407,0.565623,0.333097,0.246681,0.347705,0.249769,0.206178,0.482164,0.313767,0.01765,0.619293,0.232705,0.000005,0.626639,0.930728,0.930728,0.123296,0.391304,0.172064,0.377775,0.149252,0,0
0.119316,0.02151,0.245055,0.596415,0.493088,0.60392,0.239063,0.586797,0.314483,0.265659,0.190126,0.144395,0.293405,0.456401,0.35523,0.159149,0.748627,0.412982,0.00001,0.634548,0.839381,0.855924,0.071948,0.12,0.097415,0.67458,0.073528,0,0
0.170384,0.019615,0.257336,0.661195,0.571367,0.657186,0.362396,0.516458,0.37014,0.243844,0.326821,0.305167,0.283642,0.439149,0.41766,0.017675,0.619799,0.467,0.000011,0.683309,0.871412,0.879909,0.124661,0.361111,0.28382,0.62742,0.154958,0,0
0.109754,0.014725,0.240127,0.573678,0.502117,0.572102,0.259755,0.614993,0.33671,0.269742,0.409686,0.24848,0.2956,0.442458,0.368596,0.017668,0.893298,0.241953,0.000008,0.62231,0.830856,0.830856,0.034494,0.230769,0.134094,0.574048,0.072542,0,0
0.066289,0.008932,0.226076,0.55487,0.574615,0.523681,0.429592,0.526467,0.358264,0.29851,0.29654,0.165821,0.428101,0.563526,0.387632,0.01765,0.586837,0.128869,0.000007,0.535179,0.869291,0.851575,0.109462,0.222222,0.071761,0.499557,0.127333,0,0
0.134868,0.018479,0.223739,0.597017,0.595423,0.564941,0.309445,0.538541,0.354543,0.229671,0.221202,0.166041,0.284889,0.564131,0.4286,0.017659,0.561189,0.521957,0.000006,0.679907,0.880601,0.880601,0.06519,0.2,0.173738,0.679771,0.092442,0,0
0.048984,0.008888,0.23587,0.679706,0.515498,0.508232,0.581314,0.603144,0.292526,0.329622,0.202272,0.169237,0.479636,0.565097,0.338219,0.00006,0.694722,0.104626,0.000001,0.425049,0.635531,0.635531,0.060514,0.357143,0.061478,0.230179,0.04747,0,0
0.225592,0.035629,0.469777,0.587034,0.680912,0.816157,0.392589,0.504282,0.362281,0.258802,0.329797,0.185927,0.266166,0.470929,0.364561,0.017749,0.579257,0.570826,0.000028,0.799894,0.914287,0.933113,0.154849,0.547619,0.372821,0.647595,0.128255,0,0
0.147237,0.021999,0.176849,0.448505,0.630029,0.419866,0.458748,0.42424,0.32513,0.331598,0.324028,0.141129,0.397191,0.482903,0.385648,0.185692,0.66943,0.249435,0.000005,0.601223,0.964566,0.964566,0.331369,0.208333,0.114596,0.606094,0.294954,0,0
0.21411,0.029701,0.341566,0.590929,0.569799,0.74335,0.331079,0.55424,0.308208,0.247965,0.202355,0.155605,0.232025,0.551868,0.377612,0.017709,0.551328,0.880523,0.000014,0.775585,0.905925,0.911755,0.072233,0.232558,0.35994,0.742618,0.106157,0,0
0.10013,0.015929,0.254333,0.655228,0.382181,0.647171,0.31484,0.6953,0.288946,0.24048,0.252757,0.257402,0.376735,0.40183,0.407507,0.01768,0.676209,0.257748,0.000002,0.568446,0.746556,0.767996,0.090217,0.521739,0.144008,0.488214,0.089519,0,0
0.142464,0.021026,0.218998,0.593279,0.461297,0.581533,0.237578,0.61264,0.341409,0.246577,0.298312,0.216205,0.211361,0.558558,0.381551,0.017677,0.505116,0.555714,0.000005,0.688472,0.863126,0.871116,0.060574,0.258065,0.190364,0.683819,0.088689,0,0
0.036085,0.01247,0.235415,0.556467,0.236547,0.400657,0.521547,0.863991,0.222963,0.13924,0.218359,0.151553,0.369229,0.377408,0.274266,0.159149,0.74629,0.025229,0.000001,0.379139,0.675977,0.675977,0.168446,0.888889,0.031922,0.06154,0.096511,0,0
0.142236,0.019935,0.235529,0.651534,0.549832,0.573904,0.250685,0.555061,0.472015,0.352389,0.212534,0.172779,0.228975,0.436062,0.586101,0.159149,0.63634,0.294306,0.000005,0.603659,0.829236,0.867156,0.1957,0.346154,0.161824,0.544739,0.17915,0,0
0.257178,0.038841,0.470853,0.586795,0.654294,0.783072,0.332272,0.504595,0.34572,0.255543,0.296515,0.175542,0.2783,0.502171,0.368012,0.017795,0.583915,0.713636,0.000009,0.816214,0.890796,0.940137,0.128641,0.489362,0.48478,0.682345,0.147322,0,0
0.245124,0.037807,0.472506,0.604323,0.672945,0.811457,0.401539,0.516919,0.356996,0.262569,0.317007,0.180043,0.278222,0.465771,0.36526,0.017749,0.587886,0.698745,0.000013,0.74722,0.796961,0.844345,0.156217,0.488889,0.415894,0.677317,0.124556,0,0
0.085839,0.012173,0.205975,0.430208,0.481941,0.360501,0.683922,0.670612,0.318222,0.205996,0.618613,0.112954,0.331963,0.671655,0.231515,0.159149,0.748604,0.073276,0.000001,0.415278,0.785581,0.75878,0.281705,0.357143,0.052304,0.38534,0.225794,0,0
0.08263,0.006739,0.260663,0.36845,0.643548,0.728544,0.593311,0.447107,0.439133,0.384978,0.453368,0.151963,0.458245,0.523463,0.380968,0.000072,0.728013,0.2244,0.000002,0.541482,0.899824,0.899824,0.100784,0.190476,0.091411,0.515927,0.200619,0,0
0.126683,0.021676,0.277421,0.516524,0.752497,0.700024,0.159779,0.368504,0.406231,0.455889,0.363059,0.235195,0.274046,0.475138,0.434176,0.185692,0.63556,0.288954,0.000002,0.587843,0.818609,0.858889,0.176739,0.307692,0.12771,0.657114,0.208464,0,0
0.148237,0.018344,0.283338,0.49702,0.556288,0.746005,0.247939,0.573349,0.387272,0.218302,0.383155,0.223438,0.252563,0.513615,0.410866,0.017675,0.663551,0.457772,0.000018,0.670465,0.86359,0.872462,0.082995,0.28125,0.257623,0.543947,0.119335,0,0
0.079486,0.012026,0.235067,0.393267,0.414745,0.581758,0.383526,0.63745,0.469532,0.375628,0.611347,0.143525,0.528243,0.381356,0.339693,0.017675,0.658979,0.169133,0.000005,0.557649,0.810249,0.810249,0.055571,0.35,0.098097,0.468159,0.093906,0,0
0.17924,0.021996,0.201948,0.553136,0.557588,0.53927,0.398391,0.542529,0.324264,0.225582,0.174432,0.131101,0.231851,0.476007,0.393773,0.044263,0.536653,0.538932,0.000007,0.629452,0.772871,0.780703,0.109292,0.236842,0.330007,0.605618,0.14233,0,0
0.199335,0.034105,0.229068,0.66385,0.616605,0.609655,0.341416,0.538091,0.31978,0.284589,0.262971,0.167895,0.353071,0.468691,0.376181,0.01772,0.543938,0.598706,0.000008,0.601133,0.629602,0.65204,0.132306,0.868421,0.601461,0.422224,0.096349,0,0
0.047899,0.009675,0.234257,0.583421,0.146472,0.416245,0.492238,0.901399,0.322509,0.240371,0.224693,0.14852,0.202627,0.310211,0.381414,0.000055,0.840427,0.063328,0.000002,0.216867,0.247567,0.247567,0.020856,1,0.069759,0.245467,0,0,0
0.095919,0.021041,0.248065,0.606103,0.508469,0.607351,0.138074,0.362719,0.241078,0.183955,0.177709,0.128237,0.149726,0.428201,0.403714,0.185692,0.357992,0.28996,0.000005,0.608253,0.822549,0.858351,0.080791,0.25,1,0.461254,0.135012,0.003525,0
0.095916,0.025199,0.269776,0.58882,0.721527,0.77288,0.264286,0.381965,0.234102,0.321421,0.183227,0.179429,0.343352,0.484413,0.355843,0.185703,0.755593,0.213711,0.000002,0.595346,0.908312,0.942412,0.16325,0.238095,0.091068,0.533004,0.207076,0,0
0.175389,0.030387,0.223673,0.478183,0.6127,0.53632,0.711954,0.557868,0.343215,0.269058,0.379287,0.277884,0.397151,0.496788,0.351655,0.000092,0.687496,0.502868,0.000006,0.543639,0.53628,0.562055,0.059887,0.885714,0.506282,0.400837,0.048604,0,0
0.083511,0.007037,0.211258,0.783952,0.657104,0.514081,0.350002,0.484791,0.424412,0.264233,0.410076,0.242169,0.201966,0.450887,0.341326,0.017742,0.573345,0.215162,0.000002,0.484024,0.811588,0.811588,0.156374,0.047619,0.087157,0.556835,0.224744,0,0
0.093703,0.014099,0.224664,0.537802,0.354001,0.550713,0.368368,0.703348,0.311672,0.221552,0.302019,0.249976,0.363695,0.377118,0.4154,0.017675,0.588665,0.241522,0.000002,0.541631,0.753657,0.753657,0.102134,0.454545,0.134005,0.465012,0.099067,0,0
0.071983,0.01063,0.228121,0.727797,0.284697,0.28137,0.385539,0.764492,0.298536,0.201191,0.190202,0.356605,0.096975,0.515582,0.389794,0.000009,0.86798,0.140778,0.000003,0.474737,0.630201,0.669268,0.028252,0.421053,0.087157,0.475765,0.063612,0,0
0.757427,0.114818,0.322498,0.592304,0.633933,0.678133,0.437373,0.457259,0.355066,0.26799,0.274162,0.171055,0.312601,0.475439,0.41587,0.159185,0.586401,?,?,1,0.909561,0.926691,0.22779,0.243902,1,0.848844,0.196562,0,0
0.068366,0.01284,0.144661,0.785307,0.377354,0.222901,0.533205,0.590335,0.305814,0.326768,0.295994,0.213007,0.144153,0.448679,0.26647,0.159156,0.534729,0.031579,0.000001,0.422916,0.808282,0.808282,0.265925,0.7,0.038229,0.166595,0.189764,0,0
0.053784,0.005987,0.2327,0.835004,0.426206,0.50702,0.236166,0.623311,0.257439,0.29289,0.1678,0.129748,0.201345,0.466263,0.2763,0.017671,0.617121,0.120129,0.000003,0.479089,0.876464,0.830518,0.052053,0.25,0.069722,0.329477,0.147002,0,0
0.176909,0.029428,0.283311,0.572694,0.582022,0.734092,0.470429,0.477091,0.338031,0.260805,0.32232,0.131029,0.102476,0.37676,0.389046,0.185692,0.653593,0.166877,0.580808,0.602459,0.751275,0.751275,0.175365,0.314286,1,0.580661,0.161686,0.042621,0
0.102705,0.013801,0.234918,0.593804,0.521718,0.574695,0.223695,0.594071,0.314208,0.230026,0.17505,0.147866,0.299258,0.559943,0.370757,0.01765,0.615327,0.410106,0.00001,0.633298,0.874829,0.874829,0.029983,0.08,0.113969,0.646562,0.084414,0,0
0.06749,0.010333,0.245484,0.55423,0.55263,0.600345,0.288836,0.587059,0.34112,0.200754,0.210095,0.207946,0.393371,0.504191,0.408393,0.017668,0.67498,0.141401,0.000105,0.577472,0.850997,0.850997,0.047613,0.277778,0.06936,0.47,0.064412,0,0
0.120509,0.018092,0.334266,0.607678,0.733632,0.918781,0.399458,0.474622,0.369528,0.274528,0.562269,0.282221,0.313786,0.515537,0.3247,0.017675,0.709356,0.255764,0.000005,0.584266,0.744922,0.744922,0.066385,0.407407,0.196909,0.523128,0.087279,0,0
0.193775,0.026694,0.114189,0.56908,0.475262,0.503048,0.288268,0.588456,0.361585,0.225243,0.304164,0.185805,0.250618,0.57198,0.415601,0.044252,0.512449,0.840754,0.000008,0.695075,0.855686,0.855686,0.127222,0.307692,0.252203,0.79731,0.145215,0,0
0.146019,0.017407,0.26441,0.499708,0.740137,0.676196,0.287186,0.451599,0.32848,0.275701,0.409823,0.234469,0.355839,0.416431,0.362807,0.017668,0.666352,0.446761,0.000004,0.633363,0.83508,0.83508,0.081819,0.21875,0.228555,0.581228,0.138306,0,0
0.178795,0.014383,0.255041,0.598058,0.652771,0.64438,0.263258,0.486815,0.36437,0.260084,0.258262,0.195924,0.233211,0.426541,0.467835,0.017734,0.535084,0.632843,0.073533,0.543431,0.735961,0.735961,0.113109,0.297297,0.328392,0.613842,0.267092,0,0
0.132023,0.021342,0.255633,0.510989,0.574972,0.651702,0.313774,0.510912,0.273711,0.241781,0.306489,0.150676,0.25186,0.383212,0.314368,0.185696,0.527854,0.37693,0.000006,0.67129,0.962079,0.97472,0.199792,0.357143,0.186727,0.52945,0.211917,0,0
0.589185,0.092045,0.282006,0.661184,0.604118,0.655344,0.491451,0.533582,0.335187,0.268686,0.303055,0.21829,0.35615,0.458123,0.374297,0.159149,0.51467,1,0.000008,0.883778,0.791886,0.790589,0.157408,0.466019,1,0.73373,0.125751,0,0
0.159631,0.032183,0.236785,0.550607,0.605285,0.578984,0.265932,0.532786,0.256,0.255048,0.245126,0.182137,0.23807,0.497548,0.338385,0.185692,0.540345,0.475208,0.000003,0.622666,0.786269,0.825129,0.198526,0.266667,0.207072,0.563774,0.157244,0,0
0.082593,0.010057,0.329489,0.568549,0.640883,0.78933,0.436133,0.495538,0.380128,0.269616,0.366763,0.205739,0.227729,0.484802,0.303454,0.044263,0.559977,0.142125,0.000003,0.554729,0.937196,0.937196,0.268065,0.368421,0.079395,0.540711,0.233764,0,0
0.240579,0.468461,0.230177,0.723952,0.55367,0.564126,0.406685,0.506928,0.467803,0.43116,0.128473,0.200625,0.235341,0.34159,0.494231,0.999973,0.558813,0.224186,0.000007,0.616911,0.950714,0.967143,0.818663,0.458333,0.154185,0.49412,0.731196,0,0
0.115643,0.037183,0.251891,0.703871,1,0.654699,0.604218,0.261307,0.7375,0.387558,0.316133,0.180184,0.642287,0.758832,0.794894,0.159176,0.828435,0.073634,0.000002,0.211368,0.278831,0.278831,0.235587,0.866667,0.079994,0.29979,0.189477,0,0
0.096116,0.013627,0.211611,0.612354,0.423593,0.519161,0.323159,0.620825,0.33258,0.210099,0.2448,0.222521,0.163844,0.502102,0.386977,0.01768,0.625509,0.218447,0.000005,0.612658,0.864058,0.881469,0.100516,0.478261,0.153136,0.438582,0.128166,0,0
0.05959,0.010111,0.240095,0.492264,0.784606,0.601867,0.517153,0.415256,0.454284,0.377982,0.413112,0.151074,0.561763,0.587857,0.355126,0.017659,0.579187,0.093547,0.000001,0.487246,0.759036,0.759036,0.125924,0.4375,0.061326,0.493353,0.107324,0,0
0.133156,0.024594,0.237914,0.524133,0.583553,0.59287,0.357963,0.497914,0.258665,0.296051,0.302697,0.211605,0.289099,0.467238,0.362197,0.185692,0.674042,0.312563,0.000007,0.612428,0.828833,0.828833,0.163559,0.321429,0.20495,0.511476,0.14975,0,0
0.101556,0.015361,0.183559,0.527687,0.622168,0.432768,0.55694,0.532806,0.395156,0.226836,0.407917,0.141163,0.188198,0.477943,0.380952,0.017668,0.594991,0.219228,0.000005,0.604427,0.844721,0.844721,0.130308,0.608696,0.196124,0.383641,0.124614,0,0
0.070033,0.011538,0.274297,0.612749,0.534871,0.763976,0.333768,0.617479,0.33471,0.254336,0.310475,0.295377,0.413956,0.389246,0.430216,0.017671,0.67117,0.144371,0.000005,0.56913,0.828744,0.828744,0.070358,0.611111,0.104388,0.348899,0.077363,0,0
0.032271,0.00576,0.252451,0.592921,0.648433,0.656866,0.286169,0.508697,0.349976,0.234599,0.441707,0.249803,0.040367,0.46628,0.351382,0.017668,0.681309,0.061018,0.000002,0.491389,0.78517,0.838356,0.024735,0.5,0.041244,0.257472,0.066083,0,0
0.066203,0.006953,0.232829,0.654158,0.304993,0.527019,0.350804,0.643222,0.257234,0.27898,0.18093,0.241646,0.375356,0.446225,0.377175,0.017671,0.512259,0.136675,0.000004,0.578297,0.979066,0.979066,0.118983,0.277778,0.094778,0.370748,0.170752,0,0
0.118848,0.014293,0.216175,0.348561,0.603021,0.547442,0.380838,0.414196,0.374944,0.286415,0.412553,0.15159,0.29015,0.499711,0.420961,0.017694,0.548085,0.261012,0.000004,0.508289,0.715475,0.715475,0.143879,0.423077,0.138427,0.584586,0.180366,0,0
0.209782,0.03143,0.159941,0.553658,0.463738,0.428202,0.603337,0.613257,0.333818,0.282636,0.292371,0.173416,0.270036,0.592296,0.314944,0.159149,0.335535,0.331169,0.000009,0.662617,0.87895,0.87895,0.271807,0.5,0.257674,0.518289,0.210789,0,0
0.124384,0.027155,0.244186,0.484695,0.47307,0.607098,0.354378,0.622546,0.431145,0.335712,0.383317,0.249761,0.268961,0.416817,0.422903,0.159158,0.470181,0.180857,0.000004,0.558257,0.80294,0.80294,0.248556,0.666667,0.159794,0.369663,0.171718,0,0
0.04151,0.008727,0.190687,0.478278,0.293267,0.054595,0.565988,0.706373,0.355066,1,0.223319,0.044633,0.489928,0.578692,0.460422,0.185692,0.678343,0.081229,0.000004,0.422119,0.953917,0.953917,0.301939,0.166667,0.025559,0.383576,0.308418,0,0
0.039807,0.00505,0.249723,0.671706,0.615223,0.632547,0.308174,0.480182,0.348947,0.230325,0.322005,0.374663,0.359538,0.768882,0.406342,0.017699,0.492616,0.055418,0.000006,0.439278,0.860032,0.860032,0.192148,0.5,0.035176,0.364818,0.185418,0,0
0.101361,0.020248,0.405757,0.58817,0.573653,0.915637,0.423974,0.558068,0.281739,0.289985,0.233738,0.157254,0.185193,0.457229,0.302706,0.017709,0.513246,0.054838,0.312501,0.561347,0.73274,0.73274,0.119433,0.863636,1,0.376342,0.106033,0.022432,0
0.10631,0.017864,0.247818,0.547151,0.647921,0.577875,0.150553,0.543423,0.379667,0.242382,0.221978,0.160336,0.327828,0.454052,0.431244,0.159149,0.754923,0.337024,0.000005,0.566394,0.820877,0.815962,0.080359,0.217391,0.111988,0.510568,0.126975,0,0
0.308231,0.505917,0.234937,0.62205,0.639595,0.61389,0.360733,0.433718,0.49955,0.4799,0.195123,0.160348,0.273447,0.416075,0.522374,0.999974,0.550248,0.353589,0.343139,0.616922,0.723183,0.777356,0.649259,0.735294,0.278603,0.600304,0.474573,0,0
0.146964,0.037997,0.223112,0.534258,0.517134,0.514628,0.21215,0.48992,0.227517,0.278998,0.320901,0.140547,0.21826,0.550342,0.244103,0.185711,0.803422,0.226864,0.000007,0.614905,0.95246,0.95246,0.348789,0.36,0.143494,0.490956,0.31997,0,0
0.142851,0.020455,0.329416,0.552157,0.623938,0.735738,0.242235,0.492726,0.373433,0.225907,0.320673,0.17772,0.240962,0.587572,0.391653,0.044243,0.598738,0.54322,0.000007,0.687248,0.909521,0.909521,0.113654,0.290323,0.164086,0.748222,0.134276,0,0
0.102938,0.015227,0.216102,0.56418,0.611635,0.528257,0.170267,0.533124,0.34705,0.267562,0.326061,0.34217,0.24922,0.527055,0.443649,0.01768,0.640128,0.210631,0.000005,0.526372,0.658095,0.716077,0.093674,0.478261,0.140133,0.478287,0.101305,0,0
0.109604,0.017855,0.23962,0.569083,0.700421,0.59459,0.60272,0.529912,0.348486,0.388229,0.450294,0.348065,0.66041,0.459756,0.312623,0.159149,0.675985,0.124392,0.00004,0.54129,0.84542,0.829573,0.204943,0.5,0.100833,0.408676,0.151827,0,0
0.094757,0.007808,0.178018,0.44291,0.440755,0.432557,0.242858,0.538768,0.404245,0.2718,0.341682,0.142799,0.294796,0.475488,0.33993,0.017694,0.645006,0.255093,0.000002,0.606522,0.980796,1,0.104542,0.217391,0.11309,0.542036,0.241908,0,0
0.081294,0.011676,0.242557,0.602155,0.608672,0.592699,0.293859,0.524692,0.333329,0.231155,0.073463,0.0947,0.304563,0.518651,0.431139,0.017671,0.635238,0.162717,0.000006,0.423004,0.612517,0.586473,0.034916,0.428571,0.107919,0.463727,0.09591,0,0
0.080288,0.007337,0.214916,0.542505,0.584445,0.45213,0.419236,0.486286,0.37878,0.29076,0.403013,0.265496,0.264278,0.493573,0.45228,0.01765,0.660817,0.290574,0.000007,0.57345,0.923185,0.942388,0.110401,0.095238,0.078949,0.537443,0.184687,0,0
0.181073,0.023183,0.241227,0.489566,0.590622,0.618439,0.420406,0.49156,0.373327,0.260874,0.422201,0.188416,0.336384,0.476927,0.39617,0.017694,0.510387,0.497386,0.000006,0.686467,0.845474,0.853008,0.120222,0.432432,0.316866,0.604134,0.145821,0,0
0.113945,0.01871,0.240617,0.729252,0.633479,0.589161,0.355125,0.467271,0.248317,0.351321,0.206361,0.188494,0.28525,0.365683,0.350929,0.185696,0.845571,0.375744,0.000005,0.56678,0.837318,0.852107,0.175603,0.08,0.112805,0.548529,0.190302,0,0
0.145399,0.026096,0.248711,0.642478,0.714238,0.625898,0.211673,0.458962,0.429117,0.22499,0.415527,0.27074,0.167667,0.496124,0.356795,0.185692,0.720348,0.331165,0.000005,0.63223,0.789277,0.815888,0.093759,0.387097,0.242998,0.525815,0.131227,0,0
0.136262,0.018203,0.226573,0.346744,0.638581,0.582636,0.401433,0.449856,0.373819,0.287636,0.461273,0.190068,0.288778,0.399379,0.422421,0.017694,0.549373,0.314697,0.000004,0.567667,0.77228,0.748128,0.126698,0.482759,0.179617,0.592879,0.149832,0,0
0.372193,0.053541,0.202477,0.587582,0.589014,0.600541,0.32946,0.591751,0.352413,0.233644,0.319135,0.198739,0.231829,0.488658,0.393048,0.017758,0.646757,1,0.000011,0.878697,0.862474,0.891684,0.074505,0.308824,0.797611,0.762786,0.100021,0,0
0.099403,0.014531,0.235505,0.600198,0.511623,0.582096,0.193918,0.62036,0.29781,0.244492,0.172459,0.176818,0.290134,0.55611,0.36009,0.017671,0.679653,0.387244,0.000008,0.627847,0.818993,0.845728,0.028147,0.125,0.100031,0.642322,0.057163,0,0
0.056395,0.019215,0.233588,0.749031,0.571234,0.565296,0.329607,0.3137,0.207611,0.229635,0.174982,0.20953,0.413185,0.457772,0.412732,0.185692,0.357992,0.090037,0.000014,0.496419,0.723443,0.774595,0.198081,0.6,1,0.398092,0.139535,0.002403,0
0.103077,0.012648,0.256697,0.552001,0.577318,0.656993,0.235123,0.532847,0.37085,0.278623,0.304832,0.19569,0.28915,0.509823,0.41046,0.017675,0.667645,0.383813,0.000015,0.610148,0.885989,0.885989,0.087109,0.166667,0.095336,0.638686,0.117041,0,0
