@relation trainingSetWithClass-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATS1m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.409615,0.136879,0.526364,0.637219,0.606658,0.706211,0.467002,0.535048,0.355555,0.262701,0.367324,0.215369,0.421128,0.470067,0.376828,0.017793,0.578099,?,?,0.794508,0.641933,0.665136,0.119685,0.434555,1,0.878452,0.133621,0,1
0.244374,0.090892,0.483357,0.63735,0.615907,0.695142,0.475503,0.533482,0.357452,0.268064,0.342034,0.206255,0.370567,0.451091,0.384407,0.017772,0.496161,1,0.000012,0.83895,0.797902,0.811308,0.132451,0.570175,1,0.763075,0.124785,0,1
0.247758,0.105467,0.343676,0.660947,0.567134,0.602892,0.474323,0.517051,0.304815,0.271484,0.278881,0.176572,0.318991,0.415242,0.366701,0.159158,0.512431,1,0.000021,0.838703,0.81177,0.822513,0.191462,0.697248,1,0.721661,0.155025,0,1
0.371846,0.151915,0.564542,0.656435,0.619949,0.711888,0.472664,0.505845,0.340135,0.275937,0.361889,0.208444,0.351079,0.430756,0.348698,0.159158,0.511451,1,0.000032,0.839441,0.697158,0.721913,0.152828,0.60479,1,0.82451,0.127692,0,1
0.265529,0.11408,0.364058,0.663775,0.590567,0.618185,0.485233,0.524652,0.321633,0.275767,0.281173,0.19177,0.32873,0.432698,0.392584,0.159149,0.538152,1,0.000022,0.753782,0.697414,0.690458,0.181246,0.820513,1,0.726436,0.143222,0,1
0.641707,0.005514,0.438405,0.671556,0.637791,0.660627,0.344309,0.472982,0.327401,0.308177,0.285455,0.178267,0.33777,0.619694,0.371531,0.018104,0.495905,?,?,0.871905,0.709812,0.772422,0.184241,0.742671,1,0.899902,0.117546,0,1
0.578551,0.008559,0.470212,0.668135,0.631372,0.69139,0.327629,0.364933,0.302401,0.287303,0.30069,0.191651,0.344871,0.619179,0.394891,0.15915,0.513034,1,0.000042,0.755722,0.593334,0.659065,0.186123,0.787004,1,0.863415,0.103991,0,1
0.512553,0.218517,0.452862,0.666117,0.593619,0.651566,0.505266,0.531913,0.335114,0.275846,0.320869,0.213195,0.336105,0.424264,0.376767,0.159159,0.540036,1,0.00005,0.800589,0.637366,0.612143,0.16524,0.789238,1,0.846759,0.124609,0,1
0.354843,0.137688,0.319552,0.663658,0.55712,0.598552,0.459553,0.534339,0.308272,0.274871,0.287645,0.191477,0.342976,0.443618,0.365307,0.159158,0.540831,1,0.000023,0.908354,0.829713,0.830517,0.187312,0.601266,1,0.802779,0.159748,0,1
0.521899,0.199678,0.622341,0.659629,0.618859,0.710802,0.490303,0.534306,0.350259,0.282104,0.354776,0.228634,0.368942,0.436319,0.37477,0.017944,0.513995,?,?,0.869637,0.674105,0.68238,0.128143,0.659574,1,0.877861,0.114753,0,1
0.827736,0.012563,0.456783,0.68074,0.624406,0.663508,0.311028,0.377868,0.292191,0.297889,0.272738,0.175306,0.344981,0.59477,0.359771,0.15915,0.500937,?,?,0.963199,0.741444,0.824986,0.19825,0.679487,1,0.944606,0.138432,0.000001,1
0.312781,0.122545,0.382178,0.66251,0.542717,0.62784,0.479711,0.56819,0.328457,0.273424,0.284281,0.198309,0.327753,0.426922,0.388162,0.017918,0.511924,1,0.000028,0.815428,0.713042,0.729213,0.149142,0.716312,1,0.759516,0.136264,0,1
0.779657,0.020122,0.465038,0.657827,0.616831,0.670913,0.315965,0.328364,0.263081,0.246938,0.293504,0.180856,0.326764,0.579033,0.377369,0.159168,0.513192,?,?,0.877623,0.667717,0.742112,0.21205,0.756164,1,0.925415,0.122286,0.000001,1
0.341691,0.140386,0.444573,0.645287,0.626878,0.653844,0.502022,0.524764,0.330374,0.279814,0.304443,0.203776,0.352692,0.436533,0.388946,0.01791,0.513521,1,0.000021,0.790948,0.657134,0.670885,0.143242,0.777778,1,0.774452,0.117162,0,1
0.247853,0.097892,0.411485,0.653926,0.577157,0.642127,0.510636,0.551741,0.342192,0.26477,0.32414,0.216069,0.339807,0.446476,0.380787,0.017799,0.514259,1,0.000021,0.830771,0.778741,0.788603,0.137883,0.666667,1,0.739649,0.119087,0,1
0.318831,0.1264,0.54017,0.666273,0.644486,0.716999,0.525563,0.522168,0.32919,0.286875,0.336352,0.253247,0.423664,0.439999,0.382105,0.017792,0.578117,1,0.000031,0.786426,0.661037,0.675478,0.122466,0.705479,1,0.776117,0.104601,0,1
0.311327,0.129062,0.618216,0.664176,0.653228,0.741666,0.503331,0.518103,0.355918,0.287588,0.349238,0.227264,0.359216,0.436113,0.381334,0.017855,0.577215,1,0.000032,0.764109,0.639983,0.651958,0.131836,0.778571,1,0.769416,0.105258,0,1
0.367762,0.137114,0.515047,0.674612,0.584935,0.700251,0.507794,0.554084,0.328433,0.278024,0.353848,0.260945,0.418227,0.443065,0.368288,0.017802,0.579452,1,0.000038,0.813138,0.673471,0.687881,0.119577,0.617647,1,0.799173,0.117348,0,1
0.417225,0.001848,0.507618,0.672715,0.728642,0.764797,0.311755,0.478659,0.376657,0.337207,0.328154,0.223992,0.369992,0.659832,0.434288,0.017859,0.584361,1,0.000041,0.662444,0.541058,0.611627,0.13994,0.657005,1,0.816888,0.111565,0,1
0.299468,0.001561,0.393596,0.690421,0.606562,0.624182,0.314156,0.479125,0.287429,0.324414,0.250528,0.173997,0.355454,0.605573,0.329214,0.017891,0.536082,1,0.000035,0.816982,0.859554,0.893956,0.195265,0.634483,1,0.791851,0.141994,0,1
0.243539,0.102699,0.570083,0.682677,0.630306,0.744047,0.520828,0.534172,0.347857,0.290203,0.349295,0.251011,0.363021,0.429723,0.375927,0.017799,0.567353,1,0.00002,0.727519,0.658471,0.652062,0.126638,0.801802,1,0.716722,0.100411,0,1
0.262913,0.118735,0.46954,0.659524,0.607997,0.683184,0.559819,0.510894,0.331596,0.278838,0.374339,0.245172,0.352483,0.427974,0.355252,0.159158,0.578959,1,0.000092,0.754776,0.661945,0.680144,0.162229,0.769231,1,0.735329,0.114722,0,1
0.317394,0.122764,0.402235,0.667429,0.589313,0.636412,0.489925,0.530385,0.294053,0.267042,0.279215,0.205296,0.370832,0.451756,0.376136,0.159149,0.514488,1,0.000023,0.858399,0.748189,0.784998,0.167967,0.65035,1,0.754859,0.142637,0,1
0.258307,0.099629,0.305788,0.674475,0.527731,0.584687,0.488712,0.57418,0.318151,0.272104,0.271128,0.189156,0.328832,0.440459,0.383242,0.017862,0.500672,1,0.00005,0.854005,0.820349,0.820775,0.155279,0.686441,1,0.731962,0.143541,0,1
0.724358,0.276516,0.24323,0.660231,0.557776,0.604745,0.49164,0.55826,0.318655,0.270923,0.285522,0.197205,0.33226,0.435175,0.384688,0.018236,0.513085,?,?,0.840792,0.589074,0.602715,0.149056,0.713396,1,0.916992,0.135767,0,1
0.330206,0.134981,0.578375,0.658326,0.647649,0.732785,0.531601,0.521477,0.335083,0.287856,0.34742,0.251138,0.412888,0.435021,0.381921,0.017801,0.545012,1,0.000019,0.734125,0.582052,0.603565,0.121894,0.76,1,0.755951,0.098439,0,1
0.535312,0.211713,0.166931,0.65332,0.547573,0.578617,0.498887,0.56196,0.313956,0.269126,0.27987,0.189229,0.311039,0.439665,0.381963,0.018139,0.503651,1,0.000037,0.790831,0.594167,0.599845,0.156355,0.775424,1,0.850455,0.13784,0,1
0.573067,0.231842,0.346994,0.653073,0.581452,0.620755,0.567534,0.555287,0.332383,0.270962,0.329472,0.227882,0.347611,0.458549,0.385126,0.017967,0.500404,1,0.000037,0.769092,0.538156,0.553727,0.139311,0.790514,1,0.845791,0.111186,0,1
0.230319,0.09677,0.333849,0.643163,0.58005,0.586137,0.601541,0.55517,0.332742,0.262203,0.320109,0.216412,0.351018,0.476457,0.410059,0.017746,0.554901,1,0.000015,0.665063,0.544091,0.592917,0.141986,0.826923,1,0.664313,0.11009,0,1
0.501287,0.212551,0.52739,0.682213,0.612458,0.677062,0.520015,0.520141,0.320255,0.277558,0.312055,0.224011,0.359153,0.431464,0.369614,0.159158,0.540675,1,0.000053,0.825483,0.644039,0.640651,0.157836,0.772727,1,0.841622,0.119978,0,1
0.268861,0.115193,0.365701,0.659239,0.566809,0.611022,0.54633,0.530201,0.305453,0.255993,0.316765,0.215299,0.366351,0.436148,0.364331,0.159158,0.555687,1,0.000015,0.833445,0.762155,0.783782,0.175146,0.714286,1,0.725996,0.133089,0,1
0.348514,0.144061,0.638126,0.67289,0.620392,0.757521,0.51822,0.543926,0.36095,0.299809,0.387474,0.28527,0.433222,0.40432,0.387804,0.017819,0.578721,1,0.000026,0.676851,0.489699,0.524868,0.109302,0.746835,1,0.791235,0.087203,0,1
0.801153,0.0113,0.53141,0.67192,0.649814,0.708104,0.308679,0.355926,0.276512,0.25729,0.295524,0.186482,0.347111,0.597031,0.386117,0.15915,0.486484,?,?,0.903933,0.69218,0.765481,0.176397,0.660574,1,0.949965,0.127247,0.000001,1
0.439718,0.180244,0.350741,0.646228,0.56921,0.616176,0.563345,0.551233,0.344029,0.258977,0.343404,0.21308,0.347192,0.452656,0.393819,0.15915,0.5789,1,0.000038,0.760096,0.549826,0.594482,0.155647,0.755208,1,0.806469,0.118102,0,1
0.255616,0.112913,0.403456,0.68616,0.553823,0.63704,0.521638,0.537183,0.298046,0.273219,0.271106,0.208465,0.372978,0.406383,0.386606,0.159158,0.527376,1,0.000023,0.817382,0.766424,0.775574,0.184261,0.790909,1,0.693568,0.132744,0,1
0.369124,0.152154,0.627088,0.677158,0.640471,0.733846,0.5146,0.525824,0.336718,0.291179,0.322586,0.23476,0.37745,0.434989,0.386897,0.017875,0.540269,1,0.000022,0.776751,0.626004,0.634018,0.131818,0.793939,1,0.780044,0.104401,0,1
0.231598,0.090195,0.507475,0.682126,0.605976,0.713715,0.487884,0.539306,0.319069,0.28882,0.307908,0.241094,0.404792,0.456661,0.362462,0.017781,0.577456,1,0.000019,0.823839,0.791819,0.79517,0.128654,0.666667,1,0.723427,0.119136,0,1
0.354522,0.144545,0.543978,0.666409,0.618408,0.702621,0.525932,0.538655,0.34612,0.281775,0.349221,0.242964,0.368922,0.451692,0.375851,0.017847,0.590495,1,0.000032,0.841016,0.704597,0.714924,0.13176,0.761006,1,0.782651,0.104784,0,1
0.19381,0.083623,0.518685,0.657021,0.642172,0.735269,0.538975,0.524934,0.339038,0.295401,0.35228,0.261005,0.41512,0.419622,0.38905,0.017745,0.544168,1,0.000015,0.652501,0.576138,0.597375,0.117897,0.811111,1,0.663,0.089061,0,1
0.652647,0.013653,0.465693,0.658031,0.627882,0.681896,0.330418,0.357491,0.295636,0.283118,0.305718,0.190546,0.339926,0.595623,0.392212,0.159159,0.513986,?,?,0.830298,0.64458,0.724215,0.202409,0.725806,1,0.898226,0.120965,0,1
0.560539,0.005037,0.346192,0.613124,0.579081,0.593702,0.382214,0.482818,0.331746,0.284651,0.289364,0.162307,0.31167,0.59856,0.372868,0.018108,0.513889,1,0.000031,0.679318,0.510698,0.577274,0.204803,0.755639,1,0.857247,0.137876,0,1
0.375194,0.010205,0.424402,0.663707,0.622821,0.663882,0.35016,0.404882,0.289728,0.28722,0.307335,0.189788,0.341652,0.629461,0.382948,0.159158,0.555123,1,0.000023,0.811397,0.787625,0.826339,0.219963,0.716667,1,0.802152,0.122296,0,1
0.264414,0.108727,0.330206,0.663302,0.542254,0.596268,0.465718,0.53165,0.301649,0.270209,0.270868,0.173251,0.321163,0.414786,0.370448,0.159158,0.513966,1,0.000017,0.837592,0.807324,0.810776,0.188839,0.65812,1,0.736188,0.160379,0,1
0.172485,0.074093,0.470873,0.66165,0.600035,0.688093,0.495176,0.539816,0.340613,0.279841,0.307576,0.23047,0.335042,0.436788,0.40258,0.017789,0.583748,1,0.000013,0.717027,0.732637,0.719443,0.149932,0.835443,1,0.648462,0.118251,0,1
0.321289,0.134199,0.314341,0.664408,0.554262,0.588414,0.541375,0.539231,0.310359,0.261365,0.297286,0.206313,0.353992,0.441469,0.381794,0.159158,0.540923,1,0.000019,0.816548,0.700002,0.729729,0.18081,0.723404,1,0.753248,0.140049,0,1
0.308975,0.131496,0.476378,0.694547,0.542574,0.676541,0.488726,0.547372,0.309359,0.276126,0.287731,0.229164,0.398064,0.393463,0.387356,0.159158,0.554613,1,0.000019,0.760404,0.651371,0.667497,0.166519,0.733333,1,0.751528,0.129034,0,1
0.365903,0.145482,0.585233,0.667786,0.613267,0.717892,0.495372,0.537324,0.335887,0.285803,0.321059,0.234666,0.381283,0.44333,0.38124,0.017874,0.576535,1,0.000023,0.822964,0.686131,0.694688,0.134012,0.721212,1,0.790129,0.114258,0,1
0.219904,0.090015,0.525034,0.648128,0.672552,0.735118,0.532068,0.505479,0.339354,0.284801,0.35151,0.233082,0.418217,0.451831,0.381957,0.017745,0.575165,1,0.000021,0.770947,0.67724,0.727701,0.122663,0.715686,1,0.695892,0.099659,0,1
0.485827,0.007672,0.397202,0.647841,0.613216,0.631122,0.389277,0.437452,0.308469,0.274504,0.298916,0.163871,0.338354,0.644297,0.375567,0.15915,0.514027,1,0.000037,0.811701,0.705753,0.762686,0.212152,0.787879,1,0.842745,0.117695,0,1
0.753326,0.011063,0.449572,0.665815,0.63296,0.664494,0.356418,0.445067,0.312,0.286183,0.2925,0.180375,0.342384,0.627814,0.377215,0.15915,0.51368,?,?,0.881219,0.664302,0.749015,0.201359,0.77591,1,0.909659,0.117651,0,1
0.614118,0.005098,0.42727,0.654916,0.632152,0.65441,0.380079,0.475857,0.344486,0.306066,0.300484,0.174513,0.335454,0.628949,0.386387,0.018075,0.496556,1,0.000032,0.784031,0.608971,0.678877,0.190627,0.791809,1,0.87256,0.116458,0,1
0.237939,0.10217,0.541272,0.675289,0.634334,0.744857,0.516465,0.509839,0.32196,0.284985,0.350764,0.268187,0.424497,0.4176,0.373016,0.159149,0.576174,1,0.000014,0.747132,0.685515,0.687125,0.138972,0.747664,1,0.718311,0.102172,0,1
0.872978,0.007682,0.498705,0.655167,0.660404,0.686974,0.329852,0.462559,0.347333,0.313273,0.302878,0.185131,0.343417,0.61595,0.39237,0.018217,0.5139,?,?,0.890686,0.650711,0.732363,0.174847,0.679426,1,0.964523,0.124214,0.000001,1
0.27741,0.10665,0.375916,0.66703,0.544632,0.622637,0.482941,0.562908,0.331468,0.265349,0.297685,0.188183,0.325698,0.430481,0.370453,0.017862,0.514311,1,0.000014,0.826136,0.757003,0.768369,0.145006,0.669291,1,0.755848,0.136103,0,1
0.23362,0.10658,0.453851,0.637249,0.627838,0.666387,0.458416,0.489734,0.311368,0.281582,0.300246,0.212176,0.330613,0.431429,0.356462,0.159158,0.587219,1,0.000035,0.690529,0.646758,0.639973,0.18979,0.796117,1,0.714162,0.141707,0,1
0.476581,0.208454,0.489525,0.654125,0.612692,0.665458,0.505891,0.511009,0.318745,0.276026,0.318005,0.212602,0.346335,0.424422,0.364329,0.159167,0.512954,1,0.000038,0.852824,0.697069,0.681911,0.168197,0.776699,1,0.837706,0.122794,0,1
0.224342,0.097627,0.540085,0.678823,0.627159,0.727706,0.529608,0.534843,0.33673,0.29799,0.324559,0.255127,0.397145,0.431179,0.383917,0.01779,0.572484,1,0.000021,0.713741,0.646529,0.646118,0.127624,0.852941,1,0.690623,0.094525,0,1
0.48028,0.213415,0.536016,0.678372,0.616408,0.680512,0.518979,0.510629,0.317311,0.277713,0.311165,0.218544,0.365312,0.413592,0.374254,0.159167,0.54031,1,0.000025,0.799046,0.632384,0.6189,0.165778,0.816425,1,0.821906,0.118446,0,1
0.341837,0.006045,0.434119,0.668145,0.616604,0.672911,0.331894,0.309981,0.267359,0.28757,0.267258,0.168657,0.360501,0.614137,0.357728,0.15915,0.511445,1,0.000024,0.852165,0.830577,0.904857,0.186183,0.630303,1,0.820625,0.123001,0,1
0.20689,0.093474,0.470805,0.646055,0.621211,0.681305,0.492606,0.513393,0.339668,0.269021,0.337174,0.211934,0.314557,0.418922,0.364076,0.159149,0.514042,1,0.000017,0.71961,0.719693,0.685292,0.159804,0.795699,1,0.707526,0.116472,0,1
0.255092,0.110201,0.545445,0.676604,0.606741,0.716916,0.510519,0.54704,0.341021,0.29534,0.321167,0.248091,0.389414,0.410881,0.394264,0.017826,0.576585,1,0.000017,0.678537,0.586536,0.582939,0.130668,0.852174,1,0.719086,0.098731,0,1
0.496101,0.016925,0.403351,0.684979,0.602911,0.636871,0.313157,0.349781,0.247225,0.26074,0.26873,0.175462,0.338838,0.566492,0.343685,0.159167,0.540564,1,0.000029,0.773803,0.64023,0.715347,0.238202,0.839827,1,0.848058,0.121451,0,1
0.37037,0.145824,0.625212,0.670047,0.649437,0.750411,0.502338,0.520079,0.327585,0.291668,0.342647,0.262155,0.438638,0.433876,0.378016,0.01782,0.588936,1,0.000026,0.783308,0.626959,0.643489,0.118528,0.698225,1,0.794262,0.103556,0,1
0.3916,0.159521,0.539255,0.672061,0.618287,0.692788,0.495224,0.521091,0.321521,0.271612,0.304252,0.210519,0.364695,0.439107,0.376259,0.15915,0.512163,1,0.000017,0.857151,0.717696,0.725771,0.153318,0.728324,1,0.795394,0.122452,0,1
0.479733,0.00366,0.39336,0.669237,0.609729,0.628123,0.340815,0.488551,0.327809,0.300708,0.285713,0.182066,0.329478,0.606839,0.374686,0.018,0.512588,1,0.000032,0.838465,0.736651,0.798887,0.184699,0.705628,1,0.850072,0.128303,0,1
0.233066,0.09803,0.544718,0.667935,0.612527,0.737946,0.525598,0.54916,0.364133,0.294832,0.387757,0.270871,0.387918,0.42125,0.376304,0.017772,0.573575,1,0.000023,0.743902,0.69072,0.676833,0.117708,0.766355,1,0.725826,0.092434,0,1
0.527196,0.22573,0.568944,0.666813,0.627617,0.683604,0.498942,0.511447,0.328314,0.287914,0.314017,0.210846,0.354841,0.42335,0.373314,0.159159,0.536808,1,0.000034,0.811325,0.622938,0.615948,0.157211,0.778261,1,0.856195,0.118307,0,1
0.358098,0.144681,0.394339,0.662632,0.574805,0.633342,0.489576,0.53952,0.318439,0.271886,0.288332,0.197885,0.344418,0.429463,0.382242,0.15915,0.544323,1,0.00002,0.8542,0.744824,0.747993,0.168604,0.740506,1,0.783965,0.137278,0,1
0.273032,0.116474,0.606209,0.673155,0.661815,0.762063,0.541365,0.520862,0.354935,0.295896,0.383658,0.266525,0.388183,0.430794,0.374595,0.017791,0.578533,1,0.000021,0.688582,0.584306,0.577678,0.116858,0.822581,1,0.73633,0.088335,0,1
0.311757,0.12673,0.487434,0.706662,0.544708,0.684501,0.504545,0.562874,0.315201,0.283021,0.300252,0.241433,0.400567,0.405277,0.381757,0.159149,0.552135,1,0.000022,0.787789,0.670877,0.691817,0.145206,0.7,1,0.762566,0.120717,0,1
0.464471,0.190477,0.582808,0.664736,0.615175,0.702006,0.509357,0.530319,0.337615,0.281218,0.335445,0.229942,0.375633,0.425166,0.38217,0.15915,0.544156,1,0.000033,0.814234,0.635725,0.640315,0.142404,0.741463,1,0.838329,0.111103,0,1
0.457085,0.191609,0.695934,0.668774,0.632592,0.740412,0.518526,0.53826,0.355117,0.294958,0.361119,0.257398,0.38989,0.421043,0.383066,0.017923,0.575799,1,0.0001,0.74483,0.552656,0.55575,0.121736,0.812808,1,0.826794,0.092968,0,1
0.261859,0.122823,0.494972,0.653965,0.637961,0.691674,0.485024,0.4774,0.305492,0.268759,0.328283,0.217479,0.348792,0.433663,0.336791,0.159167,0.579127,1,0.000015,0.819929,0.77794,0.77057,0.187084,0.769912,1,0.736071,0.130245,0,1
0.226831,0.089393,0.459211,0.66573,0.561476,0.678526,0.452712,0.538547,0.337583,0.263964,0.325271,0.199143,0.358466,0.415625,0.375548,0.159149,0.56021,1,0.000018,0.796973,0.775219,0.785673,0.15821,0.563107,1,0.741934,0.134945,0,1
0.244525,0.101223,0.497779,0.683899,0.614566,0.69752,0.522053,0.538442,0.330737,0.286457,0.319017,0.242535,0.383475,0.440428,0.371581,0.017799,0.538562,1,0.000014,0.766358,0.70959,0.701827,0.128555,0.767857,1,0.729649,0.105269,0,1
0.241486,0.098078,0.544962,0.673677,0.630757,0.740149,0.513139,0.532455,0.344714,0.287913,0.368356,0.246838,0.397882,0.423156,0.372324,0.017772,0.579111,1,0.000016,0.73971,0.65633,0.671825,0.118574,0.723214,1,0.717664,0.102208,0,1
0.251142,0.103158,0.347856,0.657675,0.565473,0.599112,0.542147,0.543028,0.311555,0.258982,0.306537,0.204158,0.354671,0.446867,0.372435,0.159149,0.555391,1,0.000015,0.833653,0.779546,0.797289,0.166813,0.701754,1,0.721328,0.134225,0,1
0.304726,0.118348,0.458988,0.651854,0.58805,0.664656,0.46742,0.549633,0.347068,0.276806,0.327512,0.203121,0.340428,0.438072,0.373679,0.017863,0.553238,1,0.000022,0.837674,0.766535,0.756687,0.138311,0.661871,1,0.78236,0.125558,0,1
0.229596,0.089897,0.472555,0.672549,0.572594,0.689439,0.500067,0.5616,0.328645,0.280683,0.313963,0.236942,0.400933,0.420964,0.386299,0.017772,0.595837,1,0.000021,0.79128,0.747342,0.755569,0.127992,0.672897,1,0.720288,0.115952,0,1
0.207649,0.076888,0.422446,0.668844,0.57944,0.652461,0.489585,0.548368,0.313004,0.270722,0.281112,0.202761,0.375248,0.450656,0.384947,0.017771,0.513226,1,0.000012,0.82159,0.834016,0.832114,0.138457,0.602041,1,0.716958,0.136713,0,1
0.406603,0.164487,0.575116,0.683575,0.590179,0.70392,0.506866,0.551961,0.349262,0.285856,0.344801,0.233544,0.349721,0.410363,0.386248,0.017912,0.513105,1,0.000026,0.719048,0.550257,0.557767,0.135677,0.773481,1,0.81169,0.110662,0,1
0.24074,0.094617,0.365069,0.656566,0.566012,0.609813,0.546136,0.560122,0.328858,0.269313,0.319066,0.217387,0.352699,0.457661,0.384265,0.017772,0.554121,1,0.000016,0.819969,0.77511,0.782878,0.142239,0.702703,1,0.718549,0.123153,0,1
0.296742,0.117657,0.499855,0.668957,0.580072,0.689703,0.512306,0.555762,0.346769,0.273689,0.338892,0.220598,0.35442,0.441635,0.366198,0.017827,0.552331,1,0.000022,0.83884,0.740628,0.756428,0.134261,0.688889,1,0.761733,0.115047,0,1
0.33029,0.001243,0.470591,0.675842,0.697519,0.728852,0.323075,0.478254,0.351676,0.323842,0.306428,0.190039,0.355045,0.678199,0.404699,0.017838,0.578531,1,0.000031,0.786737,0.752682,0.819087,0.149374,0.70122,1,0.792574,0.104812,0,1
0.262462,0.10972,0.508729,0.679224,0.607465,0.695352,0.507311,0.540638,0.336377,0.291098,0.315705,0.226435,0.366813,0.413913,0.387392,0.017835,0.539713,1,0.000093,0.720611,0.664106,0.634821,0.135107,0.798319,1,0.732195,0.109801,0,1
0.487117,0.012529,0.433719,0.667851,0.623054,0.661234,0.316385,0.390058,0.280479,0.279924,0.273256,0.16755,0.338244,0.591187,0.352128,0.159159,0.511689,1,0.000045,0.820264,0.718545,0.773954,0.219497,0.774892,1,0.849185,0.125861,0,1
0.415597,0.162108,0.36756,0.666809,0.575786,0.622628,0.477075,0.527401,0.302233,0.269018,0.277682,0.195265,0.353349,0.435919,0.375592,0.159158,0.512924,1,0.000026,0.867279,0.722707,0.742505,0.170384,0.637838,1,0.826837,0.148231,0,1
0.465836,0.173264,0.473566,0.686915,0.592461,0.663079,0.48758,0.544974,0.309023,0.283491,0.283102,0.213535,0.375981,0.463098,0.376149,0.017933,0.494595,1,0.000031,0.876942,0.701566,0.720911,0.143273,0.657143,1,0.835319,0.132989,0,1
0.299325,0.10831,0.347641,0.668026,0.517991,0.608581,0.447022,0.573946,0.30204,0.267929,0.26363,0.195469,0.329892,0.438916,0.380028,0.017881,0.514333,1,0.000044,0.79129,0.723359,0.722512,0.147853,0.615942,1,0.762087,0.152165,0,1
0.258965,0.105902,0.448316,0.679993,0.566279,0.666434,0.552827,0.566713,0.335199,0.281341,0.324021,0.252618,0.387527,0.440317,0.386232,0.017781,0.572485,1,0.000018,0.780144,0.689946,0.708451,0.133175,0.762712,1,0.727086,0.107448,0,1
0.343877,0.137779,0.39038,0.632574,0.596211,0.63246,0.47757,0.534639,0.356787,0.269972,0.318013,0.176319,0.294212,0.43106,0.386133,0.017973,0.50342,1,0.000024,0.753891,0.630846,0.637658,0.150404,0.732026,1,0.803122,0.132487,0,1
0.296019,0.120355,0.412249,0.651326,0.576422,0.641965,0.504374,0.539491,0.326459,0.267847,0.309398,0.204371,0.355226,0.439317,0.382253,0.159149,0.554136,1,0.000039,0.877305,0.821631,0.812338,0.160681,0.69697,1,0.758438,0.128364,0,1
0.312519,0.139373,0.458947,0.677651,0.573464,0.665507,0.533084,0.536214,0.328143,0.266727,0.340694,0.216037,0.346964,0.402527,0.365185,0.159158,0.539294,1,0.000022,0.756207,0.664433,0.649648,0.16156,0.8,1,0.762091,0.113967,0,1
0.317447,0.001409,0.415939,0.67679,0.631381,0.653134,0.345148,0.488855,0.341072,0.313723,0.297401,0.176018,0.343898,0.648596,0.38587,0.017856,0.5756,1,0.000031,0.778191,0.767679,0.81618,0.174155,0.782051,1,0.777823,0.106616,0,1
0.332779,0.147954,0.625805,0.677812,0.630775,0.753218,0.509097,0.507521,0.330145,0.287967,0.35114,0.250157,0.406154,0.403006,0.370466,0.159158,0.586588,1,0.000052,0.751214,0.620011,0.625868,0.14523,0.756757,1,0.774717,0.105595,0,1
0.387376,0.006525,0.429693,0.670632,0.613407,0.666346,0.35396,0.336418,0.298669,0.284617,0.30585,0.18196,0.345478,0.606193,0.394135,0.15915,0.540974,1,0.000066,0.773067,0.692951,0.764752,0.206355,0.854054,1,0.796226,0.101447,0,1
0.188158,0.077988,0.415296,0.670316,0.58949,0.646906,0.498124,0.521653,0.300018,0.293743,0.273924,0.200252,0.366432,0.440066,0.373385,0.159149,0.513227,1,0.000028,0.826904,0.865015,0.862588,0.169942,0.666667,1,0.678537,0.142516,0,1
0.324026,0.133401,0.613198,0.66839,0.643941,0.748931,0.519776,0.528076,0.346506,0.291012,0.360395,0.257364,0.399251,0.4313,0.37425,0.017819,0.566022,1,0.000021,0.764158,0.634636,0.63992,0.119393,0.768707,1,0.772157,0.096279,0,1
0.270151,0.108526,0.49924,0.653559,0.631521,0.688237,0.48083,0.519649,0.331446,0.27546,0.299388,0.206661,0.354075,0.439354,0.391512,0.017844,0.540048,1,0.00002,0.819649,0.739658,0.756077,0.142204,0.723577,1,0.737166,0.121737,0,1
0.22935,0.098377,0.551018,0.661135,0.637619,0.738656,0.523082,0.532554,0.361994,0.29383,0.384988,0.250589,0.372018,0.413962,0.375766,0.017781,0.578941,1,0.000025,0.691125,0.615637,0.614647,0.120769,0.819048,1,0.710096,0.092068,0,1
0.739927,0.289281,0.184359,0.659593,0.550951,0.592763,0.484714,0.548993,0.307766,0.266493,0.280857,0.195455,0.331546,0.435629,0.373619,0.159159,0.513095,?,?,0.873803,0.633507,0.63765,0.168156,0.714286,1,0.919135,0.143463,0,1
0.194698,0.082305,0.507877,0.672231,0.629248,0.715668,0.511075,0.527637,0.349115,0.287366,0.348504,0.228161,0.352091,0.427346,0.374761,0.01778,0.541391,1,0.000015,0.733483,0.715789,0.708171,0.131331,0.788889,1,0.684331,0.10672,0,1
