@relation amps_padel2d_WithoutNans50_WithoutNames-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATS1m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.183668,0.313792,0.601697,0.589406,0.555246,0.716879,0.837153,0.764096,0.652302,0.522236,0.754119,0.635736,0.532364,0.159199,0.414586,0.000391,0.824169,0,0.002321,0.559102,0.602811,0.558117,0.096478,0.862197,1,0.442225,0.18273,0.025542,1
0.246951,0.359304,0.507929,0.523459,0.388008,0.557164,0.58961,0.745663,0.560061,0.444358,0.558861,0.307923,0.364514,0.153549,0.278197,0.999424,0.102532,0,0.002271,0.770613,0.754179,0.748107,0.326313,0.456428,1,0.577942,0.584635,0.036895,1
0.80851,0.064748,0.517859,0.498728,0.496108,0.576631,0.173565,0.105612,0.222585,0.234917,0.427718,0.252956,0.308149,0.522127,0.438693,0.999554,0.2609,?,?,0.772199,0.591983,0.667609,0.581974,0.786648,1,0.858871,0.410128,0.675705,1
0.212201,0.343338,0.480559,0.53339,0.479747,0.535856,0.785257,0.705595,0.449593,0.449898,0.469876,0.433681,0.542899,0.14854,0.431793,0.999424,0.373913,0,0.00298,0.686983,0.713444,0.684575,0.320238,0.672807,1,0.478811,0.469217,0.023426,1
0.220558,0.341198,0.573284,0.713,0.431892,0.636773,0.731635,0.80742,0.554009,0.51087,0.520718,0.592951,0.491659,0.186667,0.37279,0.000842,0.617035,0,0.002231,0.649207,0.626233,0.622788,0.138649,0.776317,1,0.489454,0.298304,0.035867,1
0.065608,0.185559,0.448405,0.573733,0.310906,0.493467,0.672087,0.839903,0.536104,0.412369,0.451269,0.469895,0.378528,0.172087,0.475204,0.000188,0.816948,0,0.000206,0.634379,0.837915,0.792629,0.218057,0.564301,1,0.270504,0.503471,0.0052,1
0.416646,0.490908,0.35666,0.582725,0.427778,0.412897,0.635346,0.777465,0.507592,0.453971,0.418409,0.338065,0.306279,0.210221,0.36841,0.002116,0.299649,0,0.006032,0.750011,0.660638,0.623318,0.233853,0.655704,1,0.692967,0.544225,0.108812,1
0.350078,0.479266,0.700002,0.56076,0.589361,0.731958,0.679825,0.678771,0.558307,0.501927,0.660372,0.515486,0.543387,0.1436,0.313158,0.999425,0.827722,0,0.004802,0.67281,0.620662,0.573355,0.219052,0.686604,1,0.633033,0.345045,0.079732,1
0.419918,0.009579,0.476501,0.411497,0.59282,0.554113,0.238516,0.552989,0.580554,0.581118,0.437731,0.203836,0.289506,0.669537,0.457213,0.001809,0.122626,0,0.006384,0.670698,0.682855,0.716118,0.3663,0.719217,1,0.694992,0.393788,0.146137,1
0.530125,0.026266,0.390998,0.515713,0.468736,0.396166,0.200552,0.491017,0.376806,0.522301,0.360363,0.168887,0.244478,0.581841,0.285548,0.999362,0.255083,0,0.006929,0.629886,0.566484,0.628166,0.532514,0.861557,1,0.734817,0.43,0.255014,1
0.318128,0.017403,0.491586,0.596784,0.538191,0.61279,0.227242,0.233421,0.330797,0.515881,0.405558,0.229418,0.397894,0.657506,0.4083,0.999361,0.256588,0,0.002902,0.744365,0.848468,0.855895,0.448923,0.642377,1,0.640255,0.396351,0.082491,1
0.159439,0.297823,0.436029,0.483131,0.390216,0.468281,0.791982,0.73655,0.444363,0.383242,0.564495,0.461415,0.493488,0.139872,0.328079,0.999424,0.619492,0,0.001285,0.695656,0.788008,0.739234,0.343186,0.67784,1,0.410302,0.494354,0.014821,1
0.323865,0.455988,0.62887,0.558106,0.539373,0.665068,0.708451,0.699781,0.591392,0.49936,0.651532,0.430351,0.436607,0.134224,0.349815,0.999425,0.821999,0,0.004371,0.686824,0.640536,0.601866,0.262895,0.707382,1,0.612732,0.388895,0.07138,1
0.343748,0.461845,0.740058,0.615373,0.594283,0.779283,0.78819,0.746003,0.644009,0.549363,0.666624,0.616713,0.742445,0.107016,0.536667,0.00093,0.460514,0,0.002551,0.416712,0.348371,0.344008,0.071933,0.825296,1,0.6043,0.151351,0.079206,1
0.561569,0.651785,0.399699,0.508876,0.462129,0.451613,0.712188,0.770304,0.542572,0.463402,0.462026,0.340641,0.258975,0.190764,0.435738,0.003026,0.164781,0,0.007614,0.665483,0.53727,0.488546,0.234901,0.849627,1,0.731792,0.454097,0.24646,1
0.107823,0.247833,0.627092,0.642324,0.47842,0.812417,0.741485,0.80379,0.698873,0.596846,0.724558,0.78058,0.706534,0.04276,0.553507,0.000255,0.824707,0,0.002014,0.390979,0.430927,0.462545,0.054141,0.873809,1,0.36424,0.100415,0.010303,1
0.29909,0.40048,0.572508,0.773764,0.366759,0.632398,0.67614,0.80117,0.471248,0.518565,0.472249,0.588568,0.698774,0.111942,0.453492,0.999361,0.103739,0,0.003667,0.673921,0.619167,0.612022,0.216016,0.627741,1,0.559426,0.417057,0.057441,1
0.275532,0.412733,0.556509,0.576155,0.471158,0.61656,0.67755,0.69072,0.467797,0.481838,0.521925,0.496941,0.578138,0.111233,0.378819,0.999488,0.845885,0,0.002448,0.79233,0.775263,0.735292,0.342206,0.643372,1,0.550833,0.495832,0.044961,1
0.660498,0.018522,0.443475,0.343456,0.524765,0.479676,0.13661,0.513703,0.48521,0.507128,0.36605,0.180626,0.208187,0.526674,0.324592,0.003552,0.135757,?,?,0.604274,0.499583,0.563956,0.395626,0.602222,1,0.852426,0.591643,0.365071,1
0.425409,0.020039,0.43273,0.413561,0.511507,0.459191,0.402397,0.502081,0.457633,0.437921,0.479263,0.152328,0.332838,0.759796,0.440006,0.999362,0.259678,0,0.011878,0.6425,0.654165,0.687482,0.522821,0.822439,1,0.680842,0.350101,0.150264,1
0.175682,0.303894,0.565507,0.691286,0.512505,0.651926,0.77953,0.775929,0.631239,0.501603,0.648651,0.530005,0.456595,0.130035,0.440908,0.00058,0.842712,0,0.002794,0.487663,0.552927,0.507027,0.132361,0.83845,1,0.447618,0.264838,0.023623,1
0.143772,0.260904,0.463978,0.545833,0.368412,0.520925,0.861218,0.83645,0.575923,0.451575,0.63859,0.676687,0.620076,0.185222,0.484298,0.000073,0.844546,0,0.002664,0.594366,0.641314,0.640547,0.126605,0.685118,1,0.400489,0.311147,0.013881,1
0.281675,0.381485,0.565044,0.509734,0.491503,0.612766,0.703454,0.767639,0.609488,0.479915,0.566541,0.471068,0.518651,0.171335,0.498558,0.000919,0.804438,0,0.003433,0.718649,0.699738,0.654749,0.175249,0.66752,1,0.579099,0.383271,0.05166,1
0.33258,0.458431,0.692634,0.633065,0.564857,0.744838,0.692639,0.691556,0.539388,0.516761,0.634815,0.527447,0.596115,0.140609,0.334539,0.999425,0.891938,0,0.006004,0.671204,0.616045,0.583079,0.219155,0.669323,1,0.597922,0.371102,0.073338,1
0.145563,0.248145,0.394919,0.462957,0.368062,0.406738,0.68619,0.807671,0.582515,0.414268,0.444093,0.224596,0.298374,0.197612,0.474157,0.000575,0.113886,0,0.000635,0.765303,0.866751,0.826511,0.228065,0.491072,1,0.459885,0.566055,0.013686,1
0.184127,0.293851,0.543675,0.594084,0.50109,0.627431,0.697482,0.763504,0.552847,0.502955,0.567469,0.533109,0.559102,0.218398,0.365365,0.000517,0.727786,0,0.002411,0.689004,0.757389,0.697153,0.139671,0.618452,1,0.473388,0.374336,0.023467,1
0.088218,0.230755,0.528573,0.240607,0.576429,0.654748,0.603308,0.604409,0.56748,0.323524,0.701694,0.273228,0.265506,0.181468,0.150686,0.999424,0.888577,0,0.000568,0.682807,0.864317,0.822354,0.397084,0.438681,1,0.437983,0.576312,0.005793,1
0.607375,0.018272,0.404821,0.415615,0.477965,0.426013,0.158539,0.580469,0.460101,0.537192,0.347038,0.1746,0.241292,0.574167,0.289529,0.003669,0.249557,?,?,0.672009,0.563557,0.6367,0.466156,0.818114,1,0.786166,0.488829,0.350957,1
0.121683,0.262746,0.589136,0.702125,0.521336,0.727488,0.81099,0.784969,0.644727,0.562693,0.668167,0.670035,0.603612,0.092377,0.508279,0.00032,0.816004,0,0.002119,0.42339,0.52122,0.480529,0.086679,0.945135,1,0.362598,0.136787,0.013521,1
0.436767,0.008773,0.472874,0.649056,0.588085,0.548451,0.306431,0.655421,0.57948,0.71676,0.437441,0.230109,0.43905,0.76895,0.430043,0.001554,0.798436,?,?,0.806046,0.783185,0.833307,0.360836,0.686481,1,0.722179,0.350587,0.169763,1
0.371544,0.011042,0.38311,0.566351,0.422093,0.364426,0.188814,0.591324,0.384687,0.550773,0.290479,0.159806,0.255783,0.548817,0.175558,0.002443,0.253576,0,0.004461,0.584743,0.611955,0.662544,0.491872,0.815662,1,0.645296,0.548827,0.117317,1
0.373691,0.468166,0.505747,0.508482,0.392354,0.535372,0.741175,0.826264,0.584213,0.48429,0.624589,0.55215,0.454202,0.164778,0.396187,0.001261,0.521975,0,0.097558,0.63447,0.564012,0.528392,0.133018,0.689724,1,0.652997,0.333743,0.085422,1
0.14342,0.262357,0.618211,0.582064,0.55837,0.80536,0.711706,0.751954,0.630779,0.543253,0.750917,0.671459,0.826024,0.121788,0.427767,0.000196,0.928766,0,0.000693,0.544517,0.609122,0.587627,0.044286,0.623506,1,0.421855,0.22391,0.015495,1
0.418063,0.512794,0.629532,0.669942,0.484283,0.623778,0.699511,0.772045,0.548788,0.497823,0.465975,0.45479,0.49716,0.14959,0.498352,0.001794,0.463805,0,0.020383,0.659503,0.559853,0.532548,0.178525,0.770218,1,0.63096,0.389675,0.129898,1
0.300144,0.404003,0.663524,0.641451,0.575051,0.766389,0.611946,0.670435,0.385706,0.468044,0.50376,0.574209,0.819194,0.18361,0.298148,0.999424,0.907006,0,0.003673,0.468644,0.438694,0.438404,0.214512,0.488438,1,0.548169,0.495965,0.053571,1
0.050052,0.188596,0.508491,0.467574,0.451492,0.61319,0.707638,0.780704,0.684904,0.492458,0.632522,0.459012,0.418396,0.084136,0.487289,0.000249,0.498917,0,0.001303,0.513547,0.714792,0.66743,0.154053,0.800935,1,0.294046,0.290586,0.003447,1
0.33883,0.442048,0.552664,0.56241,0.558898,0.575765,0.700916,0.734311,0.533541,0.49588,0.479425,0.412371,0.450245,0.201767,0.445987,0.001448,0.499371,0,0.005352,0.666628,0.628146,0.57521,0.187957,0.77003,1,0.608008,0.393174,0.078797,1
0.51253,0.015413,0.374857,0.493395,0.428743,0.372431,0.228251,0.58169,0.449333,0.541407,0.339461,0.13436,0.245574,0.595354,0.25384,0.003159,0.246214,0,0.006112,0.59959,0.55308,0.606906,0.467213,0.873527,1,0.733193,0.446909,0.238893,1
0.07214,0.20146,0.425383,0.392282,0.391383,0.447759,0.736121,0.794112,0.53458,0.429669,0.486284,0.373845,0.254643,0.178297,0.471924,0.000315,0.250676,0,0.001772,0.608405,0.835562,0.747624,0.256974,0.795211,1,0.283192,0.467319,0.005391,1
0.155701,0.295862,0.451691,0.555986,0.378126,0.492879,0.645312,0.739312,0.467231,0.44616,0.466936,0.404931,0.403188,0.100447,0.366299,0.999424,0.623518,0,0.005096,0.724975,0.841001,0.774493,0.368435,0.668419,1,0.426216,0.539541,0.015104,1
0.676627,0.016754,0.497562,0.491573,0.600854,0.56245,0.258238,0.582904,0.577017,0.602362,0.434851,0.239148,0.313606,0.670706,0.460951,0.002974,0.235224,?,?,0.732375,0.605995,0.665854,0.368116,0.711476,1,0.809948,0.394064,0.414704,1
0.095281,0.234472,0.613949,0.550345,0.633829,0.837419,0.793871,0.720593,0.630687,0.587887,0.79267,0.804822,0.76616,0.130127,0.405942,0.000067,0.824839,0,0.003003,0.45013,0.561481,0.528289,0.035042,0.87941,1,0.320609,0.085217,0.008068,1
0.11824,0.241224,0.557407,0.551192,0.548119,0.688087,0.697839,0.737228,0.539569,0.520022,0.56086,0.587056,0.618824,0.156943,0.46679,0.000256,0.610579,0,0.001103,0.591859,0.727858,0.663754,0.135614,0.707382,1,0.392991,0.309002,0.010637,1
0.20066,0.336617,0.654811,0.580959,0.568123,0.73393,0.713492,0.748321,0.599864,0.547941,0.532977,0.54959,0.604118,0.083606,0.598907,0.000839,0.821912,0,0.004194,0.393213,0.425734,0.400275,0.140402,0.947182,1,0.450745,0.222334,0.030405,1
0.33108,0.444761,0.572253,0.778493,0.436235,0.594277,0.743771,0.804663,0.558143,0.502568,0.458408,0.479002,0.48818,0.123629,0.53221,0.001446,0.467259,0,0.015036,0.561682,0.512501,0.484299,0.175008,0.843752,1,0.566354,0.343647,0.08261,1
0.392065,0.486697,0.706871,0.509532,0.576939,0.705239,0.647187,0.734406,0.572379,0.524897,0.554551,0.498347,0.548393,0.151948,0.450584,0.00146,0.495735,0,0.004573,0.666104,0.593305,0.547382,0.148042,0.732495,1,0.647466,0.340089,0.104788,1
0.159129,0.283404,0.447547,0.632777,0.390406,0.48559,0.603958,0.760579,0.488741,0.500069,0.470052,0.41324,0.37975,0.152124,0.328584,0.999361,0.462712,0,0.004751,0.607749,0.754474,0.661573,0.312776,0.670806,1,0.446933,0.570755,0.01823,1
0.298759,0.413897,0.636065,0.636779,0.674181,0.679081,0.803943,0.698899,0.564335,0.467058,0.463542,0.331714,0.607558,0.186289,0.609535,0.000988,0.795863,0,0.004099,0.39209,0.297703,0.353084,0.161094,0.828705,1,0.537118,0.294181,0.070361,1
0.280262,0.385746,0.501526,0.582589,0.481264,0.537597,0.709832,0.762785,0.514286,0.489886,0.424941,0.428376,0.461609,0.175759,0.496442,0.001176,0.249979,0,0.003213,0.717405,0.703743,0.654477,0.199958,0.745171,1,0.53783,0.422954,0.051732,1
0.492372,0.564129,0.400673,0.456891,0.381117,0.440174,0.894298,0.829756,0.654126,0.403645,0.726739,0.514645,0.393123,0.211566,0.489941,0.000968,0.815875,0,0.004838,0.480327,0.323809,0.359723,0.158758,0.698571,1,0.704345,0.363836,0.145784,1
0.135507,0.269776,0.567755,0.50986,0.578208,0.67609,0.7617,0.728903,0.574482,0.517142,0.606025,0.583978,0.483188,0.153563,0.419424,0.000447,0.259295,0,0.002409,0.5238,0.615707,0.568585,0.09987,0.856163,1,0.377175,0.212504,0.014137,1
0.199356,0.334358,0.581581,0.582725,0.567867,0.656906,0.820705,0.750463,0.58503,0.542014,0.553287,0.475505,0.59178,0.127359,0.568464,0.000649,0.492375,0,0.002912,0.355115,0.373827,0.365725,0.132421,0.932851,1,0.427626,0.204615,0.0306,1
0.323932,0.425547,0.581387,0.624037,0.505536,0.618805,0.660648,0.727843,0.47309,0.454655,0.442252,0.428279,0.51065,0.176846,0.411532,0.999361,0.24039,0,0.006673,0.768932,0.721976,0.68169,0.249564,0.667773,1,0.579913,0.468678,0.065719,1
0.254356,0.376767,0.42307,0.592161,0.414186,0.457359,0.677888,0.761164,0.440607,0.443827,0.358329,0.357344,0.33063,0.183131,0.390718,0.999361,0.251485,0,0.002705,0.717421,0.768922,0.681257,0.330272,0.81519,1,0.500583,0.539349,0.045544,1
0.112561,0.249074,0.402519,0.452416,0.34636,0.400306,0.873238,0.792482,0.513795,0.378932,0.559811,0.454716,0.440861,0.187108,0.469123,0.999361,0.817061,0,0.001342,0.544422,0.623584,0.637104,0.310001,0.79273,1,0.289162,0.434266,0.009173,1
0.203212,0.314527,0.356869,0.454989,0.345741,0.374094,0.749482,0.819509,0.508785,0.422149,0.43973,0.35092,0.28034,0.161749,0.520572,0.000905,0.233777,0,0.004164,0.658959,0.709803,0.662465,0.251244,0.753507,1,0.447901,0.498235,0.025669,1
0.234278,0.335096,0.573958,0.685383,0.461311,0.642147,0.643257,0.781649,0.552596,0.517255,0.55276,0.507771,0.504392,0.18083,0.390763,0.00078,0.827066,0,0.003459,0.612309,0.628167,0.595488,0.169039,0.626617,1,0.545238,0.405528,0.038137,1
0.159485,0.282247,0.570432,0.697478,0.50495,0.666379,0.702369,0.762763,0.549735,0.504681,0.530027,0.551765,0.526092,0.15385,0.444278,0.000577,0.492894,0,0.002275,0.608956,0.702467,0.6388,0.151872,0.771393,1,0.423261,0.330483,0.019448,1
0.188135,0.000435,0.493387,0.458365,0.744791,0.724054,0.231728,0.61517,0.786532,0.860283,0.593512,0.413126,0.598543,0.783765,0.712643,0.000203,0.976712,0,0.003985,0.61742,0.828233,0.842858,0.201771,0.358637,1,0.588928,0.405013,0.025372,1
0.455374,0.567389,0.25751,0.479942,0.402261,0.348904,0.723352,0.751204,0.44814,0.434023,0.388205,0.308602,0.258976,0.191151,0.394329,0.999425,0.246578,0,0.004829,0.756632,0.662836,0.611842,0.371197,0.789922,1,0.648104,0.591173,0.13626,1
0.596059,0.049055,0.433362,0.51314,0.48732,0.464789,0.233111,0.323809,0.308954,0.545929,0.354578,0.197189,0.306342,0.562056,0.281788,0.999489,0.088832,0,0.115907,0.737421,0.659005,0.703636,0.658008,0.823919,1,0.756055,0.502913,0.34163,1
0.249314,0.338771,0.513109,0.535837,0.483059,0.584068,0.69457,0.730297,0.477245,0.466932,0.469698,0.476357,0.656392,0.196324,0.452389,0.999361,0.373914,0,0.002961,0.689938,0.699776,0.669138,0.217858,0.436664,1,0.574782,0.524947,0.03117,1
0.29872,0.390127,0.470915,0.574833,0.438813,0.506855,0.622209,0.735627,0.475135,0.452702,0.419248,0.397037,0.416722,0.176235,0.387041,0.999361,0.262345,0,0.006616,0.736182,0.727573,0.679129,0.27407,0.557289,1,0.617709,0.59187,0.050728,1
0.471542,0.01142,0.450505,0.599937,0.541017,0.496233,0.154152,0.582205,0.48033,0.550688,0.361884,0.253281,0.256744,0.564392,0.335393,0.002214,0.260435,0,0.010912,0.750638,0.735644,0.773303,0.413058,0.460273,1,0.721213,0.710225,0.162678,1
0.074634,0.198493,0.558941,0.634538,0.510316,0.737402,0.67771,0.75951,0.579423,0.564213,0.537014,0.549304,0.693508,0.125507,0.517721,0.000127,0.757328,0,0.00256,0.584322,0.775501,0.713356,0.12209,0.636899,1,0.323261,0.347185,0.006338,1
0.712871,0.750905,0.101187,0.415206,0.356674,0.317081,0.677386,0.806262,0.475659,0.413603,0.374026,0.277583,0.195868,0.193883,0.450532,0.004083,0.165733,?,?,0.756367,0.54942,0.53004,0.261318,0.713202,1,0.815485,0.599317,0.36486,1
0.512344,0.626936,0.546564,0.551233,0.487679,0.543007,0.654396,0.726796,0.47857,0.47756,0.437776,0.402119,0.419237,0.130011,0.421384,0.999425,0.257957,0,0.0045,0.695928,0.582582,0.533039,0.301886,0.796997,1,0.701494,0.479852,0.192312,1
0.258443,0.357392,0.512362,0.532391,0.446205,0.563821,0.74083,0.794606,0.625995,0.44767,0.645871,0.477624,0.373521,0.202313,0.372797,0.000721,0.65898,0,0.00258,0.722584,0.709875,0.673261,0.156509,0.627672,1,0.567795,0.384041,0.042107,1
0.15573,0.27778,0.386182,0.507115,0.377239,0.39836,0.684246,0.762101,0.488004,0.447299,0.412378,0.252294,0.313858,0.177796,0.39593,0.999361,0.102656,0,0.002976,0.806289,0.892181,0.85598,0.373573,0.645014,1,0.422341,0.627635,0.016644,1
0.665016,0.743238,0.568174,0.547933,0.49979,0.55331,0.734134,0.72925,0.488395,0.470744,0.477401,0.455735,0.544037,0.16653,0.44299,0.999425,0.102728,?,?,0.766564,0.555338,0.54203,0.248385,0.692928,1,0.783131,0.430076,0.297286,1
0.222958,0.381784,0.658589,0.446835,0.638006,0.730694,0.68291,0.643881,0.565812,0.493341,0.666369,0.524279,0.356958,0.168194,0.225526,0.999424,0.80982,0,0.004296,0.569631,0.594281,0.551565,0.275822,0.876553,1,0.518162,0.320154,0.03569,1
0.148933,0.277313,0.637588,0.65887,0.469098,0.775775,0.679012,0.791983,0.65076,0.555259,0.620678,0.663348,0.585056,0.094257,0.501289,0.000512,0.813328,0,0.004491,0.509077,0.573597,0.548531,0.103669,0.772495,1,0.419531,0.24097,0.018829,1
0.061134,0.208198,0.446045,0.771499,0.346592,0.488003,0.784071,0.783843,0.436814,0.488666,0.313576,0.376739,0.500978,0.083283,0.54236,0.999361,0.373647,0,0.000867,0.582978,0.793016,0.739791,0.355861,0.879157,1,0.201532,0.461389,0.004447,1
0.075339,0.203687,0.425535,0.344192,0.417708,0.450817,0.629121,0.7959,0.672246,0.411171,0.530976,0.310846,0.173208,0.213823,0.432256,0.000502,0.432876,0,0.001862,0.666189,0.829244,0.804155,0.249671,0.689724,1,0.358029,0.477839,0.005798,1
0.611796,0.027541,0.403569,0.632141,0.459978,0.420311,0.222736,0.359325,0.326411,0.517189,0.317905,0.218728,0.332251,0.565352,0.256151,0.999362,0.231913,?,?,0.848867,0.752889,0.800349,0.522881,0.583478,1,0.811208,0.603757,0.317414,1
0.561335,0.654741,0.456361,0.51644,0.473933,0.483524,0.71224,0.767116,0.557145,0.474415,0.489073,0.366168,0.284169,0.182401,0.434674,0.002959,0.138088,0,0.016816,0.672561,0.53699,0.492185,0.220297,0.856739,1,0.731465,0.424327,0.246539,1
0.195368,0.323359,0.647155,0.53504,0.656436,0.77308,0.780573,0.706787,0.625126,0.541372,0.762445,0.654824,0.568569,0.204674,0.291162,0.000456,0.799566,0,0.004918,0.527328,0.555227,0.520933,0.076236,0.832536,1,0.490168,0.167466,0.026521,1
0.10845,0.252415,0.564094,0.619496,0.510192,0.701744,0.712449,0.716479,0.518767,0.521054,0.617769,0.552322,0.566915,0.144361,0.275197,0.999361,0.807098,0,0.003743,0.641721,0.772387,0.721997,0.238031,0.827564,1,0.334465,0.32697,0.010287,1
0.273531,0.37983,0.456689,0.45126,0.421864,0.492765,0.667537,0.764623,0.560493,0.417398,0.520289,0.381794,0.362798,0.191122,0.426707,0.999361,0.132477,0,0.004983,0.802877,0.776615,0.748221,0.310644,0.614923,1,0.550061,0.540432,0.04662,1
0.079545,0.218046,0.563682,0.481678,0.589665,0.738769,0.78873,0.729753,0.574904,0.572994,0.656763,0.652947,0.738978,0.124591,0.466024,0.000066,0.520751,0,0.001808,0.419544,0.519086,0.522582,0.07383,0.856739,1,0.277003,0.147006,0.006152,1
0.054008,0.180353,0.515953,0.673701,0.563093,0.646435,0.730905,0.725468,0.390652,0.52517,0.227314,0.433861,0.649265,0.267466,0.507153,0.000126,0.697871,0,0.000972,0.535093,0.65259,0.704211,0.224813,0.69138,1,0.204205,0.458144,0.00479,1
0.387301,0.011147,0.401329,0.497987,0.452777,0.398666,0.237092,0.559696,0.414806,0.537844,0.313022,0.154793,0.241699,0.567641,0.228131,0.00238,0.246285,0,0.004381,0.691738,0.709709,0.756048,0.431289,0.691812,1,0.659007,0.570774,0.118419,1
0.339082,0.437051,0.464672,0.632691,0.35614,0.499066,0.794835,0.843699,0.559064,0.469052,0.548248,0.47513,0.446615,0.149184,0.459052,0.001126,0.475197,0,0.003687,0.672161,0.610046,0.579249,0.172234,0.731768,1,0.578955,0.385015,0.074991,1
0.224211,0.322623,0.639427,0.588781,0.574882,0.785073,0.675201,0.735449,0.570404,0.547694,0.707668,0.699643,0.846947,0.162759,0.392055,0.000331,0.913638,0,0.003776,0.637445,0.630754,0.615975,0.052258,0.531787,1,0.53394,0.283609,0.030836,1
0.263836,0.381332,0.595657,0.681855,0.434561,0.651196,0.741015,0.807915,0.582585,0.51884,0.585326,0.628442,0.578905,0.104881,0.485753,0.000914,0.262518,0,0.002909,0.57287,0.56664,0.525245,0.120316,0.799397,1,0.522831,0.275624,0.045283,1
0.393244,0.552529,0.586338,0.584184,0.54605,0.590238,0.707255,0.681557,0.497295,0.447231,0.523461,0.459159,0.379248,0.127139,0.339905,0.999488,0.480068,0,0.003552,0.572672,0.541942,0.46953,0.321145,0.923297,1,0.620091,0.388497,0.104103,1
0.121683,0.262746,0.593499,0.667388,0.555927,0.734871,0.811742,0.767572,0.631733,0.558475,0.680913,0.64872,0.594887,0.13231,0.425543,0.00032,0.821357,0,0.001662,0.454245,0.546818,0.508973,0.086679,0.945135,1,0.36635,0.136787,0.013538,1
0.221227,0.350734,0.45195,0.494661,0.457125,0.490749,0.850465,0.755072,0.563372,0.422226,0.625611,0.418705,0.304928,0.228339,0.356596,0.999361,0.591445,0,0.003407,0.632415,0.63093,0.617008,0.274412,0.77003,1,0.485884,0.390444,0.031067,1
0.18238,0.281642,0.371492,0.592156,0.278178,0.385043,0.658819,0.844777,0.486462,0.4283,0.363737,0.318936,0.349954,0.139426,0.49681,0.000898,0.251879,0,0.001344,0.687422,0.784328,0.717755,0.230999,0.599057,1,0.472418,0.5992,0.022443,1
0.140568,0.262786,0.577443,0.576927,0.551455,0.73761,0.645571,0.687546,0.47573,0.476083,0.561719,0.599062,0.724479,0.144084,0.391225,0.999361,0.801123,0,0.001458,0.642549,0.769872,0.70445,0.216167,0.585077,1,0.442853,0.397796,0.01199,1
0.101021,0.230462,0.571268,0.647547,0.451652,0.721396,0.726721,0.800595,0.637892,0.520999,0.622469,0.643756,0.561171,0.144782,0.466475,0.000254,0.824632,0,0.01535,0.588833,0.702119,0.673448,0.115488,0.72959,1,0.358312,0.262045,0.010052,1
0.309573,0.425144,0.571339,0.660223,0.497067,0.609066,0.770403,0.780724,0.566887,0.52844,0.558907,0.537276,0.543885,0.131315,0.502737,0.00099,0.636346,0,0.003461,0.555761,0.535638,0.486098,0.1529,0.837584,1,0.562435,0.274819,0.062135,1
0.148173,0.275072,0.542381,0.587882,0.4536,0.639579,0.751203,0.793306,0.604065,0.495596,0.664733,0.644227,0.466046,0.116033,0.427555,0.000386,0.259636,0,0.002324,0.598141,0.677239,0.631166,0.113204,0.78905,1,0.41157,0.247514,0.015776,1
0.076461,0.213028,0.466857,0.385565,0.555375,0.528204,0.83861,0.72667,0.534631,0.442729,0.450567,0.421315,0.482318,0.261498,0.621695,0.000129,0.796214,0,0.00049,0.52451,0.630731,0.645354,0.22607,0.910448,1,0.215484,0.343897,0.006245,1
0.199806,0.317944,0.499452,0.512605,0.486819,0.550339,0.753832,0.771514,0.593531,0.483611,0.524571,0.402796,0.421004,0.191252,0.538384,0.000713,0.591621,0,0.001832,0.705807,0.741848,0.698365,0.218357,0.775215,1,0.452345,0.387351,0.029821,1
0.426496,0.010578,0.469093,0.481345,0.575853,0.533991,0.213605,0.584438,0.531822,0.630827,0.400724,0.223803,0.344342,0.642697,0.401472,0.002074,0.228605,0,0.007403,0.737197,0.733299,0.775052,0.421982,0.761482,1,0.68695,0.40045,0.160829,1
0.23266,0.304888,0.598995,0.062829,0.5919,0.664652,0.571542,0.707914,1,0.328192,0.895109,0,0.224855,0.316677,0.332763,0.000712,0.678422,?,?,0.46816,0.393563,0.491314,0.188563,0.033771,1,0.691087,0.493165,0.032878,1
0.185181,0.002892,0.446939,0.411219,0.545794,0.502251,0.225368,0.587605,0.576117,0.563161,0.434485,0.232169,0.270457,0.63758,0.445324,0.000778,0.249055,0,0.003433,0.610425,0.838516,0.830441,0.397611,0.620219,1,0.483003,0.523674,0.027689,1
0.312631,0.426661,0.518689,0.647905,0.462726,0.546737,0.742326,0.78514,0.567468,0.466814,0.495459,0.423783,0.414235,0.156782,0.496638,0.001442,0.482562,0,0.003337,0.636596,0.589549,0.559647,0.191365,0.839743,1,0.549778,0.373674,0.07064,1
