@relation hetero_trainingSetWithClass

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC6e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC4 numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
7497.936619,-3.051875,0.491973,-72.703084,-0.087631,-0.054966,1.057544,0.94531,1.068,0.939772,1.259698,0.94669,1.048828,16.013662,3.813201,709.782713,56.514949,6.501291,6.608275,0.855443,0.86952,17.096634,250,11.37226,7.245966,1
1147.029968,2.114128,1.791893,75.005135,0.027259,0.034857,0.82764,0.939728,1.253319,1.028576,1.226989,1.378278,1.026126,31.972091,3.923332,?,?,6.619295,7.021645,0.774468,0.821543,18.627839,1163,12.721829,6.790636,1
19671.480948,2.811315,-4.219445,-192.383508,-0.006679,0.021904,0.993026,0.951393,1.080548,1.053105,1.299777,0.959202,0.991179,16.036835,3.920264,709.782713,43.918548,6.66623,6.755739,0.736391,0.746279,15.677196,711,12.276699,6.768557,1
1265.156421,-0.447049,9.401376,-10.126139,-0.010902,-0.006294,0.735066,0.877609,1.073576,0.961461,1.139847,1.30478,0.976108,31.972092,3.917019,?,?,6.128558,6.50412,0.715765,0.759628,18.977934,1064,12.726232,6.76019,1
1250.625997,1.206849,1.418039,-42.521846,0.010182,0.029058,0.756592,0.827184,1.09347,0.939595,1.179767,1.309424,0.948242,31.973095,3.903001,709.782713,37.220794,6.230878,6.626661,0.799403,0.850181,20.020429,512,12.171,6.794856,1
11564.36528,6.252521,-5.628691,-122.665124,0.002359,0.088491,0.996464,1.06071,1.113497,1.271653,1.351449,0.896323,0.982275,16.016991,4.402786,709.782713,32.353182,6.127104,6.301633,0.73666,0.757643,14.90772,390,11.852756,6.596493,1
11622.770157,0.411469,3.093829,-130.63683,-0.034307,0.004928,1.00863,1.004242,1.035755,1.083788,1.218897,0.960852,0.965411,16.023252,3.92604,709.782713,34.245077,6.614118,6.90169,0.798286,0.832994,16.045377,589,12.02688,7.240741,1
19303.984145,5.246496,-9.506909,-240.975009,0.006093,0.042346,0.957851,0.928846,1.085161,1.012217,1.309139,0.91306,0.983755,31.973096,4.117327,709.782713,40.453187,6.469632,6.4395,0.725388,0.722009,16.74345,550,12.202024,6.836436,1
6447.308488,0.95149,-2.057697,-63.102316,-0.011436,0.022631,1.001624,0.986638,1.086847,1.07078,1.211402,0.947576,1.015121,16.007552,4.069081,709.782713,22.612266,6.217466,6.127065,0.837227,0.825053,15.95579,161,11.090675,6.63203,1
964.725083,0.245965,2.156097,128.840812,-0.005285,0.005337,0.753906,0.77226,1.079894,0.980922,1.29275,1.376374,0.97592,31.972087,4.22438,?,?,6.187317,6.638771,0.752791,0.807718,19.382584,1028,12.517897,6.90273,1
11796.015079,1.848991,-0.387556,-72.722298,-0.016715,0.024384,1.002605,1.108571,1.023783,1.298689,1.196626,0.982744,0.97657,16.016057,4.248568,?,?,6.450931,6.690344,0.774754,0.803507,15.645586,648,12.04026,6.81709,1
16354.35074,2.960813,-1.102525,-230.41639,0.012815,0.025565,0.976121,0.967451,1.08326,1.006167,1.238939,0.951189,1.030489,16.035149,3.902268,709.782713,40.30684,6.35419,6.382514,0.725511,0.728745,16.013592,499,12.115902,6.819113,1
1158.230391,1.173474,3.851141,-48.807011,0.005086,0.018557,0.699349,0.764539,1.001035,0.926236,1.211817,1.271113,0.939668,31.972088,3.918382,?,?,6.483062,7.012596,0.778612,0.842209,19.126709,776,12.57403,6.980744,1
10396.596818,-0.324083,-3.350085,-133.830149,-0.060206,-0.004335,1.01419,0.947584,1.100929,0.975859,1.177741,0.852095,1.006544,31.972078,3.707434,709.782713,22.56473,5.907126,5.823042,0.738912,0.728394,17.281271,272,11.598277,7.054563,1
13495.613485,6.854938,-5.612479,-157.297745,0.031962,0.084905,0.961002,0.953751,1.132332,1.110583,1.504963,0.933028,0.989036,16.019261,4.491724,709.782713,39.378581,6.44648,6.521532,0.754589,0.763374,14.99375,536,11.9858,6.642102,1
10197.434521,2.233747,-4.776735,-110.257694,-0.011008,0.032971,1.005271,1.030518,1.086258,1.180416,1.209904,0.919076,0.981929,16.016868,4.104444,709.782713,472.119533,6.29332,6.283771,0.777142,0.775963,15.639206,294,11.664822,6.671874,1
13442.522471,4.549211,-5.110456,-160.927195,0.018603,0.055296,0.954442,0.939384,1.095532,1.077057,1.341527,0.947834,0.966766,31.97208,4.228957,709.782713,109.342923,6.683013,6.636237,0.79155,0.78601,16.217638,440,11.900634,6.742417,1
10076.498266,4.105086,-5.697716,-97.073593,-0.009417,0.067982,1.015808,1.087461,1.13204,1.274242,1.397979,0.886926,1.04004,16.011766,4.327667,709.782713,25.904064,5.828185,5.923854,0.717393,0.729169,14.931045,309,11.643901,6.34836,1
19419.770725,5.126116,-8.031173,-233.633821,-0.003523,0.040659,0.964522,0.948676,1.068241,1.041707,1.235009,0.898638,0.984663,31.973096,3.921815,709.782713,43.272043,6.392336,6.372794,0.716482,0.714291,16.847045,517,12.190238,6.836786,1
12952.815139,7.377885,-8.264411,-157.031244,0.034181,0.103717,0.971852,1.017213,1.179961,1.259473,1.603848,0.884082,1.017653,16.013997,4.393082,709.782713,31.938024,5.095855,5.187546,0.597855,0.608613,14.23584,440,11.811065,6.145699,1
12010.663387,-0.812382,-0.979064,-119.525156,-0.053811,-0.009779,1.008564,0.942705,1.061473,0.989694,1.22876,0.920822,1.002356,31.972079,3.919784,709.782713,24.415751,6.832413,6.938766,0.830303,0.843227,17.3625,377,11.808166,7.216896,1
878.354545,0.183016,3.28493,43.028478,0.005277,0.00269,0.909892,0.984398,1.190967,0.9841,1.190777,1.334914,0.992582,16.063765,3.90386,?,?,6.479923,6.846531,0.755795,0.798555,18.410918,1029,12.731842,6.793637,1
7232.502076,1.714643,-4.528121,-72.823688,-0.043724,0.03725,1.037392,0.952291,1.096044,1.005932,1.34873,0.896625,1.009986,16.009587,4.089688,709.782713,21.544808,6.28699,6.32906,0.825637,0.831162,15.480759,238,11.30842,6.748832,1
714.669379,-1.316762,5.382077,-33.01172,-0.021203,-0.023732,0.874761,0.890906,1.128495,0.890115,1.127376,1.25176,0.913641,16.0559,3.913671,709.782713,55.304228,5.989013,6.36835,0.74299,0.79005,18.990082,619,12.345043,6.965334,1
364.88195,0.882314,0.112572,-18.64954,0.033146,0.029819,0.872522,0.909593,1.182437,0.908065,1.181728,1.313098,0.948017,16.022115,4.21946,709.782713,37.695684,6.51027,6.738511,0.899407,0.930939,17.360324,462,11.919417,6.87109,1
8390.018469,1.467143,-3.597081,-97.629841,-0.065092,0.029155,1.027904,0.926803,1.078638,0.999372,1.367724,0.857583,0.997018,31.972076,4.102275,709.782713,24.649926,6.077251,6.058821,0.787796,0.785407,16.623467,210,11.355277,6.813312,1
11187.186455,0.59645,-4.299828,-93.775447,-0.035637,0.008377,1.024931,0.978923,1.081029,1.116215,1.269441,0.950193,0.987092,16.016997,4.110437,709.782713,38.67402,6.504966,6.474338,0.78959,0.785873,15.732474,376,11.740778,6.768893,1
13733.641506,1.012195,0.112838,-141.963128,-0.022423,0.010348,1.004061,1.022497,1.053188,1.090787,1.200259,0.959148,1.001908,16.027554,3.909784,709.782713,35.859942,6.895184,6.961309,0.810455,0.818227,16.105351,489,12.014791,6.88572,1
11773.304417,3.776143,-6.020437,-160.662717,-0.000613,0.050359,0.98116,0.976224,1.106883,1.057468,1.293832,0.902132,1.021193,31.972078,4.369981,709.782713,30.165637,6.018655,6.031291,0.732271,0.733808,16.602676,249,11.688441,6.705255,1
18365.898505,-1.027738,-4.782323,-37.792442,-0.043752,-0.010005,1.035582,1.032455,1.026346,1.235098,1.241787,0.970971,1.015451,16.021001,4.407286,709.782713,37.626648,5.581028,5.81213,0.622081,0.647841,15.587588,768,12.300405,6.769144,1
409.686943,2.475782,0.444855,47.411888,0.083123,0.080118,0.864584,1.102738,1.244745,1.10279,1.245282,1.402275,1.103553,16.021608,4.230635,709.782713,28.351451,6.267628,6.558893,0.814667,0.852525,16.842259,667,12.133523,6.97231,1
10776.479826,0.013578,1.047667,-138.029857,-0.030868,0.00017,1.008703,0.965268,1.062602,0.983841,1.165539,0.949133,0.99127,16.02308,3.743368,709.782713,37.294453,6.648005,6.672424,0.817268,0.82027,16.515141,316,11.729342,7.028643,1
791.80468,-0.976777,8.140541,4.077118,-0.013443,-0.015752,0.873533,0.921548,1.117401,0.92079,1.116247,1.276666,0.94273,16.060024,3.911861,?,?,6.208677,6.600059,0.748518,0.795703,18.620428,878,12.56317,7.070572,1
9798.926136,4.850439,-7.773698,-112.153228,-0.008426,0.074601,1.007029,1.026732,1.154258,1.139929,1.34216,0.896647,0.998828,16.015782,4.410789,709.782713,31.666143,6.044329,6.073063,0.750356,0.753923,15.182957,265,11.608254,6.46649,1
10683.135405,2.201873,-5.952298,-110.101736,-0.058253,0.032132,1.015661,0.937686,1.083616,1.025071,1.305964,0.862368,0.98163,31.972078,4.085106,709.782713,25.94078,6.172656,6.185751,0.763739,0.76536,16.51078,327,11.704413,7.010998,1
9383.319662,5.126405,-7.378637,-91.380134,-0.024888,0.090365,1.020372,1.008525,1.135615,1.162803,1.465418,0.891349,0.994364,16.012738,4.405071,709.782713,34.846868,6.196289,6.274844,0.772377,0.782169,14.707498,324,11.637141,6.615511,1
385.705547,2.021997,-0.469108,-29.259526,0.071636,0.067983,0.864351,1.037917,1.212292,1.037171,1.212037,1.386393,1.056233,16.022326,4.335067,709.782713,29.363249,6.001712,6.417167,0.808174,0.864118,17.520388,382,11.889669,6.453881,1
11238.306477,1.474288,-1.258065,-115.95573,-0.030839,0.018186,1.005772,0.981477,1.061606,0.975251,1.251819,0.948235,1.033155,16.023177,4.129362,709.782713,54.827365,7.094998,7.123014,0.863226,0.866634,16.266472,476,11.909101,7.164698,1
366.913929,1.533926,-1.379714,-29.472036,0.058902,0.055397,0.942533,1.083412,1.177754,1.082507,1.178258,1.415778,1.104817,16.019287,4.37569,709.782713,66.301659,5.04063,5.327571,0.673537,0.711879,16.898102,404,11.897793,6.261098,1
7320.945834,-4.93053,1.285121,-98.369802,-0.093627,-0.078498,1.050677,0.871321,1.05079,0.7793,1.207835,0.971825,1.048975,16.020719,3.904974,709.782713,27.895155,6.61874,6.637547,0.877015,0.879507,17.428866,237,11.463945,7.789167,1
2174.705858,0.825381,-0.550092,-58.143182,-0.007301,0.01335,0.636464,0.730855,1.102083,0.903456,1.18444,1.202637,0.912111,31.975136,3.88375,?,?,6.655001,7.051382,0.807335,0.855421,21.14301,794,12.568756,7.132619,1
1152.47601,-1.53417,10.400651,-19.201441,-0.023746,-0.024981,0.71018,0.842841,1.026406,0.92186,1.074878,1.223518,0.941996,31.972088,3.910896,?,?,6.020513,6.467711,0.729523,0.783712,19.361104,878,12.501552,7.130219,1
563.682379,2.441806,-0.453572,-31.249734,0.057881,0.05456,0.865444,0.952373,1.224383,0.951101,1.224447,1.307418,0.98272,16.036722,4.229423,?,?,6.896881,7.243297,0.86771,0.911294,17.95635,822,12.40987,7.026091,1
7421.628348,2.360742,-3.081437,-102.995501,0.022373,0.046717,0.972615,0.960961,1.119653,0.992876,1.253044,0.971335,1.001708,16.011583,3.742353,709.782713,35.058883,5.855321,5.752273,0.767472,0.753966,15.703113,172,11.277241,6.620163,1
9109.007436,5.072862,-7.433357,-95.357493,-0.005997,0.085741,1.002694,1.018585,1.141138,1.166758,1.319739,0.913985,0.96595,16.013712,4.415486,709.782713,33.305128,6.002474,6.104845,0.75463,0.7675,15.158458,263,11.586743,6.512126,1
7416.873879,3.824391,-4.45785,-101.797132,0.026959,0.082732,0.979401,1.027048,1.142249,1.17725,1.382703,0.887224,1.018339,16.008573,4.348329,709.782713,19.588418,5.499063,5.497349,0.716731,0.716507,14.980125,176,11.219427,6.288579,1
13497.739171,1.115057,-4.514464,-121.273192,-0.036374,0.015625,0.952318,0.861765,1.008976,1.013717,1.295539,0.896455,0.928052,31.9751,3.920339,709.782713,159.940205,6.522949,6.574104,0.794566,0.800797,18.557269,282,11.61896,7.020518,1
1376.102138,1.229631,0.806989,-50.24627,0.010166,0.023956,0.769866,0.760642,0.923285,0.936844,1.167002,1.289641,0.939755,31.973101,3.912193,709.782713,55.76866,6.238714,6.69948,0.769899,0.826761,19.7536,679,12.377957,6.889733,1
11390.636448,0.109209,-0.194222,-73.14169,-0.020276,0.001434,1.001802,1.075899,1.015295,1.218409,1.164637,1.022195,0.973207,16.017068,4.364754,709.782713,31.484208,6.454073,6.741456,0.781612,0.816415,16.098208,615,11.996074,6.97777,1
693.114171,1.411223,2.516999,173.913422,0.029499,0.027131,0.909058,1.004216,1.265079,1.004261,1.266287,1.374415,1.003894,16.043586,3.781688,?,?,6.22834,6.651141,0.741769,0.792123,18.148479,1103,12.604057,6.981799,1
9869.932534,-1.011465,-2.981209,-94.183188,-0.069397,-0.014408,1.046593,0.960738,1.057429,1.009539,1.205819,0.897996,1.03035,16.018906,3.913464,709.782713,26.354155,6.456011,6.420713,0.804751,0.800351,16.297272,322,11.63054,6.973018,1
8298.996553,4.768726,-4.508262,-88.142224,0.032276,0.096766,0.961049,0.962012,1.135301,1.122886,1.475639,0.967174,0.950726,16.009642,4.491525,709.782713,24.665873,6.389831,6.379884,0.814459,0.813191,14.810911,281,11.489186,6.530167,1
731.555766,0.237808,5.791265,-51.581546,0.006815,0.004181,0.85852,0.932135,1.125741,0.93102,1.124847,1.2632,0.96295,16.053252,3.81586,709.782713,46.467932,5.664015,5.943568,0.689529,0.723562,17.972987,860,12.505673,6.965469,1
7237.958913,3.321576,-2.202039,-91.449701,0.025399,0.078851,0.969925,0.986347,1.148878,1.17475,1.473202,0.902162,1.013214,16.006589,4.150361,709.782713,20.908459,5.456998,5.58466,0.712568,0.729238,14.679522,221,11.174133,6.30131,1
11656.212275,6.68,-5.80537,-128.549706,0.013121,0.090502,0.984643,1.075495,1.119388,1.261338,1.304833,0.89296,0.991263,16.01801,4.391927,709.782713,35.60758,6.193493,6.347225,0.744238,0.762711,14.993413,386,11.874285,6.557162,1
9344.959561,-0.379839,-1.479386,-86.017473,-0.033608,-0.006303,0.984237,0.915655,1.072812,1.00251,1.217198,0.948399,0.968919,31.972077,3.920982,709.782713,25.944081,6.881925,6.87795,0.876483,0.875977,17.494166,281,11.504228,7.120571,1
7372.695578,1.60825,-3.613338,-71.102532,-0.040269,0.034483,1.030632,0.958641,1.100504,1.007491,1.389333,0.907435,1.02465,16.009602,4.539528,709.782713,39.828321,6.323818,6.371726,0.827307,0.833575,15.536672,246,11.406453,6.80891,1
8232.762564,3.814542,-5.757263,-72.463313,-0.038356,0.075627,1.028928,1.004435,1.139416,1.136212,1.489921,0.874428,1.019363,16.010651,4.494967,709.782713,23.784419,5.948374,6.13195,0.760025,0.783481,14.934328,297,11.53053,6.708772,1
11136.239061,-4.073976,-1.217694,-152.231027,-0.056132,-0.044691,0.993304,0.890045,1.069176,0.88576,1.166611,0.922557,0.996688,31.972079,3.911702,709.782713,86.501703,6.329208,6.408412,0.785721,0.795554,18.457316,331,11.779151,7.687323,1
9012.487408,4.101442,-4.768587,-103.610164,-0.000305,0.082834,0.972635,0.970315,1.113147,1.16878,1.436335,0.843377,0.98596,31.972077,4.098263,709.782713,23.029981,5.937298,5.84006,0.754979,0.742615,15.788585,289,11.476459,6.497604,1
1584.985483,-0.150383,0.769111,-50.883365,-0.011109,-0.003628,0.674784,0.708557,0.932763,0.889209,1.218618,1.232302,0.887478,31.974105,4.119002,709.782713,86.687447,5.932045,6.233514,0.766938,0.805914,21.250167,492,12.144346,6.969725,1
718.994675,-0.187526,5.038292,-28.458343,-0.000765,-0.003338,0.886861,0.927902,1.21815,0.927404,1.217885,1.327069,0.942019,16.052344,3.919183,709.782713,42.986542,6.281618,6.66206,0.765169,0.811511,18.803787,711,12.47205,6.879495,1
8929.186587,-0.989669,-3.622493,-109.176812,-0.075533,-0.014253,1.049839,0.922908,1.087783,0.894712,1.195171,0.927679,1.035136,16.021857,3.904815,709.782713,24.830381,6.304493,6.236341,0.802941,0.794261,16.630686,242,11.544715,7.293482,1
8833.720696,5.114318,-4.548527,-106.783071,0.042716,0.092485,0.952015,1.013093,1.113216,1.157165,1.356181,0.918306,1.006377,16.011681,4.414947,709.782713,25.140031,6.079473,6.116788,0.76772,0.772433,15.109229,272,11.528484,6.487591,1
1543.660544,0.278252,1.849292,-41.492845,-0.008374,0.007323,0.666069,0.715383,0.932016,0.919018,1.220753,1.2656,0.90806,31.974103,4.116882,709.782713,31.557714,5.995474,6.404279,0.784352,0.837833,21.229762,455,12.087869,6.880214,1
8328.902968,4.169644,-4.239456,-95.057169,0.020535,0.084319,0.979394,1.032472,1.124026,1.26872,1.350879,0.901703,0.971476,16.009638,4.415589,709.782713,25.057695,5.941996,6.050646,0.756774,0.770611,14.772869,263,11.453504,6.458676,1
5445.254197,1.643975,-4.541886,-53.348811,-0.047619,0.044737,1.02988,0.977954,1.093085,1.071331,1.228165,0.901797,0.972036,16.007491,4.128494,709.782713,16.659119,5.862096,5.831647,0.815332,0.811097,15.490432,143,11.025312,6.770954,1
7500.16255,3.107055,-1.221658,-72.13257,-0.019508,0.076731,1.002924,0.939682,1.111091,1.057465,1.641942,0.94027,1.010463,16.006646,4.405444,709.782713,29.997298,6.338078,6.456204,0.820153,0.835439,14.565469,409,11.637062,6.984915,1
335.990518,1.503599,-0.000819,-1.025519,0.063149,0.059913,0.868911,1.038103,1.198069,1.037438,1.198458,1.324557,1.055052,16.018077,4.120645,709.782713,29.866845,6.170241,6.501913,0.849102,0.894744,17.62905,410,11.807243,6.748533,1
7237.958913,3.321576,-2.160182,-91.449701,0.025399,0.078851,0.969925,0.980668,1.160659,1.174239,1.493415,0.902162,1.004847,16.006589,4.150371,709.782713,19.300683,5.48855,5.626435,0.716688,0.734693,14.679522,222,11.174273,6.30131,1
8797.594727,3.034866,-6.124657,-102.787253,-0.017337,0.055122,1.012978,0.985361,1.130379,1.109732,1.39934,0.884837,1.018068,16.01169,4.412118,709.782713,27.106322,6.124591,6.055813,0.774589,0.765891,15.290913,257,11.482415,6.587403,1
266.522125,0.72554,1.82806,60.011042,0.03766,0.035425,0.908031,1.058666,1.299883,1.059738,1.301217,1.460213,1.034216,16.011834,4.40583,709.782713,29.297226,5.75295,6.056419,0.816671,0.85975,18.081793,322,11.678804,6.701994,1
971.054113,0.627598,2.640773,-55.005615,-0.002469,0.013333,0.705391,0.853555,1.107458,0.950579,1.185051,1.310581,0.978159,31.972085,3.843298,709.782713,45.859667,6.014065,6.451458,0.747609,0.801982,19.086996,639,12.315595,6.724879,1
7645.490524,1.898277,-2.605559,-75.265513,-0.001483,0.041057,0.998703,1.022848,1.107978,1.197093,1.302843,0.917237,1.022127,16.00761,4.222111,709.782713,26.392797,5.956915,5.917137,0.772887,0.767726,15.331285,192,11.226642,6.401427,1
9403.963747,-0.929192,-0.435448,-109.370661,-0.043887,-0.014417,0.995,0.934985,1.026533,1.011788,1.134348,0.922352,0.938997,31.972077,4.097737,709.782713,23.865488,6.244147,6.213565,0.796528,0.792627,17.571338,235,11.508827,7.056049,1
11902.483064,3.425927,-4.097353,-146.026647,0.005125,0.040849,0.980022,0.982933,1.097932,1.069959,1.233464,0.953793,0.967969,16.023155,3.921321,709.782713,25.71419,6.543102,6.519929,0.787534,0.784745,15.757171,367,11.839932,6.720004,1
12258.396352,0.502911,-0.419226,-122.707238,-0.030149,0.005949,0.97547,0.909877,1.067646,0.94187,1.262345,0.927405,0.978065,31.97208,3.923935,709.782713,36.658555,6.826207,6.859765,0.824344,0.828397,17.014607,558,11.999989,7.344252,1
12086.811273,4.179958,-7.056887,-156.278712,0.03541,0.051091,0.964262,0.977406,1.114346,1.084417,1.278348,0.982632,0.969966,16.022158,4.509326,709.782713,31.593467,6.241011,6.27031,0.747937,0.751449,15.543387,392,11.903906,6.702393,1
8136.803213,-0.672966,1.250751,-77.404723,-0.094137,-0.012286,1.053962,0.921831,1.035891,0.950337,1.336504,0.983966,0.970179,16.013767,4.113254,709.782713,21.271447,6.6043,6.792773,0.845212,0.869332,15.778798,560,11.873351,7.612183,1
9973.871155,3.856172,-4.876694,-121.71498,0.029321,0.057525,0.96201,0.976882,1.097826,1.118021,1.220467,0.974202,0.953039,16.016827,3.924581,709.782713,25.152795,6.338134,6.184311,0.785252,0.766195,15.396302,298,11.602967,6.591362,1
11835.101863,0.852609,-8.9253,-145.710102,-0.06311,0.009637,1.048157,0.979932,1.106162,0.974868,1.22309,0.873708,1.047234,16.027245,3.754062,709.782713,24.989126,5.785221,5.681473,0.699815,0.687265,16.291379,290,11.777457,6.903111,1
10207.192561,4.925346,-5.818124,-105.174972,-0.012067,0.076582,1.007212,1.014744,1.139789,1.151297,1.366837,0.933325,0.973729,16.01586,4.361872,709.782713,32.266282,6.401437,6.378438,0.787454,0.784625,15.015615,354,11.817833,6.743165,1
1322.898854,1.920154,2.455931,-43.871516,0.017282,0.041123,0.762588,0.774094,0.944859,0.974669,1.19197,1.348671,0.969418,31.973099,3.898948,709.782713,53.533607,6.149215,6.603582,0.76704,0.823717,19.685519,559,12.291186,6.698858,1
1545.448434,1.952056,3.284924,-37.631098,0.01666,0.030049,0.768719,0.800438,0.97822,0.968589,1.213271,1.32404,0.962233,31.973109,3.894999,?,?,6.34868,6.880869,0.751215,0.814187,19.703135,824,12.613912,6.758291,1
11806.577317,2.446943,-2.545128,-147.427623,0.0028,0.031419,0.960228,0.950669,1.078911,1.084366,1.251256,0.929701,0.958272,31.972079,3.92497,709.782713,28.714977,6.615758,6.496244,0.803974,0.78945,16.415392,369,11.755879,6.770479,1
794.808302,1.110325,-0.265998,63.687692,0.020762,0.033425,0.798604,0.915296,1.150563,1.06421,1.208748,1.344791,1.048398,31.972082,4.126087,709.782713,34.181159,6.389314,6.658733,0.832763,0.867878,18.835032,619,12.136385,6.778603,1
400.718058,0.532726,1.490083,28.498842,0.020129,0.017595,0.945912,1.045492,1.211549,1.045552,1.21223,1.397855,1.044386,16.021557,4.221043,709.782713,41.40583,5.978996,6.252607,0.785952,0.821919,17.921012,525,12.035628,6.635481,1
6861.313246,0.895203,-2.995832,-74.252449,-0.064996,0.020796,1.009499,0.976575,1.042646,1.110724,1.342537,0.835985,0.968376,31.972075,4.10254,709.782713,21.597264,6.152086,6.148349,0.832227,0.831721,16.801655,213,11.250833,6.914348,1
504.417987,-0.615709,6.463462,-36.551898,-0.013125,-0.015672,0.881958,0.924487,1.128528,0.923763,1.127524,1.341257,0.944505,16.035032,3.902359,709.782713,41.706425,5.87136,6.268036,0.768842,0.820786,18.602131,469,12.07333,6.809152,1
7798.854991,-1.215752,-0.253081,-44.93854,-0.037977,-0.026257,0.986097,0.931133,1.04034,0.997707,1.18043,0.96252,1.015063,31.972076,4.110766,709.782713,22.520377,6.174218,6.209584,0.814817,0.819484,17.798054,266,11.32976,7.192257,1
6278.001749,1.412665,-6.193168,-75.900365,-0.056065,0.031435,1.045249,0.993013,1.139032,1.013491,1.275988,0.861208,1.068468,16.010509,4.33666,709.782713,62.186455,5.59977,5.534001,0.760185,0.751257,15.998499,138,11.106685,6.74933,1
15591.711817,3.521356,-6.767772,-185.732776,-0.031833,0.032544,1.023568,1.017775,1.073935,1.080547,1.231007,0.923918,0.99104,16.032988,4.248404,709.782713,43.378126,6.339641,6.415258,0.728368,0.737055,15.765777,538,12.23536,6.91983,1
6537.679803,3.003219,-2.512845,-67.292656,-0.026217,0.075589,1.0118,0.967855,1.144205,1.051396,1.487692,0.900946,1.020312,16.007565,4.514041,709.782713,25.532907,6.308892,6.279422,0.8421,0.838167,15.076775,231,11.351418,6.876033,1
375.648867,1.708853,-2.307182,-28.200265,0.061578,0.058317,0.880612,0.994193,1.178029,0.992733,1.178665,1.282281,1.027636,16.021279,4.156029,709.782713,57.105649,6.135501,6.360221,0.828071,0.8584,17.449998,504,11.940367,6.717459,1
12528.586074,2.512806,-3.403258,-159.582814,0.001254,0.028836,0.980397,0.93743,1.099797,0.962297,1.287461,0.935624,1.013017,16.024296,3.754197,709.782713,86.985093,6.543392,6.528019,0.780489,0.778656,15.889637,442,11.858648,6.854145,1
1558.326666,-0.026065,2.096762,-32.031615,-0.010657,-0.000676,0.68233,0.722442,0.921146,0.920074,1.183256,1.242916,0.909623,31.974104,4.121306,709.782713,30.249383,5.963967,6.258289,0.776611,0.814937,21.55158,461,12.066454,6.931451,1
7819.181104,3.850147,-6.90259,-66.384596,-0.018541,0.079683,1.016098,1.039988,1.123614,1.202488,1.342416,0.911103,0.990662,16.009606,4.405117,709.782713,72.314758,6.142548,6.164529,0.792772,0.795609,14.979662,225,11.418637,6.497119,1
11734.072617,6.184099,-6.224095,-129.582128,0.018502,0.078705,0.974389,1.06129,1.102196,1.224113,1.253053,0.905113,0.981458,16.020065,4.404522,709.782713,36.195674,6.264317,6.332268,0.75398,0.762158,15.439894,362,11.852728,6.612846,1
13238.319003,4.370711,-2.737564,-141.478814,0.017582,0.054337,0.97104,0.957214,1.102996,1.095951,1.414817,0.940115,0.990928,16.019255,3.922386,709.782713,30.589418,6.623621,6.681883,0.778536,0.785384,15.203018,581,11.993696,6.726517,1
11962.418141,-0.450094,-5.518507,-100.726385,-0.034524,-0.005799,0.998731,0.9411,1.059958,1.012692,1.258721,0.939814,0.999618,31.972079,4.123059,709.782713,316.364808,6.669096,6.560637,0.810456,0.797276,17.204117,314,11.717229,6.970495,1
10165.054861,-1.209458,-1.964647,-92.223822,-0.073846,-0.016866,1.045188,0.91702,1.045029,0.947861,1.265278,0.961487,0.986941,16.020025,3.902493,709.782713,28.786903,6.930151,7.051745,0.857464,0.872509,16.378069,480,11.866135,7.320882,1
1046.779003,1.702691,-0.342337,-7.934416,0.019633,0.063573,0.710659,0.814491,1.176336,0.907628,1.252677,1.305588,0.926851,31.973087,4.297863,709.782713,26.744489,6.691456,6.964135,0.926901,0.964673,20.249727,551,11.962382,7.183219,1
1297.779866,-0.088333,1.165998,-63.066428,-0.005427,-0.001887,0.762389,0.732739,0.974301,0.895699,1.172739,1.255036,0.890094,31.973096,4.04171,709.782713,78.995244,5.986068,6.403881,0.764222,0.817563,20.714714,485,12.211155,6.952943,1
22798.601283,4.923713,-8.087131,-295.58928,0.001831,0.034068,0.958325,0.933828,1.089837,1.043975,1.264529,0.907481,0.974762,31.974114,3.90876,709.782713,52.267279,6.543486,6.450609,0.716758,0.706584,16.994655,596,12.340874,6.819855,1
11252.18865,4.019675,-3.556111,-148.078735,0.028882,0.055579,0.964795,0.973036,1.133926,1.112996,1.318602,0.955327,0.987552,16.016932,3.921784,709.782713,29.509585,5.925405,5.941853,0.717179,0.71917,15.202455,312,11.618015,6.39833,1
12486.677135,0.918614,0.463641,-122.327516,-0.02532,0.010991,0.973745,0.914821,1.073523,0.973424,1.268208,0.937798,0.961459,31.97208,3.84332,709.782713,58.738223,6.774474,6.810567,0.814493,0.818832,16.75759,559,12.015862,7.241738,1
748.718271,-1.317654,4.43851,-29.980609,-0.019832,-0.0221,0.865701,0.874013,1.176615,0.873372,1.175875,1.248988,0.893529,16.058298,3.912895,?,?,6.209833,6.592139,0.762442,0.809382,18.813803,763,12.466574,7.022883,1
