@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC6e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC4 numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
2605.989712,2.89864,-0.153445,-13.51497,-0.013145,0.136357,1.051295,1.149167,1.118116,1.207733,0.980464,0.948245,1.085054,16.001679,5.203206,297.100825,14.61558,5.535849,5.594672,0.909385,0.919048,15.927283,134,10.711837,6.57749,0
2089.867335,0.551772,-0.166914,29.37864,0.005908,0.042872,0.932713,1.116541,1.024911,1.13496,0.808136,1.16703,0.955952,16.00002,4.995178,417.418721,19.980652,5.038847,5.142295,0.860168,0.877827,16.02177,221,10.760877,7.779062,0
2112.455432,-0.256823,0.339581,18.027549,-0.119072,-0.075026,1.006692,0.620362,0.756052,0.672866,0.700191,0.944074,0.800671,34.96938,5.931601,151.474374,428574.30239,4.279106,4.231487,0.793556,0.784725,14.208956,64,10.089635,7.146174,0
2108.822443,0.807168,1.756117,-17.546659,0.009812,0.061453,0.953889,1.032131,1.097431,1.076345,1.495693,1.064002,1.105078,16.000014,4.173633,335.559514,7.056526,5.484172,5.530865,0.932263,0.940201,13.992989,128,10.377608,7.189827,0
1404.943318,-0.306434,-1.001786,5.255529,-0.007904,-0.05358,0.964371,1.049008,0.99803,1.432604,0.904223,1.097692,0.948369,15.995925,4.897976,139.184359,10.64629,4.997677,4.997677,0.932828,0.932828,13.205081,32,9.908177,6.930548,0
1746.531561,-0.07203,-0.08125,2.981163,-0.104575,-0.033616,1.099168,0.989321,1.010861,1.147227,1.089189,0.995927,0.975227,14.0041,6.591327,260.78936,12.481132,4.758161,4.807355,0.819334,0.827805,9.075217,100,10.285036,6.575451,0
836.016966,0.133483,0.246287,9.835773,-0.060722,0.037033,1.018451,1.09594,1.017804,0.825702,1.338315,1.017937,1.002857,15.99492,5.793467,128.741988,5.787307,4.563856,4.563856,0.982773,0.982773,16.353972,41,9.840388,8.603228,0
1019.366566,0.296628,-0.705848,-2.669184,-0.098021,0.090224,1.104243,0.874365,1.513166,0.690581,0.91879,0.874912,1.180984,15.994918,4.935853,70.842451,4.755988,4.098069,4.231402,0.835166,0.862339,13.119688,8,9.536979,6.404209,0
1864.804791,-0.654933,-1.620886,-17.191012,-0.062828,-0.065603,1.09685,1.035331,0.86722,1.160396,0.888501,0.907954,1.07485,15.997937,4.755059,167.869774,7.24466,5.026987,5.026987,0.881859,0.881859,13.926679,44,9.902437,6.465479,0
958.353466,-0.264719,-0.908034,-10.036003,-0.018155,-0.046088,0.99446,1.243602,0,1.198534,0,1.04191,1.22366,16.006026,4.614299,48.663681,4.32356,3.979098,4.056021,0.846537,0.862902,15.302105,0,9.410584,6.54252,0
1276.726258,-0.729641,-0.667758,-10.632671,-0.225784,-0.169462,1.158638,0.720818,0,0.893914,0,0.695343,0.975549,31.972071,4.293934,39.36762,4.150733,3.787144,3.787144,0.891527,0.891527,22.563745,0,9.047233,8.370284,0
2046.364632,-2.274059,1.838637,-21.582526,-0.085212,-0.165552,1.03495,1.102998,0.94228,0.743607,0.627985,0.897754,1.107293,19.000137,3.818079,314.600463,10.464293,5.302629,5.351823,0.913088,0.92156,14.57676,153,10.538184,7.342582,0
2221.797683,-0.444886,3.078058,-6.789457,0.111749,-0.040484,0.815294,0.91573,1.293781,0.873378,1.369114,0.835344,1.081074,31.972072,4.518253,191.713402,9.291406,5.075078,5.075078,0.92411,0.92411,19.221689,71,10.263537,8.091318,0
2207.650942,0.958242,1.61141,-11.008559,-0.017521,0.073366,0.984335,1.03032,1.054914,1.224053,1.306756,1.078945,1.010693,16.000015,4.581707,329.847348,13.277836,5.478232,5.575006,0.920062,0.936316,13.77426,113,10.479567,7.067991,0
1527.717733,0.187942,-0.70508,13.356366,-0.071138,0.043783,1.056088,1.041688,1.059574,1.68331,0.903156,0.848543,0.880629,15.994921,5.577798,222.197247,17.779777,4.882045,4.882045,0.883858,0.883858,12.344153,93,10.134996,6.721394,0
974.266002,0.500273,-0.974277,-6.869536,-0.133237,0.065579,1.020604,0.820624,1.02019,0.757726,1.199949,0.948992,1.061756,15.999288,4.085418,68.479817,4.934927,4.403856,4.483856,0.948319,0.965546,16.259859,6,9.477845,7.882752,0
1857.237266,0.252488,1.38186,38.060791,-0.105072,0.029287,1.072979,1.005673,1.110038,1.142671,1.096698,1.109098,0.864337,15.9993,4.881904,215.965167,10.082541,4.911602,4.950064,0.861618,0.868365,13.950775,57,10.084683,6.888255,0
1321.914766,0.003158,0.048668,3.235641,0.077701,0.001599,0.923602,1.07933,0.99485,0.699053,0.823603,0.988174,1.144292,14.008279,5.084318,234.661268,16.950582,4.344698,4.421963,0.80572,0.820049,9.707922,96,10.058652,6.337579,0
1247.00312,-1.973142,1.893274,4.229127,-0.06131,-0.25065,0.820222,1.332358,1.174313,1.490443,1.531424,1.065646,1.498185,30.97457,2.638648,70.821653,7.711605,4.201841,4.201841,0.956634,0.956634,21.610282,5,9.593219,10.380858,0
958.630479,0.476996,-0.292904,-5.131387,-0.014023,0.09003,1.028482,1.118694,1.133963,1.244266,0.450608,1.053464,1.020613,15.997788,6.547371,123.374167,5.27275,4.310443,4.458591,0.906529,0.937686,15.20101,53,9.837775,7.558884,0
2064.403862,0.217926,0.5393,18.064441,-0.126913,0.046461,1.05906,0.714512,0.7177,1.708303,0.415052,0.927394,0.644156,34.968854,5.606152,130.484861,9.250997,4.631305,4.631305,0.876245,0.876245,16.821669,38,9.822657,7.438938,0
3025.0858,0.889153,-1.347626,9.082141,-0.163724,0.128718,1.136837,0.622156,0,0.729523,0,0.643029,0.374879,34.970855,3.933992,31.881513,4.542923,2.892599,2.128213,0.669284,0.492422,34.582945,0,9.641018,12.796129,0
2994.487534,2.693708,4.353842,17.889323,0.010235,0.19143,0.98207,0.847957,1.645455,1.068609,1.428203,1.00901,0.921251,31.972073,3.982382,413.44502,18.425472,5.410417,5.410417,0.88878,0.88878,18.56023,219,10.826754,8.105645,0
2661.976142,-0.613877,-1.314682,22.860029,-0.027435,-0.039366,0.9118,0.919727,1.027263,0.934644,1.267727,1.070384,1.078673,16.001698,4.471902,362.185128,422226.37379,5.503736,5.555684,0.878239,0.886528,13.630314,227,10.995411,7.847025,0
1993.62746,0.376136,2.455595,-5.016695,0.062247,0.03483,0.903182,0.936682,0.943796,0.950124,1.022824,1.037806,0.961396,15.997952,5.303083,467.955741,15.67137,5.679253,5.679253,0.965425,0.965425,15.162902,174,10.648349,8.155509,0
1436.58614,-0.570468,0.576993,50.216678,-0.100635,-0.084242,1.045174,1.120576,0.920981,0.64064,1.198687,0.976795,1.414013,15.995925,4.251945,192.654411,7.718457,4.7961,4.7961,0.895204,0.895204,14.132402,110,10.520752,6.711302,0
592.354628,-0.271933,-0.06776,-13.514072,-0.14733,-0.177159,1.066294,1.15376,0,1.287607,0,0.953814,0.840217,14.009509,4.83559,28.339935,3.618242,3.734522,3.734522,0.913653,0.913653,12.904861,0,8.529319,6.534097,0
2312.522165,-0.339908,0.567964,-8.374183,-0.080232,-0.04019,0.716697,0.591631,0.651708,0.612976,0.686692,1.010344,0.865577,34.968854,2.729995,153.593599,11.523551,4.694119,4.739574,0.859818,0.868144,17.166547,30,9.884254,7.343837,0
1598.284183,-0.100979,-1.147146,6.043844,0.010563,-0.018436,0.991665,0.956167,1.221424,1.911373,1.274936,1.202025,0.812417,15.995926,5.328652,158.491463,8.981161,4.303509,4.303509,0.770553,0.770553,11.494142,44,9.950562,6.483094,0
2345.51847,-1.915038,-1.286848,14.434605,-0.124481,-0.083349,1.06937,1.103538,0.893094,1.064931,0.964823,1.217398,1.102248,18.998409,4.699922,520.111605,19.691441,5.389365,5.389365,0.905137,0.905137,13.903964,498,11.280867,7.003395,0
2617.376326,0.016361,-2.031635,19.735873,-0.010597,0.00075,0.94755,1.015424,1.058827,1.026147,1.017957,1.22573,1.061356,16.001969,4.21554,496.702478,7.330964,5.588137,5.656514,0.908678,0.919796,12.542586,381,11.131079,6.876634,0
2495.298587,0.032793,0.513886,51.586833,-0.198879,0.003442,1.002476,0.581329,0.700259,0.088359,0.186599,0.722959,0.787517,31.97283,5.039981,151.62632,90.525448,4.0599,3.545559,0.70547,0.616095,16.211058,64,10.304074,7.206779,0
2057.222514,0.661031,0.948151,9.04753,-0.020347,0.036615,0.997009,1.039901,0.985952,0.982494,0.788627,1.225548,1.057558,18.998408,4.980687,373.987649,15.026102,5.324863,5.324863,0.916917,0.916917,13.170049,309,11.1815,6.717946,0
1962.261967,-0.756823,1.647034,-5.298104,-0.056812,-0.063386,1.012816,0.943117,1.052651,0.680265,1.114254,1.078844,0.966597,19.000136,4.004938,293.22996,16.815142,5.126814,5.126814,0.886783,0.886783,14.810089,112,10.595134,7.185471,0
1767.173311,0.573048,0.500408,30.584668,0.006842,0.056877,0.903129,1.201544,0.940111,1.271115,0.575388,1.203722,0.856723,15.999304,4.995004,288.021832,8.332061,4.808388,4.849204,0.856391,0.863661,16.312464,168,10.553022,7.819579,0
1892.179502,-0.585442,-0.872639,9.62526,-0.076498,-0.057316,1.083508,0.904114,0.990396,0.635332,0.889521,1.164241,1.005285,15.996931,4.473677,350.849486,10.044911,5.266843,5.266843,0.902956,0.902956,10.408592,252,10.813881,6.039213,0
1610.747051,-0.335008,0.984511,22.606576,-0.385942,-0.054298,1.342663,1.214437,1.300904,0.185558,1.401604,0.736362,1.517139,15.998308,2.216993,71.275212,21.655495,3.462281,3.121867,0.619929,0.558977,10.820256,6,9.920885,5.83758,0
413.76203,-0.115743,0,-4.204965,-0.575551,-0.150286,1.406449,0,0,0,0,0.323481,0,14.004078,5.471852,18.099258,5.162697,3.188722,3.188722,0.889471,0.889471,12.876666,0,8.245647,6.837758,0
1725.571842,-0.051702,1.106883,-9.326083,0.043077,-0.008055,0.949813,0.984491,0.887414,1.115666,1.01252,0.946478,0.969804,15.995926,4.734295,148.369581,7.791627,4.594483,4.479098,0.805987,0.785746,12.242143,22,9.614137,5.889052,0
2619.694904,-1.568656,3.999288,6.451728,0.030916,-0.172523,0.795458,0.932053,1.007056,1.097106,0.894689,1.000185,1.031802,34.969381,6.086192,224.049141,6.94016,4.984184,4.984184,0.936537,0.936537,24.192142,136,10.562949,9.126502,0
1805.541741,0.43155,-0.651755,13.698291,-0.090832,0.041518,1.064104,0.956759,0.959193,0.777812,1.012962,1.253153,1.000801,15.996931,4.471053,332.25299,12.254486,5.245447,5.245447,0.911477,0.911477,10.538878,245,10.823551,6.115176,0
2224.639574,1.08976,0.101933,-23.870217,0.000755,0.07574,0.976308,1.077896,0.978488,1.316607,1.103723,0.99953,1.079233,16.000013,4.510623,277.066835,41.928793,5.51049,5.51049,0.92548,0.92548,13.788151,90,10.48041,6.713405,0
557.500767,-1.024635,0,-1.593015,-0.23273,-0.260817,1.179157,1.310084,0,1.866076,0,0.730853,0.02336,15.995919,4.04843,27.255144,375001.795707,3.46772,3.46772,0.910795,0.910795,18.755342,0,8.969669,8.145923,0
1361.445862,-0.631158,0.033092,11.583271,-0.059443,-0.137298,1.010055,0.971559,0.977099,1.063179,1.123953,1.209625,1.036829,15.994921,5.832784,249.647727,6.704391,4.979265,4.979265,0.929392,0.929392,12.730547,149,10.494851,7.150069,0
2624.634651,-3.021886,2.10472,10.188723,-0.086994,-0.407384,0.96061,1.047843,1.211728,0.702032,2.177277,0.703239,1.509514,34.969855,7.162562,78.653194,17.765306,3.823068,3.732159,0.857299,0.836914,39.258666,0,10.068027,13.8143,0
2354.623245,-0.737975,0.31816,-9.621798,-0.066749,-0.050989,1.012182,0.891643,0.962312,0.447408,0.994334,1.059334,0.987128,19.00061,4.09331,381.081484,11.50341,5.105,5.105,0.844584,0.844584,13.979092,154,10.789814,7.200659,0
1858.997278,0.723793,-0.329343,7.506572,0.032044,0.085786,0.98437,1.11289,0.992812,1.599653,1.146366,1.203234,0.914092,15.996931,5.359935,174.809976,9.497899,4.699364,4.699364,0.812848,0.812848,11.971385,33,10.15483,6.058734,0
1714.725808,0.920341,0.745276,3.250046,0.053499,0.090546,0.923761,1.100223,1.153608,0.993479,1.210927,1.015986,1.077848,15.998713,5.511283,381.179037,11.731866,5.163856,5.163856,0.914952,0.914952,12.287594,507,11.146229,6.783669,0
3129.33182,0.934665,-0.470061,5.263212,0.036613,0.04328,0.75339,0.977163,0.989918,1.043976,0.837974,1.093429,1.067218,34.969381,4.87657,451.186385,8.833444,5.51532,5.51532,0.91922,0.91922,16.516395,383,11.268443,7.284254,0
2127.159388,-0.120408,-0.056566,-0.839756,-0.022132,-0.048588,0.874739,0.905798,1.186589,0.801385,0.935828,0.982654,0.98619,31.972678,5.590863,282.917291,61.526218,5.136842,5.136842,0.919763,0.919763,13.228989,222,10.494962,6.545451,0
2564.701962,-0.213296,0.277142,9.011528,-0.02929,-0.017988,1.00398,1.01178,0.948686,0.918927,0.753804,1.043188,0.991139,15.999309,4.554574,380.933014,10.977061,5.280694,5.244445,0.845191,0.83939,11.530362,116,10.828183,6.595894,0
3106.172904,0.790396,1.003356,-3.020993,0.057161,0.131881,0.713329,0.953781,0.868505,1.133815,0.750251,0.816832,0.994667,34.971058,2.729997,99.745668,7.041343,4.154602,4.154602,0.846687,0.846687,24.775516,24,9.766063,9.800312,0
1254.846764,-0.027256,-0.077627,-2.315923,-0.158646,-0.012082,1.142792,0.898081,1.046248,1.28398,1.019851,1.054389,0.774784,14.0051,6.633525,143.371788,8.236407,4.823864,4.875146,0.912677,0.922379,10.7615,54,9.854245,6.79892,0
1847.549128,-0.792858,1.041158,3.7618,-0.005283,-0.058771,0.940427,1.01914,1.124683,0.980338,1.15085,1.075354,0.818964,18.998408,4.03346,324.381814,10.679559,5.069388,5.123406,0.89369,0.903213,16.132138,119,10.534121,7.748324,0
1802.754723,0.162042,-0.26561,5.436502,0.07382,0.0148,0.87077,1.089174,0.878127,1.305423,0.925193,1.187742,0.946072,16.001684,3.724912,160.540181,17.058765,4.573661,4.533661,0.810379,0.803291,14.125582,50,10.269206,6.683785,0
2030.669139,-0.975412,0.008325,-9.238414,-0.121551,-0.166794,1.06845,0.712094,0.848198,1.288333,1.185075,1.155724,0.794184,34.969381,5.724586,114.85601,8.836028,4.532665,4.458591,0.953264,0.937686,28.853843,28,9.951277,10.519018,0
1224.565135,-1.615792,0.277589,2.184688,-0.177869,-0.228615,1.218521,0.849691,0.838019,0.656582,0.904072,1.037414,1.026249,15.995923,5.301999,90.019617,9.470573,4.028639,4.028639,0.791876,0.791876,14.877492,22,9.781546,6.269051,0
2597.792963,-1.937901,1.428776,70.582499,-0.057786,-0.101317,0.945218,0.814632,1.048162,0.893044,1.126594,1.205433,0.924789,31.973074,4.244486,257.25656,8.319018,4.948896,4.948896,0.923723,0.923723,28.047553,158,10.687069,10.269214,0
442.778415,-0.176164,0.183445,5.325861,0.069805,-0.072782,0.845372,2.152386,0,1.746339,0,0.807738,1.08177,15.994918,4.662371,62.720492,8.169622,3.807355,3.807355,1,1,18.46743,3,9.448333,9.717036,0
2077.050677,-0.621954,-0.232434,14.784521,-0.09791,-0.044476,1.075415,0.863393,1.029524,0.587971,1.116951,1.19006,1.004726,15.999299,4.252559,395.693931,9.079045,5.414184,5.446971,0.912902,0.918431,10.963333,321,11.04822,6.135176,0
2328.961896,-0.374603,0.114905,-7.955786,-0.193404,-0.041761,1.234808,0.772606,1.199602,0.783744,1.818373,1.031866,0.885558,31.972072,4.521174,217.324827,8.991842,5.068758,5.188758,0.898102,0.919364,16.679319,45,9.943669,7.702696,0
1003.356775,-1.057019,0.343992,10.506661,-0.181683,-0.190206,1.039889,1.261769,0.797949,1.08758,1.10862,0.989137,1.299522,15.996925,4.503929,169.332386,16.416335,4.366096,4.366096,0.898747,0.898747,12.032962,88,10.254215,7.864781,0
984.73194,0.523462,0.920372,-5.673705,-0.04677,0.080094,0.983993,0.916545,1.383698,0.638379,1.737352,0.948046,1.101437,15.996923,4.881074,59.575717,4.556596,4.363713,4.440636,0.928363,0.944728,15.142819,0,9.504054,7.041906,0
989.193638,-0.172451,0.10171,-4.416737,-0.08532,-0.139945,1.037116,1.15051,0.829948,1.049934,0.358903,1.19298,1.117406,14.003082,7.221356,205.532077,8.519245,4.41391,4.72641,0.882782,0.945282,8.704385,137,10.488827,6.910014,0
2113.399186,-1.415516,0.69408,5.957524,-0.044768,-0.100914,0.949598,1.11932,1.067921,1.473827,0.995481,1.050123,0.984229,16.001672,3.895305,253.777006,9.089341,4.94076,4.824863,0.850776,0.830819,15.287913,114,10.486848,7.467393,0
898.120147,-0.975891,0.663014,-9.409357,-0.422914,-0.282625,1.546263,0.897053,1.889882,0.830708,2.398923,0.719082,0.935805,15.994917,5.205255,28.667017,4.981076,3.483005,3.105148,0.716966,0.639185,11.578536,0,8.720134,5.005057,0
1537.997421,-0.47794,-0.567079,-6.010613,-0.109544,-0.115883,1.132324,0.77465,0.995762,1.512465,0.295771,1.06861,0.660408,15.99492,6.372193,194.694985,7.894715,4.360902,4.360902,0.780829,0.780829,10.245749,110,10.318045,6.399867,0
926.512761,0.093809,-0.09061,-12.375557,0.089482,0.054168,0.877185,1.289806,0.866538,1.661907,0.231733,1.055995,1.044239,14.009284,6.688381,156.750984,7.806865,4.513153,4.513153,0.929018,0.929018,10.463706,66,10.027562,6.831576,0
797.475059,-0.456147,-0.039877,-3.906368,-0.513617,-0.467183,1.556027,1.32158,0.800927,1.269744,0.656059,0.601171,1.354915,14.009102,6.179572,47.751578,4.135866,3.719295,3.719295,0.791265,0.791265,9.355322,0,9.166597,5.735402,0
1233.575219,-1.698934,0.818219,13.366825,-0.154341,-0.185158,1.011918,0.926935,0.929217,0.917998,0.869067,0.906113,0.980759,19.000136,4.031329,203.16275,7.395895,4.879143,4.879143,0.951233,0.951233,18.626138,96,10.234588,8.945322,0
2278.923631,2.647113,-5.674109,83.284873,-0.029726,0.092202,0.948505,0.631668,1.05959,0.544683,1.151938,1.049251,1.069532,19.003829,3.043421,236.028917,8.282374,4.849204,4.971653,0.863661,0.885469,20.518333,76,10.25629,8.47236,0
1601.627608,-0.056438,-0.44085,-4.406032,-0.103308,-0.034607,1.11639,0.820676,1.168891,0.849254,0.600567,0.937827,0.855336,31.972572,6.702734,97.803098,7.222624,4.195816,4.324849,0.846922,0.872967,15.538516,24,9.650915,7.10011,0
3425.994605,-2.375692,3.918268,8.07011,-0.098897,-0.229205,0.915459,0.92542,1.383036,1.142384,1.873188,1.015114,1.10605,34.971061,7.030277,157.225821,31.351963,4.521641,4.521641,0.940567,0.940567,38.734643,76,10.416581,13.532221,0
1477.235722,0.863711,-3.425507,16.590818,0.124704,0.126793,0.833909,1.139368,1.366955,1.527034,1.22261,0.71899,1.006127,15.995927,5.470663,232.955218,25.585235,4.653757,4.653757,0.863035,0.863035,14.748124,145,10.513009,7.146634,0
985.168363,0.269298,0.361995,2.417312,-0.102818,0.09475,1.164677,1.308579,1.468226,0.478784,0.803715,0.715779,1.527666,15.994918,5.350825,65.479112,4.740006,4.031402,4.164735,0.82158,0.848752,11.743357,6,9.379746,5.971034,0
9833.015314,-3.586716,0.358735,25.281598,-0.11532,-0.082133,0.799959,0.690031,0.704073,0.803203,0.859083,0.632648,0.561511,?,?,709.782713,47.693181,6.443942,6.706439,0.8583,0.893264,19.113872,985,11.943694,7.448216,0
1830.366503,0.580474,1.802835,21.872871,-0.034378,0.076838,1.052866,1.107827,1.143178,1.432718,1.398802,1.188445,0.932033,31.972072,4.930291,148.302537,7.808545,4.686147,4.629004,0.913607,0.902466,22.300473,44,10.165005,8.859245,0
1635.729886,-0.354492,0.207777,-9.809401,-0.076402,-0.140837,1.12009,1.062462,0.924208,0.816464,0.903904,1.086722,1.096032,31.972072,5.24064,96.873555,5.323181,4.413716,4.413716,0.890905,0.890905,16.472799,21,9.649949,6.810139,0
12817.92218,17.277813,9.719859,80.131291,-0.01656,0.130703,0.983564,0.948612,1.030049,0.811545,0.933606,1.146752,1.02922,16.043257,4.369032,?,?,6.60024,6.682722,0.788906,0.798765,13.304579,2136,12.67701,6.851824,0
2116.581424,-0.729617,3.07766,-1.887298,0.040213,-0.064041,0.86495,0.902559,1.468224,0.946665,1.574099,0.826212,1.07603,31.972072,4.556416,199.822927,10.40846,4.775102,4.775102,0.879998,0.879998,19.572703,97,10.402625,8.420782,0
917.441372,0.001833,0,-5.431436,-0.131839,0.001623,1.156647,2.909249,0,2.019361,0,1.603722,1.978139,34.96938,5.630207,25.811643,3.829877,2.921928,3.121928,0.879588,0.939794,24.98965,0,8.388905,11.399848,0
1407.06224,0.022411,-3.095378,12.435195,-0.073289,0.001406,0.940635,1.105747,0.920392,1.193856,0.292142,1.172799,0.820118,15.999937,4.842856,232.85187,24.856957,4.844324,4.844324,0.92991,0.92991,13.671217,404,11.325294,7.894451,0
928.618633,-1.483414,-0.003791,-10.328395,-0.204413,-0.365201,1.235371,1.074386,0.648974,0.62071,0.444483,1.148057,1.299886,15.995921,4.213879,62.771298,7.485325,4.257756,4.257756,0.905821,0.905821,13.950775,4,9.181735,6.888255,0
1263.080338,0.001909,-1.003443,14.921275,0.056475,0.000229,0.856071,1.035219,1.100915,1.082312,1.057195,1.019985,0.698537,15.99693,4.384582,136.37204,5.314211,4.438334,4.438334,0.879855,0.879855,17.591103,44,9.969509,7.670227,0
1717.524823,-0.656965,-0.240892,-8.809489,0.020152,-0.130677,1.02966,1.24868,0.807504,1.405081,1.301071,1.302758,1.149439,31.972072,4.84108,117.04467,421055.231861,4.087463,4.087463,0.803438,0.803438,17.500125,28,9.847552,8.031834,0
4813.862773,2.6311,4.176374,25.735151,-0.039725,0.063126,0.814988,0.877666,0.853085,0.869304,0.937568,1.072997,0.935936,31.97353,4.765003,703.544269,8.390645,5.89025,5.955468,0.902919,0.912917,17.697997,497,11.367241,7.871816,0
1677.565077,0.208696,0.275798,-9.738477,0.023163,0.02732,0.787906,0.983914,1.339988,1.336261,1.322658,0.999605,0.78614,31.972072,4.327345,64.570721,5.452749,4.418157,4.349192,0.909464,0.895267,19.899634,5,9.600286,7.485423,0
665.19485,-2.128833,0.048653,5.809328,-0.365894,-0.412355,1.316994,0.910883,1.351364,0.950355,1.696302,0.85926,0.960077,15.996924,4.079511,44.807151,4.32291,3.969816,3.852169,0.971218,0.942435,20.369952,0,9.247829,9.296705,0
2644.855737,0.508112,0.160016,7.231701,0.116293,0.118468,0.709258,0.690148,1.225033,0.594784,1.369858,1.023673,0.950759,34.970156,5.743756,182.295385,5.729227,4.864727,4.972835,0.933827,0.954579,16.633974,93,10.233043,8.245238,0
2851.780839,0.145569,0.658826,-26.55469,-0.051987,0.00712,1.019001,0.894364,1.07458,0.873034,0.930116,0.878066,0.89068,16.002576,3.743153,197.9036,430.457621,5.417845,5.156477,0.861973,0.820389,13.258058,40,10.173133,6.093776,0
1592.092258,-1.911222,-1.140843,-18.917766,-0.150699,-0.455132,1.093773,1.599979,1.380436,0.72968,0.652949,1.073873,1.375195,31.97347,4.464387,55.91917,6.709544,3.787144,3.787144,0.891527,0.891527,30.491347,0,9.550378,11.683586,0
2562.074971,0.167134,-1.594471,33.91014,0.052042,0.015954,1.099117,1.055299,1.099402,0.988309,1.240722,1.172424,1.078767,31.972072,4.397663,314.938371,9.701484,5.253434,5.21772,0.904617,0.898468,16.935583,169,10.435879,7.413735,0
1127.615616,-0.665473,-1.021974,5.490871,-0.129746,-0.151926,1.047582,1.189463,1.043116,1.475595,0.901472,1.070236,0.893722,15.998264,4.820084,107.997807,7.518551,4.340662,4.340662,0.876159,0.876159,16.305024,34,9.916897,7.55199,0
2204.05787,-0.113536,-0.740713,14.276342,-0.111052,-0.006262,1.066347,0.949855,0.995349,0.873019,0.962753,1.271973,0.988921,16.000808,3.867799,411.626273,8.465664,5.434595,5.434595,0.916344,0.916344,12.122776,308,11.04484,6.626556,0
1112.858457,-0.791511,-0.354478,8.360569,-0.22535,-0.185121,1.178344,0.79386,0.913835,0.57434,0.662083,1.132127,0.933328,15.998263,4.238514,134.274545,6.459465,4.635007,4.635007,0.918843,0.918843,10.63549,49,9.793449,6.912577,0
1320.761334,-1.018589,-1.222172,-13.911154,-0.118973,-0.197486,0.971837,0.916403,0,0.833753,0,1.043152,1.062775,31.972071,4.268909,26.338093,4.01998,3.892407,3.339994,0.916307,0.786264,23.600983,0,8.699681,8.580543,0
3210.738472,-0.829528,-1.295957,28.13367,-0.078485,-0.068727,1.006575,0.898008,0.889479,0.991159,0.760855,0.859892,1.000346,31.97283,4.858443,164.342909,665.934449,5.461422,5.602933,0.874117,0.896767,14.725762,77,10.765702,7.200516,0
2832.356131,-0.350078,-0.053368,18.768603,-0.02847,-0.022671,0.818299,0.776035,1.200412,0.711461,1.467741,1.105714,0.878835,31.972073,5.216211,329.431471,120.195618,5.071053,5.071053,0.851677,0.851677,16.854776,226,10.769222,7.035535,0
1015.687662,-0.396521,2.701424,32.989404,-0.1098,-0.052462,0.877945,1.333531,0.717478,1.130188,1.044694,0.887238,1.349105,15.999294,3.990883,123.630141,7.237775,4.3286,4.3286,0.910347,0.910347,19.117852,39,10.169231,8.817415,0
1294.649524,0.607099,0.220304,-6.543585,0.012875,0.085344,1.04145,1.061276,0.964597,1.211782,0.745526,1.091285,1.016929,15.998307,5.006132,121.540523,8.727026,4.537845,4.5934,0.877739,0.888485,13.647586,29,9.592196,6.587125,0
1901.366245,0.119995,-0.540715,14.240337,-0.099963,0.009035,1.059287,1.052887,0.897992,1.069355,0.794772,1.249462,1.02956,15.999297,4.478404,347.96453,12.707565,5.317546,5.317546,0.919774,0.919774,11.243784,265,10.884254,6.294807,0
39796.259871,-1.325053,1.212529,10.647045,-0.055371,-0.19885,0.94324,0.959544,1.2272,0.787272,1.425378,0.747592,1.013282,126.906473,4.381673,111.11389,5.82854,4.635007,4.574401,0.918843,0.906829,55.275338,20,10.098108,18.600183,0
2304.885211,-4.274295,-0.756351,-10.563969,-0.236947,-0.430679,1.096294,0.991332,0.481283,0.96056,0.816426,1.016664,0.830226,31.973425,6.081221,57.720636,5.74263,3.039149,3.039149,0.632187,0.632187,22.530775,9,9.193092,8.786542,0
6214.001143,-0.168488,-0.480887,32.319734,-0.021371,-0.095957,0.835297,0.792069,1.165275,0.741852,0.769172,0.95373,0.742592,78.918518,5.946174,61.792912,4.552644,3.964735,3.872906,0.807993,0.789279,22.035302,5,9.485545,8.068481,0
1810.487583,0.612333,-0.034547,-3.200276,-0.001376,0.094518,1.034205,1.036348,1.096893,1.975527,1.268323,1.12638,0.765034,15.995926,5.112072,144.218423,13.046305,4.744641,4.744641,0.820679,0.820679,12.030619,29,9.741674,5.822661,0
1638.584822,-0.871253,1.810166,-7.072232,-0.081341,-0.098991,1.049506,0.935793,0.977947,0.622569,1.179502,1.081404,0.949771,18.998407,4.009211,209.322553,9.56735,4.871388,4.871388,0.881929,0.881929,14.634434,56,10.077315,7.112493,0
1693.553351,0.340403,7.895365,-2.797304,-0.115381,0.031244,1.054022,1.266594,1.095384,1.465201,1.170546,1.185579,1.079814,16.000005,3.969005,154.633892,7.590493,4.480525,4.569414,0.815849,0.832035,15.303104,36,9.922015,7.158953,0
